title,poem_cleaned
,Düşmana ülkede yer yok
,Düşman bilinmedik yerden
,Hedef belirleyip ateş ediyordu
,Bin tane askerimiz
,gazi şehit oluyordu
,Bilir misiniz çocuklar
,Şehit gazi demek
,Gazi savaşta yaralanan
,Şehit hayata gözlerini yuman
,Şehitlerimize selam olsun
,Kalpleri sevgiyle dolsun
,Onlara minnettarız
,Vatan sağ olsun vatan sağ olsun
,
Mehmet Şehit Olacağını Biliyor...,
,"Mehmetler şehit olacağını biliyor,"
,"Türk Milleti hainlere kin biliyor,"
,"Mehmet şehit oluyor alem inliyor,"
,Mehmetler şehit olacağını biliyor.
,"Mehmetler şehit olacağını biliyor,"
,"Anası, babasına selamlar ediyor,"
,"Mehmet şehit oluyor, cân gidiyor,"
,Türk Milleti hainlere kin biliyor...
,
Şehit Babasısın Sen,
,Bilirim acının en büyüğü sendedir
,Evladını yitiren şehit babasısın
,Unutulmayan acı senin düşüncendedir
,Evladını yitiren şehit babasısın
,***
,Gözyaşların gözünden seller akıyor
,Yüreğin paramparça feryat ağlıyor
,Sende acılar ciğerimi dağlıyor
,Evladını yitiren şehit babasısın
,***
,Yeşeren fidandı can Emre ciğer Emre
,Meleklerle birlikte geziyor şehit Emre
,Sorgusuz sualsizdir kabri cenettir Emre
,Evladını yitiren şehit babasısın
,***
,Sabırlar diliyorum sana şehit babası
,Takdir ilahi böyle okunur fatihası
,Kapanmaz biliyorum sende evlat yarası
,Evladını yitiren şehit babasısın
,***
,Ruhi kardeşin ağlar acını paylaşırken
,Uzun ömürler sana sabırları dilerken
,Hayat uzun yoldur günler böyle geçerken
,İsmi Emre olan şehit babasısın
,26.02.2009/OLTU
,
Vatanın her karış toprağında şehit kanı var,
,"güzel vatan binlerce şehit verildi,"
,Vatanın karış toprağında şehit kanı var.
,"Şehit olanları anarak güne varıldı,"
,Vatanın karış toprağında şehit kanı var.
,"İnsanlar adım atarken selam verip duracak,"
,Düşünüp şöyle kim kafasını yoracak?
,"Toprağı sıksan şüheda kanları fışkıracak,"
,Vatanın karış toprağında şehit kanı var.
,"Ay yıldızlı bayrağı kalenin burcuna takmış,"
,vatana insanlar şehit yurdu diye bakmış.
,"Derelerden oluk oluk Türklerin kanı akmış,"
,Vatanın karış toprağında şehit kanı var.
,"vatan bilsen zorluklar alınmıştır,"
,yüzden burası yurt yapılarak kalınmıştır.
,"Bizlere emanet olarak sahip olunmuştur,"
,Vatanın karış toprağında şehit kanı var.
,"Yusuf bayrağımızı elinize alın,"
,Sizlerle vatanımıza kıymet verelim gelin.
,"vatana sahip çık değerini iyi bilin,"
,Vatanın karış toprağında şehit kanı var.
,
Şehit Dedem,
,ülkeyi vatan yapan
,Şehit düşmüş rüştü dedem
,Döneklerdir yoldan sapan
,Yemin içmiş şehit dedem
,Düşmanın bozuk niyeti
,Yenilir Türk milleti
,Yeniden kurmuş devleti
,Savaş görmüş şehit dedem
,Tarihten silinmez yazı
,Atamızdır Türk oğuzu
,Sarıkamış’ın ayazı
,Şehit vermiş şehit dedem
,Nişanımdır hilal yıldız
,Bozkurtlar olmuş kılavuz
,Dokuz asırlık soyumuz
,Böyle gelmiş şehit dedem
,Çanakkale deki yerler
,"Allah,Allah demiş erler"
,Kan taşmış dereler
,Düşman yenmiş şehit dedem
,Kimseye boyun eğmemiş
,Düşmanı yerlere sermiş
,Suyundan esire vermiş
,Böyle yapmış şehit dedem
,Tuncay şehit torunuyum
,Dedem onurluyum
,Geleceğin yarınıyım
,Hakka ermiş şehit dedem
,
Şehit Sedat Tanburucu Anısına-Deneme,
,"Dört buçuk ay olmuştu askere gideli..Vatani görevini Şırnak'ta yapacaktı. Arkasında bırakmıştı hamile eşini, Seviyorlardı birbirlerini çılgınlar gibi.. Daha olmuştu evleneli. Dönecekti gün sevgili eşine yeni doğmuş kızına kavuşacaktı. Hayalleriydi bunlar. Elbet gün gerçek olacaktı. Bilebilirmiydi şehit olacağını, bilebilirmiydi daha eşini, süt kokulu yavrusunu göğsüne bastıramayacağını. Bilemedi şehit Sedat Tanburucu. Hiç bilemedi. Yüreğinde Vatan sevgisi, ölmek onun şerefti."
,"Lanet teröristlerin arasında Vatanı mücadele veriyordu. sürü Mehmetçik gibi, Vatanımıza Bayrağımıza sahip çıkıyordu. Helal seni doğuran anaya şehidim. Tüm şehitlerimi doğuran anaya helal olsun."
,"On teröristi öldürerek Türk kanının güçlülüğünü, Türk yenilmezliğini, Bayrağımız atında bütünlüğümüzü, tüm Mehmetçikler göstermisti Şehit Sedat tanburucu Türk Milletine. Bizler evimizde rahat otururken, sizler mücadele veriyor hain, kahpe kurşunlara hedef oluyorsunuz. vatan feda, kanımız diyor şehitlik mertebesine hak kazanıyorsunuz. Şehitler ölmezdi hiçbirzaman. mertebeyi, yürekten diliyordunuz."
,Askere gitmeden önce kızın olacağını biliyordun. Kimbilir nasıl sevinçliydin.
,"İsmini hazırlamış Elif Gülse olsun demiştin. Gülse dünyaya geldi ama, babasının yüzünü göremedi. Hiçbirzaman görmeyecek. Baba sevgisini, baba kokusunu duyamıyacak.. Arkanda dul eş yetim kız çocuğu bıraktırdılar. Vatanımızı bölmeye uğraşanlar can verdiklerinde nereye gidecekler sanıyorlar. Daha şimdiden Türk Milleti olarak lanetliyoruz onları."
,Şehit olmak şereftir. sizin şerefsizler..Vatanı bölmeye uğraşanlar.
,sürü mazlumun ahlarını alanlar. oturupta düşünün yüreğinizde birazcık Allah sevgisi kaldıysa..Bizler şehitlerimize yanıyoruz. Sizleri lanetliyoruz.
,"Türk Milleti Laik Cumhuriyetimizle Büyük Önder Atam'ızın izinde. Hepimiz onun yolunda, hepimiz gözümüzü kırpmadan can veririz Vatanımıza. Türk'üz Allah sevgisiyle dopdolu yüreklerimiz. Tarihlere bakın Türk'ün gücünü, yenilmez gücünü görürsünüz. Anaları, bacıları, eşleri çocukları ağlıyor. Tek tesellileri ise, Vatanımız şehit oldu oğlumuz diyorlar. Mehmetçik ölür, arkadan milyonlarca Mehmetcik gelir. Şehit Mehmet'ler hiçbirzaman ölmez. Vatanımızı hiçkimse bölemeyecek. mutlu Türküm diyene. Mutlu Al bayrağımın altında yaşayan Türk Milletime. mutlu Türkiyem kanını seve seve döken Mehmetçiklerime."
,
Şehit olup tekrar dirilen sahabi Nevfel,
,"Peygamber yanında savaşa giden kahraman,"
,Şehit olup tekrar dirilen sahabi Nevfel.
,"Peygambere inanıp Hakka etmişti iman,"
,Şehit olup tekrar dirilen sahabi Nevfel.
,"Anası gitmesin diye Nebiye gelmişti,"
,Peygamberimiz Nevfeli emanet almıştı.
,"Allah savaşırken şehit olmuştu,"
,Şehit olup tekrar dirilen sahabi Nevfel.
,"Yüce Hak Nevfeli diriltip mucize kıldı,"
,Peygamber yiğidi emanet aldı.
,"Yerinden doğrulup kalkarak evine geldi,"
,Şehit olup tekrar dirilen sahabi Nevfel.
,"Nevfel şehit olunca kanı yerde ışırdı,"
,ölümün izini yüreğinde taşırdı.
,"Onun öldüğünü gören kimseler şaşırdı,"
,Şehit olup tekrar dirilen sahabi Nevfel.
,"Yusuf sonra Nevfel evlenip kızı aldı,"
,İki yıl daha yaşayıp çocuğu oldu.
,"Sonra Hak vaki olup tekrar savaşta öldü,"
,Şehit olup tekrar dirilen sahabi Nevfel.
,
Meleklerin yerine savaştığı şehit Musab,
,"Uhut savaşında şehit olup kolları giden,"
,Meleklerin yerine savaştığı şehit Musab.
,"halde Allah Rasulünü muhafaza eden,"
,Meleklerin yerine savaştığı şehit Musab.
,"Müşriklerle savaşıp kurtuluşu dinde gören,"
,Rasüle inanarak Hakka yüreğini veren.
,"Ömrü boyunca dini koruyan yayan eren,"
,Meleklerin yerine savaştığı şehit Musab.
,"Cihad emri koşarak savaşa girişen,"
,Hasbihal ederek Hak Nebisi görüşen.
,"Cenneti Alada yüksek makamlara erişen,"
,Meleklerin yerine savaştığı şehit Musab.
,"Hakka iman ederek yürüyen İslamın eri,"
,Allah dediği zaman titretirdi bütün yeri.
,"Resulü Ekremin gözde askerlerinden biri,"
,Meleklerin yerine savaştığı şehit Musab.
,"Yusuf haydi Musabın ardı sıra yürü,"
,Uhut savaşında şehit olup başardı zoru.
,"Dünyadan cennete giden şehitlerin serdarı,"
,Meleklerin yerine savaştığı şehit Musab.
,
Ölüm ucuz şey burası made in Turkey...,
,Savaş yok gün şehit yağmuru var
,Gökten yağar şehit olur yavrular
,İndirildi gönderden kefen olur bayraklar
,Şimdi an yerde şehit haberi var...
,Savaş nerde kaldı onu yazar kitaplar
,Bilinmez sebebi azalıyor azalacak insanlar
,Yıllar önce vatan şehit düşen suya muhtaç ecdatlar
,Şimdi torunlarının sebepsiz şehit kanları suya doyar..
,Dinleyin ölüm ucuz şey burası made in Turkey
,Usandık şehit haberi dinlemekten hey yavrum hey
,yerlerde çalınır tambur ney
,Dinleyin ölüm ucuz şey burası made in Turkey...
,
Şehit Düştü Can Gardaşlarım,
,Piyade üsteğmen şehit yatıyor
,Havalar karadı güneş batıyor
,Memleket ağlıyor yas tutuyor
,Şehit düştü bakın can Gardaşlarım
,Piyade erimiz vurulmuş yerde
,Şehidin üstüne örttüler perde
,kefere bizi düşürdü derde
,Şehit düştü bakın kan Gardaşlarım
,Asteğmen Furkan’a ağlıyor ana
,Bakın yiğidimden akan kana
,Hain terör nasıl kıydı cana
,Şehit düştü bakın şan Gardaşlarım
,Asteğmen Burak’ı gözlerim arar
,Dostlarım Şehidi Bayrağa sarar
,Ananı feryadı Dağları yarar
,Şehit düştü bakın din Gardaşlarım
,Rahmetle analım şehit Mehmet’i
,Vatanım uğruna çeker zahmet’i
,Esirgeme Rabbim ondan rahmet’i
,Şehit düştü bakın dün Gardaşlarım
,Şehit düşürdüler yiğit Emrah’ı
,Vuran imansızı kıvırsın ah’ı
,Avrupa veriyor bakın silah’ı
,Şehit düştü bakın can Gardaşlarım
,Duydunuz bunu baştaki beyler
,Terör kol geziyor basıldı köyler
,gün vatandaş sizleri paylan
,son olsun artık son Gardaşlarım
,04.09.2006
,
Hergün Şehit Var,
,
,Ateş düştü yüreğime yanıyor
,Yurdun yanında hergün şehit var
,Türk milleti Atatürk arıyor
,Yurdun yanında hergün şehit var
,Hükümet nutukla zaman harcıyor
,Hain Barzani'ye umut bağlıyor
,Şehit aileleri yürek dağlıyor
,Yurdun yanında hergün şehit var
,Amerika bize dost değil düşman
,Peşmerge haini koruyan pişman
,Avrupa birliği lanetli şeytan
,Yurdun yanında hergün şehit var
,Korkmayın Türk Kürt savaşı olmaz
,Etle tırnak mümkün değil ayrılmaz
,Çocuk katiliyle kimse dost olmaz
,Yurdun yanında hergün şehit var
,Sabır diye diye canımız çıktı
,Terörist alçaklar yuva yıktı
,Yeter artık millet canından bıktı
,Yurdun yanında hergün şehit var
,Nerden inceldiyse kopsun oradan
,Vatan şehit eyle yaradan
,Hain Münafıklar çıksın aradan
,Yurdun yanında hergün şehit var
,Savaş olacaksa bırakın olsun
,İhanet edenler cezasın bulsun
,Güner der vatana can kurban olsun
,Yurdun yanında hergün şehit var
,Ozan Güner KAYMAK
,Amsterdam / 23.10.2007
,
Şehit oldu beş teymenim,
,ŞEHİT OLDU BEŞ TEYMENİM
,11.01.2011
,Bulut olmuş nasıl iş
,Şehit oldu beş teymenim
,Yürekler sızlıyor gardaş
,Şehit oldu beş teymenim
,Ateş düştü ocaklara
,oluyor uçaklara
,Ağlıyoruz vura vura
,Şehit oldu beş teymenim
,Buyumuş alın yazısı
,Hepsini ayrı mazisi
,Çıkmaz yürekten acısı
,Şehit oldu beş teymenim
,Yapıyorken eğitimi
,Bilmedi ölüm gününü
,Koruyarak vatanını
,Şehit oldu beş teymenim
,Helikopter yaktı canı
,Bekliyordu vatanını
,Şehit verdik beş canı
,Şehit oldu beş teymenim
,Hüseyin Vatanın bekler
,Ağlayıp göz yaşı döker
,Feryatlar dünyayı yıkar
,Şehit oldu beş teymenim
,
Serdar KÜPELİ,
,SERDAR KÜPELİ
,"gün gözyaşı var, gün akan kan,"
,"Hep kara toprağa, verilen fidan,"
,"Dua edin dinsin, feryad-ı figan,"
,"Serdar KÜPELİ’de, yolda şehit."
,"mekânda, sönüyor ışık,"
,"Gerçek mi, rüya mı, inan karışık,"
,"Çözümü ver artık, imdat ey maşuk,"
,"Serdar KÜPELİ’de, yolda şehit."
,"Derin uykuya, daldın şehidim,"
,"Yüce Peygamber, diyor şahidim,"
,"Cennet mekân oldun, şehit Mehmedim,"
,"Serdar KÜPELİ’de, yolda şehit."
,"Adıyaman Besni’den şehidim var,"
,"Lânetim teröre, yüce El-Kahhâr,"
,"Bize duacı ol, ey şehit Serdar,"
,"Serdar KÜPELİ’de, yolda şehit."
,"Duamız hep sana, başımıza taç,"
,"yolda durulmaz, kalırsak aç,"
,"Mahşerde bekleyip, bize yol aç,"
,"Serdar KÜPELİ’de, yolda şehit."
,"Yeter artık dursun, akan kan, kin,"
,"Türk, Kürt hep kardeştir, olunuz sakin,"
,"Nefretle yaşanmaz,verilsin terkin,"
,"Serdar KÜPELİ’de, yolda şehit."
,"Yürekler yanmasın, acılar bitsin,"
,"Karanlık bulutlar, dağılıp gitsin,"
,"Mevla’m yakınlarına sabır versin,"
,"Serdar KÜPELİ’de, yolda şehit."
,"10 Şehit ardından, söylenir lâflar,"
,"Olmasın artık, lâf-ı güzâflar,"
,"Tedbir tez elden, alsın sarraflar,"
,"Serdar KÜPELİ’de, yolda şehit."
,"Şehit haberleri, artık olmasın,"
,"Ana, bacı, eşler, saçın yolmasın,"
,"Gencecik fidanlar, dalda solmasın,"
,"Serdar KÜPELİ’de, yolda şehit."
,"Şehitlik inanın, büyük mertebe,"
,"İnanmaz “Gayya”da, girsin en dibe,"
,"Duacınız olmak, büyük vecibe,"
,"Serdar KÜPELİ’de, yolda şehit."
,Kerim BAYDAK- kbaydak61-artan@hotmail.com
,"Şırnak'taki 10 şehitten biri olan Adıyaman Besni'den Serdar Küpeli'ye ithafen yazılmıştır.Makamı cennet olur inşallah, Mevlam sabırlar versin."
,
Mustafa bilgili'm şehit olmuştur,
,MUSTAFA BİLGİLİ'M ŞEHİT OLMUŞTUR
,18.02.2016
,Acı haber geldi Bingöl ilinden
,Mustafa bilgili'm şehit olmuştur
,Kafirler anlamaz insan halimden
,Mustafa bilgili'm şehit olmuştur
,Ateş düştü Suluova evine
,Güvenmeyin gaddar kafir hayine
,Bilgilinin evi döndü düğüne
,Mustafa bilgili'm şehit olmuştur
,Cenaze namazın baba kıldırdı
,Utanmaz kafire birde ders verdi
,Bilmem hayinlerin neyidi derdi
,Mustafa bilgili'm şehit olmuştur
,Nice nice hayel kurdu yiğidim
,Allah rahmet etsin sana şehidim
,Toplanın kafire lanetler edin
,Mustafa bilgili'm şehit olmuştur
,Hüseyin'im derki bitmez acısı
,Ailenin belli değil gündüz gecesi
,Allah sabır versin Recep hocası
,Mustafa bilgili'm şehit olmuştur
,
Şehit,
,Hak çıkar savaşa
,Yuvasından kopar şehit.
,Ulaşmak barışa
,Cephe yolu tutar şehit.
,"Şehit, inancı uğruna"
,Çıkar zevkin doruğuna
,Koşar cennet durağına
,Topraklarda yatar şehit.
,Sevdalıdır bayrağına
,Toz kondurmaz yaprağına
,Vatan toprağına
,Alkanını katar şehit.
,Şüphe yoktur imanına
,Paha biçilmez kanına
,Bayrak düşmanına
,Kurşunları atar şehit.
,Candan sever vatanını
,Satmaz ucuza kanını
,Vatan uğrunda canını
,Yaratana satar şehit.
,
Siz Hiç Ben Olsaydım Dediniz mi,
,"Bugün ''Anne'' olun,"
,Mesela Şehit Annesi Gibi. düşünün bugün.
,"Hergün Doğan Güneşin Yüreğini Kavurduğunu, Bayram Evladının Toprağı Başında Nefesinin Daraldığını Yağmur Yağdığında Evladının Kokusunu Yüreğinin En Ücra Noktasına Çekercesine Nefes Alıp Çocuğmun Kokusu Bedenimden Yüreğimden Gitmesin Diye Nefes Vermekte Zorlanan ANNE Olun..."
,"Bugün Sevgili Olun,"
,Mesela Şehit Sevgilisi Gibi. düşünün bugün
,"Hayatta Babasından Sonraki Aşık Olduğu Delikanlı İçin Gün Sayan En Mutlu Günü İçin Hazırlık Yapan Hiçbir Eksiklik Kalmasın Güne Dair Endişesiyle,Hazırlıkları Tekrar Gözden Geçiren Defasında,ve Başını Yastığa Koyduğunda Düğünü Hayaller Kuran Telefon Çaldığında Tüm Enerjisiyle Yüreğindeki Heyecan İle Asker Sevgilisine Hayallerini Umutlarını Anlatan Biri Olun Sanki Anlatırken Yaşarmışçasına..."
,"Bugün Eş Olun,"
,Mesela Şehit Eşi düşünün bugün...
,"Annelerimizin Bizlere Okuduğu Hikaye Kitapları Sonu Hep Mutlu Bitmeyen, Sabah Kalktığında Gül Veremeyecek, Bayram Sabahları Kahvaltı Yapmak İçin Pencerelerden Onun Gelmesini Bekleyemeyecek Hayatta Güvenebileceği Çınarının Olmadığı,Haykırışlarının Kimselerce duyulmadığı,Hani Bizler Çabuk Alışıyoruz Onun Hiç Zaman Yokluğuna Alışamadığı Eş Düşünün..."
,"Bugün Evlat Olun,"
,Mesela Şehit Evladı düşünün bugün...
,"Herkesi Yenecek Kuvvetli Olduğunu Düşündüğü Babasının Al bayrak Üzerindeki Tabutta Geldiğini Bayram Mezarına Gittiğinde Gururla ''Ben Geldim Babam Bugün Bayram Arkadaşlarım Bayram Namazından Sonra Babalarının Elini Öperken Sana Koştum Senin Öldüğün Gün Kravatlı Abiler Bana Söz Vermişlerdi Baban Şehit Oldu Vatan İçin, Bizim Evladımızsın Milletin Evladısın Dediklerinde, Yüreğimdeki Acı Olsa Hafiflemişti. Neden Bayramlarda Abiler Yok Baba. Neden Senin Yokluğunda Elimi Tutan, Bana Harçlık Veren Biri Yok Diye Mezarının Başında Ağlayan ŞEHİT Evlatları Gibi..."
,"Bugün Baba Olun,"
,Mesela Şehit Babası düşünün bugün...
,"Evladını Gözünden Sakındığı, Onunla Ağlayıp Onunla Güldüğü Zaman Evladıyla Gurur Duyduğu, Gözlerinin İçine Baktığında, Dönüp Bıkmadan Usanmadan Birdaha Bakmak İsteyen Elini Yaradana Açtığında Önce Evladı İçin Dua Eden Babayı Düşünün..."
,Öldüğünüzü Düşünün Bugün. Henüz 20. Yaşınız Size Yeni ''Merhaba'' Demişken...! ! !
,
Şanlı Gittin Şehit Döndün,
,Davulla zurnayla yolladık seni
,Şanlı gittin şehit döndün be oğul
,Bilsen perişan eyledin beni
,Şanlı gittin şehit döndün be oğul
,Serin yaylalarda esecektik
,sevdiğin kızıla söz kesecektik
,Kim derdi böyle kan kusacaktık
,Şanlı gittin şehit döndün be oğul
,Hayallerin vardı ömründen uzun
,zaman neşeyle gülerdi yüzün
,Geride bırakıp elem hüzün
,Şanlı gittin şehit döndün be oğul
,Çare yok kanayan tümöre
,Kaç ocaklar söndü göz göre göre
,Lanet olsun böyle cani teröre
,Şanlı gittin şehit döndün be oğul
,
Ankara'da Orçun Münyas şehit oldu,
,"P.K.K'lı hainler bomba patlattı,"
,Ankara'da Orçun Münyas şehit oldu.
,"Yüreğimize büyük acı kattı,"
,Ankara'da Orçun Münyas şehit oldu.
,"Bomba patladı bizden Orçun'u aldı,"
,Gurbetten onun acı haberi geldi.
,"Yirmi sekiz kişiyle beraber öldü,"
,Ankara'da Orçun Münyas şehit oldu.
,"Kaş Kalkan'dan kalkıp Ankara'ya göçtü,"
,Bankacılıktan askeriyeye geçti.
,"Can vererek ecel şerbetini içti,"
,Ankara'da Orçun Münyas şehit oldu.
,"Asker olarak vatana hizmet etti,"
,Şehit oldu askerlik görevi bitti.
,"Gencecik yaşında Hak katına gitti,"
,Ankara'da Orçun Münyas şehit oldu.
,"Yusuf cenazeye bütün herkes gelsin,"
,Kanı yerde kalmaz hain olan bilsin.
,"Tüm Fethiye'liler başımız sağ olsun,"
,Ankara'da Orçun Münyas şehit oldu.
,
Fethiye adını şehit Fethi Bey'den aldı,
,"İlk havacı şehit pilotlarımızdan olan,"
,Fethiye adını şehit Fethi Beyden aldı.
,"Teyyaresi Akdağa düşerek kalan,"
,Fethiye adını şehit Fethi Beyden aldı.
,"Bizim töremiz Teke Yörüklerinden kaldı,"
,Yöremiz beş tane sancakla kendini buldu.
,"Beşkaza Fethi Beyden sonra Fethiye oldu,"
,Fethiye adını şehit Fethi Beyden aldı.
,"Fethiye yörüktür Türk tarihi değer bulur,"
,Çoğu Fethiyeyi Beşkaza olarak bilir.
,"Fethiye fethedilen yer manasına gelir,"
,Fethiye adını şehit Fethi Beyden aldı.
,"Beşkaza halkının hizmet etmek gayesidir,"
,Sevdası yörüklük onun payesidir.
,"Fethiye Menteşe Beyliğinin üyesidir,"
,Fethiye adını şehit Fethi Beyden aldı.
,Yusuf Fethiyeyi yazmazsa olur hayrı?
,Onu gören insan ondan yaşayamaz ayrı.
,"Şimdi Muğla ilinin ilçesidir gayri,"
,Fethiye adını şehit Fethi Beyden aldı.
,
Ben Bu Vatan İçin Şehit Oldum Ana,
,vatan şehit oldum ana
,Basma olur yüreğine mezar taşlarını
,Ağlayıp ta güldürme düşmanlarımı
,Yolma sakın ak düşmüş saçlarını
,vatan şehit oldum ana
,Yurdumda gezdirmesinler diye kirli ellerini
,Kirletmesinler benim vatanımı
,Gerçekleştirmesinler düşmanlarım emellerini
,vatan şehit oldum ana
,"Bizim şehit olanlar gibi, Sakarya"
,"Benim gibi, canı pahasına direnenler"
,"Destan yazmadı Çanakkale de, Kütahya"
,vatan şehit oldum ana
,Almadı düşmanımın bin kurşunu bedenimden canımı
,Yurduma ihanet edenin değerse kurşunu
,Akıtıverir zaman yaramdan kanımı
,vatan şehit oldum ana
,yurdumun karış toprağında
,Tomurcuk tomurcuk sevgi gülleri açsın diye
,Kelebekler uçsun konsun diye yaprağında
,
Ağlama Şehit Anam Türküsü,
,Büyüttüğün yavrun cennete gitti
,Ona verdiğin tüm emekler bitti
,Onu Vatan haini şehit etti
,Sabırlı ol ağlama .Şehit ANAM
,Güçlü ol Ağlama Şehit Babam
,Ağlama Şehit ANAM
,Yıkılma Şehit Babam
,Size dik durmak yakışır
,Diğer evlatlar
,yürek zamanla alışır
,Diğer yavrular
,Yürek acıya alışır
,Şehidin kanı bayrak ta ölmedi
,Biliyorum içindeki ateş sönmedi
,Canından can gitti yüzün gülmeyi
,Sabırlı ol ağlama Şehit ANAM
,Güçlü ol Ağlama Şehit Babam
,
Şehit,
,Anan şehit baban şehit şehit oğlu şehit
,İnancın uğruna olmuşsun koca yiğit
,"Adın,şanın duyulmuş yerde şehit"
,"Silinmez yazın,yazılmış anlına şehit"
,gün gelecek içeceksin şehitlik şerbetini
,Doymadım yok daha verin yiğitlik şerbetini
,İçeyim kendimden geçeyim şahadet şerbetini
,İçmek herkese nasip olmaz şehitlik şerbetini
,mutlu sana kısmet olmaz cana
,Rütbesi yüksek ulaştın yüce makama
,Otur tadını çıkar böyle mekana
,Herkes ulaşamaz ulaştın yüce makama
,istiyorsun daha kavuştun cennet mekana
,[02.10.2007]
,
Şehit Mehmet Acar’a Ağıt,
,Daha üçüncü gün haber geldi.
,Mehmet Acar Şehit olmuş dediler.
,Osmaniye’m sana bilmem n’oldu
,Mehmet Çavuş Şehit olmuş dediler.
,Sülemiş tepesi boynunu büktü.
,Mehmet’in haberi ovayı yaktı.
,"Bunu duyan herkes gözyaşı döktü,"
,Mehmet Çavuş şehit olmuş dediler.
,habere n’olur yalandır deyin!
,Ali’nin haberi falandır deyin!
,Rabbim en doğruyu bilendir deyin.
,Mehmet Çavuş şehit olmuş dediler.
,Nasıl söylenir be Yeter ana!
,Şahadet köşkünde yatar ana!
,Acımız beterden beter ana!
,Mehmet Çavuş şehit olmuş dediler.
