title,poem_cleaned
,"Sakal sarık görünüşle,"
,"Yareb sofuya bağışla,"
,"Nefret eder sofu benden,"
,"Yareb bana insaf bahşet,"
,"Sofu doğru yürüt,"
,"Ver sakalım cübbe geyit,"
,"Nefret eder sofu benden,"
,"Desem sofuya ey sofu,"
,"N'olur sorsa dini soru,"
,"Helal haram namaz vüzu,"
,"Nefret eder sofu benden,"
,"Sofu haklı kusur benim,"
,"Koru yareb din imanım,"
,"Cemaata var ziyanım,"
,"Nefret eder sofu benden,"
,"Sofu sende tut dilini,"
,"yere sokma elini,"
,"Hak bilir kul ahvalini,"
,"Nefret eder sofu benden,"
,"Meftuni tut nasihat,"
,"Sakal sünnet kıl riayet,"
,"Veyahut diyardan git,"
,"Nefret eder sofu benden,"
,
Aşk ve Nefret,
,"Nasıl olabilir ikisi yan yana, aşk nefret,"
,"Karışmışlar birbirine, severken nefret etmek,"
,"Aşkı bitirebilir mi, kızgınlıkları gurura eklemek,"
,"Aşk nefreti, gurur sessizliğinde beslemek."
,"Önce sevgiyle sonra nefretle tanışma birlikteliği,"
,"Hangisi fazla hangisi az, zamanların sürüklediği,"
,"Nasıl zor çelişkidir kolayca bilinmediği,"
,"Nefretin sabrı beslediği, aşkın sabrı çözdüğü."
,"Aşk nefret arada, yanyana, içiçe yürüyor,"
,"Sevgi çeker, nefret iterken, aşk daha bitiyor,"
,"Anlarda nefret, zamanlarda sevgi doğup, ölüyor,"
,"Kalabalıklarda nefret, yalnızlıklarda aşk büyüyor."
,
 Nefret,
,NEFRET
,"Kadını, erkeği, hepside insan"
,"Allah insanları, eşit yaratmış."
,"Kapanmaz Allah’tan dilek kapısı,"
,"Allah insanları, eşit yaratmış."
,"İnsandaki nefret, kin, imandan çıkarır,"
,"Sevgiden yoksun kalp, an olur tıkanır,"
,"Tatlı dil, güler yüzle, gönüller yıkanır,"
,"Allah insanları, eşit yaratmış."
,"İçimdeki insan sevgisi, kinle barışmaz,"
,"büyük sevgide, nefret bulunmaz,"
,"Allah sevgisine, nefret karışmaz,"
,"Allah insanları, eşit yaratmış."
,"Güzel olsun şey, kötülükten nefret ederim,"
,"İyilik yap unut, böyle düşünen Necati Ülker’im,"
,"Gönlüme sevgi eken, Allah’ıma şükrederim,"
,"Allah insanları, eşit yaratmış."
,Necati ÜLKER ink bilgisayar İVEDİK 27/02/2007
,
Nefret Etim,
,Nefret etim artık anmam adını
,Gelme yokum kapıları kapatım
,Vurdum duymaz adın işte nefret
,Kendine bakarsan beni tanıma
,Nakış bende nefret bıraktın
,Yalvardım tutmuştun yakamı
,Ağladım yılarca korkuyorum
,Nefret ediyorum işte sensin
,
Nefret,
,Daha nefret edebilirim senden
,Nerelerini dişleyip acıtabilirim teninde
,Nerende soldurabilirim güllerimi
,Karanlıkları nerelerinde dokuyup
,Nerelerimden kan diye akıtabilirim
,Daha nefret edebilirim senden
,Hangi sorularla sorgulayabilirim
,Hatıralarını ur kazıtabilmek
,Hangi neşterin altına yatabilirim?
,Daha nefret edebilirim senden
,Göğüs kafesimdeki hıncı besleyebilirim
,Hangi sözlerini sokak köpeklerine yem edip
,Hangi balığı susuzlukla boğabilirim
,Daha nefret edebilirim senden
,Nasıl kurutabilirim ırmaklarını
,Hangi uzak diyarlarda başını vurmalı
,Haclı seferlerinin yenikliğinde
,Hangi inancını sorgulatmalı?
,Daha nefret edebilirim senden
,Kaç derece soğukta öldürmeli ellerini
,Kaç kilometre ötene sürgün etmeli senden seni
,idam sehpası siyanür odası
,Dindirmiyor öfkemi..
,Bitirmiyor sevgini..
,yenik düşüyorum kendime
,Kayıkçılar kürek çekmeyin gönlüme gönlüme..
,18.03.2008
,
Sevgi,
,Sevgi yön
,Nefret sondur.
,Sevgi göl
,Nefret Çöldür.
,Sevgi hayat
,Nefret bayattır.
,Sevgi düzen
,Nefret üzendir.
,Sevgi çokluk
,Nefret yokluktur.
,Sevgi Yar
,Nefret dardır.
,Sevgi gülüm
,Nefret zulümdür.
,Sevgi istek
,Nefret köstektir.
,Sevgi yaz
,Nefret güzdür
,Sevgi yarın
,Nefret sorundur.
,Sevgi ses
,Nefret yastır.
,Sevgi uzlaşmak
,Nefret yozlaşmaktır.
,
Unutmak için - 1,
,unutmak en kolay yolmuş
,nefret etmek
,nefret ediyorum senden
,- edemiyorum -
,
İntikam ve Nefret ''Şerefsiz'',
,kahpe dünyada yoruldu gönül
,Yalanlar yüzünden kor oldu gönül
,Kıyamet koptu soruldu gönül
,İntikam nefret sana tek hissim
,Sevgimi unutup terk ettiğin an
,Kadehler boşalıp duruyor zaman
,"Sevemem kimseyi, sevemem inan"
,İntikam nefret sana tek hissim
,Sapladın hançeri kanıyor gönül
,Hasret ateşinde yanıyor gönül
,"Gülen gözlerimi, arıyor gönül"
,İntikam nefret sana tek hissim
,değilim canım sensin şerefsiz
,"Kalırsın ortada, böyle sebepsiz"
,"Sorular sorulur, gün nedensiz"
,İntikam nefret sana tek hissim
,29:11:2006
,çarşamba
,İstanbul - Bayrampaşa
,
Sever,
,"Gönül gül bahçesinde gülleri sever, Nefret dikenleri"
,"Seven kalplerimiz birleşmeyi sever,Nefret ayrılıkları"
,"Eller sevgi birleşmeyi,Sevgisizlik uzaklaşmayı"
,"Tarih tekerrür etmeyi, İnsanlar etmemeyi sever"
,Halil ÇOLAK 16.06.2008 Ankara
,
Nefret ediyorum,
,Nefret ediyorum
,"Senden kalan acılardan,"
,"Söylediğin yalanlardan,"
,"Sana olan kahrımdan,"
,Nefret ediyorum...
,"Söz verip gelmediğin,"
,"Kırıp incittiğin, hayatıma girdiğin,"
,"Sevda masalıyla uyuttuğun,"
,"Seninle geçirdiğim anımdan,"
,Nefret ediyorum…
,"Duygularımı hiçe saymandan,"
,"Beni ezip üzmenden,"
,"Boynumu büküp gitmenden,"
,"Beni benden etmenden,"
,Nefret ediyorum…
,"Hasretin kollarında,"
,"Yalnızlığın bağrında,"
,Yokluğunu yırtan anlardan
,gece gelirsin diye
,"Yollarını gözlemekten,"
,Nefret ediyorum....
,"Hayatı bana zehir etmenden,"
,"yalan dünyaya küstürmenden,"
,"Umutlarımı mutsuzluğa gömmenden,"
,"İhanetin dilinden asmandan,"
,Güven köprümü yıkmandan
,Nefret ediyorum...
,"Dilime nefreti tutturmandan,"
,"Yüreğime ihaneti giydirmenden,"
,"Yalnızlığın deryasında yüzdürmenden,"
,"Acının rengini giydirmenden,"
,Nefret ediyorum...
,Artık nefretin adı sensin...
,"ben, efretten nefret ediyorum..."
,
Almanya Hükümeti-kalk ayağa suçlusun,
,Yangınlar devam eder-başlamıştır ölümler
,Kara toprağa düşer-Adem Ahmet Gülümler
,Yetkili aranıyor-hak hukuk savunacak
,Hangi alçak yaptıysa-sallandırılmalı bacak
,Almanya Hükümeti-kalk ayağa suçlusun
,Adem Özdamar öldü-nefret dolusun
,Tehlikeli gelişme-derhal önlenmelidir
,Tedbiri alınmazsa-ortalara çıkar kir
,Hani çağdaş demokrat-sığınma arkasına
,Kahpelik sergilersin-acı dolar vatana
,Almanya Hükümeti-kalk ayağa suçlusun
,Adem Özdamar öldü-nefret dolusun
,Almanya'nın Dortmund-Hagen denen şehrinde
,17 Şubat günü-sıkıntımız derinde
,Polis karakolunda-işkencenin sonucu
,Beden toprağa düştü-bize dokundu ucu
,Almanya Hükümeti-kalk ayağa suçlusun
,Adem Özdamar öldü-nefret dolusun
,Hastaneye bıraktın-ağır yaralı iken
,şeyi savsaklarsın-tedbir al vakit varken
,İşkencenin sonucu-hep burnunu kırdınız
,Elleri arkasında-vurdukça vurdunuz
,Almanya Hükümeti-kalk ayağa suçlusun
,Adem Özdamar öldü-nefret dolusun
,Boğularak ölüme-sebep olan durum
,Sesimi duyan var mı-ona olacak sorum
,Yasaklanan işkence-Türk’e reva gördünüz
,Planları kurarak-çorapları ördünüz
,Almanya Hükümeti-kalk ayağa suçlusun
,Adem Özdamar öldü-nefret dolusun
,İzahı yoktur bunun-eziyet ölüm
,Alnınıza yazıldı-bitmeyen kara bölüm
,Yapılan olanlardan-sizlersiniz sorumlu
,Devamlı kin duyuyor-Müslüman Türk’ün oğlu
,Almanya Hükümeti-kalk ayağa suçlusun
,Adem Özdamar öldü-nefret dolusun
,Tek kelimeyle vahşet-sessiz kalma vatandaş
,Cevabı verilmeli-gözümüzden akar yaş
,Bugün Ademe ise-yarın gelir size
,Son vermek gerekiyor-şu alçakça krize
,Almanya Hükümeti-kalk ayağa suçlusun
,Adem Özdamar öldü-nefret dolusun
,İnsan hakkı dersini-veriyordun bizlere
,Şerefsizce öldürme-ne diyeyim sizlere
,Hey Almanya medyası-yazma sakın beş satır
,Manşetten atmıyorsan-sana gerek kırk satır
,Almanya Hükümeti-kalk ayağa suçlusun
,Adem Özdamar öldü-nefret dolusun
,Herkes devreye girsin- yetkisiz yetkili
,Hesap sorulsun hesap-hemen bandırın eli
,Tacizden hapse giren-turist seferber
,Başbakanı olmuştu-olmayalım bihaber
,Almanya Hükümeti-kalk ayağa suçlusun
,Adem Özdamar öldü-nefret dolusun
,Kör zihinlere hitap-etmektedir Almanya
,taraftan yangınlar-ne dini var hayâ
,Yazıklar olsun derim-baştaki yönetene
,Canım vatandaşımı-alta doğru itene
,Almanya Hükümeti-kalk ayağa suçlusun
,Adem Özdamar öldü-nefret dolusun
,Bulun bulun suç bulun-esrar eroin deyin
,Yüklersiniz şeyi-çünkü sizde yok beyin
,ırkçı saldırı-Naziler sizden çıkar
,Bismilsiz olur ise-işte böyle can yakar
,Almanya Hükümeti-kalk ayağa suçlusun
,Adem Özdamar öldü-nefret dolusun
,Başsağlığı dilerim-ailem Özdamar’ a
,orda ağlar iken-kalbimde çıktı yara
,Hasan Sancak lanetler-der ayıp size yeter
,Nasıl acı çekersek-bizlerden olun beter
,Almanya Hükümeti-kalk ayağa suçlusun
,Adem Özdamar öldü-nefret dolusun
,
Sevgiler Ayriliklarla Büyür,
,"Sevgiler ayriliklarla büyür derlerya,"
,"buna inaniyorum,"
,"ayriliklardan nefret ediyorum,"
,"Sevgi büyüse bile,"
,Sevgiyle beraber nefrette büyür.
,"Gerçek asklar nefretle baslar derlerya,"
,"buna inaniyorum,"
,"istesemde,"
,"Senden nefret edemem,"
,"Eyer nefret baslayacaksa sevda,"
,Ölümle bitsin daha iyi.
,"Senden nefret etmektense,"
,Canima kiyarim daha iyi.
,"Gerçek sevgiler ölmez derlerya,"
,"buna inanirim,"
,"sevgi ölmesede,"
,Sevenler ölür.
,"Asklarini kalplerine gömer,"
,"Yanip kül oluktan snra,"
,anda söner.
,Kendi hayatini kendine zindan eder.
,"Sana seni seviyorum desem,"
,"dersin,"
,"Alay edip gülermisin,"
,"Sasirip aglarmisin,"
,"Yada düsüncelere dalip gidermisin,"
,Yoksa sende beni severmisin.
,"Zor cevapta olsa bu,"
,Soruyorum simdi sana.
,Sende beni sevseydin.
,"Ayrilik istermiydin,"
,"Benden nefret edebilirmiydin,"
,Sevginle ölebilirmiydin.
,"Benim cavabim herzamanki gibi,"
,"Ayriliktan nefret ederim,"
,"Yalniz seni severim,"
,"ölsemde nefret etmem,"
,"Sevgimle sana baglanip,"
,"Seninle güler, Seninle aglardim,"
,senin ölebilirdim.
,Tarih Saati: 28/11/2004 15:36
,
Umutsuzluk,
,"Umutsuzluk insana cesaret verir hiç birşeyden korkmuyorum.. nefret aşka şöyle dedi 'Kiminle dans ettiğini bilmiyorsun' Kısacık ömre akılsız başa sahip olan aşk hiç şey anlamadı. Aşkın nefret gözleri kördü. nefretin güçlü kollarında soldukça soldu. Tüm rengini gizemini, artık yokoluşa bırakmıştı. Aç gözlü nefret onu solukta, iştahla yutuverdi. Nefret kıvrandıkca kıvrandı acılar içinde...Midesine oturmuştu aşk onu hazmedemeden çatladı."
,
Günlük[düzyazı]-1/diyalog-14/12-13,
,diyalog XIV.
,12 insan vardır; kendisine zarar verenlerden nefret eder.
,insan vardır; konu kendisi olmadığı halde başkasına zarar verenlerden nefret eder.
,insan vardır; konu kendisi olmadığı halde olaylara duyarsız ihtiyaçlara ilgisiz olan insanlardan nefret eder.
,insan vardır; kendisine yanlış olduğunu gösteren insanlardan nefret eder.
,insan vardır; kendisine inandıkları şeylerin yanlış olduğunu gösteren insanlardan nefret eder.
,insan vardır; başkalarında ayrıcalıklı üstün şeyler gördüğü onlardan nefret eder.
,insan vardır; kendisine borç vermeyen kişiden nefret eder.
,insan vardır; sanki herkes mecburmuş ona daima yardım ilgi gösterilmesini beklediği insanlardan nefret eder.
,insan vardır; kendisine borcunu ödemesini isteyen kişiden nefret eder.
,insan vardır; dinlemeyi bilmediği –iyi iletişim kuramadığı için- ihtiyacı olan sosyal ilgiyi desteği bulamadığı karşısındakinden nefret eder.
,"insan vardır; bencilliği, açgözlülüğü diğer kötü huylarından kimseyle yakınlık geliştiremediği kendisini yere ait hissedemez yüzden insanlardan –hatta dünyadan- nefret eder."
,insan vardır; neden olmaksızın birinden nefret eder.
,13 ilk günah güçlü Mesih’in ölümden dirilişi ilk günahı çarmıha germede daha güçlüdür.
,
Sakın bana acıma!,
,“Sen kendine acı!
,"Yap elinden geleni, yollarıma tuzak kur"
,"Simsiyah gözlerinle, ak düşürdün saçıma"
,"Açmam sana daha, kollarıma uzak dur"
,Benden nefret et sakın bana acıma
,"Perişan haldeyken, tesadüfen rastlarsan"
,"dilenci sanıp ta, para verme avcuma"
,"Korkak fare değil, arlansan"
,Benden nefret et sakın bana acıma
,"Alma sakın diline, kahrolası ismimi"
,"bütün dertleri, tak kalbimin ucuna"
,"Paramparça yırtıp at, sende kalan resmimi"
,Benden nefret et sakın bana acıma
,"Kader beni yolum da, çukura itse"
,"Merak edip olur, gelme sakın başıma"
,"Ömrüm yıkık perişan, rezil halde bitse"
,Benden nefret et sakın bana acıma
,"Cismin uzak dursun hep, olmasın hiç gölgesi"
,"Kalbinde severim, diye umut taşıma"
,"Kalmadı gönlümde, aşkının tek zerresi"
,Benden nefret et sakın bana acıma
,"Benim mecnunun, çilesi hiç bitmiyor"
,"Eller mutlu sanıyor, bakmıyorlar yaşıma"
,"Gördüğüm manzara, hiç hoşuma gitmiyor"
,Benden nefret et sakın bana acıma
,"Bende böyle hayata, yazık alıştım"
,"Eller dalga geçip de, tekme atsa kıçıma"
,"bilsen dertlerden, dertlere karıştım"
,Benden nefret et sakın bana acıma
,"Seni seven gönlümün, bilmedin kadrini"
,"Mademki prensessin, laik ol tacına"
,"çizmeyi geçip de, çoktan aştın haddini"
,Benden nefret et sakın bana acıma
,"gün orda yatarım, gün yerde"
,"garip yolcuyum, sorma beni hancıma"
,"Zorda olsa dayanır, gönlüm inan derde"
,Benden nefret et sakın bana acıma
,"Ağır dert içinde, yüzüyorken yüreğim"
,"Gözyaşını döküp de, ortak olma sancıma"
,"Tanrıdan son arzumdur, yalnız tek dileğim"
,Benden nefret et sakın bana acıma
,SEÇKİN ERDOĞAN / BURSA
,
Sevdim ve Nefret Ettim,
,Duvar sessizliğine bürünmüş
,Gözlerimden akan kendim
,İstemiyerek çarpıyordu çaresizliklerime
,Ağlıyordu gözlerim
,Donmuş kirpiklerimin arasından
,elimde sevgim
,Diğer elimde nefretim
,Yanlızlıklara esir düşmüştü bedenim
,
,Duygularım
,Savaşlarda bozğun yemiş
,Ganimet görüntüsü parlaklığında
,Bedenimden çaresizliğim süzüldükçe gönlüme
,Sevgim açan çiçek tazeliğinde
,Nefretim keskin hançer görüntüsünde
,Renk veriyordu
,Hislerimde kaybolduğum kendime
,
,Sevmek nefret etmek
,Sıkışmıştı çaresizliğimin püf noktasına
,Düş sessizliği görünümü damlayan terim
,Gönlümde sevgim
,Ellerimde nefretim
,Nefes almaya çalıştığım
,Düşüncelerimde yalnız kalmış kendim
,
,Sevgi yanacaksa yansın yüreklerde
,"asla donup, buz tutmasın"
,Nefret kokan bakışlarda
,
,Sevdim nefret ettim
,Yalan dünya seyrinde nadir durulan yerde
,
Neden Ben Ayselim,
,Duydum sevindim yuva kurmaya hazırlanıyorsun
,Sana mesaj attım gülüm oralı olmuyorsun
,Mutluluk dilemek aradım cevap vermiyorsun
,"kin,bu öfke,bu sitem,kime,ve neden Ayselim"
,"Son aramada cevap verdin ama,olumsuz yanıt aldım"
,"müsait değilim dedin,içerledim Ayselim"
,"düşmanmıyız sanki,senin mutluluğunu istedim"
,"kin, öfke,bu nefret,kime,ve neden ayselim"
,En senin bende sevindim mutluluğuna
,"Seni sevdiğimi biliyorsun canım,kader yaz bana"
,Senin mutluluğun huzur versin sana hemde bana
,"kin, öfke,bu nefret,kime, neden Ayselim"
,"zamanlar benimdin,benim sevdiğimdin,Ayselim"
,Şimdi gelin oluyorsun ele gelin gidiyorsun Ayselim
,"Seni ölümüne,seven mahmudu,hiç düşünmüyorsun"
,"kin, öfke, nefret,kime neden Ayselim"
,
Nefret,
,Nefret
,tatlı süzülüşü var dilden
,Bakar görmez insan
,gelir elden
,Bilirim insanı
,Yunusu duymazdır –mevlanayı görmezdir
,Peygamberi bilmezdir
,Mürid-i şeytan
,Bilirim.
,Dile vurulan kilit
,Gönüle verilen umut
,Söze verilen sukut
,Benim diyene hacet
,Ah nefret
,Anda kayıp
,Anda ayıp
,Yaşlıya gerek
,Gözü fani
,Gence himmet
,acı kelam
,Zamansız
,Nefret.
,
Antoloji Enternasyonaldır,
,Antoloji dünyadır
,Yani enternasyonaldır
,Fanatikler bazılarına çapulcu
,"Diyorlar körlerdir,"
,Birilerine küfür ediyorlar
,Yani düşünceye
,düşünceden
,nefret etmek
,insanlık düşmanı sayılır
,Nasıl yazdıklarına gelince
,İçinde bilinç var nede
,Birşey var
,Şiir nasıl olurmuş araştırıp
,Dünyayı görsünler
,tek gözle
,Tek kendilerini
,Görüyorlar
,düşünceden nefret ediyor
,düşünceyi bilmiyor
,"yüzden, neden"
,Nefret ettiğini bilmiyor
,Nefret ettiği şeyin nasıl olduğunu
,Bilmiyor.
,Kendileri nasılsa biryerlere
,sırtını vermişler
,Tarihteki suçları bilemiyorlar
,Birde dinlerden
,Nefret ediyorlar
,Ediyorlar
,Sözde şiirlerine bakarsanız
,"Görürsünüz,"
,Söylemek istediğime
,"Gelince, bunlar bizi"
,Ezenler ezsin
,bizden olsun diyorlar
,Şairseler haksızlığa karşıysalar
,Bütün dünyada olan haksızlıkları
,Zulümleri yurtların
,Zorla işgal edilişini yazmaları
,Gerekir
,Bilgileri olsun diye
,söylüyorum
,Kendi çıkarları burda hüsran bulur
,ANTOLOJİ'yi
,Bütün dünyada farklı insanlar
,Farklı düşünen insanlarda
,Okuyor.
,Antolojiyi bende desteklerim
,internasyonaldır
,Antoloji enternasyonaldır
,burda durum
,sitede
,Söz konusu değil galiba! ! !
,Selam haksızlıkların karşısında
,Göz yummayan insanlara.
,
-Nefret! !,
,Nefret
,Senden nefret ediyorum
,duyuyormusun
,Beni benden çaldığın
,Sana yaşatmayacağım intikamlarını
,İpi kopuk ucurtma çakılmayacağım
,Saatler ileriliyor yelkovan akrebi kovalıyor
,Tiktak sesleri daldırdı anılara
,Düşündükçe nefretim çıkıyor açığa
,Çoğalmaya başladı anılar yüreğimde
,
,Göremeyeceksin gözlerimdeki hüzünü
,Sana yaşatmayacağım yakamozları
,Azgın dalgaların kıyıyı parçaladığı
,Perişan olmuş göreceyim seni
,arı çiçeğe kon
,Peteğin yokki
,zavallı
,Petekte bendeydi kovanda
,
,Bilemedinki
,Senden nefret ediyorum
,duyuyormusun! ! ! !
,Saatlerde durmayacak zamanda
,
,durduğunda sakın arkana bakma
,Semaya bak yukarılardan sana bakıyor olacağım
,Yalpalayarak parçalanmanı seyrediyor olacağım
,Senden nefret ediyorum
,duyuyormusun
,Beni
,Benden çaldığın nefret ediyorumm
,
Nefret Ediyorum,
,Herşeyden nefret ediyorum
,"kadınlardan,erkeklerden"
,"dünyadan,sonsuz evrenden"
,Nefret ediyorum;
,"Beni aldatandan,hor görenden"
,"Aşkımla oynayandan,sevgimi görenden"
,Nefret ediyorum;
,"Senden,senin gibilerden"
,Ve...
,"Kendimden,varoluşumdan..."
,
Aşk-Nefret Savaşı,
,Karardı dünyamın sevda güneşi
,Bitti yazık gönlümün neşesi
,Elveda gülücükler saçan günlerim
,dembedem sürecek aşk-nefret savaşı
,Birdenbire sarmıştı sıcaklığı aşkın
,Sanmıştım sene saadet senesi
,Nerede kaldı canım ölümsüz aşkın
,dembedem sürecek aşk-nefret savaşı
,Ey Mihman naçiz ömür sürdün
,Uğraşma yok eder sevda savaşı
,Böyle acı sana reva imiş gördün
,dembedem sürecek aşk-nefret savaşı
,(26.09.2007 Kahta)
,
Nefret,
,Nefret güzel şey değil;
,"Yenilmek, güçsüzlüğünü bilmek gibi."
,"Nefret güzel şey değil,"
,"Sevmek, sevildiğini bilmek gibi!"
,Ama;
,nefretimi haykıracağım sana!
,"Dostluk güzel şey, cömertlik te öyle."
,"Sevgi güzel şey, mertlik te."
,Peki aşk?
,Aşk en güzeli ama;
,"verip, bin almaksa adı; böylesi cömertliğinden."
,"Söz verip caymaksa adı; eksik olsun, mertliğinden."
,bardak demli çay damakta kalmaksa tadı;
,"aşkından, sevginden..."
,"Nefret ediyorum gülüm, nefret ediyorum senden!"
,"Sesinden, gülüşünden,"
,"En acı günümde ansızın gelişinden,"
,"Dostça seslenişinden,"
,"Seninle yaşadığım demden,"
,Sana ait şeyden.
,Nefret ediyorum kendimden;
,Sana aitmişim ben.
,(14 Şubat 1980)
,
Sözlerim  -15,
,"“İltifat etmekten nefret ederim,"
,gerçekleri söylerim! ”
,
Çek Git,
,Git
,Hadi
,Çekil önümden
,Çek git başımdan
,Seni görmek değil
,Varlığını hissetmek istemiyorum
,Sesini duymak istemiyorum
,Başımızın belası oldun be
,Senden nefret ediyorum
,Senden nefret kusmak istiyorum üstüne
,nefret kelimesine layık değilsin
,Nefret kelimesi senin övgü olur
,Varlık yerine koymak istemiyorum
,zaman senden kurtulacağız
,Belamısın
,isyan ettin
,büyüklük tasladın
,Bak kendini hale soktun
,İnsanlara neler yaptın
,Neden uğraşıyorsun
,Nereye gidersen git
,Git insanlar rahat nefes alsın hu
,Düşmanımdan uzak dur
,Düşmanımla uğraşma
,Zaten çekip gidersen düşmanım olmaz
,Sensin bizi birbirimize düşüren
,Sensin bizi birbirimize düşman eden
,Varlığın beni rahatsız ediyor
,Çekil git
,Nereye gideceksin
,Hani derler
,İstersen cehennemin dibine git
,İstersen esfele safiline
,Gidebildiğin git
,İnsanların olmadıkları yerlere git
,Allahın arzı büyüktür
,Neresine gidersen git
,Dünyada kalmana tahammülüm kalmadı
,Git gezegenlerin ötesine
,Git yıldızların ötesine
,Git sistemlerin ötesine
,Git be git artık illallah ettik
,Karıştırmadığın iş yok
,Karışmadığın olay yok
,Belamısın
,Çekil git
,işimiz olabilir
,Senin lanetlenmiş varlıkla
,Lanetlenmişsin kere
,Dönüşü olmayan yola girmişsin
,Bari bizi yakma ateşine
,Uzak dur bizden
,Git artık
,Çek gölgeni üstümüzden
,Senin iblis olduğunu bilmem
,Hadi daha geri dönmemesine git
,Allah belanı versin
,Lanetli
,Çekil git
,
Böyle Geldim,
,Güzel olsun şey
,Kötülükten nefret ederim
,İyilik doğruluk tur parolam
,Böyle geldim böyle giderim
,
Zalim,
,hayatımı çaldın
,aşkımı çaldın
,gözümün ışıltısını çaldın
,benim gönlümdeki
,Kendini çaldın
,ufaçık dünyamda
,Hayalimde rüyamda
,Nefret ettiğim tek insansın zalim
,
NEFRET YILANı,
,aşkın içine çöreklenmiştir
,"Sevgiyle boylaşır, kinle yarışmaz."
,Aşkın hamuruna eklenmiştir
,Allah sevgisine nefret karışmaz.
,
Java Gergedanının da Son Neslini Boynuzu Yüzünden Yok Ettik 17,
,"Diğer türler sırada, tükeniş sırasında,"
,"Nefret, kin intikam, masum haykırışında…"
,(2012)
,
Nefret Ederim,
,Ergani alsaydı sazı eline
,Tatlı sürseydi Cüce’nin diline
,Sazın telini bağlasa beline
,"""Sigara içmekten nefret ederim"""
,03.06.2014
,
Aşkın ''A'' sından Nefret Ettim,
,"Seni tanıdığım günden beri,"
,Aşkın ''A'' sından nefret eder oldum.
,
