title,poem_cleaned
,Yanındaki beton binaya
,Yaslanması
,Köhne evin
,Seni çivi
,çaktım
,beynime
,toplayıp
,Bütün kerpetenleri
,Attım denize
,
Kadınım (Hasret),
,Umarsız gülüşlerini bıraktım sessizliğe
,Yaprak dökümü mevsimlere göçteyim
,Hırçın ıslık tavrında şimdi dudaklarım
,Güftesiz besteler üretmekte yalnızlığa
,Hasret ki.. sürgünlerde kanar
,Tükenmeyen heyecanlarını soyutlar
,Masmavi çehresinde gizlenir umudum
,Gecelerce yangınlarda üşür bedenim
,"Ay düşer, gölgesinde büzüşür tenim"
,Hasret ki.. vurgunlarda yakar
,"Susmuşsam, eylemsizsem yokluğuna"
,Bil ki; saygıdır adı yaşanmış sevdalara
,"seninle başlıyorsam sana rağmen,"
,Sensizliğe rağmen yenilenen güne
,Hasret ki.. yüreklerde yaşar
,Hasret ki..
,"Sessiz çığlıklarda, ıslak yanaklarda"
,Hasret ki.. ölümlerde vurur kadınım
,bilmezsin yağmur yağmazken
,Islaktır imgeler
,"Ölüdür şehir, gözlerin feri"
,Bilmezsin kayda geçmeyen hüzünlerin
,Hani taşlara yazıldığını...
,Bilseydin kadınım hasretin nasılda yaktığını
,"kor ateş, bahar olurdum..."
,Hasret ki..
,Seninle sevgi duvarında vurulur kadınım
,
Hasret çiçeğim (uyaklı),
,Hasret çiçeğim (uyaklı)
,Yağmurlar düşerken körpe bağına
,süzülür damlalar gül yaprağına
,takılıp gurbetin hüzün ağına
,solarsın hasret çiçeğim
,Sarıp dikenlere gönül acını
,indirme başından ümit tacını
,rüzgarda savrulan ipek saçını
,yolarsın hasret çiçeğim
,Estikçe başından gurbet yelleri
,okşarsın hasretle açan gülleri
,mutluluk seyrinde eski günleri
,anarsın hasret çiçeğim
,Dalıp anıların buruk seyrine
,gözyaşı dökersin hasret nehrine
,yediğin ekmeği gurbet zehrine
,banarsın hasret çiçeğim
,Denizler dalgalı alınlar sisli
,yollar sıra sıra engel dizili
,herkesin ateşi içinden gizli
,yanarsın hasret çiçeğim
,Seller feryad eder dağlar ses verir
,ömre sevda sanma gelir
,şimdi gönülde ah yükselir
,ağlarsın hasret çiçeğim
,Coşkun akan seldim duruldu kalbim
,gurbet eller gezdim yoruldu kalbim
,aşkın hançeriyle vuruldu kalbim
,kanarsın hasret çiçeğim
,tek değilsin hasretlik çeken
,gizli köşelerde boynunu büken
,sılada sevdalar gül gül iken
,ağlarsın hasret çiçeğim
,Can Nuri' yim nice canlar canıyım
,diyar diyar gezen garip arıyım
,gurbetin hasretin en kör yanıyım
,dolarsın hasret çiçeğim
,Nuri CAN
,10/06/ 1977 Amsterdam
,
Bu Aşka Ayıp Ettin,
,halde halsiz bıraktın hallerimi
,söylemez ettin zalım dillerimi
,engeller doldurdun yollarımı
,kırdın vicdansız kanadımı kollarımı
,beni sensiz koyup gittin
,aşka ayıp ettin
,yıldız kayıp gittin
,sevdama ayıp ettin
,sendin benim bahar yazım
,oldun zemheri kışım
,hasret gurbet olan nazın
,ciğerime kör kurşun
,hasretin ediyor hasta
,yüreğim yangında yasta
,gözlerim boğuldu yaşta
,yar gönlüm kara kışta
,sevdamsın dedim hasret oldun
,benimsin dedim gurbet oldun
,dermanımsın dedim dert oldun
,zalım perişanım berbat oldum
,kölecioğlu sensiz berbat
,yüreğini yakar hasret
,birde zulüm dolu gurbet
,kölecioğlu sensiz berbat
,Ahmet kölecioğlu 29-09-2013
,
*******Hasret,
,Parmak kaleme hasret
,Kalem kâğıda hasret
,Kâğıt kelâma hasret
,Kelâm ilhama hasret
,Âşık sazına hasret
,Sazı sözüne hasret
,Yarın umuda hasret
,Umut düşüne hasret
,Bahar bülbüle hasret
,Bülbül gülüne hasret
,Savaş barışa hasret
,Barış huzura hasret
,Elem gülene hasret
,Gülen neşeye hasret
,Sıla gelene hasret
,Gelen yarene hasret
,Mecnun Leylâ'ya hasret
,Leylâ sevdaya hasret
,Sevda murada hasret
,Murat vuslata hasret
,Yurt CHP'YE hasret
,CHP halka hasret
,Halk altıoka hasret
,Oklar ilkeye hasret
,Şehit vatana hasret
,Vatan millete hasret
,Millet ATA'YA hasret
,ATA uygara hasret
,27.01.2008
,
Akşam Üzeri,
,"gün akşam üzeri,"
,"Karanlık kaplar yeri,"
,"Dertler hep bulur beni,"
,akşam üzeri.
,"Sevgimi anlasalar,"
,"Yâre haber salsalar,"
,"Sevenler kavuşsalar,"
,akşam üzeri.
,"Ah çekip ağlıyorum,"
,"Dünyayı geziyorum,"
,"Aşkımı arıyorum,"
,akşam üzeri.
,"Hasretinle yanmaktan,"
,"Yollarına bakmaktan,"
,"Kan dondu gözlerime,"
,akşam üzeri.
,"Aşkın ateşiyle yandım,"
,"Sevgine hasret kaldım,"
,"Gel bitsin hasret,"
,akşam üzeri.
,M.ÇAL
,
Yalnızlık,
,damla suya hasret gönüllerde
,"Yalnızlık, susamışlığın gerçek adı sevgiye..."
,"Uzun, karanlık gecelerin ıssız öykülerinde"
,Tahammülüm yok en küçük yergiye...
,"Okuduğum romanlar, dinlediğim şiirler"
,Sanki Homerostan kalma mitolojik methiye
,"Adı konulmamış ayrılıklara, hiç duyulmadık acılara..."
,"Sanmıştım okumak, hicranın ilacı"
,"Yelken açtım onlarla daha büyük sancılara,"
,hayal kırıklığı hepsinden acı...
,Yalnızlık damla sevgiye hasret gönüllerin
,"Belki susamışlığıdır, arkadaşlığa, dostluğa..."
,Teknolojiyi putlaştıran çağdaş dünyanın
,"Belki bedelsiz armağanı, mutsuz insanlığa..."
,
Aşkın tarifi nasıl,
,ah aşık olmak yanmakmi
,yoksa hasretiyle kavrulmakmı
,yok yok asık olmak yanmak kavrulmak
,asık olmak sevdalanmak
,yanında olsa hasret kalmak
,uzakdada olsa yıne hasret kalmak
,can cananı ister
,isterkinde kavusmak
,işter yanmak ağlamak hemde
,hemde yandıkca ateşi istemek
,ağladıkca yas akıtmak
,bitsede yaş yaşi içine akıtmak
,ah ah yanan atesde nasılda yakmıyor
,hemde yandıkca tad verıyor
,verdıkce daha cok daha cok
,ates dıye inliyor
,asık böylemı bilmıyorum
,yandıkca kavusmadıkdan sonra
,toz duman olamk isterim
,zerrem bulunmaz köselere gıtsın
,kavusmadıkdan sonra
,ederım yanmayıda ağlamayıda
,can canani ister
,can canana kavusmak ister
,
 HaSret,
,hasret hasret bizler hasretiz.
,Hasretle yaşarız işimiz hasret.
,Hasretsiz gün geçmez sanki hayretiz.
,Hasretken çürüyen dişimiz hasret.
,hasret kalırken yaşadı.
,Etrafı nice hasret kuşadı.
,Yüzümüz kızarmış hasret okşadı.
,Yoldaşımız hasret eşimiz hasret.
,hasret belası eyledi hasret.
,Hasret iken diledi hasret.
,Koyun kuzu meledi hasret.
,Cesedimiz hasret leşimiz hasret.
,Çaresiz hasret düştü payıma.
,İçilmeyen hasret kattı çayıma.
,Hasret nedir diye sordum dayıma.
,sıkıştık dedi çişimiz hasret.
,
Hasret,
,Hasret... Hasret... Hasret...
,Sevgiliye hasret...
,"Anneye, babaya hasret..."
,Evlada hasret...
,Yolları gözleten
,Sevgiliyi özleten
,Sılayı gözümüzde tüttüren hasret
,Sevdiklerimizi hayalimizde yaşatan
,Sevgilerimizi tap taze tutan
,Sevginin kanıtı hasret
,Olumsuzluğu unutturan
,Olumlu yönleri yücelten hasret...
,Mektuplar yazdıran
,Şiir satırlarını zenginleştiren
,Şarkı sözlerini süsleyen hasret
,Sevdiklerimize kavuşmayı
,Onlara doyasıya sarılmayı
,Anlamlı kılan Hasret...
,(31.01.2010)
,DOST KALEMLERDEN
,"Sonun kavuşmak varsa hasretler tatlı,"
,"buluşmak,kavuşmak yoksa acı"
,"Hasret serap,hasret vuslat,hasret özlemek"
,"En güzeli,en anlamlısı kavuşmakla biten hasret......Nilüfer Gümüş"
,Anneyi babayı hasretle özleten.
,Sevgili yolu durmadan gözleten.
,Hasretlik değil ömrü bitiren.
,Hasretlik değilmi isyan ettiren...................................Reyhan Altaş
,"Kuru dallar kaldı güzden geriye,"
,Yeşilden ayrılıp kondum sarıya;
,"Sensiz geçen ömrüm düştü yarıya,"
,Elden ele sürdü hasretin beni...................................Murat Aydın Doma
,
Gönülde hasret,
,Senden uzaklarda yar benim geçmiyor günüm
,"Duygum hasret,gönlüm hasret,can sana hasret."
,Hasret geçiyor benim talihsiz ömrüm
,"Sevgide hasret, yürekte hasret, gönülde hasret"
,"Karanlık yanalız geceler, duygularım düşte"
,Bana inat olsun diye dallarda bülbüller ötüşte
,"Yaşam denilen çileli, cefalı karmaşık dövüşte"
,"Sevgide hasret, yürekte hasret, gönülde hasret"
,.
,Halil ÇOLAK 07.12.09
,ANKARA
,
Hasret Duvarları,
,Tek başıma kalmışım Yapayalnız ağlıyorum
,Hasret duvarlarına Hep ismini yazıyorum
,Gökyüzüne bakıyorum Kuşlara soruyorum
,Gül yüzüne hasret kaldım Senin ağlıyorum
,Açtım sana ellerimi yalvarıyorum Allahım
,Bunca zulme bunca sevgi Bitir artık işkencemi
,Konacak yerim yok açtın kafesini
,Senin gönlünden gayrı nerelere konarım
,Belki gün dönersin diye
,Bak buradayım
,Gönül kafesinde bıraktığın daldayım
,
Hasret Hüzün ve Hasret,
,Ölümle pençeleşir çırpınır yüreğim
,Siyah bulut boşanır gözlerim
,Hazan dudaklarımdan dökülür sözlerim
,Sebep hasret hüzün hasret
,Gönlüm susuz pınar gibidir
,Dünyam virane bağ gibidir
,Kalbim kırık divan gibidir
,Sebep hasret hüzün hasret
,Özlemim sığmaz yedi kıtaya
,Kederim bedeldir okyanusyaya
,Neşe aleminde yürürüm yaya
,Sebep hasret hüzün hasret
,Saymak rakam bulunmaz gamlarıma
,merhem var ilaç sancılarıma
,Hasretle bakarım geçen hatıralarıma
,Sebep hasret hüzün hasret
,"Anadan bacıdan,yardan ayırdı"
,Derdimin ortağı dosttan ayırdı
,Sinemi onulmaz gamları saldı
,Sebep hasret hüzün hasret
,08.11.01984 SİVAS
,
Hasret,
,gözümden düşen
,iki damlam
,hüzünlü
,nazarım
,söyleyemediğim
,sözlerim
,alamadığım
,nefesim
,sessiz
,çığlığım
,çaresiz
,namem
,gördüğüm
,hüzünlü
,rüyam
,çocuğun minik avucu
,devin beyaz yüreği
,kara kısrağın şahlanışı
,taze gelinin kınası
,HASRET
,adın hasret
,adım sana hasret
,günüm hasret
,yıl hasret
,saat hasret
,anılarım hasret
,ten hasret
,tin hasret
,sana hasret
,bensizliğe...
,22.02.2004
,
Seni gurbet beni hasret öldürdü,
,Nice yıldır bekliyorum yolunu
,Seni gurbet beni hasret öldürdü
,halde göremezsin ölümü
,Seni gurbet beni hasret öldürdü
,Bağlanmış yolların gelemiyorsun
,Yalnızsın gurbette gülemiyorsun
,olmazsam mutlu olamıyorsun
,Seni gurbet beni hasret öldürdü
,zaman bitecek zalim ayrılık
,Ayrılık elinden bağrımız yanık
,Dert vereme düştüm çara bulan yok
,Seni gurbet beni hasret öldürdü
,Ayrılık zor imiş ölümden
,Emeğimiz gitti rüzgara sele
,Zevk sefe sürmedik güle güle
,Seni gurbet beni hasret öldürdü
,Hüseyin'i üzdü ayrılık hasret
,gün kavuşuruz sevdiğim elbet
,Zaman yaklaşıyor daha sabret
,Seni gurbet beni hasret öldürdü
,07.05.2011
,
Hasret bir aşılmaz duvar mı,
,Hasret aşılmaz duvar
,Kimi anasına hasret
,kimi çocuğuna
,Hasret yağmur yağar
,Kimi sıcağına hasret
,kimi soğuğuna
,Hasret ömre sığar
,Kimi çiçeğine hasret
,kimi böceğine
,"Hasret, hasret, hasret"
,Hasretler içinde öleceğine
,Git sevgini kanatlandır geleceğine
,
Kemire kemire yıkıyor hasret,
,Sayısız elemin içinde yandım
,Bunların başını çekiyor hasret
,Umudu var diye çıkmayan candım
,Saçımı yoldurup döküyor hasret
,Vatanı anarım nefeste
,Şimdi izinciler gezer Efeste
,Hayatım geçsede altın kafeste
,Gönlüme hüzünler ekiyor hasret
,Ömrüm heder oldu namert içinde
,Geçerli değilken fert
,Çatladı yüreğim dert içinde
,Artık gözlerimden akıyor hasret
,Gittikçe çoğalıp büyüyor cilem
,Zamanı mekanı alem
,Yürekten eksilmez sürekli elem
,Kemire kemire yıkıyor hasret
,Solursun nefes havası olmaz
,Tutsak kuşun evi yuvası olmaz
,Öyle hastalık devası olmaz
,Beni derde sokuyor hasret
,Öyle histir benzemez aşka
,efsane olsaydı keşke
,"Sıla değil asla, özlem"
,Yük olmuş sırtıma çöküyor hasret
,
Hasret Giderim,
,Bağlarına bostanına
,"Çorak toprak, susuz yazına"
,Üzümlerin goruğuna
,Hasret giderim
,Tandırda pişen ekmeğine
,Yağlı çörek böreğine
,Çökelekten sıkmasına
,Hasret giderim
,Annemin sevgisine
,Seccadesi kilimine
,Oturduğum minderine
,Hasret giderim
,Resmime gül takan kızlarına
,Yüreğine düşen umutlara
,Umutlardan yapılan sevdalara
,Hasret giderim
,Karakıştaki düğünlere
,Düğündeki çalgısına
,Bekdik’lerin kavgasına
,Hasret giderim
,Harmanına hasadına
,Alaçıkdaki yaşamına
,Fakirliğin böylesine
,Hasret giderim
,Memleketin havasına
,Gökteki yıldızına
,Kırlangıçların uçuşuna
,Hasret giderim
,Obasına yaylasına
,Yayladaki kuzusuna
,Kızılca’nın ovasına
,Hasret giderim
,(temmuz 2001)
,
İnsan İnsana Hasret,
,Memleket sanki şasi
,köşede asi
,nasıl demokrasi
,Millet ışığa hasret
,Berekette gürlük
,Cüzdana girmiş hürlük
,Hey gidi hey özgürlük
,Dünya güneşe hasret
,nereye anlık
,Adım atsan karanlık
,Vay kahpe sıradanlık
,Yollar yolcuya hasret
,"Kim dese, diğeri"
,Ürür ileri geri
,Hayli zamandan beri
,Zincirler ite hasret
,"Ova çöl, dere kuru"
,Nidem susuz çukuru
,Kim takar okuru
,Cahiller kana hasret
,İçin içinin
,Sebebi belli kinin
,El alemin piçinin
,Kılıcı kına hasret
,Hele bakın duruma
,Kor düştü kuruma
,Gönül aşktan uma
,İnsan insana hasret
,1 MAYIS 2008
,"Şasi:Fotoğrafçılıkta, içine duyarlı cam veya kağıt konulan ışık geçirmez kutu."
,
Hasret,
,Gece gündüz sessiz.sessiz akarsın
,Sel olur gözümden dökülür hasret
,"Yüreğimi için,için yakarsın,"
,"Sinemde bağrıma,dikilir hasret."
,"Ayrılık yolları,dumanlı puslu,"
,Sevdayı küllerde arıyor aslı.
,"Aşkının derdinden mecnunu yaslı,"
,Sevda çöllerinde çekilir hasret.
,"Sabahın meltemi,eser serinden"
,"Aldım kokusunu,ben seherinden."
,"Ah çeker tutuşur,yürek derinden,"
,"Yangın yüreğime,ekilir hasret."
,"Acı derttir gün,kapımı çalan"
,Yokluğundur beni hasrete salan
,Ayrılık gönlümü eyledi talan
,Çeksen yüreğimden sökülür hasret
,Kul Tuncayım yetim kalmışlar
,Okyanuslar derin görünmez dibi
,Tufan deryasında yüzdü Nuh nebi
,Azap tezgahında bükülür hasret
,Gönderilen dost çiçekleri
,Başımı yastıga koydugum anda
,Geçmiş günlerimi saydıgım anda
,Gurbet ellerine doydugum anda
,Ağıt olur birden yakılır hasret.......Ozan Şerafettin Hansu
,"Göle hasret bulut, suyunu eler"
,Anadan ayrılsa kuzular meler.
,İpekten olsa dostu örseler
,kelepçe olur takılır hasret.....Aşık cinasi.Ekrem Yalbuz
,"Sevdiğim ırakta kaldığı zaman,"
,"Gözlerim geçmişe daldığı zaman,"
,"hasret türküsü çaldığı zaman,"
,Hançer olup kalbe sokulur hasret......Saadet Ün
,Dolu yağdırarak karalı başa
,Dönderir mevsimi zemheri kışa
,Gurbet diyarında yaralı döşe
,Paslı çivi olup çakılır hasret........Şemsettin Dervişoğlu
,"Talihinde aşkın, karası varsa"
,"Alev alıp yanan,çırası varsa"
,"Yüreğinde sevda,yarası varsa"
,Çıkıp yollarına bakılır hasret....Ozan EROL
,"Çeken bilir gurbet, hasret nicedir?"
,Gündüzler gurbette bize gecedir
,Gariplerin gönlü kıldan incedir
,"Yaş olup, gözlerden dökülür hasret..."
,.............................Mehmed İhsan USLU
,Dinmez yüreğinin tam odağında
,Geçmez başlar anlık olduğunda
,Sanmam seni rahat bırakacak
,Hasret kendi hükmüyle koyduğunda....Kemal Tavlacı
,"Yel olur ruhuma esersin hasret,"
,"Yüreğime inip olursun kasvet,"
,"Birazcık huzuru bulmuş olurum,"
,Yare ulaşmam olur kısmet.....Ümit Güngör
,
Hasret Emmi,
,kaldı geriye çorak tarla
,Yuvarlan içinde dön Hasret emmi.
,Enini boyunu ölçerek turla
,Baş döner kaybolur yön Hasret emmi.
,İyi kötü çoluk çocuk büyüdü
,Fukaralık büklüm eder yiğidi.
,Bundan sonra yaparsın öğüdü
,Kendi ateşinde sön Hasret emmi.
,Bunaldıkça kaçacaksın serine
,Düşünceler götürüyor derine.
,Geçiyor ömür körü körüne
,çukur içinde sin Hasret emmi
,Düşe kâbus girer seni uyutmaz
,On yılda gelen hayal avutmaz.
,Uğraşma yama yırtığı tutmaz
,Şimdi delinecek gön Hasret emmi.
,Kimse görmez yüreğinde nasırı
,Toprak örter bedeninde kusuru.
,Sedir üstündeki eski hasırı
,Kime hibe ettin dün Hasret emmi.
,Kolunu yastık et başını yasla
,Isınır ev kuru nefesle
,İstersen dua et hızırı sesle
,Umut sıcağında yan Hasret emmi.
,Kış geldi kar yağar işlerin harap
,Yırtıldı zeminde ortadan turap
,Üstünde çulun yok ayakta çorap
,Çıkar danadan yün Hasret emmi.
,Bakışından zehir düşer aşına
,Sezgini üzülür kıvranışına
,Sabır harmanında davranışına
,Bilmem doğar gün Hasret emmi.
,30.11.2011
,
Hasret çiçeğim,
,Coşkun akan seldim duruldu kalbim
,senmi yanarsın hasret çiçeğim
,Aşkının okuyla vuruldu kalbim
,senmi yanarsın hasret çiçeğim
,Gurbet gezdim bulamadım dengini
,Unutamıyorum kalbimdeki sezgini
,Yukuşlardayım görmedim engini
,senmi sızlarsın hasret çiçeğim
,Dalgalı sırma saçları inmiş beline
,Kapılmışım senin sevda seline
,Kader denen cizginin ince teline
,senmi vurursun hasret çiçeğim
,Sensizlik zor ateş yakar içimi
,Kara sevda büktü bükülmez belimi
,Sevipte ayrılığın dermansız zehrini
,senmi icersin hasret çiçeğim
,Sevipte ayrılalnların yokmuş ilacı
,Kalbim olmuş gönlüme davacı
,Başımıza koyduhumuz çiçekli tacı
,senmi kahrolursun hasret çiçeğim
,Mehmedim yürek yanar kalb yanar
,Dalgın gözlerim ufuklarda seni arar
,Tek kurtuluş olmuştur artık mezar
,Tek senmi kavrulursun hasret çiçeğim
,
Yalnız Geceler,
,"Yüreğime akıyor,işte gözümden yaşım"
,"Üzüntüden kalkmıyor,önüme düştü başım"
,"Alkanlara bulandı,sensiz ekmeğim aşım"
,"Dayanılmaz hasret,bir yalnız GECELER"
,"İsmini hecelerim,sevgi özlem arası"
,"Gönlümde iz bıraktı,bu sevdanın yarası"
,"Hayalimden çıkmıyor,gözlerinin karası"
,"Dayanılmaz hasret,bir yalnız GECELER"
,"İnce ince sızılar,hasret bana bakıyor"
,"Dertler cana özüme,damla damla akıyor"
,"Dumanı tütmez ama,kor içimden yakıyor"
,"Dayanılmaz hasret,bir yalnız GECELER"
,"Üstüme ay doğmuyor,örtüm karanlık oldu"
,"Saçıma aklar düşütü,gencecik ömrüm soldu"
,"Yüz yıllara sığmayan,acılar beni buldu"
,"Dayanılmaz hasret,bir yalnız GECELER"
,"nasıl dayanırsın,anlayamam bensiz"
,"Artık beni ölü say,yaşayamam yar sensiz"
,"Gelinliğe bezendim,telsiz duvaksız ensiz"
,"Dayanılmaz hasret,bir yalnız GECELER"
,17.10.2009
,DOST YÜREKLERDEN
,Kurtulmak zorlaşıyor gurbet denen beladan
,Nasibim var gurbette hasret denen çileden
,Arayan yok soran yok ses gelmez sıladan
,"Dayanılmaz hasret,bir yalnız GECELER...Hasanulusoy"
,"Seni beklemekten eridim bittim, tukendi umitlerim."
,"dedim durdum, kimseleri sevemedim."
,"Boynum bukuk kaldi, sevin bak eserinim"
,"Dayanilmaz hasret, sensiz geceler..."
,BERAT BAHURE 15.01.2010 21.48
,"Acılar acılar, bitmez acılar,"
,"Nedeni bilinmez, kara yazılar,"
,"Dışımdan bilinmez içte sızılar,"
,"dert var keder var, yalnız geceler...Bedri Tahir Adaklı"
,hasretim damarımda kanlarım akmıyor
,yar gittin gideli gözlerim gülmüyor
,dudaklarım lal hüzünlerim li
,"dayanılmaz hasret,bir yalnız GECELER..Yaşamakgüzel065"
,Üsüyorum sensiz karanlik gecelerde
,Ismin dudaklaraimda birde hecelerde
,Saklisin kalbimin gizli hücrelerde
,Dayanilmiyor hasret gündüz gecelerde..Mehmet Harimdar
,"den ayrı yad elde, yanlızlığı yaşarım"
,"Coşkun seller gibiyim, çağlayıpta coşarım"
,"Doldum hasretle doldum, almıyorum taşarım"
,"Dayanılmaz hasret,bir yalnız GECELER....Zaralı Turan"
,gecelerden değildir şikayetim
,yanımda değilken öksüzüm yetim
,sarardı soldu yüzüm kalmadı benzim betim
,karanlık geceler dilim ismin heceler
,sabahlar zalim sensiz uyanan cana
,kalmadı mecalim kast etsem tatlı cana
,mecnun çöllerde dolandım yana yana
,acımasız geceler dilim ismin heceler...Hamit Yalçın
,"yokluğunda kayboldum yerde bulunmadım,"
,"gözümden uyku kaçtı daha uyumadım,"
,"sözün tatlı söz hiç kimseden duymadım,"
,"Dayanılmaz hasret,bir yalnız GECELER...Mustafa Hoşooğlu1"
,"son verilmez hiç,şu yıkılmalarıma"
,"şans verilmez hiç, vuran yalnızlığıma"
,"fark verilmez hiç,gelmez sabahlarıma"
,"Dayanılmaz hasret,bir yalnız GECELER....Kemal TAVLACI"
,"Gündüzlerde gizem yok yapsan ayıp,"
,Yarsız geçen en güzel yıllarım kayıp
,"Bugünümü gelecek günlere sayıp,"
,Kimseler görmeden gel yalnız geceler....Selami Tıraşlar-Elazığ
,GÖZLERİMDEN YAŞLAR AKIYOR
,"HASRETİNDEN, ŞİMŞEKLER ÇAKIYOR"
,"BİR GÜN GELİRSİN DİYE CAMDAN, BAKIYOR"
,"DAYANILMAZ HASRET, BİR YALNIZ GECELER"
,FİKRET GÜRSOY
,sana hasretim ask mahkumluguna
,Gozlerinde degilsem yan mahmurluguna
,Kalbimde yerin var gider sonsuzluguna
,"Dayanilmaz hasret, yalniz geceler"
,
Canım Kâhta'm,
,"Havana hasret ciğerim,"
,"Gözlerim güzelliğine,"
,"Çöle dönüşen dudaklarım,"
,"Muhtaç tas suyuna,"
,"Garip yaralı yüreğim,"
,"Vefana sefana Kâhta’m,"
,can sana hasret…
,"Gönlüm gurbet mahkûmu,"
,"Ömrüm çeker yükümü,"
,"Giydim hasret kürkümü,"
,"Kerem Aslı,"
,"Garip yaralı yüreğim,"
,"Yeşil şirin Kâhta’m,"
,can sana hasret…
,"selvi gelin gibi,"
,"Sallanır söğüdün kavağın,"
,"Kanlı zorbalar biçti duvağın,"
,"Yıldız saydığım mazimdir çardağın,"
,"Garip yaralı yüreğim,"
,"Öksüz bahtsız Kâhta’m,"
,can sana hasret…
,"Sevdam canım özelim,"
,"Kâhtalı Mıçı yanık gazelim,"
,"Senin geçmişindir ezelim,"
,"Gülmeni istiyorum güzelim,"
,"Garip yaralı yüreğim,"
,"Yarınım umudum Kâhta’m,"
,can sana hasret…
,
Köy Türküsü,
,"Serin havana soğuk suyuna,"
,Hasret kaldım köyüm ben.
