title,poem_cleaned
,"Düşmez kalkmaz yalnız Yüce Yaradan,"
,"İnsanın hayatı sıradan,"
,"Çeker bulur seni bil aradan,"
,Gör başa neler getirir kader!
,"Gelince üst üste sıkıntı,"
,"Viran olur hanen kalır yıkıntı,"
,"Beyninde yer eder yapar takıntı,"
,İnsanın canına yetirir keder!
,"Çeker birini mıknatıs gibi,"
,"Sanki kör kuyudur görünmez dibi,"
,"Seni ezmek ona adeta hobi,"
,Üstüne çökerek oturur keder!
,"Dertli çıkarsa artık bahtına,"
,"Baykuş yuva yapar gönül tahtına,"
,"Azrail gelince bakmaz ahtına,"
,Alır alemden götürür keder!
,Erdemli 06.05.2017 Cumartesi
,
Ayrılıktan acı,
,türlü cileye göğsümü gerdim
,Ayrılıktan acı keder görmedim
,Gam kasavet keder sayılmaz derdim
,Ayrılıktan acı keder görmedim
,Sevdiklerim öldü hep teker teker
,Sabreden buna boynunu büker
,Ölenler kurtulur kalanlar çeker
,Ayrılıktan acı keder görmedim
,Yüreğim burgulur gözüm sulanır
,Masvavi gök yüzü birden bulanır
,Azrail başımda gezip dolanır
,Ayrılıktan acı keder görmedim
,anım eziyet günüm elem
,Hayat tarzı oldu sürekli cilem
,Yalandan gülerim yok hilem
,Ayrılıktan acı keder görmedim
,Hayat takviminden günler dökülür
,Ömür ağacının kökü sökülür
,Ölüm haktır ona boyun bükülür
,Ayrılıktan acı keder görmedim
,
Dostun Derdi Dosta Keder,
,gez bağları dağları
,dostun derdi dosta keder
,ağladığın ah-ı zarı
,dostun derdi dosta keder
,yanında kâr olan yare
,bulunur derde çare
,kalmayasın tek biçare
,dostun derdi dosta keder
,heder oldun yoluna
,acı sapladın böğrüne
,çileler onun uğruna
,dostun derdi dosta keder
,alem keyfinde tasasız
,kimileri pek vefasız
,günler geçmez cefasız
,dostun derdi dosta keder
,ozan efe bacısına
,ortak olur acısına
,acıyor acımasına
,dostun derdi dosta keder
,020109 denizli
,
Hüzün,
,"Mızrabı vursalar gönül telime,"
,"İnleyen nağmesi, keder hüzün,"
,"Alırım kalbimi, kirli elime,"
,"Avuçta kalanlar, keder hüzün."
,"Binlerce manâ var, iç âlemimde,"
,"Hünerim bulunmaz, benim elimde,"
,"Lal olmuş kelamda, cahil dilimde,"
,"Dilime gelenler, keder hüzün."
,"türlü diyemem akla geleni,"
,"Lûzumsuz bilginin oldum bileni,"
,"Faydalı şey yok, kim sileni,"
,"Silinmez olanlar, keder hüzün."
,"Herkesi dinlerim, dertten geçilmez,"
,"Gamlarda artış var, pahâ biçilmez,"
,"Karışmış acılar, seçsen seçilmez,"
,"Sîneyi yakanlar, keder hüzün."
,03.07.2010
,İstanbul
,
Gurbet Aksamlari,
,Istemem gurbette olmasin aksamlar
,Hüzün dolu keder dolu dert dolu
,Gecmek bilmez uzun olur geceler
,Hüzün dolu keder dolu gam dolu
,Gözlrimde yas dolu
,Alirim bardak cayi önüme
,Otururum sessizce sandelyemin üstüne
,Yudum yudum icerim gami kederi
,Hüzün dolu keder dolu gam dolu
,Gözlerimde yas dolu
,Gözlerim nemli etrafim karanlik
,Karanlik lar cöker gönül gözüme
,yudum alirim demli cayimdan
,Hüzün dolu keder dolu gam dolu
,Gözlerimde yas dolu
,Gözlerimden yaslar akar yanan yüregime
,Basim öne egik gözlerim kapali
,Uzanirim silaya dogru hayallerimde
,Hüzün dolu keder dolu gam dolu
,
,Gözlerimde yas dolu
,"Basarim lambanin dügümasine,odam aydinlansin diye"
,"Öbek öbek oturur karanliklar, yüregimin üstüne"
,"Takilir gözlerim, duvardaki resime, hickirik tutar"
,Hüzün dolu keder dolu gam dolu
,Gözlerimde yas dolu
,Istemem gurbet elde olmasin aksamlar
,Hüzun dolu keder dolu dert dolu
,Gecmek bilmez uzun olur geceler
,Hüzün dolu keder dolu gam dolu
,
Sen Bilmeyesin,
,Neyi nasıl şekilde istersen
,Dilerimki Allah (cc) hepsini versin
,Huzurla sevgiyle hep gülsün yüzün
,Keder ızdırap ne? bilmeyesin
,Ömürböyü hep mutlu ol hep sevin
,"özel, farklı olsun yerin"
,Gözyaşın mutluluktan aksın senin
,Keder ızdırap ne? bilmeyesin
,"Güzelliklerin hepsi, bulsun seni"
,"Tek tek gerçek olsun, tüm hayallerin"
,"Mutluluktan, sahroş olsun yüreğin"
,Keder ızdırap ne? bilmeyesin
,"Keder dert, düşmesin güzel kalbe"
,"işi var, sevgi dolu yerde"
,"Berrak saf tertemiz, yürek var sende"
,Keder ızdırap ne? bilmeyesin
,Dualarım hep seninle senin
,"Bazen kıskanmıyor, değilim seni"
,"Kalbin yüzün, kaderin güzel senin"
,Keder ızdırap ne? bilmeyesin
,
Ağlayan Gözlerim,
,Ağaran saçımda siyah kalmadi.
,Çektiğim çileler bitmek bilmiyor
,Uyku uyutmaya gözüm dalmadı
,Gözümden hayalin gitmek bilmiyor
,Yarimin yüzüne hasret kaldım
,Kavuşalım diye haberler saldım
,Gördüg üm hayalle uukuya daldım
,Gözümden hayalin gitmek bilmiyor
,Yarsız yaşamanin anlamı yok.
,Elin tatli sözu kalbe değer ok.
,Çektiğim çileler dertlerimden
,Gözümden hayalin gitmek bilmiyorr
,Firsatiyim derim gözüm ağlayan.
,Çıkan ağıt sesim yürek daglayan
,Yere düşen gözyaslarım cağlayan
,Gözümden hayalin gitmek bilmiyor
,
Düşündükçe sardı dert keder,
,DÜŞÜNDÜKCE SARDI BENİ DERT KEDER
,------------------------
,Kızıldağ coşkun akardı suları
,Köse dağının eksik dumanı
,Bey dağı boldur yeşil çimeni
,Düşündükçe sardı beni dert keder
,---------------------------
,Çengelli dağının karı erimez
,Duman çöker göz görünmez
,Deli dağ Divriği geçit vermez
,Düşündükçe sardı beni dert keder
,---------------------------
,Baharda çiğdem çiçek açınca
,Kar eridi çaltı çayı coşunca
,Barajlar dolar toprak canlınca
,Düşündükçe sardı beni dert keder
,------------------------------------
,Korkuda kenarına varamazdık
,Coşar çağlardı nehirler ırmak
,Kurudu gözeler akmaz pınarı
,Düşündükçe sardı beni dert keder
,------------------------------------
,Soylu der gözeleri arardım
,gözeye kazma sallardım
,Sararmış dala su taşıdım suladım
,Düşündükçe sardı beni dert keder
,------------------------------
,Halk Şairi Cuma Soylu.04.09.2014
,DÜŞÜNDÜKÇE SARDI DERT KEDER
,--------------------------
,Kızıldağ coşkun akar sert suları
,Köse dağı bitmez senin dumanı
,Bey dağının boldur yeşil çimeni
,Düşündükçe sardı beni dert keder
,-------------------------------------------
,Çengelli dağının karı asla erimez
,Duman çöker sisten görünmez
,Deli dağ Divriği ye geçit vermez
,Düşündükçe sardı beni dert keder
,--------------------------------------------
,İlkbaharın çiğdemler çiçek açınca
,Karlar eriyip çaltı çayı coşunca
,Barajlar dolup ta toprak doyunca
,Düşündükçe sardı beni dert keder
,--------------------------------------------
,Korkardık kenarına varmaktan
,Coşar çağlardı nehirler ırmaklar
,Kurudu gözeler akmaz pınarlar
,Düşündükçe sardı beni dert keder
,---------------------------------------------
,Soylu çobandım su göze arardım
,gözeye ayrı kazma sallardım
,Sararmış dala çömleğimle sulardım
,Düşündükçe sardı beni dert keder
,---------------------------------------------
,Halk Şairi Cuma soylu.04.09.2014
,DÜŞÜNDÜKÇE SARDI DERT KEDER
,------------------------------------
,Kızıldağ coşkun akardı suları
,Köse dağı eksik olmaz dumanı
,Bey dağı boldur yeşil çimeni
,Düşündükçe sardı dert keder
,------------------------------------
,Çengelli dağın karı asla erimez
,Duman çöker sisten görünmez
,Deli dağ Divriği ye geçit vermez
,Düşündükçe sardı dert keder
,------------------------------------
,İlkbaharda çiğdem çiçek açınca
,Karlar eriyip çaltı çayı coşunca
,Barajlar kurudu toprak yanınca
,Düşündükçe sardı dert keder
,------------------------------------
,Korkardık kenarına varmaktan
,Coşar çağlardı nehirler ırmaklar
,Kurudu gözeler akmaz pınarlar
,Düşündükçe sardı dert keder
,------------------------------------
,Soylu çobandım göze arardım
,gözeye ayrı kazma sallardım
,Sararmış dala çömlekle sulardım
,Düşündükçe sardı dert keder
,------------------------------------
,Halk Şairi Cuma Soylu.04.09.2014
,
Keder Eder,
,dağ nede belen
,İçin keder eder
,Giden veya gelen
,iyd nede şölen
,İçin keder eder
,Kıral veya kölen
,don nede kefen
,İçin keder eder
,Kalan veya ölen
,Feûlü feilün
,. / . . . /
,
Eller Soldurur...,
,"Gülü koklamaya kıyamazsın, eller soldurur,"
,"Sevgiyle dolu kâlbini, elem keder doldurur,"
,"Gözlerine bakar gider saçın başın yoldurur,"
,"Gülü koklamaya kıyamazsın, eller soldurur,"
,"Sevgiyle dolu kâlbini, elem keder doldurur..."
,
Keder bizde dert bizde,
,"Söyle felek söyle ettim sana,?"
,çatıp duruyorsun hep garibana
,Ömrümde gülmedin kere bana
,Keder bizde çile bizde dert bizde
,Dertlerimi daim baştan taşırdın
,Nice karlı dağdan yolum aşırdın
,Düz ovaya geldim yolu şaşırdım
,Keder bizde çile bizde dert bizde
,Mecnun edip bizi verdin dillere
,Daim köle ettin gurbet ellere
,Göz yaşı karışır her/gün sellere
,Keder bizde çile bizde dert bizde
,Fakirliğe esir ettin bizi
,"Kayıp ettik yolu, bulunmaz izi"
,Gurbet ellerinde del/ettin bizi
,Keder bizde çile bizde dert bizde
,"Kurtuluş olmaz, senin elinden"
,Çekmeyenler bilmez gurbet halinden
,"Bülbülün çektiği, gülün elinden"
,Keder bizde çile bizde dert bizde
,Yıllar yılı daim gurbet gezdirdin
,Çileye gark edip canı ezdirdin
,"DURAK’I canından nasıl bezdirdin,?"
,Keder bizde çile bizde dert bizde
,Durak YİĞİT
,Gönüllerin Şairi
,2011...KOCAEL
,"Sevgili dostlarım,almanyadan misafirim geldi kaç gün sizlerin şiirine yorum yorumlarınıza cevap yazamayacağım misafirimle ilgilenmem gerekiyor.Şimdide hepinizden özür diliyorum.Ben, bağışlayın.Sevgi saygılarımlasınız.Hepinizi seviyorum"
,
Yok Keder,
,Yüreğimde gam keder iş nereye gider
,garip bundan böyle alır başını gider
,Kazancımı sorarsan iki damla yaş eder
,"Taşlar bağlı burada, köpeklerde yok keder"
,"Adnan Ünal ""ö.ç.m"""
,
1.Bölüm Seni çok seviyorum-yerim yurdum Alaçam,
,şiirim 3 bölümden oluşmaktadır.
,Güzel ilçemiz var-görün Alaçam adı
,Günlerim onda geçti-unutulmadı yâdı
,İnsanları sevecen-sohbetidir dil tadı
,Seni seviyorum-yerim yurdum Alaçam
,Sahip çıkın Vekilim-artıyor keder gam
,Senin sesini duysam-çağırsam şimdi sana
,Güzelliğin dillerde-ses verir misin bana
,güzelsin ki-kan katarsın cana
,Seni seviyorum-yerim yurdum Alaçam
,Sahip çıkın Vekilim-artıyor keder gam
,Karanfilsin gülsün-sende ağardı saçım
,Sınırında yaşayan-ben sana muhtacım
,Yıkılsam kahrolsam benim başım tacım
,Seni seviyorum-yerim yurdum Alaçam
,Sahip çıkın Vekilim-artıyor keder gam
,Nehir çağlasam-Leyla ağlasam
,Mecnun çöllerde-karaları bağlasam
,Kızgın güneş altında-yüreğimi dağlasam
,Seni seviyorum-yerim yurdum Alaçam
,Sahip çıkın Vekilim-artıyor keder gam
,Sensin kanadım kolum-solmayan çiçeğimsin
,Menekşe gonca gülüm-daima dileğimsin
,Tarlaya ekilensin-benim geleceğimsin
,Seni seviyorum-yerim yurdum Alaçam
,Sahip çıkın Vekilim-artıyor keder gam
,Tütün buğday mısır-ay çiçek fındık çilek
,Hangi birini saysam-nasıl tutsam dilek
,Hasret kokan bağların-hayâlin güzel melek
,Seni seviyorum-yerim yurdum Alaçam
,Sahip çıkın Vekilim-artıyor keder gam
,Öpülen koklanan-ilçemize çağrılan
,Şehidimin kanıyla-toprak yoğrulan
,Evim barkım obam-sende olur doğrulan
,Seni seviyorum-yerim yurdum Alaçam
,Sahip çıkın Vekilim-artıyor keder gam
,Tandır yufka gözleme-ateşte pişirdiğim
,Çoluk çocuk beraber-emekleri verdiğim
,Söylediğim söz gerçek-hep murada erdiğim
,Seni seviyorum-yerim yurdum Alaçam
,Sahip çıkın Vekilim-artıyor keder gam
,sende gözlerimi-açtım hiç yorulmadım
,Üzerinde dolaştım-sorgu sual almadım
,Canım sevdim-elem dolmadım
,Seni seviyorum-yerim yurdum Alaçam
,Sahip çıkın Vekilim-artıyor keder gam
,Kırlarında atları-koşturdum dura dura
,Sensin benim geçmişim-oturduğum yer bura
,Kirli eli değdirmem-kalbimdesin gör şura
,Seni seviyorum-yerim yurdum Alaçam
,Sahip çıkın Vekilim-artıyor keder gam
,İyi sende doğdum-açtım gözlerimi
,beynime işledin-kaybetmem özlerimi
,Buradan yukarıya-aktardım sözlerimi
,Seni seviyorum-yerim yurdum Alaçam
,Sahip çıkın Vekilim-artıyor keder gam
,Kana kana su içtim-senin pınarlarından
,Kâh ağladım kâh güldüm-ölen varlarından
,Geçmişini anladım-ulu çınarlarından
,Seni seviyorum-yerim yurdum Alaçam
,Sahip çıkın Vekilim-artıyor keder gam
,Şiirleştirdim seni- hep mısralara döktüm
,Dörtlüklerim geldi-emrin diz çöktüm
,Ailem yurdum belli-çirkinlikleri söktüm
,Seni seviyorum-yerim yurdum Alaçam
,Sahip çıkın Vekilim-artıyor keder gam
,Baş vücudun tacısın-gönlümün ilâcısın
,Taze taze kokarsın-ekmek pişen sacısın
,Yukarıdan aşağı-dede nine hacısın
,Seni seviyorum-yerim yurdum Alaçam
,Sahip çıkın Vekilim-artıyor keder gam
,
Hayat,
,"Şaşırtmasın hayatta seni, keder hüzün;"
,Eminim ideallerinin yolunda hayatta yolun uzun.
,"Raks eşliğinde hayatla mücadele et, gülsün yüzün;"
,"Müjdelesin ümitler başarılarını, çoğaldıkça büyüsün."
,"İncelmesin hayata tutunan dalların, zorlukta büyüsün;"
,"Nice güzel günler gelecek, geride kalacak keder hüzün."
,
Tecrit,
,Ateş hattında dikleşiyor keder...
,keder günde kan taşını
,öğütür
,Gencecik yürekler...
,"Kırılmış tohum,"
,"tohum kan kusar,kan kokar..."
,Gözyaşlarıyla ıslanır
,__Gülbahar...
,
Keder Bile Kederli Bu Akşam,
,Masanın üzerinde duruyor keder
,Duvardaki resimde
,Gözlerimin içinde oturuyor
,yüzden kendime bakmıyorum
,Kimsesiz şehir öbeği oldum
,Adınla başlıyor bütün sohbetler
,Heder oluyor verilen sözler
,ellerimi Anadolu yakasına uzatıyorum
,Üçüncü köprü diyorlar aşkımıza
,Suç oluyor seviler…
,Şiir oluyor bakışların
,İmgesel izdüşümleri takipte
,Masanın üstünde duruyor anılardan bukle
,Keder oluyor duvarlar sırıtıyor nankörce
,Sus birazdan kıvranacak imgeler
,Kainat bizden bahsedecek
,Keder kederinden içecek akşam
,Sus hele işte geldi beklenen an
,Yazdığım en güzel şiir olacaksın
,Keder intihar edecek kederinden…
,
Gülmevsimi,
,Gülmevsimi gülşende diken açtı hüzün var
,Yok şimdi bahar gayri keder yüklü güzün var
,Bağrımdaki yangında ateş saklı közün var
,Yok şimdi bahar gayri keder yüklü güzün var
,Aşkbülbülümüz sustu gönülbağ ı sedasız
,Hiç sevgisi yokmuşki çekip gitti vedasız
,Aşık niye biçare neden derdi devasız
,Yok şimdi bahar gayri ecel rengi güzün var
,
Babam- 6,
,BABAM-6
,gururlu vakarlı asil duruşun vardı
,Gittiğin gün içimi derin sızı sardı
,zaman darda kalsam hep sesimi duyardı
,-Hakka giden yolda çığır açtın baba
,-Giderken yüreğime dert keder saçtın baba
,"Toplanıp tüm dostların geldiler birer, birer"
,El açıp dua ettik Yarab şifayı ver
,Hak katında inancım mutlak döneceğim yer
,-Şu üç günlük dünyada başımda taçtın baba
,-Giderken yüreğime dert keder saçtın baba
,Kim demiş’ki dünya baki kalır insana
,Günahlara kefaret çektiğin acı sana
,Çalışıp çabalardın düşmeden eller yana
,-Şu üç günlük dünyada başımda taçtın baba
,-Giderken yüreğime dert keder saçtın baba
,Düştüğün girdaplarda döndükçe döndük
,Kur’an-a bağlıydın kutsal dine
,İşte budur kazancın esir olman zevkine
,-Şu üç günlük dünyada başımda taçtın baba
,-Giderken yüreğime dert keder saçtın baba
,Öyle yapın vardı ağır başlı vakarlı
,Oğlun kızın yas tutar bugün kalpler efkârlı
,Maddeyi damak edip olmadın hiç çıkarlı
,-Şu üç günlük dünyada başımda taçtın baba
,-ÂLİM’İN yüreğine dert keder saçtın baba
,Bekir ÂLİM /Sitemkar Aşık
,02.12.2010
,
Keder Getirir,
,"Ateş olmayınca, duman çıkar mı,"
,"Sular yangınları, dize getirir,"
,"İnsan sevdiğinden, hemen bıkar mı,"
,"Aşkın tasarrufu, keder getirir."
,"Parayı tutarsan, zengin olursun,"
,"Sevda cimriliği, aşkı bitirir,"
,"Mürekkep yalarsan, ilim bulursun,"
,"Aşkın tasarrufu, keder getirir."
,"Dünyada türlü, nimeti görsen,"
,"Yardan ayrı kalmak, zehir içtirir,"
,"Neyleyim sevdasız, karuna dönsen,"
,"Aşkın tasarrufu, keder getirir."
,
Beddua,
,Açardı goncalar yüzün güldükçe
,Çarpar kalbim seni gördükçe
,Bahtiyar olurdum aşk sürdükçe
,Mutluluk içinde mutsuz kalasın
,Mevlamdan dileğim Keder Dolasın
,Maksadın buyusa düştüm dillere
,Anlatsam anlardı halimi ellere
,Benzettin beni solan güllere
,"Güller açıp,hemen solasın"
,Allahdan dileğim Keder Dolasın
,Gönlünde yeşeren ümit sararsın
,Kararttın dünyamı dünyan kararsın
,Daha günleri ararsın
,Dilerim benden beter olasın
,Rabbimden dileğim Keder Dolasın
,(28.12.1988)
,
Bizim Gibi Adamlar,
,"Bizim adamların gündüz yaşadığı keder yetmezmiş geceleri rüyalar kâbusu dönüşerek geceler ızdırap olur. Gece uykusundan sıçrayıp aç karnına yarım paket sigara içen adamın,uykusu bulanıktır düşünceleri bulanıktır, dünyası bulanıktır hayalleri nettir umudu, sigarası bitene kadarki yegane tesellisidir. Bizim adamlar gözleriyle ağlamazlar, balkona çıkarlar sigara yakarlar."
,
Aşkı böyle öldürdük biz,
,Kaderimizi paylaşanı değil; hayatımıza keder katanı... Ruhumuza işleyeni değil; tenimize göz dikeni severiz biz... Aşkı böyle öldürdük biz..
,
Sözün Özü 23,
,"Elmas kömürü ayıran sabırdır. Kömür yüksek basınca sabreder karşılığında elmas olur. İnsan böyledir, imtihân deryâsındaki; sıkıntı, dert, keder, hastalık daha şeye sabrederek kömürken elmaslaşır..."
,
Bana kulum de yeter,
,"Yüce Mevla,m yardım et kalbime ol çare"
,Gönül candan sevince aşk düşer zare
,Sam kuruttu bağımı derdim oldu bin pare
,……….Ey yüceler yücesi bana kulum yeter
,"………Mevla, m rahmet edince kalpteki keder biter"
,"Allah, ım beni affet günahımla çağırma"
,Zalim nefsim zikr eyle dünya bağırma
,Diline hakkın sözü akla danış savurma
,……….Ey yüceler yücesi bana kulum yeter
,"………Mevla, m rahmet edince kalpteki keder biter"
,Dil hakkı zikr edince cemale nur ekilir
,Maşuktan uzak ruha kara perde çekilir
,Sevda varınca gönle beden zikre dikilir
,……….Ey yüceler yücesi bana kulum yeter
,"………Mevla, m rahmet edince kalpteki keder biter"
,Rabbim beni affeyle haine baş eğdirme
,Sinemdeki dertlere yaban eli değdirme
,İmanımı kavi kıl ruhsuz kefen giydirme
,……….Ey yüceler yücesi bana kulum yeter
,"………Mevla, m rahmet edince kalpteki keder biter"
,
Aşka yelken,
,hayat yasamak bin hayat bitirmekle oluyormuş Yeni hayata başlasak seninle ikimiz olan Askin rüzgarında savrulsak denizin mavi sularında gözlerden uzak buluşsak Hani bilirmisin şarkı duyar insan gözleri dolar sende benim şarkım olsan üzüntü acı keder olmayan Askin şarabını içsek kana kana masal olsa askımız dillerden düşmeyen bilmezdim ızdırabı dertlere düşmeden önce
,
"Kadar, Kade, Keder",
,zorundayım?
,mecbur yürek?
,özlem olur?
,çift göze?
,kader zorundayım?
,kader mecbur yürek?
,hasret olur?
,insan tek söze?
,keder hüzünleten?
,keder hep ağlatan?
,"Sakındığım umudumu,"
,keder yakıp yıkan?
,Hayallerim mı?
,Gecelerdir düşlediğim.
,Nasıl yani mı?
,Yollarını gözlediğim...
,
Yalnızlığının Teminatı..,
,"çürük,ezberci,o ruhsuz senin yalnızlığının teminatıdır.Pis kokan,acıtan,can yakan dikenleriyle senin bahtsızlığının tam güvencesi…Mimarıdır,sessiz sessiz kan ağlayan ömrünün.Aklar,saçlarından,bütün hücrelerine,keder kahır ciğerine işlemiş zavallım artık.Ölüm hiç kimse gecikmemiştir hiç kimse ölümü fazla istememiştir seninki kadar.İnsan mukavemetinin sınırlarını sınıyor acaba hayat? ..Koymuş canlıyla –kokmuş ölüyü aynı zindana,”konuşun! Paylaşın! Yürüyün! ” diyor! (NYB)"
,
Keder,
,Sabah
,...........Grilik
,...................Ümit
,Boğaz
,...........Mavilik
,....................Gemiler
,Vapur iskelesi
,....................Ayrılık
,Keder
,Çiçekler
,..............Ağaçlar
,Servi
,.........Çam
,..................Çınar
,Seng-i mezar
,......................Çaresizlik
,Keder
,Akşam
,............Yorgunluk
,Sigara dumanı
,....................Rakı sofrası
,Poyraz
,.............Üşümek
,........................Terkedilmişlik
,Keder
,Gece
,.........Kağıt
,..................Kalem
,Tahta masa
,............Cam buğusu
,.....................Yağmur uğultusu
,Hüzün
,..........Özlem
,.....................Yalnızlık
,Keder
,Hep keder
,.....................Hep keder.
,"(06,05,05)"
,
Olamadık Il,
,"Bazen,yer yüzünün keder cefayla dolu oluşunu hatırlatan,bir çocuğun toprağa dökülen ilk gözyaşları oluyorduk..bazen de, aynı çocuğun çizdiği ilk resimdeki sevgi üretmesi mutluluk..bazen emekleyişi oluyorduk,ve ardında yalpalayarak iki ayak üzerindeki ilk sevinci..En da,giydiği ilk pantolonun ar...aya gelmelerine ramak kalmış iki paçası.. yanlış yada gereği olmayan fazla adımlardan dolayı, sakladıklarını hergün kilolarca eksilten en ufak esintide savrulan iki geniş,yada geride kalanı sıkı tutmak gün numara daralarak uzaklaşan iki paça..sonunda mesafenin iki ucunda,bir araya gelmesi imkansız iki adres kaldık.//"
,
"Sensiz, Sessiz Dünyam",
,"Işıksız dünya içim, gam, keder dolu"
,Sessiz haykırışlarımın arşa yolu...
,
Bizim Sınıf,
,"bizim sınıf başka,kimi tutulmuş aşka,kimi derki ah keşke,bir sını geçsem üste,hoca azılı,derki yarın yazılı,beceremezsek eger,mezarımız kazılı,film vardı gece,azıttık iyice,yazılı oldu bitti,bilmem halimiz nice,biri on aldım dedi,derki digeri hak yedi,hoca aramızda,vardı kara kedi,sene sonu ha gayret,ne çabuk geldi hayret,kimi üzgün kimi şen,bitti okul nihayet,yıkar beni keder,ettim dünyamdan heder,zayıf dolu karneyle,evde bekliyor peder,peder koşar peşimden,eger yakalarsa, yem yapacak leşimden"
,
Gönül derdim,
,"Gezemedim, bağları."
,"Aşamadım, dağları."
,"Alamadım, yâri."
,"Ağlarım, ah-u zarı."
,"Kimin derdi, kime keder."
,"Herkes, kendi derdin çeker."
,"Sayarım, gün-ü ayı."
,"Yanar dururum, nar-ı."
,"Yanıma, kar yareler."
,"Bulunmaz ki, çareler."
,"Kimin derdi, kime keder."
,"Herkes, kendi derdin çeker."
,"Ömrüm, heder yoluna."
,"Acın, saplı böğrüme."
,"Dilim şakrar, aşk ile."
,"Âlem keyfde, tasa."
,"Kimin derdi, kime keder."
,"Herkes, kendi derdin çeker."
,14.ARALIK.2008 İST
,
Takdir,
,Elem yok keder yok takdiri kaderdir
,Kadere katlanmak mümine ru yi elzemdir
,
Yok Mu?,
,denli keder gönlümü dağlar
,"dua yok mu, yalvar yakar…"
,
Keder,
,Keder
,Gelince keder
,İnsan olur heder
,Zaman akar gider
,Dertler yakar gider.
,Sevdiğin sana küserse
,daim seni üzerse
,Canı isteyince sana gülerse
,Neye yarar güzelse.
,Bülent Albayrak
,
Hepsini Toplasan Beş Kuruş Eder,
,"Hased, öfke, kıskançlık, kin keder"
,Hepsini toplasan beş kuruş eder
,
Yalnızlık,
,Gece soğuk sessiz
,Günü güne eklerim
,Çile çekmekle bitmez
,yarını beklerim
,güzelin hasretinden
,olacak hallerim
,Başımı taşlara vurup
,"Kahrolurum, yanarım"
,Keder keder üstüne
,Elini tutsa ellerim
,Onca derdin içinde
,Yalnızlığı kollarım
,
Herkes Bilir Gülmeyi...,
,Herkes bilir gülmeyi
,Olmayınca gam keder.
,Hele düşte öyle gör
,Dertler sana eder…
,Zindan olur günlerin
,Zulüm dolar anın
,"Yaşamak mı, ölmek"
,Bilemezsin derbeder.
,Herkes bilir gülmeyi
,Olmayınca gam keder...
,Herkes bilir gülmeyi
,Kahkaha gelir gider
,Kimi bulur neşeyi
,Kimisi olur heder…
,aransa
,Gülmek daimi olmaz
,Herkes nebze tadar
,Tattığı öder.
,Herkes bilir gülmeyi
,Olmayınca gam - keder.
,Herkes tadar gülmeyi
,Tattığı öder…
,
Tazı,
