title,poem_cleaned
,Bin dudak eski duayı söyledi
,Bin el inançla birleşti.
,Gecenin geç saatlerinde
,Sayıyordu telgraf telleri
,Savaş alanında kalan ölüleri
,zaman dost düşman sessizleşti.
,Yalnız analar ağladı
,iki yanda.
,
Nicedir,
,nicedir içinde
,amansız savaş
,kayıp
,yıkım
,kazanan yok
,12 Mayıs 2015
,
Bırak Beni Haykırayım,
,en hakîr insanı kardeş sayan rûhum;
,Bende esîr yaratmayan Tanrı'ya îman var;
,Paçavralar altındaki yoksul beni yaralar;
,Mazlumların intikamı olmak doğmuşum.
,"Volkan söner, lâkin benim alevlerim eksilmez;"
,"Bora geçer, lâkin benim köpüklerim kesilmez."
,"Bırak beni haykırayım, susarsam mâtem et;"
,"Unutma şâirleri haykırmayan millet,"
,Sevenleri toprak olmuş öksüz çocuk gibidir;
,"Zaman ona kan damlayan dişlerini gösterir,"
,"zavallı sürü merhamet, hukuk;"
,"Yalnız sert bakışlı göz, yalnız ağır yumruk! .."
,
Bu Vatan Kimin?,
,vatan toprağın kara bağrında
,"Sıradağlar duranlarındır,"
,tarih boyunca onun uğrunda
,Kendini tarihe verenlerindir.
,"Tutuşup kül olan ocaklarından,"
,"Şahlanıp köpüren ırmaklarından,"
,Hudutlarda gaza bayraklarından
,Alnına ışıklar vuranlarındır.
,"Ardına bakmadan yollara düşen,"
,"Şimşek çakan, sel coşan,"
,"Huduttan hududa yol bulup koşan,"
,Cepheden cepheyi soranlarındır.
,İleri atılıp sellercesine
,"Göğsünden vurulup tam ercesine,"
,gül bahçesine girercesine
,kara toprağa girenlerindir.
,"Tarihin dilinden düşmez destan,"
,"Nehirler gazidir, dağlar kahraman,"
,taşı yakut olan vatan
,Can verme sırrına erenlerindir.
,"Gökyay'ım yazsan ziyade değil,"
,"sevgi kuru ifade değil,"
,"Sencileyin hasmı rüyada değil,"
,Topun namlusundan görenlerindir.
,
Bayrak Altında,
,"gün genç, ihtiyar, kadın, kız, kızan,"
,"Uzanıp yatsak çardak altında,"
,"Boruyu çalınca yarın borazan,"
,Hemen toplanırız b....................
,
Kimiz?,
,"Yaslıyız, kapkara olsak hayâlet değiliz;"
,"Silemezsin, izimizdir yerin altındaki iz."
,"Şahlanır göklere inkâr edilen heykelimiz,"
,"Gösterir ufku, ölürken bile, solgun elimiz."
,"Kırılan göğsümüzün darmadağın mermerine,"
,alev dalgası mecz eylemişiz kan yerine.
,"Yerde dursak çıkar, gökte yürür maksadımız,"
,"Titretip burcuna, bârûsunu zulmün, adımız."
,Yüzümüz zulme susarken gözümüz ses kesilir;
,Zâlimin rûhuna zulmün leşi mahbes kesilir.
,"Dökülen kanlarımız, farzı muhâl olsa heder,"
,"tek damlasının kendi yeter, yâdı yeter;"
,kızıl damla hutbesidir hakkımızın.
,Gezer etrafını çığlık âfâkımızın.
,"Boşa gitmez, heder olmaz, vurulup düşdüğümüz,"
,Zâlimin göğsüne çarpar düşüyorken ölümüz.
,"Canımızdır, acı hissetmeyerek, verdiğimiz;"
,"Şaşırırsın, asırlar sana anlatsa kimiz..."
,
Türk,
,"Yurdumuzun dostuna dost, düşmanına düşmanız,"
,"Bizi sorun tarihlere, nasıl kahramanız."
,"Göz dikilmez vatana, yan bakılmaz bayrağa,"
,Kahramanl....................
,
Zindandan Mehmed'e Mektup,
,"Zindan iki hece, Mehmed'im lâfta!"
,Baba katiliyle baban safta!
,"de, geri adam, boynunda yafta..."
,Halimi düşünüp yanma Mehmed'im!
,Kavuşmak mı? .. Belki... Daha ölmedim!
,"Avlu... uzun yol... Tuğla döşeli,"
,Kırmızı tuğlalar altı köşeli.
,yol tutuktur hapse düşeli...
,Git gel... Yüz adım... Bin yıllık konak.
,"ayak dayanır buna, tırnak!"
,"âlem ki, gökler boru içinde!"
,"Akıl, olmazların zoru içinde."
,Üstüste sorular soru içinde:
,"Düşün mü, konuş mu, sus mu, unut mu?"
,"Buradan insan çıkar, tabut mu?"
,"idamlık Ali vardı, asıldı;"
,"Kaydını düştüler, mühür basıldı."
,"Geçti gitti, birkaç günlük fasıldı."
,"Ondan kalan, boynu bükük sefil;"
,Bahçeye diktiği üç beş karanfil...
,"Müdür bey dert dinler, bugün 'maruzât'!"
,Çatık kaş.. Hükûmet dedikleri zat...
,"Beni Allah tutmuş, kim eder azat?"
,"Anlamaz; yazısız, pulsuz, dilekçem..."
,Anlamaz; ruhuma geçti bilekçem!
,"Saat beş dedi mi, yırtıcı zil;"
,"Sayım var, maltada hizaya dizil!"
,Tek yekûn içinde yazıl çizil!
,İnsanlar zindanda birer kemmiyet;
,"Urbalarla kemik, mintanlarla et."
,"Somurtuş bıçak, nâra tokat;"
,Zift dolu gözlerde karanlık kat kat...
,Yalnız seccâdemin yününde şefkat;
,Beni kimsecikler okşamaz mâdem;
,"Öp beni alnımdan, öp seccâdem!"
,"Çaycı, getir, ilâç kokulu çaydan!"
,"Dakika düşelim, senelik paydan!"
,Zindanda dakika farksızdır aydan.
,Karıştır çayını zaman erisin;
,"Köpük köpük, duman duman erisin!"
,"Peykeler, duvara mıhlı peykeler;"
,"Duvarda, başlardan, yağlı lekeler,"
,"Gömülmüş duvara, baş baş gölgeler..."
,"Duvar, katil duvar, yolumu biçtin!"
,Kanla dolu sünger... Beynimi içtin!
,Sükût... Kıvrım kıvrım uzaklık uzar;
,Tek nokta seçemez dünyadan nazar.
,"Yerinde acep, ölü mezar?"
,"Yeryüzü boşaldı, habersiz miyiz?"
,"Güneşe göç var da, kalan miyiz?"
,"Ses demir, su demir ekmek demir..."
,"İstersen demirde muhali kemir,"
,"gelir elden, kader bu, emir..."
,"Garip pencerecik, küçük, daracık;"
,"Dünyaya kapalı, Allaha açık."
,"Dua, dua, eller karıncalanmış;"
,"Yıldızlar avuçta, gök parçalanmış."
,"Gözyaşı tarla, hep yoncalanmış..."
,"soluk, tütsü, uçan buğu;"
,"İplik ki, incecik, örer boşluğu."
,"Ana rahmi zâhir, bizim koğuş;"
,"Karanlığında nur, yeniden doğuş..."
,Sesler duymaktayım: Davran boğuş!
,"devsin, yükü ağırdır devin!"
,"Kalk ayağa, dimdik doğrul sevin!"
,"Mehmed'im, sevinin, başlar yüksekte!"
,"Ölsek sevinin, eve dönsek de!"
,Sanma tekerlek kalır tümsekte!
,"Yarın, elbet bizim, elbet bizimdir!"
,"Gün doğmuş, gün batmış, ebed bizimdir!"
,(1961)
,
Savaş var,
,Emperyalistler güç gösterisinde
,Irak’ ta; Turan’da savaş var
,Rusya dikmiş Gürcistan’a gözünü
,Akılda mantıkta belde savaş var
,Amerika denilen vahşi soysuz
,Afganistan’da Kerkük’te savaş var
,İnsanlar türedi şerefsiz soysuz
,Dünyada güçler arasında savaş var
,Özgürlük der hak der girer içine
,Sokak vurur tekme atar leşine
,Liderler düşmüş kendi nefsi peşine
,"Dünya kan gölü, törede savaş var"
,Zalimler mazlumları yere sererken
,Bahaneyle Rusya Gürcistan’a girerken
,Karabağ’ım zulümden feryat ederken
,Türk Doğu Türkistan’da savaş var
,Horasan ereni dünyada bozuldu maya
,Güçlü devletler fakire atıyor ateşten nara
,Liderlerimiz yatıyor siyasete vermiş mola
,Ciğerlerimiz yanıyor yurdumda savaş var
,Halil ÇOLAK 12.08.2008
,ANKARA
,
"""Savaş  bizim neyimize!",
,"""Gel arkadaş olma uşak"
,Savaş bizim neyimize
,şeyi doğru konuşak
,Savaş bizim neyimize
,Savaş demek yıkım demek
,Savaş olmaz emek
,Barış olsun hizmet
,Savaş bizim neyimize
,Barış ister tüm insanlar
,Sevgiyle yoğrulsun canlar
,Huzur tüm imkanlar
,Savaş bizim neyimize
,Kardeş kardeşi vurmasın
,Düşmana fırsat vermesin
,Kimse bizi sömürmesin
,Savaş bizim neyimize
,Dünyayı karıştıran sofu
,Savaş cahil işi yahu
,Genceli'nin dileği
,Savaş bizim neyimize.
,"Not; günlerde ülkemizde Dünyada, savaş çığırtkanlığı yapanlara sesleniyorum. savaş bizim neyimize. eylül dünya barış gününün tüm insanlığa barış huzur getirmesi dileğimle kutlarım."
,
A Takımı Savaş Ay Sözü dinle anne bay,
,Tehdit eder soysuzlar
,Kandırır çocuk kızlar
,Gelin karşı koyalım
,Bizi yolacak kazlar
,A Takımı Savaş Ay
,Sözü dinle anne bay
,Vazife hepimizin
,Önce milletim sizin
,Tuzun olsun yemekte
,Sağlıkla dolsun yüzün
,A Takımı Savaş Ay
,Sözü dinle anne bay
,Gençler dinleyin sözü
,Açık tutun gözü
,Varlığına sahip çık
,Sakın kaybetme özü
,A Takımı Savaş Ay
,Sözü dinle anne bay
,Hele uyuşturucu
,Bize dokunur ucu
,Gençliğe sahip çıkın
,Hep olalım korucu
,A Takımı Savaş Ay
,Sözü dinle anne bay
,gelirse başa
,Bakmazlar gözde yaşa
,sefer tutulursan
,Zehir katarsın aşa
,A Takımı Savaş Ay
,Sözü dinle anne bay
,Kahpelerin dünyası
,kötüdür mayası
,Yok eder bütün hası
,Başa düşer kayası
,A Takımı Savaş Ay
,Sözü dinle anne bay
,Canı ederler tehdit
,piredir it
,Türk Gençleri yok edin
,Oku öğren çağa git
,A Takımı Savaş Ay
,Sözü dinle anne bay
,Varlığına sahip çık
,Yarına yakın ışık
,Birlik beraberlikle
,Yolunuz olsun açık
,A Takımı Savaş Ay
,Sözü dinle anne bay
,Korumazsan vatanı
,üzersin yatanı
,Unutma Türk Milleti
,Atatürk’ü Atanı
,A Takımı Savaş Ay
,Sözü dinle anne bay
,Öğretmen Hasan söyler
,Birleşsin bütün eller
,Saygı sevgi olursa
,Kendisine gelir er
,A Takımı Savaş Ay
,Sözü dinle anne bay
,
Karabağ kan ağlıyor,
,Karabağda savaş var
,Acılarım dağ benim
,Ağlama Karabağ
,Canım Karabağ
,Karabağda savaş var
,Ciğerimde ateş var
,Savaş Karabağda
,Tek karalar yakışıyor bana
,Savaş Karabağda
,Ateş Karabağda...
,Ateş bende
,Neden
,Hazardan dalga dalga
,Dağ acılar vurur göğsüme
,Vursun dağ acılar göğsüme
,Hazar benim yurdum...
,Hazar benim yarim
,Savaş Karabağda
,Ateş avucumda
,Ateş ciğerimde...
,Dalga dalga
,Dağ acılar vurur göğsüme
,Penceremde sabah yok
,Camlarında yaşlı gözler
,Ufkumda yetim bebeler
,Ciğerim yanıyor
,Kafkasın dağ şimdi yarası
,Ağlıyor pınar pınar
,Mavi göz Hazar
,Çevrilmiş göklere
,Sıra sıra şehit mezarları
,Rüzğar çekilen ah
,Karabağın yarası derin...
,İflah olmam gayri...
,Çiğerim kan ağlıyor
,Gökler kan ağlıyor
,Kırık karanfil
,Kanlı kundakta bebeler...
,İşte:
,Gül renginde kanları...
,Yerler kan ağlıyor
,İflah olmam gayri...
,Karabağ ağlıyor
,Gökte güneş ağlıyor…
,En hazin ağlayışla
,Savaş kör
,Savaş hain
,Savaş zalim
,Can Karabağda savaş var
,İflah olmam gayri...
,
Toplumdan utanmaz mola,
,Toplumdan utanmaz mola
,Teskereye oy verenler
,Tarihten utanmazlarmı
,Savaş suçu işleyenler
,Kendinden utanmaz mola
,Savaş kışkırtıcılarıyla
,Suçlara ortak olanlar
,Savaş başı çeken
,Toplumdan utanmaz mola
,Ölmemek savaşta
,Direnmeyi bilmeliyiz
,Gündüzleri karanlığa
,Gömenler utanmaz mola
,İhtirasların uğruna
,Giriştik oyuna
,Yalanla demogojiyi
,Yapanlar utanmaz mola
,Barış yaşamalı
,Savaşa karşı olmalı
,Dost Şeref im düşünmeli
,Düşünmeyen utanmaz mola
,03.10.2013
,Dost Şeref
,şiirin konusu
,Gerekcesi olursa olsun insanlığın top yekün savaşa karşı olması gerekir bölgemizde komşularımızla nedeni olursa olsun savaş gün meclisten savaş teskeresinin geçmesinde sorumluluğu olan savaştan yana oy kulanan herkesi kınıyorum ayıplıyorum kanlı perdenin arkasında oynanan karanlık oyunların oyuncusu olmayalım gündüzlerimizin karanlığa gömülmesine izin verenleride tarih afetmeyecektir bunun bilinciyle savaşa hayır diyorum
,
Adımdır Savaş,
,Benim adımdır savaş
,Doldururum gözlere yaş
,Kalbim olmuş yaman taş
,Bana akar gözlerde yaş
,Kalmasın ceplerim boş
,Satıyorum gözlere yaş
,Sütsüz kalır kundaklarda yaş
,Benim adımdır savaş
,İnsanları sarar telaş
,tarafa düşer kaçış
,Budur benim en büyük yarış
,Benim adımdır savaş
,"Kesik el,kol,bacak baş"
,Manzaralıdır sokaklar hoş
,"İçerim,kan olurum sarhoş"
,Benim adımdır savaş
,Tek düşmanımdır barış
,Dindirir gözlerden yaş
,Bağışlar kundaklara onca yaş
,benim adımdır savaş
,
*Geceler Katilim Olacak,
,Geceler katilim olacak
,Avuçlarımdan deniz kayıyor
,dala tutunuyorum
,Adı savaş oluyor
,dala tutunuyorum
,Gözleri balık bakıyor
,Geceler katilim olacak
,Savaş yüreğimde büyüyor
,
Savaşın Tam Ortasında Aşk,
,sözlerimi savaş şafağında unuttum
,pusluydu aklim
,paslıydı kalbim
,geçtin orda
,savaş başladı
,önce vuruldum
,yaralıyım
,ilk ilacım sendin
,bakışlarınla tedavi ettin sensiz kör olan gözlerimi
,nazarlı tasalarla teselliydi şey
,adı konulmamış varsa yaşadım sensiz
,bekledim savaş bitsin diye
,öçlerin son tornadosunda ani kaçışmalar
,nereye kaçsam sensizliğin düşmanları
,esir düştüm
,esrarına düşen ay yok
,ruhuna eklenen bende yok
,gel demenin son halinde
,iyileştim
,savaş sürüyor
,an tümden vurulabilirim
,gelmen yeni gelgit oyunumuz olacak
,aynı yürekte sularımız dalgalanacak
,su akar gümbür gümbür
,gel sende beni güldür
,
Barış,
,"Kan dökmek kolay gelir,"
,"Barış zor, savaş derhal."
,"Öldürmek alay gelir,"
,"Barış zor, savaş derhal."
,"Canlı kanı akıtan,"
,"Kanla kendini tanıtan,"
,"Kan açıkta isyan,"
,"Barış zor, savaş derhal"
,"İster el, isterse nas,"
,"Öldürmek canlıya has,"
,"Öldürür eder halas,"
,"Barış zor, savaş derhal."
,"İnsanlık barış için,"
,"Barış erdem, savaş kin,"
,"Kinse yok etmek için,"
,"Barış zor, savaş derhal."
,Ey yüce olan insan! ...
,"Geç önüne dursun kan,"
,"Ölmesin daha can,"
,"Barış zor, savaş derhal."
,"Çarklar rant döner,"
,"Güçlü güçsüzü yener,"
,Kundikli barış öner!
,"Barış zor, savaş derhal."
,
Savaşın izleri,
,Savaş geçti buradan
,Genç kızların
,Beyazladı saçları
,Çöktü çocukların avurtları
,Acıya kesti sevdalar
,Savaş geçti buradan
,Kasıp kavurdu evleri
,Talan edildi sevinçler
,Tecavüz kurbanı
,gelecek düşleri
,Savaş geçti buradan
,Endişe
,açlık
,yoksulluk kaldı geride
,Savaş geçti buradan
,İnsanlar
,İnsan yerine
,konmaya hasret
,Çocuklar
,Süte
,yudum barışa.
,
Barış,
,Barış barış barış deriz
,"savaşa alışıklığımızdan,"
,"savaş savaş diyenler,"
,boş boğazlıklarından.
,
İşiniz Gücünüz Hep Savaş,
,"Ortadoğu anaların gözünde yaş,"
,Yavaş olun ey zalimler yavaş!
,"İnsanlığı yediniz bitirdiniz,"
,İşiniz gücünüz hep savaş
,"Arkanızda üç beş yandaş,"
,"Eksik olmaz başınızdan telaş,"
,Yeryüzünü kana boyadınız.
,İşiniz gücünüz hep savaş.
,"gün yüzlerce naaş,"
,"Gövdesinden ayrılmış onca baş,"
,Güzelim dünyayı zehir ettiniz.
,İşiniz gücünüz hep savaş.
,"İçiniz fesat vicdanınız taş,"
,"Rehberiniz şeytan size yoldaş,"
,Zavallı insanları katlettiniz.
,İşiniz gücünüz hep savaş.
,
Şu Savaş Karşıtları -'Vicdani Retçileri',
,Böyle hain var mıdır-başka memlekette
,Hakikatten var ise-alır acı reçete
,Ekmek yiyip su içip-ihanet ihanet
,Sizleri yok edecek-canımız aziz millet
,Savaş Karşıtları -'Vicdani Retçileri'
,Tanıyın Türk Milleti-şerefsiz elçileri
,Görüşünü açıkça-hep sebepleri
,Dile getirin diyor-hile üstüne hile
,Açık hesaplaşma-var böyle yiğit
,Hiç yanlış anlamayın-size söylüyorum it
,Savaş Karşıtları -'Vicdani Retçileri'
,Tanıyın Türk Milleti-şerefsiz elçileri
,Al basını yanına-zor girersin içeri
,Kement atılır ise-kalırsın kemik deri
,Zorla askere alma-böyle hak yok imiş
,Gel külaha anlat-kalmamalı kafa diş
,Savaş Karşıtları -'Vicdani Retçileri'
,Tanıyın Türk Milleti-şerefsiz elçileri
,Onların dışlarında- askerlikten çekinen
,Binlerce insan varmış-fren patlarsa fren
,var seçenek-riskli tehlikeli
,zaman niçin dersin-yazıyorsunuz deli
,Savaş Karşıtları -'Vicdani Retçileri'
,Tanıyın Türk Milleti-şerefsiz elçileri
,taraftan basın al-bir taraftan ceza
,Alacağını söyle-olur Mukteza
,Ek dava açılırmış-Allah belanı versin
,kötürüm olursan-o zaman n’ aptım dersin
,Savaş Karşıtları -'Vicdani Retçileri'
,Tanıyın Türk Milleti-şerefsiz elçileri
,Askeri hapishane-işkence ölüm
,Tehditleri olurmuş-işte size bölüm
,Kaderi sonu-meçhul olan sayısız
,Vicdani Retçi varmış-Hasan diyor kıyısız
,Savaş Karşıtları -'Vicdani Retçileri'
,Tanıyın Türk Milleti-şerefsiz elçileri
,
Savaş ve barış,
,Ego
,ist
,manyak tarzan sanmış
,zan
,tam zan
,Tarzan asil
,Savaş kıyma çocuk
,Kıyma daha çocuk.
,Savaş niye be aptal
,kan
,Top mermisi füze kan
,ağzın kirli kahve
,Kan
,Vampir inanan
,Saf cahil çıkar sefili
,savaş barış
,hani barış ya!
,yakışmaz ağzına
,Ağzın kan
,Savaş
,Can uçar kapkara kan
,Can kan
,Utan ulan utan
,zarar gördün barıştan
,Ha
,Barıştan!
,
Savaş Sonrası,
,"Savaş,"
,".........- savaş,"
,................ - savaş...
,"sonra,"
,"Kahreden sessizlik,"
,"Kan kemik kokusu,"
,Yanık etler....
,Rüzgar ok saplanır yüreğime.
,Savaş sonrasının kızıllığına bürünür ufuklar.
,"Yaşanan hüzündür artık,"
,"Göğün maviliği,"
,Taşın sertliği hissedilmeden.
,"Acılar ki,"
,Yengilerin habercisi olmuştur......
,
Değişti mi?,
,Kelimeler şaşırdı
,Sözü alan dağları aşırdı
,şey birbirine girdi
,Kelimeler artık eskisi değildi
,Eskiden savaş savaştı
,Eskiden barış barıştı
,Şimdi öylemi
,Dinle söylemleri
,Barış deyince savaşı
,Savaş deyince barışı
,Tonlandırıyorlar
,Canlandırıyorlar
,Kanlandırıyorlar
,Barıştan söz eden şiirleri okuyun
,Barıştan söz edenlerde nasıl yorum
,"Şöyle dikkatle izleyin, dinleyin"
,kelimenin tersini söyleyin
,zaman söylemler anlaşılıyor
,Değilse şey birbirine karışıyor
,Onun için;
,Karşılığı var söylemlerin
,"Bakın, yanlışsa söyleyin"
,Kardeşlik / ayrılık var
,Barış / kan gözyaşı var
,Dostluk / arkadan hançer var
,Aydınlık / çıkarın egemenliği var
,Artık kelimeler değişti
,"Savaş, kin, düşmanlık pekişti"
,Oyunbozanlar gerek
,Aydınlanır belki gelecek
,01.07.2010 – İzmir
,
Dünya Savaşları İnsanlığın İlkelliğidir,
,"Savaşlar akıl değil nevi akılsızlık,"
,"Apaçık aptallık, insana has yanlışlık…"
,"Üç beş kişi kazanır elli milyon kaybeder,"
,Altmış beş milyon insan boşuna ölür gider…
,Savaş engellenir Rab’bim anlaşılırsa?
,"Kalpler temizlenirse, barış hâkim olursa…"
,"Savaş, nefsin zaferi, iradeler kaybeder,"
,Hakikat düşünülmez savaş Hakk’a ters düşer…
,(2012)
,
Yürüyene Selam Olsun,
,Yıllarla yaş büyüttük
,yürek telaş büyüttük
,Koyduk sevdayı orta yere
,Aşk savaş büyüttük
,
Beyitimsi Sözler 26,
,Terör
,Haksizin hakliya kar$i eylemi haklinin haksiz sava$idir terör.
,"Me$ru sava$tir haklinin hakli mücadelesi, denemez ona terör."
,----------------
,Haklinin haksiz sava$i: Sivillere yönelik kasdî saldirilar gibi.
,"Berlin, 22 Nisan 2006."
,
S U R İ Y E  d e  S A V A Ş,
,"Devletin amacı milletten çıktı,"
,"Esed güçlerinden muhalif bıktı,"
,"Ülkeme sıçradı, canımı sıktı,"
,Suriye 'de savaş devam ediyor.
,"Sınır kapısına dayandı,"
,"Çimenler, bitkiler kana boyandı,"
,"Vatandaş özgürlük uyandı,"
,Suriye 'de savaş devam ediyor.
,"Helikopter, uçak bomba yağdırır,"
,"Tankıyla, topuyla halka saldırır,"
,"Tenkit edenleri Esed yıldırır,"
,Suriye 'de savaş devam ediyor.
,"Birleşmiş milletler, NATO seyreder,"
,"Ara bulucular usu len gider, gider,"
,"İnsanlık adeta oluyor heder,"
,Suriye 'de savaş devam ediyor.
,"Mezhep çatışması sözde bahane,"
,"Yuvalar dağıldı, yıkıldı hane,"
,"Zekice yansıttım bunlar daha ne! ,"
,Suriye 'de savaş devam ediyor.
,22-9-2012
,
Bu savaş hilalle haçın kavgası,
,"Dualar okuyarak yolladığım,"
,Askerleri gözetip kolladığım.
,"Mohaçta kılıç çekip salladığım,"
,savaş yerinde kaçın kavgası.
,"Bidev atlar uçarken havasında,"
,Yiğitler ezan okur yuvasında.
,"Oğuz Sırbistan ovasında,"
,savaş düşmanla maçın kavgası.
,"Bismillah diyerek attığımız,"
,Toplarla birbirine kattığımız.
,"Zigetvarda erlerle yaptığımız,"
,savaş Hilalle haçın kavgası.
,"Allah yolunda yürüyüp dalmanın,"
,Cenk eyleyip toprağını almanın.
,"Üç kıtada söz sahibi olmanın,"
,savaş dünyada taçın kavgası.
,"Yusuf vurulup aksa kanın,"
,Tarihe geçecek zaman kanın.
,"diyeyim iki koca arslanın,"
,savaş söyle koçun kavgası.
,
Dolunayla Sevişmek,
,savaş
,Koynunda dolunay
,Sarhoş olmuşsun
,Kaçıyorsun
,Acısından sabahın
,savaş
,Kirlenmiş bulutların
,Kapısını çalıyorsun...
,Dolmuş gözbebeklerine
,Dudaklarının yalnızlığı
,Dilindeki türküler
,Dolunaya karışmış
,savaş
,Duymuşken baharın
,Üretken coşkusunu
,Küllenmiş ateşleri
,Yeniden yakıyorsun...
,
Uzaktaki ben,
,Uzun konuşmaların kısaldığı gece
,"Rüyasız, düşsüz yatak yorgan"
,Uykusuz gece
,"Yıldızlar yön değiştirmiş Küçük Ayı, Çoban Yıldızı"
,"Yerde geziyor Büyük Ayı, Samanyolu.."
,kabus korku
,Birazdan bombalar dökülecek üzerlerine
,İpekyolunun.
,Unutulmuşken savaşın çığırtkanlığı
,Teknoljinin yardımıyla donatılırken uçaklar...
,İskenderun Limanı dikenli tellerle kaplı
,Brandalar çekilmiş içeride gizlilik
,Dışarda kum kamyonlarının taşıdığı cipler
,Kılıflarla kamufilaj edilmiş uzaktan kumandalı füzeler
,Saatler yaklaşıyor yokoluşun sınırına
,İncirlikte son komut.
,İstanbul Borsası akıtıyor salyasını kontrolsuz
,"€ 1660, $ 1770 milyon Türk Lirası"
,sınır otesinde savaş
,"Anadoluda pahalılık korku, kargaşa"
,Yinede herşeyden habersiz devam ediyor savaş
,"Irakta kan var, Irakta barut kokusu"
,"Çocuklar ölüyor, akşamın karanlığı"
,"Kum fırtınası, kahrolasıca soğuk, açlık"
,Savaşa hayır dedi milyonlarca insan
,Devletler yarış yaptı kendi sokaklarında
,Onurumuz oldu verilmeyen Teskere
,Türkiye Büyük Millet Meclisi şaşırtı tüm Dünyayı
,Kim sallar güçlünün önünde beşik
,cebime değil koy cebime
,Oradan değil gel burdan
,gitme desemde git
,Uzakta silahlar patlıyor
,Bombalar dökülüyor Teyyarelerden
,Ses yok canlıdan yana
,çal türkülerini
,Çek halayını yudumla içkini
,Uzan koltuğunda seyret olanları
,benim beynim Irakta
,"Neden savaş, niçin savaş, niye savaş..."
,Iraktaki ben...
,20-03-2003-Wuppertal
,
SAVAŞ + BARIŞ ve BARIŞÇI  ŞİİRLERİMİ YORUMLARKEN...,
,SAVAŞ + BARIŞ BARIŞÇI ŞİİRLERİMİ YORUMLARKEN...
,"Merhaba gönül dostları: Konu başlığımda belirttiğim bundan on yıl önce yazdığım şiirleri yorumlama gereği duyuyorum. dünyanın bölgelerinde gün olan savaş barış çabaları, gün içinde gelişiyor. Bizler şair yazar olarak hassas insanlarız. olayı süzgeçten geçirerek konunun derinliğine ineriz. İnce ruhlu olmazsak hoş görüyü sağlayamayız."
,"Savaş söylentileri stres yaratmaktadır. Basit sorunu abartıp daha büyütüp olay çıkarmak, olayı genişleterek savaşa sürüklemek kolaydır."
,savaşın oluşumuyla yapılan tahribatların düzelebilmesi yıllarca sürer. Bunca yaraların sarılabilmesi içinde barışçı kişilerin kalıcı barış sağlaması önemlidir. Savaşın türü korkunçtur. Tarihi incelersek kolayca algılarız.
,Türk milleti olarak komşu ülkelerle sorunlar yaşasak savaş ortamı yaratmamak demokratik kurallar çerçevesinde diyaloglarımızı sürdürdük.
,şükür ülkemizin birlik beraberliği sayesinde huzur sükunet hakim.
,Bazen istenmedik olaylar yok değil. Ülkemizin gündeminden düşmeyen terör olayları bizi değil dünya ülkelerini tedirgin etmektedir.
,Komşu ülkemiz Suriye'de iki yaklaşık iki yıldır süren iç savaş bizlerinde huzurunu kaçırmaktadır. Zaman zaman bizleri savaşın içine çekmek bilerek veya yanlışlıkla saldırılar gerçekleşmektedir. Göz önünde gerçekleşen tüm dünya ülkelerinin seyirci kaldığı savaş hükumetimizin çabaları yetersiz kalmıştır. Savaşta insan kaybının olduğunu yansıtmak yanlış.
