title,poem_cleaned
,"tenimiz körleşmiş,"
,"ölü düşüyor asker,"
,"ölü asker daha,"
,kadına benzeyen genç rahibin
,siyah cübbesi
,"harika kızıla boyanmış şimdi, tanklar"
,geçip gidiyor ağırdan.
,
Kancalıkurt,
,Kuşatılmış kalede hayatta kalan son asker
,sağ sol elini koyuyor nefes nefese
,terazinin iki kefesine
,Bilgelerin beslediği binlerce erkek tavus
,kuyruklarını açıyor
,kulelerin kana bulanmış gece sessizliğinde
,"kılıcına işiyor galip komutan mahzun, aşağıda, lime lime"
,
"Nerden Çıkarıyorsun, Asker",
,"Nerden çıkarıyorsun, asker"
,"seni sevmediğimi,"
,"aynı değil miyiz ikimiz de,"
,"de,"
,de.
,yoksulsan yoksulum işte;
,halktansan halktan gelmeyim;
,"nerden çıkarıyorsun öyleyse, asker,"
,seni sevmediğimi?
,"unutuyorsun bazen,"
,benim kim olduğumu;
,"değil miyim ben, söylesene,"
,"nasıl bensen, senim."
,Kin tutacak değilim
,"yüzden sana, asker;"
,aynı kişiysek ikimiz
,"de,"
,"de,"
,"nerden çıkarıyorsun, asker,"
,seni sevmediğimi öyleyse.
,Karşılaşıyoruz birbirimizle
,"aynı sokakta, aynı yolda,"
,"omuz omuza, seninle ben!"
,"Aramızda kin yok, düşmanlık yok,"
,"biliyoruz nereye gittiğimizi,"
,"ikimiz de, de..."
,"Nerden çıkarıyorsun asker,"
,seni sevmediğimi öyleyse!
,
Asker Olsam Yiğit olsam Nura,
,Asker Olsam Yiğit olsam Nura
,İbrahim olsam
,Asker olsam yiğit olsam nura...
,Asker olmak nura yiğit olmak
,Asker olmak güle gül olmak
,Asker olmak güneşe ibrahim olmak
,Gönüllü atılmak ateşe
,Asker olsam yiğit olsam nura
,Asker milletiz İbrahim olduk
,Asker olmak yiğit olmak
,Asker olmak İbrahim olmak
,Asker olduk İbrahim olduk ateşe
,Sevin tarih gururlan ecdad
,Asker olsam yiğit olsam nura
,Asker olmak yiğit olmak
,Korkmaz ateşten İbrahim olan
,Gönlü dağ olan askerdir askerim
,Sevin tarih gururlan ecdad
,Asker olmak İbrahim olmak
,Asker olduk İbrahim olduk
,Korkmaz kulun ateşinden İbrahim
,Gönlü dağ olan askerdir askerim
,Asker oldum yiğit oldum
,Asker olmak yiğit olmak
,Vatan damarımda kanım
,Gökler öpsün milletin alnını
,Asker milletiz
,Asker olmak yiğit olmak
,Vatan bedenimde canım
,Asker olsam yiğit olsam nura
,Gönlü dağ olan askerdir askerim
,askerdir İbrahim yiğit...
,Asker olmak yiğit olmak
,Vatan omuzumda silahım
,Elif dik dururum
,Sevin tarih gururlan ecdad
,Gönlü dağ olan askerdir askerim
,İbrahim benim askerim
,Yürür yiğitçe ateşlere
,Ok fırlar yıldırımlarla yarışır askerim
,Bakışı şimşektir
,Göğsünde en ak savaşı taşır askerim
,askerdi Ebubekir Sevr mağarasında
,Gönlü dağ olan asker
,Asker olmak dağ olmak
,Gönlü dağ olan askerdi dedem Fatih
,Asker olmak gül vatana
,Asker olmak Allah'a
,Asker olmak can olmak...
,Asker olmak kul olmak
,Vatan uğruna kül olmak...
,Gönlü dağ olan askerdir askerim
,Sevin tarih gururlan ecdad
,Gönlü dağ olan askerdir askerim
,Türkiyemin yerinde gül asker
,Asker olmak en ak dağ olmak
,Askerimin gözü ak ufuklara koşar
,Kurban olayım yiğitlere
,Göğsünde en ak savaşı taşır askerim
,Dünyanın neresine bakarsan bak
,mehmetçiği bildim gül asker...
,Göğsünde en ak savaşı taşır askerim
,İstanbula asker...kutsal emanetlere asker...
,Mehmetcik en güzel asker
,Mehmetçik Hira dağ...gönüllü
,İbrahimler oldu asker
,Gönlü dağ olan askerdir askerim
,Kim istemez gül asker olmak
,gül vatana gül olmak asker olmak
,gül vatanda gül şehitlerimin mezarı
,Ey vatan gül diye
,gül vatan ol diye
,Asker oldu
,Ahmetler Mehmetler
,Aliler veliler
,Askerlerin paşası asker
,dağ asker
,İte çakala karşı asker
,Yiğit asker ibrahimler
,ibrahim daha oldu asker
,Gelmedi gökleri titretme zamanı
,Ey yiğitlerin hası İbrahim
,Asker İbrahimim
,Diner dünyada göz yaşı...
,Gür sesin olmasa
,İşte askerlerim ibrahimler
,Ateşe gönüllü atılır İbrahim
,Asker olsam yiğit olsam nura
,musalar isalar gül için...
,Ölümü gül bilir vatan
,Tarih yazar fatihin torunları...
,Çağ kapatıp çağ açarlar
,bahardır bekledikleri
,Kutsal emanetler aşkına
,ibrahim olur asker
,İbrahimlerin iki kıymetli gülü var
,Vatan hainleri korksun
,Kahramanlık soyunda
,Nefsini yere serer İbrahim
,Ateşi gül görür ibrahim
,Sevin tarih gurulan ecdad
,İbrahimlerin iki kıymetli gülü var
,Biri anne biri vatan...
,İki şey gül sayar ölümü İbrahimler
,İbrahimler kahraman gönüllü
,Hakka güvenir İbrahimler
,Candan canandan geçer vatan yayla güneşidir...
,Askerlik vatan borcu
,Burnunda tüttü İbrahimin burcu burcu
,İtaati nuradır İbrahimlerin
,Askerlik kutsal İbrahimler
,Askerlik yiğitlerin harcı...
,İbrahim yiğit İbrahim kahraman
,İbrahim vatanı dirilip dirilip bin ölümü alır göze
,İbrahimlerin iki kıymetli gülü var
,benim askerim benim askerim
,ibrahim kahraman
,Gül ülke gül insanı için...
,Sevin tarih gururlan ecdad
,Askerlik kahramanlıktır
,Vatan uğruna geçmektir candan...
,İbrahimlerden olur asker
,İbrahimlerin iki kıymetli gülü var
,Adalet fedaisidir ecdadı
,Adını kazıtmış tarihe
,Askerlerin paşası askerim
,Asker olsam yiğit olsam nura
,Tarihin sayfasında savaşı var vatan
,Askerlik İbrahimlerin işi
,Askerlik yiğitlik denilince akla ilk gelir ecdadı
,İbrahimlerin iki kıymetli gülü var
,Helaldir yediği rızık
,İbarahim Türk oğlu Türk
,İbrahim yiğit asker
,Gül adalet asker
,En yiğit asker İbrahimler
,İbrahimlerin iki kıymetli gülü var
,Ateşlere gönüllü atılır ibrahimler...
,Zalimden alır öcünü İbrahimler
,Anne duaları yağmurlar yağar
,Dualarla büyütülmüş yiğitler İbrahimler...
,En yiğit asker İbrahim yayla İbrahim
,Askerlerin paşası bizim asker
,Askerlerin paşası güneş İbrahim
,İbrahimlerin iki kıymetli gülü var
,Sevin tarih gurulan ecdad
,Asker olsam yiğit olsam nura
,İbrahim'e düşman yok
,Fakirlik başında İbrahim'in
,Kimsesizlik başında
,İbrahimlerin iki kıymetli gülü var
,Vatanına yan gözle bakılmaz İbrahimlerin
,Secde secde dirilir ibrahimler
,Yetim kalmış belki beş yaşında
,Şehit olmuş babası
,İbrahimler yiğitlerin hası
,Askerlerin paşası gül asker
,İbrahimlerin iki kıymetli gülü var
,Sevin yayla sevin
,Kahraman ecdat sevin
,İbrahimin daha şimdi asker
,kınalı kuzu şimdi
,İbrahimlerin iki kıymetli gülü var
,Sevin tarih gurulan ecdad
,Yaylanın ardıç ağacı masumdur İbrahimler
,Mazlumun feryadına sessiz kalmaz İbrahimler
,Sevin yayla sevin
,Kahraman ecdat sevin
,Sevin köy ibrahimin daha şimdi asker
,Askerlerin paşası bizim asker
,güle asker
,Nurlu yola asker
,İbrahimlerin iki kıymetli gülü var
,Uyuttun büyüttün asker eyledin...
,Şimdi İbrahim daha asker
,Sevin yayla sevin
,Yaylaların hası
,İbrahim sadakat eri
,Askerlerin paşası bizim asker
,İbrahimlerin iki kıymetli gülü var
,Biri ana biri vatan
,Asker olsam yiğit olsam nura
,
Oyuncak Asker (Sesimdeki Kuğu),
,.
,ceketinde masal kaçkınının dağınıklığı
,kalbinin üzerinde yara bantları
,güz yaprağı yaralı vakur duruşu
,kimbilir kaç yangın gördü tahtası
,uzanıp suskunluğuna dokundum
,çığlığı elimde kaldı...
,.
,Sesimdeki Kuğu / Hayal Yayınları 2004
,.
,
Asker Bir Başka Sever,
,Mir-i deryada meddü cezir
,"Ediplerine hasret, koca şehir."
,Nöbetlerdeyim anne!
,"Kirpiğimin ucunda, göğsümde resimlerin"
,İnan hiç öylesine sevmedim!
,Tevellüt Vakfıkebir
,Hasan Kalasında gömleğim kaldı.
,Yakasında sıra sıra nakışlar.
,Teskeremi mendiline düğledim
,"Seni yar, türküler sevdim."
,sultanım vezir
,Havuz başı villalarım yok benim.
,"Havasına, suyuna, taşına, toprağına"
,Bin can feda olsun tek dostuma
,"Türkiye'm, memleketim!"
,bucağın can evim sevdim.
,"Bilen mesut, muktedir"
,Kurban olam kalem tutan ellere.
,Kar üstünde mavi boncuklar
,Mektebin bacalarını özlerim
,"Peygamber ocağını, mabedim diye sevdim."
,Cahil ihanetidir.
,Sol yanımdan kurşun yedim
,Yaram derindir hey dost.
,"Dermanı mı, get ara, bul, getir"
,Dost dediğin zor günlerde bellidir.
,Yemen elleri değil
,"Havada bulut yok, dumandır?"
,Tekbir kerametidir.
,"Dilimde şahadetim, nefesimdir, duamdır"
,"Ecel fani bedene, mecalim cihan bilir."
,Mezarım taşı tektir.
,Ilgıt ılgıt eser seher yelleri
,Elvan elvan kokun gelir.
,"Aynalı beşikte yavrum, bebeğim bele"
,"Üzülmesin, ağlamasın, yetimdir."
,"gider, bin gelirim."
,"Kışlalar doldu bugün, doldu boşaldı bugün"
,Nöbet değişimidir.
,"Dert etme anacığım, devriyedeyim"
,"sevdim mi, asker severim!"
,
Asker Oğluma...,
,Kurban olam kaşın gözüne
,Bakmaz mısın atayın yüzüne
,Neden uydun yâd ellerin sözüne
,…Ağlatma babanı güldüremezsin
,…Yollarım çıkmazda döndüremezsin.
,Felek bırakmazsa zor olur gülmen
,Kaderin olsaydı anasız kalman
,Cahilsin şimdi kıymetim bilmen
,…Ağlatma babanı güldüremezsin
,…Yollarım çıkmazda döndüremezsin.
,mektubu ağlayarak yazıyom
,Deli oldum diyar diyar geziyom
,Merak geldi canımdan beziyom
,…Ağlatırsan beni güldüremezsin
,…Yollarım çıkmazda döndüremezsin.
,Bütün lokmaları versem azıya
,Hasret kaldım gayri çifte kuzuya
,beklersen geleceğim geziye
,…Atasını ağlatanlar elbette gülmez
,…Ne ah etsen yerine gelmez.
,Beni güldürürsen bulursun ışık
,Kaderim talihim peşime düşük
,Dertlerini yazan olur âşık
,…Güldür oğlum beni ağlatma sakın
,…Dilerim Mevlâ’dan olursun sâkin.
,Bahçe/1965
,Abidin CEYHAN
,(Cennet mekân babam)
,
 Bizim Asker,
,Bizim Asker
,gece iğne atsan düşmez yere otogarda
,Anladım vatan gerçekten karda
,Gençleri havada uçuşur gönüller yarda
,Çığlıklar atılır “en büyük asker bizim asker”
,Kınalı kuzusun gönderir vatan anası
,"hüzün, gururla saygı değer babası"
,Kucağında öpücük atan sevgili balası
,Çığlıklar atılır “en büyük asker bizim asker”
,Temenni “bu asker gidecek geri gelecek”
,Kim bilir beklide şahadete erecek
,“Her şey vatan “tüm varlığını verecek
,Çığlıklar atılır “en büyük asker bizim asker”
,Harun var idi yaşı gelmiş otuza
,Kilosu artmış şimdi alınmıyor omuza
,Küçük Enfal haydi baba! saat geldi dokuza
,Bak işte bak gör! En büyük asker bizim asker
,Güle güle! Hayırlı teskereler bizim asker
,kutsal görevinde ister subay ol ister er
,Hayırlısı yap görevini göğsünü ger
,şey vatan “en büyük asker bizim asker”
,
,Ahmet Arslan(hadimi)
,
Bolivyalı Küçük Asker,
,"Bolivyalı küçük asker,"
,"Bolivyalı küçük asker,"
,"sırtında tüfeğin, gidiyorsun"
,tüfeğin Amerikan malı
,tüfeğin Amerikan malı
,Bolivyalı küçük asker
,tüfeğin Amerikan malı.
,Sinyor Barrientos verdi onu sana
,Bolivyalı küçük asker
,Mister Johnson' un armağanı
,kardeşini vurman
,kardeşini vurman
,Bolivyalı küçük asker
,kardeşini vurman için.
,"Kim ölü, bilmiyor musun"
,Bolivyalı küçük asker?
,"ölü Che Guevara,"
,Arjantinliydi Kübalıydı
,Arjantinliydi Kübalıydı
,"Bolivyalı küçük asker,"
,Arjantinliydi Kübalıydı.
,"En iyi dostundu senin,"
,"Bolivyalı küçük asker,"
,yoksulların dostuydu
,doğudan dağlara
,doğudan dağlara
,Bolivyalı küçük asker
,doğudan dağlara kadar.
,Gitarım tepeden tırnağa
,Bolivyalı küçük asker
,"yas tutuyor, ağlamıyor"
,ağlamak insan işi
,ağlamak insan işi
,Bolivyalı küçük asker
,ağlamak insan işi.
,Sırası değil ağlamanın
,Bolivyalı küçük asker
,ele mendil yakışmaz şimdi
,ele tırpan yaraşır
,ele tırpan yaraşır
,Bolivyalı küçük asker
,ele tırpan yaraşır.
,Para veriyorlar sana
,Bolivyalı küçük asker
,alıp satıyorlar seni
,iş zalimin işi
,iş zalimin işi
,Bolivyalı küçük asker
,iş zalimin işi.
,Vakti geldi uyanmanın
,Bolivyalı küçük asker
,dünya ayağa kalktı
,erkenden doğdu güneş
,erkenden doğdu güneş
,Bolivyalı küçük asker
,erkenden doğdu güneş.
,Doğru yolu tutmaya bak
,Bolivyalı küçük asker
,kolay yol değil
,"kolay değil, düzgün değil"
,"kolay değil, düzgün değil"
,Bolivyalı küçük asker
,"kolay değil, düzgün değil."
,Şunu öğrenmen gerek
,Bolivyalı küçük asker
,kardeş dediğin vurulmaz
,kardeşini vurmaz insan
,kardeşini vurmaz insan
,Bolivyalı küçük asker
,kardeşini vurmaz insan.
,
Sürek,
,sabah
,mermi saplanıyor uykusuzluğuma
,yatağımdan ölü asker uyandırıyorum
,top kanlı sakal rüzgara dolanmış
,kalkıp tıraş aynamı siliyorum
,nereden bulaşmışsa gece lekesi
,sildikçe büyüyor büyüyor
,yüzümü karanlıkta yitirmekten korkuyorum
,
SEn ASkersin Eyüp,
,"hani asker ağlamaz diyorlardı,.......rabiye.....tanrıverdioğlu"
,işte ağliyor
,"hani asker sevmez diyorlardı,........mehmet......kındap"
,ailem akılımdan çıkmiyor
,"hani sevenler ayrılmaz,....................abdulvahap.....yektir"
,diyorlardı baksana
,"mektup gelmiyor,......................ismail......sağır"
,hani asker unutulmaz
,"diyorlardı soranım bile,......................haydar.......turan"
,olmıyor
,"hani asker nöbet tutmaz,.................mehmet........harimdar"
,diyorlardı baksana nöbet
,"defterinde ismim yaziyor,.................hasan.........çelebi"
,hani asker özlemez diyorlardı
,"baksana annem aklımdam,.............mor.......lale"
,çıkmiyor
,hani askere sillah vermezler
,"diyorlardı baksana GEBİR,................hüsamettin.......sungur"
,omuzlarımdan inmiyor
,"hani asker çarşiya çıkar,...................fatime......altuntaş"
,diyorlardı baksana günlerim
,dolmıyor
,"hani asker konuşmaz diyorlardı,........yağmur......kelebek"
,baksana akşama yürüyüş
,kararını sayıyor
,"hani asker uyumaz diyorlardı,..............gülüm.....macit"
,baksana beş dakkalık istirahatde
,uyku gözlerimden çıkmiyor
,"hani asker sıcak nedir bilmez,............OKTAY......ÇÖTELİ"
,diyorlardı işte göneşte elbisemin
,rengi solıyor
,"hani askere para lazım olmaz,.............hacer........kozanlı"
,diyorlardı baksana yemekleri
,yenmiyor
,"hani asker özlemez diyorlardı,.............M.M.....REVANLI"
,baksana gözlerim kardeşim
,sultanı hep ariyor
,"hani ailede birisi asker olmaz,............Alime......Sevik"
,diyorlardı baksana işte sülüsüm
,"gelmiş askerim asker,........................Mustafa Azgan"
,"hani asker sevmez diyorlardı,.............Nilgün Kula Yilmaz"
,elimde gelirki yüreğim
,kan ağliyor kan**************
,
Kahraman asker,
,Sensin milletimin şanlı gururu
,Şerefli Mehmetçik kahraman asker
,Yıldız parlak ay duru
,Şerefli Mehmetçik kahraman asker
,Bugün rahat huzur var bende
,Evel ALLAH sonra senin sayende
,Şafakla beraber kalkar erkende
,Şerefli Mehmetçik kahraman asker
,Peygamber ocağı kutsaldır kıtan
,ocakta görev yapmıştı Atan
,Senin gurur duyuyor Vatan
,Şerefli Mehmetçik kahraman asker
,İçtimada asker çalarken bando
,Temposunda rap rap notasında do
,Dağlar kralısın yiğit komando
,Şerefli Mehmetçik kahraman asker
,Aşık Gürkani der dolaşır dağı
,Göğe selam çeker bayrağı
,Omzunda tüfek elde sancağı
,Şerefli Mehmetçik kahraman asker
,Aşık Gürkani
,
En Büyük asker bizim asker,
,En büyük asker bizim asker
,Vatanımızı bekler
,Vatan elden gitmeyecek
,En büyük asker bizi bekler
,Hilali yıldızı albayrak
,Ceddin başı dik ak
,Başımız gövdeden düşsede
,Dalgalanacak sancak
,karış toprağı sulanmış
,Şehidlerin kanıyla
,vatana bedel biçenler
,Öder gün canıyla
,bütün dür anadolumuz
,Türk laz çerkez kürdüyle
,Öze dönüşün vakti geldi
,Ver elini Türkiye
,En büyük asker bizim asker
,Vatanımızı bekler
,Vatan elden gitmeyecek
,En büyük asker bizi bekler
,
Yiğit Komutan,
,"Çağdaş özgür yeni, ulus yarattın"
,"Emperyalist denen, ufku karattın"
,"Barışçı insandır, diye arattın"
,"Altın saçlı asker, yiğit komutan"
,"Ülke nasıl düze, çıkacak bildi"
,"Irkçı bağnazlığı, defterden sildi"
,"Geleceği gören, anlatan dildi"
,"Altın saçlı asker, yiğit komutan"
,"Ülkeye yenilik, güven sağladı"
,"Halk seferberliği, coştu çağladı"
,Lozan'da yeni anlaşma sağladı
,"Altın saçlı asker, yiğit komutan"
,"İzinden gitmeyen, düz yolda şaşar"
,"İlkene uyanlar, zorluklar aşar"
,"Zaferlerin namın, dünyaya taşar"
,"Altın saçlı asker, yiğit komutan"
,"Çizmeyi giyerim, haberi saldı"
,"Sözü duyan durdu, yerde kaldı"
,"Dünya liderleri, hep örnek aldı"
,"Altın saçlı asker, yiğit komutan"
,"Kurtuluş harbinde, yaşandı acı"
,"Haydaroğlu söylem, sade kaçı"
,"İstese giyerdi, padişah tacı"
,"Altın saçlı asker, yiğit komutan"
,
Asker Bülent'im,
,"İste Sivas Anadolu yıldızı,"
,"Dört Eylül Stadı beyaz kırmızı,"
,"Bahara çevirdin güzümüzü,"
,Teknik direktörüm Asker Bülent’im.
,"elde ay yıldız şanlı bayrağım,"
,"Sivasspor filamanı sallarım,"
,"Saygı duruşunda içten ağlarım,"
,Şimşek çakan Asker Bülent’im.
,"İnanç insana neler yaptırır,"
,"Dakika on üçde golü attırır,"
,"On asker sana selam çaktırır,"
,Al kabul eyle Asker Bülent’im.
,"Kalende Petgoviç zaman panter,"
,"Abdurrahman, Sedat, Murat tam asker,"
,"Musa’ya topu defa göster,"
,Uçarsın havaya Asker Bülent’im.
,"Diallo, Devran İkinci Musa,"
,"Maç bitince düştü aslanda yasa,"
,"Mehmet Yıldız’ımın verdiği pasa,"
,İşte gol dedi Asker Bülent’im.
,"Balilli zaman an tetikte,"
,"Yasir, Ali, İlhan adı tarihte,"
,"Sivasspor lider kraldır ligde,"
,Başında komutan Asker Bülent’im
,"Başkanım Otyakmaz, ligi yakıyor,"
,"Kartalım, Kanaryam, Aslan bakıyor,"
,"En büyük zaferi sona saklıyor,"
,Müjdeler verecek Asker Bülent’im.
,"Yazacak basın sizi yazacak,"
,"Sivaslıyım diyen bayrak asacak,"
,"Belki en yakının dostun küsecek,"
,Kayaturan senle Asker Bülent’im.
,(23.10.2007)
,
Asker Ocağı,
,Askerlik şubesi ilk adım bana
,Hepsi birdir vatanımın bucağı
,büyüttün asker ettin vatana
,"Gururlanıp sevin, ana kucağı"
,Vatana hizmetin zamanı şimdi
,Benim bayram gündü
,İşte gün geldi hasretim dindi
,"Giysem kepi, çekse idim bot bağı"
,Tarih bilir askeriz doğuştan
,Vatan çekinmedik dövüşten
,Hiç yılmadık sıcak yada yağıştan
,Gücümüzle açtık yeni çağı
,vatan lazımdır bize zaman
,Askerlikten kaçmasın kimseler aman
,görevden kaçan sanma yaman
,Vatan sana küskün asker kaçağı
,"Dedem asker,babam asker,ben asker"
,Sonsuza dek dönecektir teker
,Sevdiğim gönlünde kalmasın keder
,"Bekle geliyorum, asker ocağı"
,
G A Z İ  A S K E r,
,"Vatan, bayrak aşkı yıldırmaz onu,"
,"Şehitlik mertebe olsa sonu,"
,"Yaşamak, ölmekte hayat kanunu,"
,Gazi unvanıyla kahraman Asker.
,"Cepheden, cepheye koşturmaktadır,"
,"Emrinde olanı coşturmak tadır,"
,"Düşmanın hışmını susturmaktadır,"
,Gazi unvanıyla kahraman Asker.
,"Ateş hattındadır kurşun yağıyor,"
,"Siper cephesine kumu yığıyor,"
,"Zafer sevinciyle tekrar doğuyor,"
,Gazi unvanıyla kahraman Asker.
,"Kolu kırık olsa ayağı yürür,"
,"Bacak tutmasa vücudu sürür,"
,"Şanı, şerefini yiğitçe korur,"
,Gazi unvanıyla kahraman Asker.
,"Hainlik düşünen görevden kaçar,"
,"Vicdanı arayı açar,"
,"Zekice düşünen orduya geçer,"
,Gazi unvanıyla kahraman Asker.
,12-12-2014
,
Büyüdü Mehmet,
,Herkesin gönlünde aslan yatar
,"Yiğidim büyüdü, sevdayı göster"
,"vatan evladı, kalp atar"
,"Benim oğlum artık, büyüdü asker"
,"Seveni sevmeyen, duysun bilsin"
,"Yetişen yiğitler, toprağı delsin"
,"Ağlayan anneler, gözyaşı silsin"
,"Benim oğlum artık, büyüdü asker"
,"Dillerde dolanır, hasreti vatan"
,"Gecede duramaz, ayrıca yatan"
,"Sevdiği uğruna, kanı akıtan"
,"Benim oğlum artık, büyüdü asker"
,"Dinleyin dostlarım, duysun tüm millet"
,"Sevdası uğruna, kalleşlik illet"
,"Arkadan vuranlar, nan körmüş zillet"
,"Benim oğlum artık, büyüdü asker"
,"Gök yüzünde yatar, tek başına"
,"Karanlık olunca, dağ başında"
,Korkusuzca dalgalaşınca
,"Benim oğlum artık, büyüdü asker"
,"Ey yurdun timsali, kahraman mehmet"
,"Bitmez tükenmezdi, devleşen mehmet"
,"yıldız misali, parlardın mehmet"
,"Benim oğlum artık, büyüdü mehmet"
,Bahattin Tonbul
,12.8.2012
,
Asker Oldun Mehmedim,
,Mahşer kalabalık toplanmış kışlaya
,Yemin ettin asker oldun Mehmet’im
,Saat on’a doğru tören başlaya
,Yemin ettin asker oldun Mehmet’im
,Erler takım takım yoldan geçiyor
,Gözleriyle sevenleri seçiyor
,Silah masada yemin içiyor
,Yemin ettin asker oldun Mehmet’im
,Kep çıkarıp bereleri giydiniz
,Çakı asker olan sizdiniz
,Bizlere gurur övünç verdiniz
,Yemin ettin asker oldun Mehmet’im
,Seni gördüm dünyaları unuttum
,Kalabalık kayboldu ellerinden tuttum
,Kışın soğuğunda yanında yoktum
,Yetiştik işte gel artık Mehmet’im.
,NİSAN 2003
,
Asker Ocağı,
,"Yaşım otuz oldu askere vardım,"
,Beni ters düz etti asker ocağı
,Şöyle beş on sene geriye sardım
,"Anlamaya yetti asker ocağı,"
,"Derlerdi hep bana yaşın geçiyor,"
,Günler aylar derken yıllar uçuyor
,"Dostlar mutluluğa yelken açıyor,"
,şeyden geri attı asker ocağı.
,"On yaş küçüklerim tertip dediler,"
,"Küfürde ettiler landa dediler,"
,"Zoruma gitti cahil idiler,"
,çıkmaza itti asker ocağı.
,Öyle bölük sanki hepsi keş
,Ismarlama birbirine eş
,Yaş ortalaması yirmi nokta beş
,Bana şey kattı asker ocağı.
,"Yüzün doksan beşi sigara içer,"
,Boş beleş şeylerle kendinden geçer
,Eğitim iştima hepsinden kaçar
,yönden betti asker ocağı
,Omuzlar dövmeli kollar façalı
,Tam serseriydi İzmir Foçalı
,Kendimi bilirdim sağlam maçalı
,Koyun güttü asker ocağı.
,Güçlü garibanı kalkar ezmeye
,yüz verince başlar azmaya
,kişi yüzünden toplu kazmaya
,Gide gele bitti asker ocağı...
,Abdullah ÇALIŞIR
,18-07-2011
,
Asker Olda Gör Arkadaş,
,"Uzun saç, hele bıyık bırakmayı"
