original_line,processed
"Ortada haksızlık yoksa, açlık katlanılır şeydir","[{'input': 'Ortada', 'root': 'orta', 'type': 'Noun'}, {'input': 'Ortada', 'root': 'Orta', 'type': 'Noun'}, {'input': 'Ortada', 'root': 'orta', 'type': 'Adjective'}, {'input': 'haksızlık', 'root': 'Hak', 'type': 'Noun'}, {'input': 'haksızlık', 'root': 'hak', 'type': 'Noun'}, {'input': 'haksızlık', 'root': 'hak', 'type': 'Adjective'}, {'input': 'yoksa', 'root': 'yoksa', 'type': 'Conjunction'}, {'input': 'yoksa', 'root': 'yoksamak', 'type': 'Verb'}, {'input': 'yoksa', 'root': 'yok', 'type': 'Adjective'}, {'input': 'yoksa', 'root': 'yok', 'type': 'Adjective'}, {'input': 'yoksa', 'root': 'yok', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'açlık', 'root': 'açlık', 'type': 'Noun'}, {'input': 'açlık', 'root': 'aç', 'type': 'Adjective'}, {'input': 'katlanılır', 'root': 'katlamak', 'type': 'Verb'}, {'input': 'katlanılır', 'root': 'katlamak', 'type': 'Verb'}, {'input': 'katlanılır', 'root': 'katlanmak', 'type': 'Verb'}, {'input': 'katlanılır', 'root': 'katlanmak', 'type': 'Verb'}, {'input': 'katlanılır', 'root': 'kat', 'type': 'Noun'}, {'input': 'katlanılır', 'root': 'kat', 'type': 'Noun'}, {'input': 'şeydir', 'root': 'şey', 'type': 'Noun'}]"
var yoksulluk insanlar kader olamaz,"[{'input': 'var', 'root': 'var', 'type': 'Adjective'}, {'input': 'var', 'root': 'varmak', 'type': 'Verb'}, {'input': 'var', 'root': 'var', 'type': 'Noun'}, {'input': 'yoksulluk', 'root': 'yoksul', 'type': 'Adjective'}, {'input': 'insanlar', 'root': 'insan', 'type': 'Noun'}, {'input': 'insanlar', 'root': 'insan', 'type': 'Adjective'}, {'input': 'insanlar', 'root': 'insan', 'type': 'Adjective'}, {'input': 'insanlar', 'root': 'İnsa', 'type': 'Noun'}, {'input': 'insanlar', 'root': 'insan', 'type': 'Noun'}, {'input': 'kader', 'root': 'Kader', 'type': 'Noun'}, {'input': 'kader', 'root': 'kader', 'type': 'Noun'}, {'input': 'olamaz', 'root': 'olamaz', 'type': 'Interjection'}, {'input': 'olamaz', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olamaz', 'root': 'olmak', 'type': 'Verb'}]"
Disiplinle çalışılarak ona son verilebilir,"[{'input': 'Disiplinle', 'root': 'disiplin', 'type': 'Noun'}, {'input': 'çalışılarak', 'root': 'çalışmak', 'type': 'Verb'}, {'input': 'ona', 'root': 'onmak', 'type': 'Verb'}, {'input': 'ona', 'root': 'onamak', 'type': 'Verb'}, {'input': 'ona', 'root': 'o', 'type': 'Pronoun'}, {'input': 'ona', 'root': 'o', 'type': 'Pronoun'}, {'input': 'ona', 'root': 'o', 'type': 'Adjective'}, {'input': 'ona', 'root': 'on', 'type': 'Numeral'}, {'input': 'son', 'root': 'son', 'type': 'Numeral'}, {'input': 'son', 'root': 'son', 'type': 'Adjective'}, {'input': 'son', 'root': 'son', 'type': 'Noun'}, {'input': 'verilebilir', 'root': 'vermek', 'type': 'Verb'}, {'input': 'verilebilir', 'root': 'vermek', 'type': 'Verb'}]"
Koşullar oluşturulsa hiçbir yurttaş yoksul kalmaz,"[{'input': 'Koşullar', 'root': 'koşullamak', 'type': 'Verb'}, {'input': 'Koşullar', 'root': 'koşullamak', 'type': 'Verb'}, {'input': 'Koşullar', 'root': 'koşul', 'type': 'Noun'}, {'input': 'Koşullar', 'root': 'koşul', 'type': 'Noun'}, {'input': 'oluşturulsa', 'root': 'oluşmak', 'type': 'Verb'}, {'input': 'hiçbir', 'root': 'hiçbir', 'type': 'Determiner'}, {'input': 'yurttaş', 'root': 'yurttaş', 'type': 'Noun'}, {'input': 'yoksul', 'root': 'yoksul', 'type': 'Adjective'}, {'input': 'kalmaz', 'root': 'kalmak', 'type': 'Verb'}, {'input': 'kalmaz', 'root': 'kalmak', 'type': 'Verb'}]"
Çalışarak yoksulluğun üstesinden gelebilir,"[{'input': 'Çalışarak', 'root': 'çalışmak', 'type': 'Verb'}, {'input': 'yoksulluğun', 'root': 'yoksul', 'type': 'Adjective'}, {'input': 'yoksulluğun', 'root': 'yoksul', 'type': 'Adjective'}, {'input': 'üstesinden', 'root': 'üste', 'type': 'Noun'}, {'input': 'gelebilir', 'root': 'gelmek', 'type': 'Verb'}, {'input': 'gelebilir', 'root': 'gelmek', 'type': 'Verb'}]"
Mühim olan ona çalışma koşulları yaratmak,"[{'input': 'Mühim', 'root': 'mühim', 'type': 'Adjective'}, {'input': 'olan', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olan', 'root': 'o', 'type': 'Adjective'}, {'input': 'ona', 'root': 'onmak', 'type': 'Verb'}, {'input': 'ona', 'root': 'onamak', 'type': 'Verb'}, {'input': 'ona', 'root': 'o', 'type': 'Pronoun'}, {'input': 'ona', 'root': 'o', 'type': 'Pronoun'}, {'input': 'ona', 'root': 'o', 'type': 'Adjective'}, {'input': 'ona', 'root': 'on', 'type': 'Numeral'}, {'input': 'çalışma', 'root': 'çalışmak', 'type': 'Verb'}, {'input': 'çalışma', 'root': 'çalışmak', 'type': 'Verb'}, {'input': 'koşulları', 'root': 'koşul', 'type': 'Noun'}, {'input': 'koşulları', 'root': 'koşul', 'type': 'Noun'}, {'input': 'koşulları', 'root': 'koşul', 'type': 'Noun'}, {'input': 'koşulları', 'root': 'koşul', 'type': 'Noun'}, {'input': 'yaratmak', 'root': 'yaratmak', 'type': 'Verb'}, {'input': 'yaratmak', 'root': 'yaramak', 'type': 'Verb'}]"
çalışanın hakkını vererek devlet eliyle,"[{'input': 'çalışanın', 'root': 'çalışmak', 'type': 'Verb'}, {'input': 'çalışanın', 'root': 'çalışmak', 'type': 'Verb'}, {'input': 'hakkını', 'root': 'Hakk', 'type': 'Noun'}, {'input': 'hakkını', 'root': 'Hakk', 'type': 'Noun'}, {'input': 'hakkını', 'root': 'Hak', 'type': 'Noun'}, {'input': 'hakkını', 'root': 'Hak', 'type': 'Noun'}, {'input': 'hakkını', 'root': 'hak', 'type': 'Noun'}, {'input': 'hakkını', 'root': 'hak', 'type': 'Noun'}, {'input': 'vererek', 'root': 'vermek', 'type': 'Verb'}, {'input': 'devlet', 'root': 'devlet', 'type': 'Noun'}, {'input': 'eliyle', 'root': 'eliyle', 'type': 'Adverb'}, {'input': 'eliyle', 'root': 'el', 'type': 'Noun'}]"
"Avantayı, haksız kazançları ortadan kaldırmak","[{'input': 'Avantayı', 'root': 'avanta', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'haksız', 'root': 'Hak', 'type': 'Noun'}, {'input': 'haksız', 'root': 'hak', 'type': 'Noun'}, {'input': 'haksız', 'root': 'hak', 'type': 'Adjective'}, {'input': 'kazançları', 'root': 'kazanç', 'type': 'Noun'}, {'input': 'kazançları', 'root': 'kazanç', 'type': 'Noun'}, {'input': 'kazançları', 'root': 'kazanç', 'type': 'Noun'}, {'input': 'kazançları', 'root': 'kazanç', 'type': 'Noun'}, {'input': 'ortadan', 'root': 'orta', 'type': 'Noun'}, {'input': 'ortadan', 'root': 'Orta', 'type': 'Noun'}, {'input': 'ortadan', 'root': 'orta', 'type': 'Adjective'}, {'input': 'kaldırmak', 'root': 'kaldırmak', 'type': 'Verb'}, {'input': 'kaldırmak', 'root': 'kalmak', 'type': 'Verb'}]"
Devletin alanlara etkin müdahalesiyle,"[{'input': 'Devletin', 'root': 'devlet', 'type': 'Noun'}, {'input': 'Devletin', 'root': 'devlet', 'type': 'Noun'}, {'input': 'alanlara', 'root': 'alan', 'type': 'Noun'}, {'input': 'alanlara', 'root': 'almak', 'type': 'Verb'}, {'input': 'etkin', 'root': 'etkin', 'type': 'Adjective'}, {'input': 'etkin', 'root': 'etki', 'type': 'Noun'}, {'input': 'etkin', 'root': 'etkimek', 'type': 'Verb'}, {'input': 'müdahalesiyle', 'root': 'müdahale', 'type': 'Noun'}]"
**,[]
Kahrolası yoksulluk,"[{'input': 'Kahrolası', 'root': 'kahrolası', 'type': 'Adjective'}, {'input': 'Kahrolası', 'root': 'kahrolmak', 'type': 'Verb'}, {'input': 'yoksulluk', 'root': 'yoksul', 'type': 'Adjective'}]"
Yaptığımız kula kulluk,"[{'input': 'Yaptığımız', 'root': 'yapmak', 'type': 'Verb'}, {'input': 'Yaptığımız', 'root': 'yapmak', 'type': 'Verb'}, {'input': 'kula', 'root': 'kula', 'type': 'Adjective'}, {'input': 'kula', 'root': 'kul', 'type': 'Noun'}, {'input': 'kula', 'root': 'kula', 'type': 'Noun'}, {'input': 'kula', 'root': 'Kula', 'type': 'Noun'}, {'input': 'kulluk', 'root': 'kul', 'type': 'Noun'}]"
Soframızda tadımlık,"[{'input': 'Soframızda', 'root': 'sofra', 'type': 'Noun'}, {'input': 'tadımlık', 'root': 'tadım', 'type': 'Noun'}]"
bulunur bulunmaz,"[{'input': 'bulunur', 'root': 'bulunmak', 'type': 'Verb'}, {'input': 'bulunur', 'root': 'bulunmak', 'type': 'Verb'}, {'input': 'bulunur', 'root': 'bulmak', 'type': 'Verb'}, {'input': 'bulunur', 'root': 'bulmak', 'type': 'Verb'}, {'input': 'bulunmaz', 'root': 'bulunmak', 'type': 'Verb'}, {'input': 'bulunmaz', 'root': 'bulunmak', 'type': 'Verb'}, {'input': 'bulunmaz', 'root': 'bulmak', 'type': 'Verb'}, {'input': 'bulunmaz', 'root': 'bulmak', 'type': 'Verb'}]"
Bilmem yedik içtik,"[{'input': 'Bilmem', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'Bilmem', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'yedik', 'root': 'yemek', 'type': 'Verb'}, {'input': 'yedik', 'root': 'yemek', 'type': 'Verb'}, {'input': 'yedik', 'root': 'yemek', 'type': 'Verb'}, {'input': 'içtik', 'root': 'içmek', 'type': 'Verb'}, {'input': 'içtik', 'root': 'içmek', 'type': 'Verb'}, {'input': 'içtik', 'root': 'iç', 'type': 'Adjective'}, {'input': 'içtik', 'root': 'içmek', 'type': 'Verb'}, {'input': 'içtik', 'root': 'iç', 'type': 'Noun'}]"
Kader ekip şükür biçtik,"[{'input': 'Kader', 'root': 'Kader', 'type': 'Noun'}, {'input': 'Kader', 'root': 'kader', 'type': 'Noun'}, {'input': 'ekip', 'root': 'ekmek', 'type': 'Verb'}, {'input': 'ekip', 'root': 'ekip', 'type': 'Noun'}, {'input': 'şükür', 'root': 'şükür', 'type': 'Noun'}, {'input': 'şükür', 'root': 'Şükür', 'type': 'Noun'}, {'input': 'biçtik', 'root': 'biçmek', 'type': 'Verb'}, {'input': 'biçtik', 'root': 'biçmek', 'type': 'Verb'}, {'input': 'biçtik', 'root': 'biçmek', 'type': 'Verb'}]"
Soframızda öğünlük,"[{'input': 'Soframızda', 'root': 'sofra', 'type': 'Noun'}, {'input': 'öğünlük', 'root': 'öğün', 'type': 'Noun'}, {'input': 'öğünlük', 'root': 'Öğün', 'type': 'Noun'}]"
bulu nur bulunmaz,"[{'input': 'bulu', 'root': 'bul', 'type': 'Noun'}, {'input': 'bulu', 'root': 'bul', 'type': 'Noun'}, {'input': 'nur', 'root': 'nur', 'type': 'Noun'}, {'input': 'bulunmaz', 'root': 'bulunmak', 'type': 'Verb'}, {'input': 'bulunmaz', 'root': 'bulunmak', 'type': 'Verb'}, {'input': 'bulunmaz', 'root': 'bulmak', 'type': 'Verb'}, {'input': 'bulunmaz', 'root': 'bulmak', 'type': 'Verb'}]"
Yıllarca gözyaşı döktüm,"[{'input': 'Yıllarca', 'root': 'yıllarca', 'type': 'Adverb'}, {'input': 'Yıllarca', 'root': 'yıl', 'type': 'Noun'}, {'input': 'gözyaşı', 'root': 'gözyaşı', 'type': 'Noun'}, {'input': 'gözyaşı', 'root': 'gözyaşı', 'type': 'Noun'}, {'input': 'döktüm', 'root': 'dökmek', 'type': 'Verb'}]"
Yoksulluk belimi büktün,"[{'input': 'Yoksulluk', 'root': 'yoksul', 'type': 'Adjective'}, {'input': 'belimi', 'root': 'bel', 'type': 'Noun'}, {'input': 'büktün', 'root': 'bükmek', 'type': 'Verb'}, {'input': 'büktün', 'root': 'bük', 'type': 'Noun'}]"
Soframızda kaç zeytin,"[{'input': 'Soframızda', 'root': 'sofra', 'type': 'Noun'}, {'input': 'kaç', 'root': 'kaç', 'type': 'Adjective'}, {'input': 'kaç', 'root': 'kaçmak', 'type': 'Verb'}, {'input': 'zeytin', 'root': 'zeytin', 'type': 'Adjective'}, {'input': 'zeytin', 'root': 'zeytin', 'type': 'Noun'}]"
bulunur bulunmaz,"[{'input': 'bulunur', 'root': 'bulunmak', 'type': 'Verb'}, {'input': 'bulunur', 'root': 'bulunmak', 'type': 'Verb'}, {'input': 'bulunur', 'root': 'bulmak', 'type': 'Verb'}, {'input': 'bulunur', 'root': 'bulmak', 'type': 'Verb'}, {'input': 'bulunmaz', 'root': 'bulunmak', 'type': 'Verb'}, {'input': 'bulunmaz', 'root': 'bulunmak', 'type': 'Verb'}, {'input': 'bulunmaz', 'root': 'bulmak', 'type': 'Verb'}, {'input': 'bulunmaz', 'root': 'bulmak', 'type': 'Verb'}]"
Boldur gözümüz gönlümüz,"[{'input': 'Boldur', 'root': 'bol', 'type': 'Adjective'}, {'input': 'gözümüz', 'root': 'göz', 'type': 'Noun'}, {'input': 'gönlümüz', 'root': 'gönül', 'type': 'Noun'}, {'input': 'gönlümüz', 'root': 'gön', 'type': 'Noun'}]"
Aç yatıp tok kalkarız,"[{'input': 'Aç', 'root': 'aç', 'type': 'Adjective'}, {'input': 'Aç', 'root': 'aç', 'type': 'Adverb'}, {'input': 'Aç', 'root': 'açmak', 'type': 'Verb'}, {'input': 'Aç', 'root': 'Aç', 'type': 'Noun'}, {'input': 'yatıp', 'root': 'yatmak', 'type': 'Verb'}, {'input': 'tok', 'root': 'tok', 'type': 'Adjective'}, {'input': 'kalkarız', 'root': 'kalkmak', 'type': 'Verb'}]"
Soframızda ekmeğimiz,"[{'input': 'Soframızda', 'root': 'sofra', 'type': 'Noun'}, {'input': 'ekmeğimiz', 'root': 'ekmek', 'type': 'Noun'}]"
bulu nur bulunmaz,"[{'input': 'bulu', 'root': 'bul', 'type': 'Noun'}, {'input': 'bulu', 'root': 'bul', 'type': 'Noun'}, {'input': 'nur', 'root': 'nur', 'type': 'Noun'}, {'input': 'bulunmaz', 'root': 'bulunmak', 'type': 'Verb'}, {'input': 'bulunmaz', 'root': 'bulunmak', 'type': 'Verb'}, {'input': 'bulunmaz', 'root': 'bulmak', 'type': 'Verb'}, {'input': 'bulunmaz', 'root': 'bulmak', 'type': 'Verb'}]"
"Gonca gül yaprağında barut yanığı,masum kursağında zehir hak mıdır amca? acı –bu kahır masum yüreklere müstahak mıdır? Söyleyin dinler zalimler savaşları beslemesinler, bizi - masumiyeti kurban etmesinler artık hiçbir şey için, bizi görmezden gelmesinler hiç! Söyleyin, bize öğretmesinler artık kini nefreti, dünyanın geleceğiyiz, hep böyle büyüyeceğiz dünya durdukça,ne zaman düzeleceğiz söyleyin amca?","[{'input': 'Gonca', 'root': 'Gonca', 'type': 'Noun'}, {'input': 'Gonca', 'root': 'gonca', 'type': 'Noun'}, {'input': 'gül', 'root': 'gülmek', 'type': 'Verb'}, {'input': 'gül', 'root': 'gül', 'type': 'Noun'}, {'input': 'yaprağında', 'root': 'yaprak', 'type': 'Noun'}, {'input': 'yaprağında', 'root': 'yaprak', 'type': 'Noun'}, {'input': 'barut', 'root': 'barut', 'type': 'Noun'}, {'input': 'yanığı', 'root': 'yanık', 'type': 'Noun'}, {'input': 'yanığı', 'root': 'yanık', 'type': 'Noun'}, {'input': 'yanığı', 'root': 'yanık', 'type': 'Adjective'}, {'input': 'yanığı', 'root': 'yanık', 'type': 'Adjective'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'masum', 'root': 'masum', 'type': 'Adjective'}, {'input': 'masum', 'root': 'Masum', 'type': 'Noun'}, {'input': 'masum', 'root': 'masum', 'type': 'Noun'}, {'input': 'kursağında', 'root': 'kursak', 'type': 'Noun'}, {'input': 'kursağında', 'root': 'kursak', 'type': 'Noun'}, {'input': 'zehir', 'root': 'zehir', 'type': 'Noun'}, {'input': 'zehir', 'root': 'zehir', 'type': 'Noun'}, {'input': 'hak', 'root': 'hak', 'type': 'Adjective'}, {'input': 'hak', 'root': 'Hak', 'type': 'Noun'}, {'input': 'hak', 'root': 'hak', 'type': 'Noun'}, {'input': 'hak', 'root': 'hak', 'type': 'Noun'}, {'input': 'mıdır', 'root': 'mı', 'type': 'Question'}, {'input': 'amca', 'root': 'amca', 'type': 'Interjection'}, {'input': 'amca', 'root': 'am', 'type': 'Noun'}, {'input': 'amca', 'root': 'amca', 'type': 'Noun'}, {'input': '?', 'root': '?', 'type': 'Punctuation'}, {'input': 'acı', 'root': 'acı', 'type': 'Adjective'}, {'input': 'acı', 'root': 'acımak', 'type': 'Verb'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'acı', 'type': 'Noun'}, {'input': 'acı', 'root': 'A', 'type': 'Noun'}, {'input': '-', 'root': '-', 'type': 'Punctuation'}, {'input': 'bu', 'root': 'bu', 'type': 'Determiner'}, {'input': 'bu', 'root': 'bu', 'type': 'Pronoun'}, {'input': 'kahır', 'root': 'kahır', 'type': 'Noun'}, {'input': 'masum', 'root': 'masum', 'type': 'Adjective'}, {'input': 'masum', 'root': 'Masum', 'type': 'Noun'}, {'input': 'masum', 'root': 'masum', 'type': 'Noun'}, {'input': 'yüreklere', 'root': 'Yürek', 'type': 'Noun'}, {'input': 'yüreklere', 'root': 'yürek', 'type': 'Noun'}, {'input': 'müstahak', 'root': 'müstahak', 'type': 'Adjective'}, {'input': 'müstahak', 'root': 'müstahak', 'type': 'Noun'}, {'input': 'mıdır', 'root': 'mı', 'type': 'Question'}, {'input': '?', 'root': '?', 'type': 'Punctuation'}, {'input': 'Söyleyin', 'root': 'söylemek', 'type': 'Verb'}, {'input': 'dinler', 'root': 'dinlemek', 'type': 'Verb'}, {'input': 'dinler', 'root': 'dinlemek', 'type': 'Verb'}, {'input': 'dinler', 'root': 'din', 'type': 'Noun'}, {'input': 'dinler', 'root': 'din', 'type': 'Noun'}, {'input': 'zalimler', 'root': 'zalim', 'type': 'Adjective'}, {'input': 'zalimler', 'root': 'zalim', 'type': 'Adjective'}, {'input': 'savaşları', 'root': 'savaş', 'type': 'Noun'}, {'input': 'savaşları', 'root': 'savaş', 'type': 'Noun'}, {'input': 'savaşları', 'root': 'savaş', 'type': 'Noun'}, {'input': 'savaşları', 'root': 'savaş', 'type': 'Noun'}, {'input': 'beslemesinler', 'root': 'beslemek', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'bizi', 'root': 'biz', 'type': 'Pronoun'}, {'input': 'bizi', 'root': 'biz', 'type': 'Noun'}, {'input': 'bizi', 'root': 'biz', 'type': 'Noun'}, {'input': '-', 'root': '-', 'type': 'Punctuation'}, {'input': 'masumiyeti', 'root': 'masumiyet', 'type': 'Noun'}, {'input': 'masumiyeti', 'root': 'masumiyet', 'type': 'Noun'}, {'input': 'kurban', 'root': 'kurban', 'type': 'Interjection'}, {'input': 'kurban', 'root': 'kurban', 'type': 'Noun'}, {'input': 'etmesinler', 'root': 'etmek', 'type': 'Verb'}, {'input': 'artık', 'root': 'artık', 'type': 'Adjective'}, {'input': 'artık', 'root': 'artık', 'type': 'Adverb'}, {'input': 'artık', 'root': 'artık', 'type': 'Noun'}, {'input': 'hiçbir', 'root': 'hiçbir', 'type': 'Determiner'}, {'input': 'şey', 'root': 'şey', 'type': 'Noun'}, {'input': 'için', 'root': 'için', 'type': 'PostPositive'}, {'input': 'için', 'root': 'için', 'type': 'PostPositive'}, {'input': 'için', 'root': 'içmek', 'type': 'Verb'}, {'input': 'için', 'root': 'iç', 'type': 'Noun'}, {'input': 'için', 'root': 'iç', 'type': 'Noun'}, {'input': 'için', 'root': 'iç', 'type': 'Adjective'}, {'input': 'için', 'root': 'iç', 'type': 'Adjective'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'bizi', 'root': 'biz', 'type': 'Pronoun'}, {'input': 'bizi', 'root': 'biz', 'type': 'Noun'}, {'input': 'bizi', 'root': 'biz', 'type': 'Noun'}, {'input': 'görmezden', 'root': 'görmez', 'type': 'Adjective'}, {'input': 'gelmesinler', 'root': 'gelmek', 'type': 'Verb'}, {'input': 'hiç', 'root': 'hiç', 'type': 'Adverb'}, {'input': 'hiç', 'root': 'hiç', 'type': 'Noun'}, {'input': '!', 'root': '!', 'type': 'Punctuation'}, {'input': 'Söyleyin', 'root': 'söylemek', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'bize', 'root': 'biz', 'type': 'Pronoun'}, {'input': 'bize', 'root': 'biz', 'type': 'Noun'}, {'input': 'bize', 'root': 'Bize', 'type': 'Noun'}, {'input': 'öğretmesinler', 'root': 'öğretmek', 'type': 'Verb'}, {'input': 'artık', 'root': 'artık', 'type': 'Adjective'}, {'input': 'artık', 'root': 'artık', 'type': 'Adverb'}, {'input': 'artık', 'root': 'artık', 'type': 'Noun'}, {'input': 'kini', 'root': 'kin', 'type': 'Noun'}, {'input': 'kini', 'root': 'kin', 'type': 'Noun'}, {'input': 'nefreti', 'root': 'nefret', 'type': 'Noun'}, {'input': 'nefreti', 'root': 'nefret', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'dünyanın', 'root': 'Dünya', 'type': 'Noun'}, {'input': 'dünyanın', 'root': 'Dünya', 'type': 'Noun'}, {'input': 'dünyanın', 'root': 'dünya', 'type': 'Noun'}, {'input': 'dünyanın', 'root': 'dünya', 'type': 'Noun'}, {'input': 'geleceğiyiz', 'root': 'gelecek', 'type': 'Noun'}, {'input': 'geleceğiyiz', 'root': 'gelecek', 'type': 'Adjective'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'hep', 'root': 'hep', 'type': 'Adverb'}, {'input': 'böyle', 'root': 'böyle', 'type': 'Adjective'}, {'input': 'böyle', 'root': 'böyle', 'type': 'Adverb'}, {'input': 'büyüyeceğiz', 'root': 'büyümek', 'type': 'Verb'}, {'input': 'dünya', 'root': 'Dünya', 'type': 'Noun'}, {'input': 'dünya', 'root': 'dünya', 'type': 'Noun'}, {'input': 'durdukça', 'root': 'durmak', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'ne', 'root': 'ne', 'type': 'Conjunction'}, {'input': 'ne', 'root': 'ne', 'type': 'Interjection'}, {'input': 'ne', 'root': 'ne', 'type': 'Adverb'}, {'input': 'ne', 'root': 'ne', 'type': 'Adjective'}, {'input': 'ne', 'root': 'Ne', 'type': 'Noun'}, {'input': 'ne', 'root': 'ne', 'type': 'Pronoun'}, {'input': 'ne', 'root': 'ne', 'type': 'Noun'}, {'input': 'zaman', 'root': 'zaman', 'type': 'Noun'}, {'input': 'düzeleceğiz', 'root': 'düzelmek', 'type': 'Verb'}, {'input': 'söyleyin', 'root': 'söylemek', 'type': 'Verb'}, {'input': 'amca', 'root': 'amca', 'type': 'Interjection'}, {'input': 'amca', 'root': 'am', 'type': 'Noun'}, {'input': 'amca', 'root': 'amca', 'type': 'Noun'}, {'input': '?', 'root': '?', 'type': 'Punctuation'}]"
