title,poem_cleaned
,"Sana mecburdu diğerleri, köleydi adeta, asil efendiydin."
,Aynalarda bakıp kendine hiç yüceltme(z) din.
,Önemli işlerin adamı varsa işte (sadece) benim derdin.
,Üstelik tembeldin aksi görünmek gayretler ederdin.
,büyüktü planların çoktu beklentilerin (hayallerin) ...
,akıllıydın Sinsi! Dünyayı avucunun içinde bil(ir) din.
,"İşine geleni hoş tutup, karşına çıkan güçsüzü umarsızca ez(er) din."
,"Sana gelip yardım isteyeni, haketmiyor deyip, elinin tersiyle itiver(ir) din."
,Yardım ettin dillere destan gösterişler içerisine girerdin.
,"Veren el olmadın hiç zaman, hep almayı bekle(r) din."
,Sorsalar kendini iyi insan olarak nitelendir(ir) din.
,"Eleştirilsen, hoşuna gitmeyen şeyler söylense çekemiyorlar derdin."
,elimden geleni yapıyorum daha olsun diye eklerdin.
,"Zayıftın, acizdin, bilirdin bunları hep kendine birşekilde gaz ver(ir) din."
,Korkudan ölmene rağmen korkusuzca kahramanlıktan bahsederdin.
,"İki yüzlülük, yalan-dolan, hor görme, aşağılama, kıskanma, kin, nefret..."
,Kötü olan varsa sendeydi bilirdin iyi bilirdin.
,"Lakin, hiç kaçmazdı uykuların, hatta normalden daha derin."
,kurtcukların kemireceği zerre vicdanı yoktu kalbinin.
,"zaman ölümü hissetsen, daha şiddetlenirdi düzene (Allah’a) isyan etmelerin..."
,Ey Can!
,Hiç ölmeyeceksin sandın değil mi? Kabullen(e) medin hiç...
,İşte şimdi (bir aciz) ölüsün geri dönüşü yok anın.
,artık senin anlamı kalmadı (hayat denen) zamanın.
,"Öyle korkuyorsun ki, takatin var dermanın."
,"İnanamıyor(sun) hala, çırpınıyor, bağırıyor, çağırıyorsun(da) ..."
,Sesini duyurmak sonuna gelmek istiyorsun korkunç rüyanın.
,nafile! Dedim (geri dönüş yok!) boşuna bütün çabaların.
,Sorgulanmak (hesap verme) vakti yaklaşıyor Ey Can!
,Malesef yok çaresi son pişmanlıkların.
,hiç ölmeyeceksin sanıyorsun değil mi?
,
Din'leme / letme,
,"Din,"
,(Din) lenilmek
,Gönderilir tanrıdan
,Veya üretilir insandan
,Tanrıdan gönderilen
,Gerçek (din) dir insana
,İnsandan üretilen
,yalandır insana
,(Din) lemez
,(Din) i insan
,İster gelsin tanrıdan
,İster üretsin aklından
,İster üretilsin insandan
,Çıkarını din yapar
,Dinler üstü çıkardan
,(Din) letir (din) e
,Tüm çıkarlarını
,Bencil duygularından
,Çıkara yönelik çalışan
,Bütün muhakeme/aklından
,"Çıkar,"
,Bencil duygulardan
,Silahları yalan riyadan
,Kıvrılır dururlar insandan
,Ustadır kıvrılmakta yılandan
,Sebat azim yokluğu inançtan
,"Vefasızlık, ihanet olur çıkarlarından"
,Eğilir bükülür
,Tüm gerçekler
,"Sevgi, saygı, paylaşım"
,Kahrolur/yok olur/ezilir
,Çıkarların egemen dünyasından
,Süslü kelimeler
,Güzel cümleler
,Kabartır duyguları
,Görüntüsü sadakat
,Azim kahramanlıklar
,Gerçeğinde yatan çıkarlar
,Din
,(Din) letemez gerçeklerini
,(Din) i
,(Din) lemez görmeyen gerçekleri
,(Din) e
,(Din) letir bencil gerçeklerini
,"Çıkardır,"
,Yalandır/riyadır
,Riyakârların gerçekleri
,(Din) i
,(Din) ler müminler
,Yalansız/riyasız özlerden
,Sevgiden doğan gerçeklerden
,İnsanlığa paylaşım der gönülden
,(Din) e inananlara
,(Din) i yaşayanlara
,Sürekli din belirlerler
,(Din) e karşı olanlar
,(Dine) e göre yaşamayanlar
,"Derler ki,"
,Bize göre…
,Din şöyle olmalı
,Din böyle olmalı
,Dine inananlar şöyle olmalı
,Dine inananlar böyle olmalı
,"Demez hiç biri, bana ne?"
,"Demez hiç biri, sana ne?"
,Densizliktir işte
,İnanmazlarken (din) e
,Kalkışırlar (din) i tarif etmeye
,Kalkışırlar din kuralları belirlemeye
,Çağdaş modern ülkede
,Özgür bağımsız ülkede
,Özgürdür din dışındakiler
,Karışmayı maharet sayarlar (din) e/lere
,Sözleri vardır bilmedikleri şeye/lere…
,Özgürdür (din) e inananlar
,Din karşıtlarının belirlediği (din) lerde
,"İnsanlık,"
,Kendini bilmektir bence
,"İnsanlık,"
,Haddi/ni bilmektir bence
,(Din) e inanmayanlar
,Karışmamalıdırlar (din) e…
,İnananlar karışırsa düşüncelerine
,Hakları vardır onlarında size demeye?
,Bende diyorum işte…
,Ey inanmayanlar karışmayın (din) e / ime / mize…
,Bırakın kuran diyorsa inanayım
,Çağdaş özgür ülkede (din) imi yaşayayım / yalım…
,13.03.2007 - İzmir
,
Din Bilimin Ruhudur,
,"Din bize gereklidir, kulu aydınlatıyor,"
,"Din en ileridir, dinsizce yaşanmıyor."
,"Din bize eğitimdir, geride kalınmıyor,"
,"Din en ileridir, eğitimsiz olmuyor."
,"Din ruhun hocasıdır, kalbi ilgilendirir,"
,"Yanılgıyı düzeltir, kulları sevindirir."
,"Kul yanılgıdan döner, nefisler onla söner,"
,"Kullar hidayet bulur, tövbeyle Rab’be döner."
,"Din kestirmeden söyler bilimin içindedir,"
,"Batıl hiç fark edemez, gafletin yerindedir."
,"Din kesindir nettir, mantık alsın, almasın,"
,"Batıl delil peşinde, çamur at izi kalsın…"
,"Din 2+2=4 der, batıl çıkarır, böler,"
,"Kanunları yok sayar, 1’e, 2 der, 4 der."
,"Batıl nefsi eğlendirir, cehenneme götürür,"
,"cehennemliktir, hakikati öldürür,"
,"Kul dinle bilgilenir, kâinat anlamlaşır,"
,"ALLÂH(c. c.) ’ın büyüklüğü, din mana alır."
,"Şahsen dinsiz kalınmaz, dinsiz bırakılamaz,"
,"Kâinat dine muhtaç, din ayıklanamaz."
,"İlelebet en geniş, din kulu bıktırmıyor,"
,modası oluyor geliştiriliyor.
,"din açılıyor, zihinler okudukça,"
,"Rab’bim aydınlatıyor, KUR’ÂN ‘a çıkıldıkça."
,"Din olmadan olmuyor, kesin mutlak huzur,"
,"Kul İslam’da buluyor, MUHAMMED(s. a. v.) ’î huzur."
,"Din bedenlere uygun, ruhumuza endeksli,"
,İnsan standart Rab’bimizden endeksli.
,"Din yaşımıza göre, yaşta olursan ol,"
,"Din aklımıza göre, istersen dahi ol."
,"Dindar kul diyemiyor, “Din bize yeterlidir.”"
,"Veyahut diyemez, “Din kula gereksizdir.”"
,"Çocuk terbiyesinden, âlim seviyesine,"
,"Profesör evinden, uzanır kürsüsüne."
,"Dinin seviyesinden, ileri gidilemez,"
,"Din Rab’bini buldurur, ileri görülemez."
,"Din bilimin ruhudur, beden ruhsuz olamaz,"
,"Din bilimden ayrılsa, bilimsiz yaşayamaz."
,"Kâfirdeki dinsizlik, sopsoğuk ölüdür,"
,"Rab’binden hiç habersiz, bilgisi gömülüdür."
,(2000)
,
A A Denemeleri 20.YÜZYILIN YANILGISI,
,20.YÜZYILIN YANILGISI
,"20.yüzyıl dindışı öğretilerin ayyuka çıktığı, kitlelerin adım adım dinsizliğe iticiliği zaman dilimi olarak anılacaktır medeniyet tarihinde. Rönesans reform hareketlerini batıda alanda mutlak hakimiyet kuran kilise zulmüne son vermişti. zulüm derece ileriye varmıştı kadınları şeytan sayıp yakmaya varmış, engizisyon mahkemeleriyle toplum baştanbaşa korkunç zulüm dalgası altında ezim ezim ezilir hale gelmişti."
,"Üstelik zulüm din adına yapılmaktaydı. Kilisenin toplum üzerindeki totaliter baskısı toplumsal başkaldırı yoluyla alt edilmiş, tersine gelişim yönelişle din dışı eğilimler artmıştı. Pozitivizm, nihilizm dini dışlayan felsefelerin öğretisi dünya çapında yayılış göstermiş, komünist kapitalist sistemlerin koruyucu şemsiyesi altında bütün yeryüzünü sarmıştı."
,"Kilisenin büyük yanlışı İslam’ı zora sokmuş, gelişen ateist düşünceler İslam dünyasında boy göstermeye başlamıştı. Ruhban sınıfının eski gücünü yitirmesi, laikliğin din adamlarının toplumu ezen gücüne son vermesi, İslam dünyasında din adamlarının ikinci plana atılmasına, onların yerinin önce edebiyat sonra diğer sanat adamlarının almasına yol açmıştı."
,"yer değiştirme dinin toplumdan büsbütün dışlanmasına büsbütün baskı altına alınmasına yol açmıştı. Komünist ülkelerde mabetler kapatılmış, Marks’ın din afyondur ilkesi gereği din adamları dindarlar takibe uğratılmıştı."
,"Türkiye’ diğer İslam ülkelerinde aynı yol takip edilmiş, toplum din önderlerinden koparılmış, dindışı öğretilerin cirit attığı eğitim sistemiyle din dışı, ateist nesil yetiştirilmişti. Din alanda tu kaka edilmiş, dindarlar takibata uğratılmış, dini ayinler güvenlik güçlerince basılarak katılanlar tutuklanarak cezaevlerine yollanmıştı."
,"Dinin emrine uygun giyim tarzı yasaklanmış, dini yaşayış bütün uygulama alanlarından kovulmuştu. Tekkeler, zaviyeler, dergahlar camiler kapatılmış, inananların inançlarını yaşaması son derece kısıtlanmıştır. İnançlar salt gelenek görenek seviyesine indirilmiş, içki, kumar zina teşvik edilmiştir. İçki üretim satışı devlet eliyle yapılmış, kumar milli yaftasıyla özendirilmiştir. Kadın iffet elbisesinden soyulmuş, ortamda cinsel obje olarak takdim edilmiş, erkek cinsi onun yönü üzerine kışkırtılarak yöneltilmiştir."
,"Kadının anne erkeğin baba vasfı ikinci plana itilmiş, içki kumarın etkisiyle aile müessesesi büyük baskı altına alınmıştır. Gazinolar eğlence yerleri yaygınlaştırılmış, sinemalarda porno filmlerle gençlik dejenere edilmeye çalışılmıştır."
,"Diğer Arap ülkelerine Baas iktidarlarıyla toplum sosyalist düşüncelerle dinden koparılmaya çalışılmıştır. Çin Maoizmin etkisiyle dini öğretilere düşman kesilmiştir. Türki cumhuriyetlerde Sovyet imparatorluğunun yoğun dinsizleştirme baskısı yaşanmıştır. Afrika Hristiyanlaştırma politikasıyla sömürge alanı haline sokulmuş, yolla batılı pozitivist ladini düşüncelerin akış alanı haline getirilmiştir."
,"Hasılı 20, yüzyıl dinsizleşme yılıdır. 21. Yüzyıl tam aksi yol izlemeye başlamış, dine yeniden dönüş işaretleri alınmıştır. yüzyıl inançların altın çağı olacaktır. İstikbal İslam’ın olacaktır."
,
**Kapitalistin Dini İmanı(M),
,"Esasında dinlerin çıkış sebebine gerçekçi bakış açısıyla baktığımızda sonuca rahatlıkla varabiliriz. İslamiyet diğer dinler de,de zülume zalimlerin baskılarına karşı insanlar direniş öğesi olarak kendi önderlerini peygamber unvanı önder kişilikler olarak ortaya çıkarmışlardır. dinlerin zamanla egemen sınıfın resmi dini haline gelmesiyle birlikte halk üzerindeki etkisi niteliği değişmeye başlamıştır. Dolayısıyla, ilk çıkışlarının tam tersine politik iktidar sahipleri egemen sınıf tarafından baskı sömürü aleti olarak kullanılmaya başlanmıştır."
,"Egemen sınıflar baskıcı sömürünün güdümündeki iktidar sahipleri zaman, zaman “Şeriat geliyor” teranelerini korkusunu yayarak İslam’a karşı Alevileri, “din elde gidiyor” yaygarasıyla Alevilere karşı Müslümanları hep kışkırtmış katliamlara sebep olmuşlardır. Hatta “Ülke bölünüyor” safsatasıyla, din mezhepleri kullanarak Kürtleri,Türkleri diğer milliyet azınlıkları birbirlerine karşı kışkırtmada sakınca görmemişlerdir. yazık tür kışkırtmaların yaratılmasında din mezhep değerleri kullanarak yapılması en kolay en kanlı yöntemi kullanmıştır. yöntemin başta Ortadoğu ülkeleri olmak üzere, Dünya’nın ülkesinde uygulandığını hep birlikte üzülerek görüp yaşıyoruz."
,"Ortadoğu’daki kan gölünü oluşturan emperyalist güçler hep din ona bağlı mezhepleri kullanıp, halkları birbirlerine karşı kışkırtarak kırdırtmaktadırlar. Kimi zaman Pakistan’da, Hindistan’da, Lübnan’da, Afganistan’da, Filistin’de, İsrail’de, hatta ABD Avrupa ülkelerinde dinlerin olumsuz etkileri katliam bahanesi olarak kullanıldığı görülmektedir. Günümüzde anda canlı tanığı olduğumuz Irak’taki savaşı körükleyen din mezheplerin faktörünü artık görmemek imkansız herkes tarafından iyi bilinmektedir. Türkiye’de sıkça yaşadığımız olaydır. Din mezhep faktörünü kullanarak Sivas’ta, Maraş’ta, Gazi Mahallesi’nde Alevilerin yakılmasına, katledilmesine Devlet göz yummuştur. Ayrıca, ülkemiz halkları arasında din mezhep çatışmaları hep körüklenmek istenmiştir. Ancak, duyarlı Alevi yurtsever insanlar,kürt, türk aydınları tarafından oyunların büyük kısmı boşa çıkarılmıştır."
,İslam dini açısından konuya baktığımızda. “Sorun İslamiyet’in kendisinden kaynaklanmıyor görünüyor.Fakat taraftan barış hoşgörü dini olduğu söylenmesine rağmen. Kedisine yönelen en ufak eleştiride fetvalar birbiri peşi sıra gelmektedir.Bu İslamiyet’in kimi yorumlarından kaynaklanıyor olabilir. İslamiyet’in politik iktidar sahipleri tarafından alet olarak kullanılmasından kaynaklanıyor olabilir.. halkları birbirine karşı kışkırtmanın önemli aracı haline gelmektedir din sonuçta.
,"İslamcı olduğunu söyleyen kısım siyasetçiler yazarlar, başta ezilenlerin Kürt sorunu olmak üzere, neredeyse ülkenin tüm sorunlarının çözümü İslam dinini hep referans olarak gösteriyorlar. ”. Bizim referansımız din değil, demokrasi olmalıdır. İbadet anlamında isteyen istediği inanma özgürlüğünü yaşamalıdır. Fakat, dini siyasal amaçlarla kullanıp, hele, hele Ortadoğu’da Türkiye’de İslamiyet’i kullanarak halkları birbirine kırdırtmaya asla taviz vermemelidir. Artık ırkçılık din faktörü halklar arasında derin uçurumlar yaratmaktadır."
,Bizin kıblemiz herkesçe kabul görebilecek insan evrensel insan haklarıyla yoğrulmuş demokrasi olmalıdır.Bunları kriter olarak aldığımız takdirde hiç kimseye benzememize gerek yoktur.
,"insanca düşünüp,kendimize yapılmasını istemediğimiz şeyi başkasına yapmayalım yeter."
,Kendi haklarımızı korumak istiyorsak başkasının hakkını çiğnemeyelim yeter.
,Küresel emperyalizmin emrine girmiş bizi iliğimize sömürge yapmaya çalışanların karşısında tek yumruk olalım yeter..
,"Unutmayalım paranın (kapitalist sömürünün) dini,imanı,milliyeti cinsiyeti yoktur.Onlar önemli olan karlarına katacakları karlardır."
,4 Ekim 2007.
,
Uyansana Müslüman din elinden gitmeden,
,Uyansana Müslüman din elinden gitmeden
,"Allah’ın katında din,yüce İslam değil"
,Hak Teala hükmüdür kim çıkardı hutbeden
,Mü’min kulun gayesi Salih amel değil
,Uyansana Müslüman din elinden gitmeden
,A.B başladı “Allah aldatmak”
,Münafıklık şiarı niyetini saklamak
,İş işten geçer gün neye yarar ağlamak
,Anlasana Müslüman din elinden gitmeden
,“Ilımlı İslam” diye ufak ufak başladık
,"On dört asır kabaydık, şimdi akıllandık"
,Kur’anı rafa koyduk Ecnebiye inandık
,Okusana Müslüman din elinden gitmeden
,Siyaset yapıyorlar din üstünden giderek
,Allah’ın hükmü kesin çiğniyorlar bilerek
,Ayet-i Celile’yi ellerine vererek
,Durdursana Müslüman din elinden gitmeden
,“Bakara Süresinin” yüz yirminci Ayeti
,Boşa söylenmemiştir elbet vardır Hikmeti
,Allah’ımız apaçık uyarıyor milleti
,Dinlesene Müslüman din elinden gitmeden
,“Dost tutarsan Yahudi sende ondan olursun”
,“Maide elli birde” oku aynen görürsün
,Aldatıldın yıllarca belki felah bulursun
,Tezlesene Müslüman din elinden gitmeden
,Hacaloğlu derim ki; nasıl Müslüman’ım
,Bakıyorum aynaya söyler Kur’an’ım
,Nefsimin esiriyim böyle yürüsün şanım
,Kul olsana Müslüman din elinden gitmeden
,
'“Teoloji” Yazım,
,Teoloji
,"Teoloji: İlahiyat, Yunanca “Theos”, “Tanrı” kökeninden; tanrıbilim. Güncelde, din bilimleri!"
,"Dini, bilim olarak ele almak, incelemek dini benimsemek savunmak konusunu birbirinden ayıracak bilmekte fayda var!"
,"Tanımlar üzerinde takılmadan fazla iddialı olmadan “Din” ona temel olan “Tanrı” konusunu irdelemek, “Din bilimi” kapsamında herkes mümkün!"
,"“Din” “Tanrı” konusunun, insanlığın bilinç aklının gelişimiyle paralel olarak geliştiğini söylemek mümkün! Eski dönemlerde önemsenen insanların ihtiyacı olan şeylerin başında gelen güç, kudret özellikleri temsil eden, “İlah” “İlahlık” konusu! İlk dönemlerde güç kudrete sahip olan insanlara “İnsan ilah” denilmiş, kabul görmüş! İnsan ilahların, ölmesi hastalanması diğer insanların kabulünü azaltıyor, bunu aşmak veya ikna “Yarı insan, yarı ilah” sunumu getirilmiş; daha sonraları İlahlar göğe çıkıyor yerde onları temsil eden “Put” benzeri somut şeyler kullanılıyor. Aracılar insan! alandaki aracılık, diğer insanlar “İlah” arasındaki bilgi emir alışverişi! Aracıların “Güven” konusu önem kazanıyor devamında aktarılan bilgilerin zaman içerisinde değişmesi konusu var!"
,"Pagan dönemlerde “Tanrı” daha somut olarak düşünülüyor; güç, kudret sahibi ihtiyaçların karşılanmasında yardım istenecek makam! Pagan dönemlerde “İlah” mekan veya özellik olarak tanımlanabiliyor sahip olduğu güç kudretin cinsine göre sınıflanabiliyor; hepsi daha kapsamlı tek olanda toplanabiliyor! “Çok tanrılı” veya “Tek tanrılı” ayrımı, “Pagan” dönemi tek başına açıklamaz! İlahların işlevleri güçleri üzerinden “Çok tanrılı” anlayışlar, olduğu tüm güçleri tek çatıda toplamak mümkün! Toprak, hava, ateş, su unsurlarına hükmetmek, ayrı ayrı düşünüldüğünde “Yer tanrısı”, “Gök tanrısı” diğer unsurlar düşünülebilir! Hepsini kontrol eden “Tek” olan düşünülebilir! Burada önemli olan, insanlığın somut elle tutulur ihtiyaçlarının karşılanması beklentisine dair oluşan birikim! Pagan dönemi bilgi birikintisi, somut elle tutulur ihtiyaçlara dair olmuş! Yukarıda “Din” “Tanrı” konusunun, insanlığın bilinç aklının gelişimiyle paralel olarak geliştiğini söylemiştim. İnsanlık gelişince temel olan inançlar gelişiyor! Mesela “Çok tanrı” yerine “Tek tanrı” kabulü ağırlık kazanıyor! Tanrıya veya tanrılara mekan belirlemesi ortadan kalkıyor! “Yerde”, “Gökte” sınırlayıcı ifadeler yerine “Her yerde”, “Hiçbir yerde” şeklinde daha kapsamlı sınırsız anlayış geliyor! Pagan dönemde somut şekil üzerinden düşünülen “İlah” veya “İlahe”, erkek dişi cinsiyet belirlemesi sınırlanıyor iken değişiyor “Eşi benzeri olmayan, doğmamış, doğurulmamış” sınırsız düşünülüyor! Pagan dönemde önemsenen “Tanrıça”, dişi imajının ağırlık önem kazanmasına sebep düşünüldüğünden daha sonraları “Tanrı” cinsiyetsiz düşünülüyor tepki dişiler aleyhine birikimi tetikliyor! Sonraları dişiler, öğretilerde eski önemini kazanamadığı geriye doğru savruluyor! Pagan dönemindeki “Din”, işlevsel bilgilerin birikimi şeklinde açığa çıkıyor! Sonraki aşamalarını biliyorsunuz! İnsanlık, ilk dönemlerde somut ihtiyaçlarına, somut çözüm aramış; geliştikçe, soyut ihtiyaçlarının olduğu görülmüş soyut çözümler geliştirilmiş! Kapsam, somuttan soyuta doğru genişlemiş!"
,"Son tahlilde; dini, bilim olarak ele almak, incelemek dini benimsemek savunmak konusunu birbirinden ayıracak bilmekte fayda var! İnanç kişinin kendi özgür alanı olup başkalarının alana girmesi zaten “Vicdan özgürlüğü” kapsamında reddedilir! Yunus’un “İlim kendin bilmektir! ” sözünden hareketle kişi, “Kendini bilecek” “Kendi bilecek”! Yani bizzat kendisi bilecek, başkalarının bildiğine inanmak mümkündür “Taklidi inanç” kapsamında kalabilir! Bizzat kendisi bildiğinde zaten “Bilinç” olacak; başlangıçtaki “İnanç” “Bilinç” şeklinde yerleşecek! Eski zaman bilgileri, elbet günümüze ışık tutabilir! Eski zaman bilgileri, “İnanç” kapsamında düşünülebilir; bilgiler, bireyin bilinç süzgecinden geçtiğinde zaten “Bilinç” olarak yerleşecek! Önemli olan eski zaman bilgilerine esir olmamak! Nasıl bilgiler anlayışlar, güncellenmiş, yenilenmiş ilk halleriyle aynı kalmamış! İnsanlık yenileniyor gelişiyor! Bunun önemini bilen, kendini geliştirebilir zihnindeki pek çelişki soruyu çözebilir! Zaten kişi kendini, bizzat kendisi bilir evrendeki işleyişte çelişki bulmaz! Başkasının tarifiyle kendisini bilmeye çalışır kendini bilmez; tarif edeni bilir zaten çelişkiye sebep olur! evrende tekrar yoktur! Kimse, kimsenin tıpa tıp aynısı değildir!"
,"Selametle,"
,Ahmet Bektaş
,
Dinin Sahibi ALLÂH,
,"Rab’bimiz vahiy eder, peygamberlerse alır,"
,"Ümmetlere bildirir, din diye adlandırır…"
,"Dinin sahibi ALLÂH(c.c.) peygamberler elçidir,"
,"İnsan varsa din vardır, din bize gereklidir…"
,"İman veya ibadet, terk edilemez şeyler,"
,"Bunlar dinin gereği, Hakk’a yönlendirirler…"
,"Huzur saadette, din olmazsa olmaz şey,"
,"Ahiret şart, din kullar şey…"
,"Hükmü tamamlanamaz, ona ihtiyaç var,"
,"Yaratılış amacımı, dinimiz açıklar…"
,"Hakk’ı batılı ahlakı din anlatır,"
,Gerekli kuralları dinimiz hatırlatır…
,"Şirk koşulmamasını dinimiz hatırlatır,"
,Yaşamın anlamını açıklar anlatır…
,(2011)
,
İşte Bu Din Ne Ararsın,
,Garibanlara vurmayın
,Hırsızın yanda durmayın
,Soysuzları kayırmayın
,İşte din ararsın
,***
,Domuzları kayırmayın
,Yoksulları ayırmayın
,Doğruluktan sapmayın
,İşte din ararsın
,***
,Hilekâr olup gezmeyin
,Mazlum olanı ezmeyin
,Yalan yanlış söz düzmeyin
,İşte din ararsın
,***
,Adalet üzere durun
,Gerçeği arayıp bulun
,Din doğruluktur bilin
,İşte din ararsın
,***
,Ateşoğlu din sevgidir
,Bilmeyenler bilsin bunu
,Bütün kâinat Hakikat
,İşte din ararsın
,***
,
Din cennet neyin kısaltılmışıdır,
,Din Soldan sağa okundumu doğruluk inanç namazın kısaltılmışıdır
,Din sağdan sola okundumu niyet iyilik dostluğun kısaltılmışıdır
,Din yukarıdan aşağı okundumu dua insanlık nebinin kısaltılmışıdır
,Din aşağıdan yukarı okundumu namus iç duşun kısaltılmışıdır
,Din çarpraz okundumu düş iman nurun kısaltılmışıdır
,Din çarpraz okundumu dilek iş nimetin kısaltılmışıdır
,Cennet soldan sağa okundumu canlılık ezan namaz niyet ev temizliğin kısaltılmışıdır
,Cennet sağdan sola okundumu talih eş namus nazar esenlik coş kısaltılmışıdır
,Cennet yukarıdan aşağı okundumu cehaletsizlik ekmek nimet nam elsizlik tatlılık kısaltılmışıdır
,Cennet aşagıdan yukarı okundumu tamlık eziyetsizlik nezaket nur emek cenabılık kısaltılmışıdır
,Dünyada mevsimi ilkbahar güzel harika olan yer cennettir
,Hazreti cennetzür
,Sedat hünkar
,(karamecnun delioğlan)
,
Din Hakikat Emreder,
,"Din, Rab’bin emirleri, din hakikat emreder,"
,"Bilmediklerimizi, daha şeyi söyler…"
,"Din, seviye artırır, şahsiyet kazandırır,"
,Eksiklerimiz varsa bütüne ulaştırır…
,(2012)
,
Din ile uğraşanlar iflah olmaz,
,"Bizim dinimizin sahibi var,"
,Din uğraşanlar iflah olmaz.
,"Böyle kimseler dar kafalıdır dar,"
,Din uğraşanlar iflah olmaz.
,"Kafir kendini akıllı görür çok,"
,Dine çatanı Allah yok eder yok.
,"Ebu Cehil uğraşmış sonuna bak,"
,Din uğraşanlar iflah olmaz.
,Allah söyler misin bana?
,Haccac zalim idi oldu ona?
,"Ebu Leheb ibret olmalı sana,"
,Din uğraşanlar iflah olmaz.
,"Peygambere kin güdüp laf söyledi,"
,Allah Ümmü Cemil'i felç eyledi.
,"Sonra öldü cehennemi boyladı,"
,Din uğraşanlar iflah olmaz.
,"Yusuf yerin dibine battı,"
,Yüce Rabbim onları helak etti.
,"Nice din düşmanı geberip gitti,"
,Din uğraşanlar iflah olmaz.
,
Manevi Destektir Din Görevlisi. (01 - 07 Ekim; Din Görevlileri Haftası),
,"Toplumla kaynaşır,iç içe yaşar,"
,"Manevi destektir,Din Görevlisi;"
,"Dert sevincine,her zaman koşar"
,"Manevi destektir,Din Görevlisi."
,"İnsanlar arası,kaynaştırıcı,"
,"Dargını,kırgını uzlaştırıcı;"
,"Kinliyi,küskünü barıştırıcı"
,"Manevi destektir,Din Görevlisi."
,"Sosyal sorunlara,çözümler arar,"
,"Dinî konularda,aydınlık sağlar;"
,"Dinleyenlerini,gönülden bağlar"
,"Manevi destektir,Din Görevlisi."
,"Kariyerli,derin din bilgisiyle,"
,Topluma saygısı sevgisiyle;
,"Muhataplarına,tam ilgisiyle"
,"Manevi destektir,Din Görevlisi."
,"Samimi davranış(ı) ,güler yüzüyle,"
,"Hoşsohbeti,hikmet dolu sözüyle"
,"Sade yaşantısı,dürüst özüyle"
,"Manevi destektir,Din Görevlisi..."
,
"'""İnanç Özgürlüğü"" Yazım",
,İnanç Özgürlüğü
