title,poem_cleaned
,mezheptir imandır dindir
,Yed’iklim çar köşe kilidi birdir
,Ana akıl ermez gizli sırdır
,Sorarsan dünya ana misaldir
,ağızdır burundur dildir
,Kitabın kalbinde olur ilan
,Ümmet-i billah Ali’ye ayan
,Doluyu demde elime sunan
,âdemdir insandır kuldur
,Kul Himmet’im manadan al imdi
,Alamazsın gerçeğe sor imdi
,Senede kere doğdu dolandı
,ülkerdir yıldızdır gündür
,
Senin,
,güzelsin çirkinim
,zenginsin fakirim
,Hayatıma kahrım kinim
,Dünya senin ukba benim
,ustasın ....................
,
Ağalı Dünya,
,Bizim köyde ağayla nazlı
,"Yaşıyordu, yaşıyordu, yaşar"
,"Ağanın göbeği, nazlının karnı"
,"Şişiyordu, şişiyordu, şişer"
,
Altımda Bir Dünya,
,eksiltin beni hayatınızdan
,gövdemden aşağı kurşun kalemle çizik atın
,yalnızlığıma dönmek istiyorum bugün
,ilk keşfettiğim günkü bakir
,güzelliği dokunulmamışlığıyla bitişen hüzün
,hiçbir gözün yalan söylemeyeceğine inanılan bugün
,parlak katışıksız yalnızlığıma
,birkaç hayat yaşadım yanıbaşınızda
,herbirinize ayrı
,ağırlığını hep eksik bulacak kayırılmış zamanlara geldim
,mutlaka dünyayı döndüren insana rastlayacakmışçasına
,çoğaldıkça eksilen zamanlarla
,parmakuçlarınıza dokunuşumda
,duydum bileklerimde aynı serinliği
,"şölenlerde bitkin, gecelerde uykusuz ilkçağ imanlıydım"
,kalebent karatında sessiz öfkeliysem şimdi
,"ihtimaller içinde yırtık yelkenli, hrngame suretiysem"
,adımı unutarak yaslı
,çılgınca geziniyorsam mahyalarında şaşkınlığınızın
,birinizin anlamıyla hiçbirinizin anlamı arasındaki
,farksızlığı anladığımdandır
,hey!
,sarhoş kayalıklarda istasyon arkalarında tükettiniz coşkumu
,kainatın altındaki hades ülkesinde yaşamaya mahkum oluşunuzun
,kör kiniyle sevdiniz açık hayat kıldığım sevincimi
,nihil humanum alinea mae est eski şarkının sözleriydi
,vazgeçiyorum artık: eksiltin beni hayatınızdan
,"yalnızlığımdan dönmek istemiyorum bugün, altımda"
,dünya
,yabancım olsun size ait varsa
,
Karnı Büyük Koca Dünya,
,Karnı büyük koca dünya
,Keder dolu acı dünya
,gül koydun gonca
,Yedin doymadın
,Dünya dünya yalan dünya
,Beni benden alan dünya
,Haksızlara kalan dünya
,Zalımlara kalan dünya
,Seni okuyup yazanı
,Yunus ozanı
,Koskocaman Pir Sultan'ı
,Yedin doymadın
,Dünya dünya yalan dünya
,Beni benden alan dünya
,Haksızlara kalan dünya
,Zalımlara kalan dünya
,Fani kurmuşsun temeli
,Bilmem sana demeli
,Koca Mustafa Kemal'i
,Yedin doymadın
,Dünya dünya yalan dünya
,Beni benden alan dünya
,Haksızlara kalan dünya
,Zalımlara kalan dünya
,Tatlıdır içilir suyu
,Kimseye benzemez huyu
,Nice Muhlis Akarsu'yu
,Yedin doymadın
,Dünya dünya yalan dünya
,Beni benden alan dünya
,Haksızlara kalan dünya
,Zalımlara kalan dünya
,
Sökün Geldin Şu Cihana Beriden,
,Sökün geldin cihana beriden
,Ah çekip dağı taşı eriden
,Bakırları adam yapıp yürüden
,Sultan Süleyman'a kalmadı dünya
,Yalansız hey dünya önceden yalan
,Başkuşlar tüneye olasın viran
,Telli Ayvaz'ından zevk-sefa süren
,Koç Köroğlu'na kalmadı dünya
,Baktım yüksek görünüyor ovalar
,Yer yüzünü tutmuş sinsi yılanlar
,Mızrağın ucundan al kanlar damlar
,Çölde Tarbuşoğlu'na kalmadı dünya
,Onbeş oğlu var kolları bağlı
,aşkın elinden yüreğim dağlı
,Ortada çadırı beş çatal evli
,Zorpehlivan Oğlu'na kalmadı dünya
,Bekledi Yozgat'ın ardını
,Çekeriz Bozoklu'nun derdini
,şükür İsmail tuttu yurdunu
,Çapanoğlu Mustafa'ya kalmadı dünya
,Hey bileği var kaplam bilekli
,Kadife yorganlı eli gerekli
,Ortadan çadırı dokuz direkli
,Milliboy Beyi'ne kalmadı dünya
,Dadaloğlu'm der dünya idi
,Korkusundan cümle alem dururdu
,Çukurova'nın kendi kilidi
,Şanlı Has Paşa'ya kalmadı dünya
,
Aşıklar Neylesin Seni,
,Aşıklar neylesin seni
,ismin var yalan dünya
,Haramiler kol kol olsun
,Etsin seni talan dünya
,Yaş ağaçları kurutdun
,Bunca canları çürütdün
,Eline geçeni yutdun
,Dev ejderha yılan dünya
,Daimi konan göçüyor
,Bahar geldi gül açıyor
,Çirkin güzelden kaçıyor
,Kargalara kalan dünya
,
Deniz Fenerine Yolculuk Oyunbozan,
,"""Seni sevdiğim dünya geliş,dünya geniş,dünya edep,dünya aşk,dünya yol,kapı giriş."
,"Dünya ölümlü dünya dirilmek,kalmak gitmekti herkes gibi."
,seni sevdiğim dünya oyunbozandı...
,"nefes alabildiğim yegâne dünyamdın diyebilmekti gerçekten seni sevmek..."""
,
Ne Ettim Sana,
,"Yikilasi koca dunya,bula bula benmi buldun"
,"Zaten hayat kotu bana, birde simdi senmi oldun"
,"Cekilecek cilem coktu, artik birde dertle doldum"
,"Hayin dunya ettim sana,zalim dunya ettim sana"
,"Kendi halimde kuldum, sasmaz bilirim yolum"
,"Yuce divan kurulacak,orda bi care kulum"
,"gun kaldi gecem, sag bildim nede solum"
,"Zalim dunya ettim sana, fani dunya ettim sana"
,"Dunya dunya yalan dunya,dunya dunya yalan dunya"
,"Yasadigim oldu ruya,gorduklerim oldu ruya"
,"duzen nedir boyle, kalmadi sende haya"
,"Yalan dunya ettim sana, fani dunya ettim sana"
,"Yiktin beni pes eyledim, dugmeye kul eyledin"
,"Kah verdin kah peyledin,kah verdin kah peyledin"
,"Bak yasari neyledin, ele kole eyledin"
,"Koca dunya ettim sana, yalan dunya ettim sana"
,"Sazimdan ayri koydun, sozumdede koyaman,ki"
,"dersen bana, yasar olamam,ki"
,"Dolas gez dunyayi, benim bulaman,ki"
,"Hayin dunya ettim sana,zalim dunya ettim sana"
,02-04-1992 Leiden
,HOLLANDA
,
Hayata Dair,
,Dünya garip ki; daha doğarken ağlarsın.
,Dünya saf ki; iki eşeği kazığa bağlarsın
,Dünya inat ki; gidersin dikine
,Dünya zor ki; analar katlanır yüküne.
,Dünya kalleş ki; yürümeye başlarken ayağın kayar.
,Dünya ayrımcı ki; kimine acı kimine neşe sunar.
,Dünya insafsız ki; hayallerine zaman bulamazsın.
,Dünya güçlü ki; rüzgara karşı duramazsın
,"Dünya gaddar ki; kimine verir, kimine zırnık koklatmaz."
,Dünya feleksiz zalimi hiç ağlatmaz
,Dünya zalim ki; adalet arar.
,Dünya çilekeş ki: mazluma dertleri sunar
,Dünya fırıldak dumadan döner.
,Dünya umursamaz ki; fakirin ocağı söner
,Dünya zamansız ki; anda biter süren.
,Dünya komik ki; ölüme gülen.
,"Dünya masum HİÇ SUÇU YOK,"
,Dünya zor ONUN İÇİN MEŞAKKATİ ÇOK.
,Dünya farklı ki; sadeliği bilmez.
,Dünya öyle muamma ki; kimse çözemez
,Herşeye rağmen canım dünyayı kim sevmez
,Dünya tatlı kimse gitmek istemez.
,
Koca dünya,
,Niye böyle koca dünya?
,"Kâh salarsın güce dünya,"
,"Kâh bakarsın aça dünya,"
,"Kâh dönersin tunca dünya,"
,"Koca dünya, koca dünya."
,"Bakıp sana düşünürüm,"
,"Sırlarına şaşırırım,"
,"Kâh haddinden aşırırım,"
,Kim var sırrın aça dünya?
,"Koca dünya, koca dünya."
,"Veren dünya, alan dünya,"
,"Yola salan, kalan dünya,"
,"Yalanlardan yalan dünya,"
,"Dönersin baş taca dünya,"
,"Koca dünya, koca dünya."
,"Yüzen dünya, gezen dünya,"
,"Düzenleri bozan dünya,"
,"Haklı, haksız ezen dünya,"
,"Gündüzlerim gece dünya,"
,"Koca dünya, koca dünya."
,"Kime geniş, kime darsın,"
,"Kime düşman, kime yârsın,"
,"Kime cennet, kime nârsın,"
,"Kimse bilmez nice dünya,"
,"Koca dünya, koca dünya."
,"Kime şerbet, kimi yakar,"
,"Kime zehir, kimi bakar,"
,"yol tutmuş, nere akar,"
,"hayalde acep dünya,"
,"Koca dünya, koca dünya."
,"Kâh yitirir, buldurursun,"
,"Kâh ağlatır, güldürürsün,"
,"Gülen çağı öldürürsün,"
,"Gönlüm ister biçe dünya,"
,"Koca dünya, koca dünya."
,"şemleri söndürürsün,"
,"izleri sildirirsin,"
,"gülleri soldurursun,"
,"Kim yazıdan kaça dünya,"
,"Koca dünya, koca dünya."
,"Geldi gitti hakanlar,"
,"Nice sultan, nice hanlar,"
,"Dünya benim sanan canlar,"
,"Fikri çıktı hiçe dünya,"
,"Koca dünya, koca dünya."
,"Geldi, gitti hûri, gılman,"
,"Nice hekim, nice Lokman,"
,"Yoktur derman, umma aman,"
,"Ruhlar uça dünya,"
,"Koca dünya, koca dünya."
,"Ayırmasın diken, gülü,"
,"sultanı, kulu,"
,"kargayı, bülbülü,"
,"senden geçe dünya,"
,"Koca dünya, koca dünya."
,"Gizletirsin sırları,"
,"Yıktın nice kasırları,"
,"Geçirdin kaç asırları,"
,"Yaşın çıkmış kaça dünya,"
,"Koca dünya, koca dünya."
,"Utan koca dünya, utan!"
,"Herkesin sonuna yeten,"
,"Dost olup, dostluğu atan,"
,"Dostluk çıktı, hiçe dünya,"
,"Koca dünya, koca dünya."
,"Tükenmeyen kitapsın sen,"
,"Senden gözü alamam ben,"
,"olamam, tek yalan,"
,"Gönlüm düzü seçe dünya,"
,"Koca dünya, koca dünya."
,
Bir dünya düşündüm,
,dünya düşündüm mis kokular içinde
,dünya düşündüm sevgi içinde
,dünya düşündüm saygı içinde
,dünya düşündüm hoşgörü içinde
,dünya düşündüm barış içinde
,dünya düşündüm özgürlük içinde
,dünya düşündüm güzellikler içinde
,dünya düşündüm kedersiz
,dünya düşündüm yalansız
,dünya düşündüm riyasız
,dünya düşündüm çıkarsız
,dünya düşündüm kinsiz
,dünya düşündüm savaşsız
,dünya düşündüm karabulutsuz
,dünya düşündüm adaletli
,dünya düşündüm yetimsiz
,dünya düşündüm öksüzsüz
,dünya düşündüm insanlığı bol olan
,dünya düşündüm dünya değil
,Gönlümdeki dünyayı düşündüm bensiz
,
Çirkin Gidişat,
,"İyilikten maraz dğoar kötülükten kin doğar,"
,"Dünya böyle dünya kedi aslanı boğar,"
,"yapılan işlekler sanma mantığa sığar,"
,Dünya zalim dünya lanet çirkin gidişat.
,"Dost dostu satar oldu hiçte önüne geçilmez,"
,"Kısmet haktan çile haktan gelecekten kaçılmaz,"
,"Nesil azgın nesil asla içim açılmaz,"
,Dünya zalim dünya lanet çirkin gidişat.
,"Kimi bulur yer kimileri köşkte yaşar,"
,"Aya gidenler belli yaya gidenler şaşar,"
,"densiz insanlar birden çizmeyi aşar,"
,Dünya zalim dünya lanet çirkin gidişat.
,"Tilkilerle çakallar meydanları boş bulmuş,"
,"Dünya öyle dünya kul kula köle olmuş,"
,"Akıl almaz dünya zalim zorbaya kalmış,"
,Dünya zalim dünya lanet çirkin gidişat.
,"Akbablar güçlüdür vazgeçmiyor leşinden,"
,"olur yalakçısı koşar onun peşinden,"
,"Veysel der hep böyledir ta ezelden başından,"
,Dünya zalim dünya lanet çirkin gidişat.
,Tel: 0537 959 05 55
,
Hayatta En Değerli Şey? ? ?,
,Dünya'yı en fevkılade yapan şey nedir
,Dünya'nın en harikası nedir
,Dünya'nın en mükemmel hissi nedir
,Dünya'nın bütün güzelliklerinden vazgeçirtecek nedir sizce
,Dünya'yı dünya yapan nedir
,Dünya'nın bütün çikinlikleri çirkeflikleri örten yapı nedir
,Dünya'yı dehşete sürükleyecek nedir
,Dünya en kıymetli şey nedir sizce
,Dünya'yı güzelleştiren güzel görkemli yapan nedir
,Dünya'nın sonunu hazırlayacak olan nedir
,Dünya'nın en acı duygusu nedir
,Dünya'nın bitiminde topraktan ney açılır sizce
,Dünya'nın sonunda nereye yolculuk başlar
,Dünya en eski müfteterler nedir
,Dünya ders alınacak şey nedir
,Dünya ukba nedir sizce! ...
,Dünya en istenilmeyecek şey nedir
,Dünya tahta tabuta söylenir
,Dünya'yı ayakta tutan nedir
,Dünya en heyecan verici ilahi duygu nedir sizce
,Dünya kafile kafile nereye göç ediliyor
,Dünya acaba kurtuluş olacak
,Dünya güzeli güzel yapan nedir
,Dünya kuran_ı kerim insan_oğluna fısıldıyor acaba
,Dünya doğum evleri nedir
,Dünya nerede çağlar hikayesi
,Dünya bulunan taşlar sölyemeye çalışır
,Dünya nedir sizce
,Dünya'ya niye geldik
,Dünya'dan göçüp giderken götürüyoruz.
,Dünya ölüm neyi ifade ediyor
,Dünya kaçışlar nereye sizce hiç düşündünüz mü!
,Dünya niçin varolmuştur.
,Dünya yaşayan canlıların yükümlülükleri nedir
,Dünya ukbayı yaratan kim
,Dünya çakılan tabutlar neyi ifade ediyor sizce
,"Dünya gök, yıldızların manası nedir"
,Dünya insan'ın manası nedir
,Dünya imtiana kim soyundu
,Dünya en yüce güç nedir sizce
,Dünya varoloşun manası nedir
,Dünya'ya gelmeden önce hangi manayla getiriliyoruz
,Dünya çocukları anne rahiminde besleyen doğurtan kim
,Dünya bulunan binbir çicek türleri nedir sizce
,Dünya Eüzü Besmele'nin anlamı nedir
,Dünya niçin hayat filminden ibarettir
,Dünya niçin birşey dışında gerçek kalıyor
,Dünya gözleri bürüyen korku nedir sizce
,Dünya yapılan secdelerin anlamı nedir
,"Dünya ak sayfa, kara sayfa yorumu nedir"
,Dünya insan_oğullarına mana taşıyor
,Dünya'ya niye geliyor getirtiliyoruz
,Dünya kimden geldik
,Dünya kime döndürüleceğiz
,Dünya'dan neden göç ediliyor
,Dünya büyük imtian nedir sizce
,Dünya uzuvlarımızın şahitlik yapması neyi ifade ediyor
,Dünya niçin iki yol vardır
,Dünya ateş yaranı olanlar
,DÜNYA TEK GERÇEK NEDİR SİZCE! ...
,Dünya hiç bunları düşünmez misiniz!
,Dünya Yunus Emre söylemiş hiç merak ettiniz mi!
,Dünya bugün hayat kitabına yazdın hey insan_oğlu
,"Dünya'nın sonunda neyi kazanacak, kaybedeceksiniz"
,Dünya camilerde okutulan nedir
,Dünya'nın kurulduğundan yana bangır bangır bağıran nedir
,Dünya'nın üzerinde göremediğimiz canlıların ifadesi nedir
,Dünya'nın güzellikleri'nin altında yatan gerçek nedir
,Dünya oluşturulduğundan yana niçin yıkılmıyor
,Dünya'yı evreni ayakta tutan kim
,Dünya yıldızları gökyüzüne monte eden kim
,Dünya sizce gerçekleri niye duymaz görmezsiniz? ? ?
,
Dünya,
,Dünya Dünya garip Dünya
,Hain Dünya zalim Dünya
,Güçlülerin olan Dünya
,Beni benden alan Dünya
,Diri diri yakan Dünya
,Çukurlara atan Dünya
,Yaktın beni kül eyledin
,İnsanlara Kul eyledin
,Sokak sokak dolaştıran Dünya
,Kaderle savaştıran Dünya
,İyileri savuşturan Dünya
,Kötüleri kavuşturan Dünya
,Güçlülere mekan olan Dünya
,Garipleri yakıp yıkan Dünya
,Cehennemi aratmayan Dünya
,Cenneti bize bırakmayan Dünya
,Dünya senin sonuna yaklaştık
,Ahiretten uzaklaştık
,olacak bizim sonumuz
,Cehennemden yok yolumuz
,
Yalan Dünya,
,aşkın türküsünü şiirini yazdım agladım agladım
,karlı daga yazdımda kar eridi sel oldu ırmaklarda
,karlı daglara türkümü yazdım eridi buz oldu
,yel aldı savurdu toz etti kül etti savurdu
,türkülerimi kendim söyledim dinledimde duymadın
,agladım yalan dünyaya haykırdım haykırdım
,aşkın türküsünü söyledim agladım göz yaşım sel oldu
,ah yalan dünya ah edim senin elinden edim yalansın
,yalansın yalan düzen bazsın dünya gözüm yok sende
,bende türkülerle şiirlerle avuturum gönlümü
,uyuturum gönlümü daga denize haykırırım sesimi
,aşka agladım türküler söyledim agldım şiirler
,yazdım agladım türüler söyleyip agladım
,gözümde yoksun dünya yalansın yalan
,yinede türkülerimi söyler şiirler okurum
,bende gönlümü avuturum gönlümü avuturum
,yalan dünya yalanlarla dolu dünya
,haksızlıklarla dolu dünya kötülüklerle dolu dünya
,kötülerle sahtekarlarla dolu dünya dolu dünya
,iyilerin kaldıgı dünya kaldıgı kalan dünya
,Allah korkusu kalmamış dünya
,
Boş Çerçeveye Resim,
,"Yalan dünya, bizleri bizden almış götürmüş yere. Yaşandıkça; kısalan, daralan kaç rüya olan dünya."
,"Gelen gidiyor..Güzellikler soluyor.Hiç kimseye yar olmuyor arkamızdan gülen dünya..Sonunda Toprak sarıyor yüzümüzü. Alnımızda yazı, sonunda anıları silen dünya.."
,Yaşarken kimi şan diyor kimi şah diyor kimi para uğruna neler veriyor..Giderken cebi boş dünya.
,"Bildin seher vakti kapına gelen kimdi. Yansa adlar içinde sana yanan kimdi. Vurdukça ses vermiş ziller,bu oyunu bilen kimdi. Yorulmuştur aşkla özü candan yâre anlamazsın yalan dünya."
,Boş çerçeveye resim uyduramazsın.Yağan yaz yağmurusun dünya..
,Nur GÜDÜCÜ
,
“ Dünya Barışı Ve Birlik ” Üzerine Yazar Halil Usul İle Gerçekleştirdiğim Bir Mülakat,
,Durdu ŞAHİN: Birlik tabirinden anlıyorsunuz? niçin önemlidir?
,"Halil USLU: Kıymetli kardeşim. Atalarımız demiş “Bir elin nesi var iki elin sesi var”. itibarla en dar daireden en geniş çerçeveye birlik olmadan başarı mümkün değil. Kainat kitabına bakınca şeyin birine muhtaç olduğu birlikle harika tecelliler tecelli etmektedir.Caminin kubbesindeki taşlar birbirine yardım edip birbirine omuz vermeseler kubbe çökmez mi? Elbette çöker. cihetle Türkiye’den bütün dünyaya giden yollar birlikle aydın nûrlu olacaktır.Başka yol deneyenler çıkmaz sokakta kaldılar karanlığa mahkum oldular. Vücudumuzda birlik olmakla dirilik meydana gelmekte. İnsan evvela birlik beraberlik kendi vücut kitabını okuması lazım,kendini okuyamayana neyi nasıl anlatacaksın? Onun İslam’ın ilk emri “OKU” dur. Neyi okuyacaksın? Evvela kendini, sonra “Kitab-ı Kebir-i Kainatı” okuyacaksın. Gerçekten bunlar okunursa beraberlik binası olursun.Çimentonun, demirin, kumun, taşların birleşip bina oldukları gibi. İslam dini bun şura yani meşveret diyor. Dünyada “Referandum” olarak geçmektedir."
,"Durdu ŞAHİN: Birlik olmadan Dünya barışı olur mu? Veya dünya barışı olur? Türkiye, Ortadoğu Dünya, barış büyük sancılar çekmektedir. hususta sizin tespitleriniz nelerdir?"
,"Halil USLU: Sevgili kardeşim Durdu Şahin bey: Bizler hastalanınca hastaneye veya sağlık kuruluşlarına gideriz. itibarla yaratıcımız Cenab-ı Allah bizlere ihtiyaç olan ilaçlarını bize peygamber vasıtası gönderdiği Kur’an-ı Hakimimizde var. Sosyal içtimai hayatın eczanesi orası.Cenâb-ı Allah 49.surenin 13. ayetinde “Ey insanlar sizi dişi erkekten yarattık, sizi şube şube kabile kabile yarattık, birbirinize yardım edesiniz diye..” Bakınız ey Müslümanlar demiyor “Ey insanlar Ey nev-i beşer” diyor. itibarla bugün bütün dünya İslamın evrensel mesajlarına muhtaçtır."
,"Eşref-i mahlukât olan insan dünyada şey yapabilir çağı çağları yakalayabilir, kainâtın sırlarına vakfı olabilir, maddi manevi sahada kalkınabilir. Dünya, ülke aile içi barış olmadığı müddetçe hiçbir şey yapamaz, eriyen buz dağlarına döner. Dünya barışı İslam’ın evrensel mesajlarının tam anlatılması yaşanması mümkün olabilir. Özetlediğimiz zaman karışımıza tespitler çıkmaktadır."
,"Dünya büyük aile, 6,5 milyar nüfus,193 devlet. Dünya sağlık örgütünün tespitine göre günde 400 bin çocuk dünya gelmekte günde 153 bin kişi yılda 56 milyon kişi ölmektedir. büyük dünya ailesinin temel sütunları “çocuklar,gençler,ihtiyarlar aile hayatı” nın problemleri maddi-manevi sorunları çıkış yolları."
,20.yüz yılın 2 büyük süper gücü ABD Rusya.Rusya’nın 1917-1987 yılları arasındaki 70 yılda zorla ipka etmeğe çalıştığı üç zorlu sistem neticesinde 5 Cumhuriyet 30 muhtariyet.ve Kur’ana yönelişi barışı Hz.Bediüzzamanın Mihail Gorbaçovun tespiti. İngiltere’de hakkaniyet barış mücadelesi veren eski Hariciye Devlet bakanı Sn. Robin Cook’un tespitleri. Körfez savaşında istifası. İngiltere’deki The Independent gazetesinin savaşın aleyhindeki tespitleri soruları. Kitle imha silahları uzmanı David Kelly’ in öldürülmesi.. Jarrow Kilisesinin papazı Smithson’un Kur’an hakkındaki müspet beyanı.
,Dünya barışında Kur’anı rehber tutan Eski ABD başkanı Bill Clinton’un beyanı. süper gücün küçülen devlet başkanı Bush’un ikizler binasının 11 Eylüldeki terörist saldırısı akabinde yanlış beyanı ABD hukukçular başkanı Prof. Faruk Abdülhalık ‘ın cevabı Kur’anın hakem kabul edilmesi teklifi. ABD İngiltere’de Kur’anın kapışılması.
,"Fahr-ı kainat efendimiz Hz.Muhammed aleyhissalatü vesselamın, tebliğ davet mektuplarındaki, çağımıza vuran barış irşad metotları. Maide 99.ayet. 4 halifenin davet edilişi. Hz. Peygamberinin ilk insan hakları savunucusu olduğu.Veda hutbesindeki incelikler."
,"Hafız-ı Şirazinin günümüze ışık tutan.Uluslararası ilişkiler halkla ilişkiler bazındaki müthiş iki tespiti.Çağ açıp çağ kapatan Büyük Hünkar Sultan Fatih ‘in İstanbul fethindeki adil hareketleri fermanı.Dünya ailesinin okuyan 2 milyar gencinin, dünya barışındaki büyük sorunları… Hz. Bediüzzaman’ının ”Vicdanın ziyası ulûm-u diniye, aklın nûru fünûn-u medeniyedir” ifadelerinin geniş sahalardaki kıyasları. Eğitim dünyasında Barış birlik dünyasında ışık tutacak nur saçacaktır. yolda kalmadı oradan gidelim."
,"Alem-i İslâm’da barışa içten dıştan darbe vuranlar sevilen devlet adamlarının şehit edilmesi. ”Eski hal muhal yeni hal veya izmihlâl” hakikatinin izahı. Dünyada sandığa barış giden 140 devletin varlığı. Dünya barışına “Asr” suresinin bakışı “Lisanın Kur’anın ayetlerini aleme duyururken,hal-etvar ahlakında onun manasını neşretsin” tespitinin izahı."
,Hıristiyan İslam araştırmacısı Oliver Roy’un “İslamiyet’in son 26 yılda artışın yüzdeleri izahı. Avrupa’da İslâm’a koşan insanlar kapanan kiliseler. Müspet hareketin faydaları.Hz.Yunus Emre’nin Hz.Mevlana’nın gel çağrıları Dr.Jonhson’un İtalyan büyükelçi Cardillinin Prens Bismark‘ın Kur’an Hz.Peygamberimiz çağı sarsan beyanları bugünkü insanların çıkış kurtuluş yollarıdır.
,"asır önce Kızılderililer ateşin etrafında huzur bulmak dönüyorlardı; şimdi bizim Mevlevilerimizde sema ederek hakka gidiyorlar, bütün tespitler karşısında 21.yüzyılda büyük dünya ailesinin, münevver insanlarının fikir yelpazesi Hz.Muhammed (sav) efendimize koşuyor, Kur’ana koşuyor Hz.Allah’a dönüyor. Dünya barışı ümitliyiz."
,Durdu ŞAHİN: teşekkür ederim
,Halil USLU: teşekkür ederim diğer mülakatlarda görüşmek ümidi ile...
,
Ne Biçim Dünya!,
,Onulmaz acısı yaktı bağrımı
,"Tadı yok, tuzu yok, içim dünya"
,Dindirmiyor hiç merhem ağrımı
,"Allah’ım dünya, biçim dünya..."
,"Kimisine zehir, kimisine hoş"
,"Kimisine dolu, kimisine boş"
,Menzilsiz yollarda hiç durmadan koş
,Allah’ım dünya biçim dünya...
,Sen’ inkinden farklı hak terazisi
,Göçenlerle dolu hep arazisi
,"Meçhul geleceği, kalleş mâzisi"
,Allah’ım dünya biçim dünya...
,"Vicdanlar kurumuş, ruhlar çalıntı"
,"Duygular yapmacık, sözler alıntı"
,Sevgi köşelerde paslı kalıntı
,Allah’ım dünya biçim dünya...
,Zamanı ölçecek aklımız yok
,tutam özgürlük hakkımız yok
,Artık hiç gizlimiz- saklımız yok!
,Allah’ım dünya biçim dünya...
,"Yalnızlık kabulüm, kenarda dursun"
,"Kaderim baştacı, sofrayı kursun"
,neden kardeş kardeşi vursun! ?
,Allah’ım dünya biçim dünya...
,"Tepesinden basık, enine şişman"
,Üstünde yaşayan insanlar düşman
,Buraya gelenin çoğu bin pişman
,Allah’ım dünya biçim dünya...
,"Kulların, kula kul, paraya köle"
,Menfaat uğruna bürünmüş tüle
,"Kökünden yakılmış, dönmüş küle"
,Allah’ım dünya biçim dünya...
,"Kıbleyı, hedefi bilenimiz yok"
,Hayatta belli planımız yok
,"Yanlışı, kötüyü silenimiz yok"
,Allah’ım dünya biçim dünya...
,"İsyan sana değil, Hikmet feryatta"
,"Gidişat kötü, şeytan fırsatta"
,"Alabora olmuş, batıyor hatta"
,Allah’ım dünya biçim dünya...
,31.12.2005
,
Yorum yok.,
,"Dünya Atom Bombası yapmış,"
,Bi dakka yaa başörtüsü sokağa çıkmış.
,"Dünya Uzaya çıkmış,"
,"İmam hatipte ayyuka,"
,Dünya Ay'a inmiş.
,Haremlik-selamlık işi gündeme girmiş.
,Dünya marsa gitmiş.
,Yaa bi dakka sıkma başörtüsü çıkmış.
,"Dünya kuruklu yıldızı vurmuş,"
,"Anladımda Kuran kursları meselesi varmış,"
,Dünya uzay savaşları projesi geliştirmiş.
,Mayo yerine Haşemo'yuda geliştirdik.
,"Dünya teknolojide sınır tanımıyor,"
,Of yaa kadınlar cenaze namazı kılar mı.
,"Dünya Süpersonik Tren yapmış,"
,Acaba kadından İmam olur mu.
,"Dünya Uçak sanayii devrim yapmış,"
,"Dur ula 1 hanımmı,4 hanım caizdir."
,"Kaldır looo başını dünyayı paylaşıyorlar,"
,"konuda diyorsun,"
,Yorum yok.
,
Dünya Fani,
,"Hani annem, babam hani?"
,"Dünya fani, dünya fani."
,Mevla’m Rahmet eyle gani.
,"Dünya fani, dünya fani."
