title,poem_cleaned
,"İnanmak konusunda olayı basite indirgemek kolaycılıktır. Yani “Allah var buna inandım! ” demekle birey kendini yerleşik dinsel inançların baskıcı taraftarlarından kurtaramaz! Taraftarlar, bireyin aklını kendi anlayışlarına göre tanzim etmek ister! Yani İnanç onların istediği şekilde olmalı, öyle buyururlar! Sorun, iman edip etmemek değil! Sorun nasıl şekilde iman edileceği konusudur! Bireye alanda özgürlük asla tanınmaz! Eski zaman “Orta Çağ” söylemleri esas alınır iman konusunda! nedenle yaşanan kavgalar imanlılar arasında olmuş! Haçlılar, Yahudiler cihatçı Müslümanlar insanları köle ederken, namusları ayaklar altına alıp kadınları cariye ederken imandan bahsetmiş! Tarihsel süreçte en kanlı kavgalar inanç destekli olmuş! Bakınız, “Ben inandım, inanmak kolay; inanıverin! ” diyenlerin çoğunluğu bireyin nasıl inanacağına karışmak ister! Birileri, Vatikan’da baş seçer; hadi inanan ona uymasın ortamda kabul görsün! Yani inansa seçilen başa itaat istenecek, bundan nasıl kurtulunur asıl onu irdeleyelim. Yani inanan kişi dini otoritelerin baskısından kurtulabilecek mi, “İnandım” demekle! Allah kendine inanmayı ister yoksa kendini bilmeyi mi? Yani Allah kendisi bilinmek istemez mi? Yoksa bilinç olmasın ezbere inanılsın yeterli mi? Bilinç olmasa din otoritelerini tasdik edip onlara itaat edince Allah bundan razı oluyor sanılıyor? Bütün mesele burada!"
,"Kutsal kitapları kendi yorumlarıyla sert kavgacı yoranlardan nasıl kurtulacak inanan kişiler! İnanç denen şey iksir değil ki! İnanç, bilince yol gösteren kılavuzdur. İnsan bilincini inancına göre yorar kanaat oluşturur. konuda, inancı taklidi tahkiki diye sınıflayan olmuş! Yani bilinç var iman tahkiki (hakiki) bilinç daha oluşmamışsa taklidi oluyor! Yani inanç sorgulamasını din adamları yapmaya kalkar onlarda yetki varmış algılanırsa zaten felaket başlamış demektir! Onlara göreceli olarak iman etmek zorunda kalacak, inanmakta özgür olan kalabalıklar! Onların tasdik onayından geçemeyenler “İnançlı” sayılmayacak! İnanç somut değil ki… durumda olur bakın; bireyler toplumsal kabullere göreceli rol yapar! Buna zemin hazırlanmış olur! Münafıklara gün doğar! Münafığa kolay “İnandım” der toplumsal kabullere göre rol yapar! Allah’ın kuranda rezil saydığı durum. nedenle “Münafık, kafirden kötüdür! ” şeklinde gerçekle karşılaşılır! Mert olan toplumsal kabulleri vicdanında tartacak kendi göreceliliğinde bilinç oluşturacak bunu yapınca din otoriteleri öğretilere ters olan bilinç durumları hesap vermek durumunda kalacak!"
,"Son tahlilde; Allah nurunu tamamlar elbet insanlar, nurdan payını alır bilmem…"
,"Selametle,"
,Ahmet Bektaş
,
İnanç Laiklik Hoşgörü 23,
,"Laiklik, din inançların yapı alanlarını belirleyip, bin yılların süren alışkanlığını toplumda ayırmış, ait olduğu yerde, halkta bırakmıştır. Laiklik, inançların halk içinde, özel öznelde var oluşunu, gelişmesini, güvenlik tehdidi yapmadığı sürece, hiç karışmayacaktır. Nesnel ilgilenilme gelişemeyen kişilerin, inançsal yönden geliştirilmesi kazanımı benimsenmiştir."
,"Yeryüzündeki toplumlarda din inançlar yönetime üretime karışmacı olduğu için, karışma akli değil nakli tutarlı olmayan, sınırlarına ürettirmeyen oluş olması nedeni laiklik vardır."
,"İnançsal uygulama ilkelerinin, uygulanışından doğan aksamalar, ilkelerin doğma olup tartışılıp karşı gelinemez oluşu nedenle; denetlenemez olması, sorumlu bulunamaz olması inançlardan kaynaklı aksamaların düzeltmesine gidişi anlayışla karşılamaz oluşundan nedenle de, laiklik vardır. İnancın yanıldığını söylemek inançtan çıkmakla eş anlamlıdır."
,"İnançlar dinlerler, üretimin üretim yapılanışının, yani yapının, içinde olmayışları yapının sorunu olmayışı, bilinci nedeni de, laiklik vardı. Üretimin nedeni olmayan, üretim, kendisi sayesinde olmayan, çözümünde parçası olamazdı. Çözüm de, ondan ötürü onun ilişkilenişi olamazdı. Bunun de, laiklik vardı."
,"İnançlar halksal yaşamda hoşgörüyü, toplumda laikliği, tepki olarak zorunlu olarak doğurmuştur. kusur değil. yaşayışın gelişip serpilmesinin nicelenişidir. Olay olgu soyut durumların, gelişme olgunlaşma ilkesidir. Bunlar olmasa inançlarda olmaz."
,"İki bakımdan olamaz: 1-İnançlar toplumun, kuram kural olarak ortaya çıkardığı halkın özel öznel halk yaşayış alanıdır. Toplumun olmaması demek, inançların yokluğu demektir. toplum, üretişi insanın kendini tinsel sanatsal olgunlaştıracağı, meşgul olacağı, onca zamanı ortaya çıkaran üretiş sürecidir. Toplum da, insanlık serüven sürecinin belli aşamasında ortaya çıkan, zorunlu olgudur. Bunun İnancın toplumda uygulanması demek, bindiği dalı kesmekle eş değerdir. Önce toplumu yok eder, sonra kendisi yok olur. İnanç yüzünde toplum var değildir. Aksine toplum sayesinde inanç vardır."
,"2-Toplum yaşayışı (üretişi) halkı destekler yapılaştırır. Halkta toplumsal üretişin dışsal nedenidir. Halk yaşayışla inançlarını yaşar sürer, sürdürür, geliştirir. Farklı inançlara kendi tepki karşı oluşla cevap olarak gelişir. Farklı inançta hoşgörülü olmanın gereğidir. Hoşgörüsüz inanç, baltayı kendi ayağına vuracaktır. kendini aşamayan şey yok olacaktır. İnanç, inancı hoşgörü ederken, diğer inanç berikinin çatışan dış nedeni olmuştur. Hoşgörü yoksa diğer inançta yok. Diğer inanç yoksa büyüyemeyen şey ölür."
,"Görülüyor laiklik hoşgörü; iki ayrı alanda, toplumsal halksal alandadırlar. Laiklik İnancın var oluşunu, toplumda uygulanamaz oluşunu; akılcı nesnel, somut tartışılır konuları, bunlar değiştirilebilir, karşı olunabilir, yerine yenisi konur ikameleri toplumda vardır. Hoşgörü ise, halktadır. İnançları farklı çoklukta destekleyen, halkın iç belirimine ait yansıyışların nicelenmesidir."
,"yansımaların olumsuz yansıyışlarına, yukarıdaki bölümlerde değinilmişti. inanç iç dış oluşla kendi üzerine yapılanmak zorunda. Bunu yapamayan inanç dinler gelişemeyip, uzak anı olmak zorunda kalır. kendini aşamayan tekrar ediş çatışması benimsenir olmaktan çıkar, terk edilişe uğrar."
,"Din inançların, kendi selametleri başaramadığı iki temel noktalar bunlardır. demek: Laiklik hoşgörü inanç dinlerin dış geliştirici var oluş nedenidir. Zorunludur yukarıda belirtildi. Birde inançların kendi üzerine olumsuz yansıması vardır. Bunlar inançları sınırlayan inanırlarını özgürleştiremeyen at gözlüğü baktıran durum tutumlardır. bunlar din inançların geliştirici varoluş iç nedenleridir. iyi bilinip görüle. Hoş görü farklı inanç olarak, diğer inancın geliştiren dış nedeni olmak zorundadır."
,"inanç, kendi iç nedeniyle, kendini sınırlarken, olay olguya açıdan baktırırken, dış nedeni olan laiklik hoşgörü, inançları var bulunduracağından farklı inançlar aynı olay olgulara farklı sınırlı gözlükle, kendi içyapıları gereği bakacaklardır."
,"Diyelim A B iki farklı inanç din olsun. A inancının C olgusuna bakışı kendi iç sınırlığı olacaktır. A kendi iç çelişmesi, iç sınırlılığı iç nedenidir."
,"B inancının da, C olayına bakışı, kendi sınırlıklı iç nedeni C olgusunu tanılayışı, A C olgusuna bakış inanışıyla farklı olacaktır. Açı farklılığı, iki inanışın iç nedeni var oluş temelidir."
,"A inancının C olgusuna bakışı; B inancının C olayına bakışı çatışacaktır. savunma bilgi üretişine geçerek. Kendilerini savunarak büyütüp geliştireceklerdir. Böylece iç nedeni sınırlılıkları esneyecektir. Düşünsel, soyut özgürleşme başlayacaktır."
,"Burada şunu iyi görmek lazım. Bunu görmezden gelmek görememek olay olguları anlayamamak bilememekle eş değerdir. A inancının iç nedeni B inancının dış çatışma nedeni olmaktadır. Aynı şekilde B iç nedeni de, A inancının dış nedeni olmaktadır. İki iç neden, birbirine göre, birbirini geliştiren, çelişen, çatıştıran, karşı tarafı eyleme, bilgi edinişi sürekli üretmeye, kendisini üretme savunmasına zorlayan, dış nedeni olmaktadır."
,"Laiklik herkesin meşrebine göre tanımlayacağı, kafasını örttüğü halde, sisteme saygı duyanların olacağını, söyleme, anlama anlatma, anlayışları müsamaha etme dahi değildir. başörtülü insanlarımızın, sisteme saygılı olmayacağını söyleyip anlayan, anlayış değildir. Laiklik iki yaklaşımı içermeyip, bunları tanımlayacak indirgeniş bunları tanımlı kılar, açılımlı tanlama olurluklar da, değildir. Bunlar körlük kör dövüşünün argümanlarıdır. Yani laiklik ilişkileniş olmayan konunun, alanı olmayan yerde, genellemeye yeterlilik yapma nedeni de, değildir."
,"Örneğin laikliğin, uygar oluşun nedeni imiş algılanışı sui zandır. Hiç alakası yoktur. Laiklik, uygarlığın değil, toplumsal üretişin, alanında olamayan olmayacak olanın buraya taşınmamasıdır. Burada egemen kılınmaması, burasının halksal işleyişe dönüşmemesidir. Yapı halksallıktan ayrı yapı, işleyişini yaşanışını, halksallığa, halksallığın kişisel öznel anlamalarına çevrilmek, istenen kavrayışsızlıktır."
,"Laiklik belli zamanda, belli işleyişin, toplumsal ilke yapılışımı olan temel, konjonktür elliği içeren, otoriter ilke öngörüleri işletimidir. Sizin türden olamayacak kendini klonlayacak dinsel sanı, inançsal kanılarla, başörtüsü takarak, sisteme veya insanlara saygı duyma beyanınızı, inisiyatif kılacak anlama da, hiç hiç değildir. Öyle olsa idi, sizin beyanınızla ortadan kalkardı."
,Sürecek 23
,
"'""Algılanabilir Olmayan Soyut İnançlar İspat Edilemez"" Yazım",
,Algılanabilir Olmayan Soyut İnançlar İspat Edilemez
,Algılanabilir olmayan soyut inançlar ispat edilemez! algılama oluşturmak gerek!
,"Aksi iddia edilemeyen şeyin doğruluğu, ispatlanmamış demektir!"
,"konu aleyhinde fikir üretmek suç kabul edilir ayıplanırsa konu lehinde üretilmiş fikirlerin alayı, abartı yalandan öte geçemez!"
,"Potansiyelde olanlar açığa çıkınca fark edilebilir yani algılanınca. Kabul edilmiş olasılıklar, diğer olasılıkları perdelemek kullanılınca potansiyel engellenmiş oluyor!"
,"Özetle; Galileo, “Dünya Yuvarlak! ” dediğinde zamanın din mahkemeleri olan Engizisyon tarafından ölüme mahkum edilmiş! Tövbe edip, “Dünya yuvarlak değil! ” deyince affedilmiş! Dünya’nın yuvarlak olduğu sonradan ispat ediliyor elbet! Yani yasaklanan iddianın doğruluğu inanç olarak vardır! Aksinin ispatlamasına müsaade edilmemişse kabul, inanç olarak kalacaktır! Günümüze gelen, böyle yanlış inanç olarak “Doğru” kabuller yok mudur? İnancın ispatı engellediği durumlarda inanç, değerli olabilir?"
,"Algılanabilir olmayan soyut inançlar ispat edilemez! nedenle ""İnanç"" kapsamında işletilir! Yani bilinç olarak gelişmez ezber işletim söz konusu!"
,"Mesela kişi hakkında suçlama yapmak yasak, firavun kral olsun; suçsuzluğunun değeri olmaz!"
,"Eski Mısır’da Sacarab, kepher (Bokböceği) , “İlah” olarak düşünülmüş dönem, bunun mantığı şöyle; Bokböceği, boku yuvarlar onu döller, yavru toptan çıkar! Dünyanın gaz bulutu halinde iken dönerek sertleşmesi üzerinde insan tohumu döllenmesine benzetilmiş. Yani inanç, ispatlanmaya çalışılmış. algılama yaratılmış."
,"değer karşıtıyla iki yerde olmaz! Yani şey yasaklanmışsa onu yapmamak ayrıca değer kazandırmaz! Yasaklama eylemi onu karşılamış zaten. Mecbur olmadığı iyiliği yapan artı değerden söz edilebilir! Mecburen riya toplum baskısıyla yapılan eylemin ibadet değeri olmaz! hal, kırmızı ışıkta geçmediği trafik polisinden takdirname isteyen sürücünün hali gibidir! Mesela; Deccal, ""Sureti Hak'tan"" görünecek kötü olarak tanınanların içinde olamaz! İyi olarak bilinenlere bakılacak!"
,"İsa ""Mesih"" geçmişi silip ""Reset"" önerdiği klasik sömürü kurmuş olanların kurdukları düzen tarafından istenmedi ""Tekrar gelip görevini tamamlayacak! "" beklentisi işarettir! Yani reset olacak! Önce birikmiş kalıntılar yaşanır bıkkınlık gelince biter! zaman ""Altınçağ"" olur!"
,"Son tahlilde; düşünce, inanç ekseninde engellenir eski zaman nakillerine olan inançlar kalır, yeni düşünceler imha olur! insanlar birbirine rol keser! İnanıyormuş havası yalancı eylemler dosyası oluşturulur! Buna göre roller oynanır! Hayatın gerçekleriyle karşılaşılınca insanlar birbirlerinin “Münafıklık” lığından şikayet ederler! Buna “Debelenmek” diyebiliriz! Oysa inanç kullanılarak düşünceler bastırılmasa eylemler, inanca endeksli yaptırılmasa işler daha kolay olacak “Sektör” var! alandan menfaat elde edenlerin sektörü İsa’yı çarmıha layık görenlerin sektörüdür!"
,Tekamül devam ediyor! Pek “Yanlış”; “Bu yanlış” denilmesi yasak olduğu “Doğru” olarak kabul edilmiş olabilir! Yani kral çıplak olabilir kimse kalkıp “Kral çıplak” diyemiyor iş çocuğa bırakılmış daha tekamül aşamaları tamamlanmamış demektir!
,"Selametle,"
,Ahmet Bektaş
,
Ne varsa ...,
,Konuşmak istediğimi konuşamam da!...
,bazen üç beş satır yazarım ...
,Önemseme bahar sabahım ...
,Yazarım üç beş satır tüm kalabalık cümlelere
,susarım tüm kalabalık laflara inat
,önemseme ...
,yalnızca bak...
,yazdıklarıma sözlerime gözlerime...
,inanç dolu heyecanın aidiyetin kölesi olmuş gözlerime ...
,anlatsın yazılamayanın soylenemeyenin aksine var ...
,
Aydını Kaybetmek 3,
,"5-Sözüm ona aydınlarımızın tarihselliği içindeki laikliği; 'bir inanç özgürlüğü' görme, yanıltmasıyla; halkçı anlamanın ürünü olan hoşgörücü olmayı; laiklikle, karıştırırlar. şöyle söyleyelim; laiklik inanç özgürlüğü hoş görü neye yarardı? İttifakı dönemin var olmasından süre sonradır, hoşgörü zaten zorunlu oluşla ortaya çıkmıştı. dönemlerde laikliğin esamisi yoktur."
,"Yani, ittifak öncesinin sosyal yapıları; biri aykırı biri tekil olan totemi anlamalarının varlığı, içindeydiler. aykırı farklı sosyal yapılar, ittifak içinde plüral kendilik totemi çoklaşmanın çatışması oldular. Çatışmaların kimi kez uzlaşmaları sonunda hoş görücülük zaten ittifakın içinde boy vermişti. Hoşgörücü ittifakların, günümüze dek çeşitli sosyal alan içinde girişen gelişen hoş görüsü vardı. İnsanlık sözde aydınların deyişiyle; hoşgörü demek olan(!) laiklik kavramını ortaya koyma zahmeti içine, neden girsindi acaba?"
,"Tarihsellik, sırf oyun eğlence olsun; akıllar karışsın diye mi, hoşgörünün yanına laikliği; hoş görücülük olarak ortaya koymuştu! Oysa mistik olan inançlar, halkçı girişmeli kavramıdırlar. nedenle hoşgörü de: 1- ittifak eden farklı totemik yapılar içinde zamanla oluştu. 2- Hoşgörü ahitleşen etnik yapılarda kendi iç düzenli; iç sosyal barışlarını sağlıyordu. 3- Hoşgörü, ittifak içinde olan grubun farklı totemi anlamalarından ötürü; ittifak içi sosyal yapıların büyük oranda kendi iletişim dilleri içinde kullandığı literatürüdür. 4-Oysa Laiklik, toplumsal dilin kullandığı; otoriter bilinçli iletime kavramıdır."
,"Yani laiklik, toplumsal olan sözleşmenin içinde kavranır. Ayrıca; inançların kendi içlerinde birer, 'inanç özgürlüğü olmaları' konusu tartışılırdır. İnançlar asla özgürlük değildirler ki, inanç özgürlüğü olsundular. İnançlar kişisel, sosyal özgürlüklerin kullanımında, tercihler seçme olanakları olmak zorundadırlar."
,"Oysa inançlarda seçme hakkınız olmadığı seçilen inanç içinde de, tercihiniz (sorgulamanız) olamazdı. sonuçta kişiler özgürlüğü de, seçme işidirler. Yani seçenekler içinde olanı (konumuza göre tüm dinleri) akıl edip, kıyas edip; eleme işidir. Yeryüzündeki dinleri bilişle, inceleyip de, din akla vahye daha uygundur derle, kim özgürce seçer ki?"
,"Şuna eminim ki; 'Laiklik inançlar özgürlüğüdür' diyecekle sözleri söyleyen aydın kişiler dahi kendi inandıkları dinin kritiklerini hiç yapmayışla; İsevi olanın İsevi’ye; Musevi olanın Musevi’ye Muhammedinin Muhammediye propagandası içinde oluşlarının, genel sosyal etkisiyle, dinlerini olduğu benimsemiştirler!"
,"Yine, 'vay efendim devlet laik olur muşta, insanlar (müminler) laik olmazmış! ' Elbette böyledir. Devlet laikse, laikliğin kişiler inanç özgürlüğü olduğu savı saçma sapalıktır. Belki laik devletin, kendi kişilerine dini basıncı olmayacağı anlayışıyla; kişilerin alanda serbest olacakları düşünülebilir!"
,"Böyle düşünme dahi sosyal yapı toplumsal yapı farkını bilmemekten kaynaklanır. Sosyal yapı toplumsal yapıyı birbirine karıştırmaktan kaynaklanır. Yani laiklik öncesi dönemi; laikti dönem içinde sürüp gittiğine dek olur imleç yüklemini sizlerin kendi üzerinizde atamamış olmanızdır. Toplumsal sözleşme, inanç sözleşmesini içermez."
,"Böyle olunca bizler kişilerin laikti düşüncesinden bahisle, kişilerin kanı sanısından bahsetmiyoruz ki! Dahası kişisi kanı sanılarımız, toplumun umurunda olan şey değildirler ki; kişilerimiz laikliğin konusu olunsundular. Kişilerin neden mavi şekeri değil kırmızı şekeri seçtikleri konusunda, kişilerin özgür davranıp davranmadıkları, sorgulanabilir hiç? Kişideki laiklik bilinci; kişilerin sosyal alan içi girişmeli ilişki tutumlarının, toplumsal alan içinde ikame etmeyi ister olmayacaklarının, bilincidir."
,"Üstelik laiklik, halk sal inanç temelli olan kişisi anlamalarının, toplumlara geçmesini filtre eden uygulamadırlar. Toplum, halkın inancı oluşuyla değil; inancın halkta güvenlik sorunu olup olmaması halinde ilgilenir. Toplumlar, halkın mutluluğu güvenliği olan özel hayat inanmalarına karşı, hep nötrdürler. Yeter özel hayat toplumsal hayatın unsuru toplumsal alana galebe çalmasındı."
,"Zorunlu giriştirmelerin sunulanları içindeki tercihleriniz; kişi sosyal özgürlüğünüz içinde girişilir olacaktır. Oysa dinler sosyal hayat için, özel yaşam için; ulvi yücelicimi olurken; dinler toplum (üretim ilişkileri için) zorunluluk değildirler. Dinler sosyal hayat özel hayat içinde kişi yaşantısı oluşla; kişilerin kendilerine sosyal hayat içinde çevre edinmeli, zorunlu olmayan araçtı tutumdur."
,"Toplumlarımız, kişi öznellikti olmayan toplumsak sağlayışlarını, kişisel tüketime dönüşebildikçe, kişiler yaşantısını, kişiler özel hayatını ortaya çıkarmanın gerçekleşen keyfiyetidirler. Toplumuyla biçimde teşriki mesaisi olan insanların, toplum içinde; kişi olacakla laik olup olmayacağı düşünülmez bile. Kişi toplumun kurallarıyla, üretim ilişkisi içinde olacaktır. toplumun kuralları sosyal hayatın kuralıdırlar. sosyal hayatın kuralları, toplumsal hayatın kuralıdırlar. Girişmeli yeni davranımdırlar."
,"Oysa laiklik, toplumsak kavramdır. Eğer, 'laiklik inanç özgürlüğü' ise; inanç inanç özgürlüğü Dünya üzerinde 10 000 yıldır zaten var. toplumlardan önceden beri vardırlar. Plüral inanç ittifaklarıyla birlikte ortaya çıkmıştı. İttifaklar totemdi sorunu aşmaya, ittifakların sözleşmesi olan ahitleşmelerini kendi göreceliği içinde olurla, sorunun uzlaşısına, çoktan başlamıştılar."
,"İttifak içinin totemli görüntü girişmesi olan inançlar, çatışa gelişe; başlarda toplumun içinde, giderekten toplumun yanı başında olan, halk alanların içinde; zaten hep vardırlar. Laiklik şunun şurasında Dünyamız üzerinde, Dünya siyasi literatürüne; bilinçli yaptırımlı, uygulanır sistem olacak şekilde, 1789 yılından beri girmiştir. Bizde ise, genel anlamda halkın laikliği tanıması; 1924'te elit bilinçli siyasetin uygulamasıyla halkın, laikti söylemle tanışıp; haşir neşir olduğu; bilinç olmayan duyumdur!"
,"6-Laikliğin toplumsal literatüre girmesi, inanç özgürlüğü adına; farklı dinler farklı mezhepler mensuplarını (aidiyetlerini) koruma adına olsaydı eğer; hiç şüpheniz olmasın insanlık, boşu boşuna uğraşı akıl karıştırmaların içine girmiş olurdu! İşte laiklik kavramı tam zorunluk alanında kendisini ele vermekte zurna da, tam burada zırt aşmaktadır. Oysa laiklik süregelen dini otoriter tutumun karşısına tepki olaraktan, 'bir durum' belirlemesi olaraktan, reaksiyon oluşla konmuştu."
,"İnsanlar kendi inançları içinde; 'senin dinin sana, benim dinim bana' demenin erdemlerini zaten öğrenmişlerdi. Hatta ittifak içinde panteon denen aynı ibadet alanında; ‘her dini sembol, ikon totem heykellerinin sergilenmesi olanağı vardı. Panteonlar hoşgörüce edişle totemi heykellerin arada bulundurulma ortamlarıydılar. Panteon denen ittifakın tapınağı içinde, sırayla günlük dini tören seremonilerini yaparlardı."
,"Sözgelimi Nippur tapınak yedi kapılıdır. farklı ilah inanıcı (ittifaka değin etnik grup) kendi kültüne ait olan kapıdan tapınağın içine; esenlikle girerdi. kült inanırları, ibadetini aynı panteon içinde yapardılar. Mekke panteondu. 360 tane put, arada, kavgasız, gürültüsüz dururdu."
,"Mekke panteonu içinde İsa Meryem'in ikonu haçı dahi vardı. inanç özgürlüğü ise; insanlar inanç özgürlüğünü binlerce yıl önceden beri öğrenmişlerdi. Hoşgörüyü böylesi ortaya koymuş olan insanlığın, hoşgörüyü açıkça bilip, saygınlaşır olduğu hoşgörücü uygulanışın pratikliğini; şimdi durup durduk yerde tekrardan 'laiklik' diyerekten; eveleyip gevelemesinin anlamı olurdu ki?"
,"Monocu dinler, panteonları kaldırarak; panteoncu alanın ortaya koymuş olduğu vicdani kanaat özgürlüğüne olanca darbeyi vurmuşlardı. çelişkiden kaynaklanıyordu. İttifaklar birlik istiyordu. Oysa hoşgörü panteoncu anlayışıyla korunan yapı köklü olan etnik totemi yapıydı. durum birlik olmayı değil an çelişki noktaları içinde tartışmayı öngörüyordu. Birlik fikri, tek kök üzerinde insanı birleştiren şey olmalıydı. mevcut politeisti anlayışa karşı, yeni olan monosu anlayıştı."
,"İşte monocu anlayışlar, birlik yaparken amaçları etnik yapıların birliğini sağlayan unsuru daima göz önünde tutarak işe girişmişlerdi. Etnikliğin ortadan kalkması panteon içinin yıkılması, yeniden inşa şeyi yaratan tanrı ikame edilmeliydi. etnik yapıyı biri ayrı totem ata soylar değil şeyi yaratan tek tanrı adına düzenlemeliydiler. Böylece köklü totemi anlamalar, süren hali icabın gereği oluşla, tek köklü totemi anlamaya dönüşecekti."
,"Tabii kuramsal olurla böyleydi. Gerçek girişme bağıntısı içinde eski totemi anlamalar hemen hatta hiç ortadan kalkmayacaklardı. Gizli açık oluşla, yeni dinin alt fraksiyonu olan mezhepleri düzeyine gerileyip, konumlanışla; yeni anlayışa uygun dirençlerini ortaya koyacaklardı. Zaman, yeni sosyal bireşimler (sentezler) yapmanın zamanıydı."
,"Tabiri caizse kişiler iki dinli olacaktı. Biri geleneksel etnik kült. Diğeri ittifakın birlik çağrılı yeni inanç ruhuydu. Bunun teşmili; ikiliğin yasallığı olan mezhepler, mezhebi panteonun gerekliliği yüzünden önce ittifak içinde, giderekten mahallelerde, inanç özgürlüğü adına kendi hoşgörüleri adına; övünüşlerle şimdiki kiliseyi, havrayı, camiyi buluşturur olacaklardı!"
,"Oysa laiklikle birlikte, toplumsal yapılar içindeki daha sosyal anlayışlı teokratik otoriteyle; toplumun kendi toplum otoritesi ayrışacaktı. Laiklik bağlam tüm dünyanın konjonktürü olmuştur. Yani toplumsal yapılar içinde, aklın nesnel hukukun otoritesi; tek icbarca yetke kabul edilmiştir. inanca değin, naklin; veyahut ta, vahiye dek olan vahye dayalı olan otoriteler halkın uhdesine tevdi edilmiştir. İnanca değin olan yaptırımlar, kişiler bazında; cemaatçi yapı yaşamlarının içselleştirmesine değin oluşla, özel yaşantı aşmalara dönüşmüştüler."
,"Laiklik (toplumun ayrı halk alanın ayrı) otoritelerine değin egemenlik alanların ayrışılması olacaktı. Laiklik, sekiz bin yıllık insanlık tarihinin geldiği ileri aşamadır. laikliği tekrardan, inanç özgürlüğüdür deyişle; sığ, akla, izana gelmez şekilde; tarihi gerçekliğe aykırı olacaktan tanımlamaya büründürmek, böylesi aceleci feveranla oluşun yanılsaması olur, kanımca."
,"Laikliği, taraflarının birbirine karşı korunması olacaktan tanımlamakta, tam zırvalama yanılgıdır. birine karşı korunma zaten 5000 yıl önceden beri, ittifakı olan toplumların kendi güvenlik huzur algısı içinde düşünülür; gözetilir; bilinir olduğu, zorunlu uygulamadırlar. Kaldı tüm bunlar sonraki gelişmelerle laiklik içinde ihsas edilmiş olsunlardı!"
,"Aydın karartmasının rezilliği tür ahlaksızca, sefihçe olan durumu; laf cambazlıklarıyla mazur makul görülenin düzlem düzeyine indirgemeleridirler. Bunlardan biri güncel tartışılanı da; halk nazarında yolsuzluk algısı oluşla 'havuzlu villada' oturma meselesidir. sorunsalı öylesine makul ederler ki, asıl meram, makul etmenin toz dumanı arasında yiter gider."
,"Yalaka tipli aydınlar, kaynağı belli olmayan mülk edinmelerin, özelliklede mülkü ele geçirme şeklini siyasi nüfuzdu ilişkilerle sağlatıldığını kuşkulatır olan elde edişlerin dile getirilir olmaları vardır. şaibelerden birisi havuzlu (villa değil) villalar, şikâyetnamesidir. Sözde aydınlar şikayetname söylemleri; 'Havuzlu villada oturmak suç mu? ' diyecekle, öyle makul masumluğa büründürürler susup kalırsınız! Şikayet, hırsızlığa değil de; “karın doyurmak suç mu? ” demektedirler!"
,"Hâlbuki sorunsal, Rahmi Koça Özden Sabancı'ya veya armatör bilmem kime karşı dile getirilir söylem değildi 'Havuzlu villada oturmak suç mu? ' denişle böylesi cevap verilmiş olsundu! Geliri sağlayışları beyanları arasında uyuşmayan durum, belirtilmesinin tepkisiydi. kabil tehlikeli, maksadı atifiyeyi bilmezden, görmezden, aymazdan gelen mantığın söylemi olmak gerekirdi."
