title,poem_cleaned
,Aşk ötesi tevekkeltü al allah
,Bizce cani olan sizce gazi
,güzergâh çizi
,Bizim yolu tartamaz sizin terazi
,Size yem bize dem muhabbetullah
,Çarığında çamur başında yağmur
,Derisi yüzülen Nesimi Mansur
,İnsanı yüceltmek nasıl kusur
,"Söyle ""Fî"" ""An"" “fenafillah”"
,Aşkla yendik dünya denen kalleşi
,Aşkla söner nefis denen serkeşi
,Şehvet denen fahşenin ateşi
,Aşkın sakisiyiz hasbetenlillah
,Mahmut Nazik 22 12 2014 Mersin
,"Neuzübillah (neuzü-billâh) : Tanrı'ya sığındık, Tanrı korusun"" anlamlarında, tehlikeli durumla karşılaşıldığında kullanılan söz."
,"Serkeş: Kafa tutan, başkaldıran, serseri"
,"""Fî"" ""An""[3] (O’nda O’ndan)"
,“fenafillah “Allah'ın varlığı içinde yok olma
,"tevekkeltu al allah: allah'a dayanmak; henüz yapılmamış eylem bütün hazırlıkları yaptıktan sonra, sonucu allah'a bırakıp, ondan yardım beklemek anlamındaki arapça tamlama."
,Muhabbetullah: Hakk sevgisi
,"Hasbetenlillah Tanrı için, Tanrı uğruna, Tanrı rızası için, karşılık beklemeksizin"
,Fisebilillah: Hiçbir karşılık beklemeden.
,
Benim Aslım,
,Değmez dünya bitecektir fanidir
,Benim aslım Tanrı bilir topraktır
,Et; kemiktir yaşam boştur anıdır
,Benim aslım Tanrı bilir topraktır.
,Yaşam mutlu bilmeyene zordur
,Hayat yurur yiğit isen gel durdur
,İnsan budur nimet bilmez nankördür
,Benim aslım Tanrı bilir topraktır.
,Yaş arttıkça zorluk gördüm ah çektim
,Kader gülmez bahtım ağlar dağ çektim
,Alem ölür gördüğüm sağ çektim
,Benim aslım Tanrı bilir topraktır.
,Tarla yaptım kürek vurdum bel vurdum
,Mücadelem başarıyçın yol kurdum
,Toprak vurdum tadın alım dil sürdüm
,Benim aslım Tanrı bilir topraktır.
,Umutluyum kavuşmaya gezmeye
,Istemezim hiç kimseyi üzmeye
,Dağınıklar uğraşırım düzmeye
,Benim aslım Tanrı bilir topraktır.
,Doğru hoştur yüzünde koruyum
,İnsanlığa hayran olan birsiyim
,İmansıza karşı ölmez diriyim
,Benim aslım Tanrı bilir topraktır.
,derseler koy desinler buyum
,Düz işlerim toprağtandı huyum
,Tanılmırsam birTürkün oğluyum
,Benim aslım Tanrı bilir topraktır.
,Neler kaldı öğrenmedin nesilden
,Türk soyluyum Oğuz boydan sert belden
,Topraktanım Esat dönmez öz yoldan
,Benim aslım Tanrı bilir topraktır.
,Benci olup hakka susup çek zillet
,Duyğusal ol anlamazlık pis illet
,Yasalar zor çaresizdir millet
,Benim aslım Tanrı bilir topraktır.
,
Anlamli Sözler 669,
,Tanrı Göstermez Rıza
,"'Tanrı oğlu' değil, 'insan oğlu'dur, İsa."
,"Bundan başkasını, Tanrı göstermez rıza."
,"Berlin, 20 Ekim 2009."
,
Tanrı Suç Sayarmi,
,Kader yazgısıni bozsak
,Ölümù Kapıda kovsak
,Ölümsüz diyara göçsek
,Desem tanri suç sayarmi
,sir kapısıni aşsak
,Yer yùzùne huzur saçsak
,Kanatsiz semada uçsak
,Desem tanri suç sayarmi
,Tanrım isyan değil
,Emine hep kulundur bil
,dileyimi gerçek kil
,Desem tanri suç sayarmi
,Emine Dogana Şiiri
,
Tanrı ve Kadın ve Bir Çığlık,
,çift el karanlıkta
,Hep karanlıkta
,Yüzüm köhnemiş
,Sıcak sımsıcak
,Tanrı yakınımda
,"Ellerim,ellerim"
,Yüzümde soğuk
,Sopsoğuk.
,kimsin
,"Ey kadın,sen kimsin"
,Ruh beden
,Tanrı
,Ses ver ey
,Kadınsın
,Ses ver
,dokunsa
,Soğuyan bedenler
,Günahlarından arınacak
,Tanrıya kaldım
,çift el karanlıkta
,Hep karanlıkta
,kadın
,tanrı
,aşk
,şehvet
,Cennetten kovulan
,Güzeller
,Tanrı
,Kulluk ah kulluk
,Semalar indi
,"Yere, kadın"
,Günahlarınla gidersin
,Tanrıya kaldın
,çift el karanlıkta
,Hep karanlıkta
,Ey tanrım
,"Avuçlarım,avuçlarım"
,Yüzüme bakıyor
,"Tövbekar,töbekar"
,Ruh beden
,Ses ver ey
,"Kadınsın,kadın"
,Şehvetin koynunda
,Ruhun isyanlarda
,"Tanrı,sen"
,kadın
,"Yakar,tanrıya yakar"
,Ellerin semalarda
,"Beden,beden senden"
,Çıktı;
,kadın yalvar
,Tanrıya;
,Yüzün yangınlarda
,"Sıcak,sıcak"
,Sımsıcak
,Yangınlarda
,Tanrıya kaldım
,çift el karanlıkta
,Hep karanlıkta
,YÜKSELAKCUM 02.07.2007
,
Kabahatler,
,tanrı küstü
,senin kabahatın yok
,olsaydı
,yanardın
,tanrı'ya küstüm
,kabahatim olsaydi
,tanrı yanardı
,bana küstün
,kabahatim olsaydi
,yanardım
,bilmem
,kim işler
,suçu
,bizden baska
,kimse kalmadı
,tanrı
,
,en ağladım
,vakit geç
,vakit akşamdı
,ölen öksüz kalmazdı
,10.09.2004
,
"Hamdım,piştim.",
,"Dost dergahına,varıp oturmuşum,"
,"Yârân aşkına,ben yanıp durmuşum,"
,"Ol demiş yârân, hamiken olmuşum,"
,"Dost dergahın da,Tanrı’m anılırken."
,"Köz olan gönül, yanıp alevlenirken,"
,"Hep Allah dedim, göz yaşı dökerken,"
,"Zemzem su içip,tuza ekmek bandım,"
,"Dost dergahın da,Tanrı’m anılırken."
,"Köz gönül yanıp, küle dönüşürken,"
,"Dedi yârân, dur daha erken,"
,"Yanıp durdukça, feyzler alan oldum,"
,"Dost dergahında, Tanrı’m anılırken."
,"Usul öğrendim,yere bağdaş kurup,"
,"Sevgi öğrendim,hep şıhımdan sorup,"
,"şey öğrenip,heybemi doldurdum,"
,"Dost dergahında,Tanrı’m anılırken."
,"Aşk dergahında, Allah’ı anarken,"
,"Namazlar kıldım,Allah tek’dir derken,"
