title,poem_cleaned
,"ayrılık kalabalıklar içinde an,"
,görmek istediklerini gizleyen gözbağı
,ayrılık nedir bilir misiniz?
,ayrılık...
,2004/Zonguldak
,
Ayrılık  İki  Sevgiliye,
,ayrılık afet gönüllere
,ayrılık hasret gözlere
,ayrılık uzak diyarların nağmesi
,ayrılık sevgililere ceza
,ayrılık başa düşen ateş
,ayrılık fırtına limanda
,ayrılık çıkmaz sokaklar
,ayrılık ağlayan iç dünya
,ayrılık erezyon iki sevgiliye
,ayrılık muhabbete felaket
,ayrılık kılıç duygulara
,ayrılık bekleyiş iki sevgiliye
,ayrılık dinmeyen yara iki sevgiliye
,
Aşktan Kaçış Yok,
,Sınama aşkımı cehennem ateşi
,Cennetin kapısında basarım çalmaz zile
,Cennetim sensin cehennemin ayrılık
,işte olmaz yok ayrılık gayrilik.
,Sana yalvarmak sığmaz aşk denilen kitaba
,Baksan sana sevgisini belirten hitaba
,Anında fark edersin seni taşıyan kalbi
,Kalben kazan seni kazanmak isteyen kalbi.
,Değerli zamanı harcadım senin uğruna
,Çağrıma kulak ver aşkım sar beni bağrına
,Çekinmeden gel sığın sana açık kapıma
,Konuk ol senle mana kazanacak yapıma.
,Şeytanın görevi ortalık karıştırmaktır
,Asil meleklerin kul barıştırmaktır
,Yazgımız daha baştan yazılmış itiraz yok
,Eni sonunda gerçekleşir aşktan kaçış yok.
,
Ayrilik,
,Belki Yasanmiyor Ayrilik
,Benim Yanimdasin
,Simdi Ellerin Ellerimde
,Kucaklamisiz Yureklerimizi
,Acmisiz Kapilarini Ardina
,Tutsuluyorsun Gozlerini Gozlerime
,Yasiyoruz Nefesin Nefesimde
,Yalan Olan Ayrilik
,Bendesin
,Kemiriyorsun Icimi
,Desem Yapsam
,Aldatildigini Sacmaliyorsun
,Agzinin Acilip Kapanisinda
,Caresizligime Care Olmuyorsun
,Bense Eriyorum Sana
,Yavas Yavas
,Koca Dag
,Cokuyorum Gozlerinin Cukuruna
,Zaman Acidir
,Boyle Nedensiz Cekip Gitmeler
,Sey Gider Yalnizlik Kalir
,Yalnizligi
,Yalnizlik Seni Terkeder! ! !
,
Ne Zaman,
,zaman bitecek yarden ayrılık
,"Ölüm olmaz ise, tutamaz beni"
,"Ayrılık ayrılık, bitsin ayrılık"
,"Toprak alsa birden, kokar teni"
,Bahattin Tonbul
,15.6.2014
,
Yaşlılık....,
,Dostum;
,Demişsinki
,Ölüm Ayrılığı
,"Tartmışlar,Tartmışlar"
,Elli Dirhem Fazla Gelmiş
,"Ayrılık,Ayrılık,Ayrılık,Ayrılık"
,"Bilki inanmadım,inanamadım..!"
,Ayrılık değil;
,Ölüm Yaşlılığı
,Ayrılık Yaşlılığı
,Tartsınlar görelim.
,Göreceğiz Ayrılık değil
,Binbeşyüz dirhem fazla gelir
,"Yaşlılık,Yaşlılık,Yaşlılık,Yaşlılık..!"
,Ah Gördüm; Yaşlıların düştüğü hali..
,"Ayrılık Aşka dahil, Ölüm Allahın Emri, Olmasaydı Yaşlılık,Yaşlılık…"
,
...Bizim Şiirimiz...Hece...Ayrılık Türküsü,
,"Terk edip sılayı, giderim ele,"
,"Kırılan kalbimi, almaya geldim."
,"acı sevdayı, savurup yele"
,"Ayrılık türküsü, çalmaya geldim"
,.................................................................Fatih SURETLİ (Ayak)
,"Seninle hayatım, sanki cefa,"
,"Aşkınla yakıp da, sürersin sefa,"
,"Gel deli gönül, uslan defa,"
,"Sende ölesiye, kalmaya geldim"
,.................................................................Fatih SURETLİ
,"Ayrılık türküsü, uzar uzar"
,"Dertleri yüreğe, yazar yazar"
,"Aşk dediğin hasret, azar azar"
,"Ahımı cihana, salmaya geldim"
,.................................................................Ertuğrul ŞAKAR
,"Ayrılık yüreği, ateşe salar"
,"Ayrılmış gönüller, acıya dalar"
,"Vuslatın umudu, gönüller yalar"
,"dost selamını, almaya geldim"
,.................................................................İbrahim COŞAR
,"Ayrılık türküsü, yakar geçer"
,"Gurbeti yüreği, dağlar deler"
,"Hayata anlamı, vurur geçer"
,"Gönül sularına, dalmaya geldim"
,.................................................................Merâl ÖZCAN
,"Şimdi ayrılığı, düşünmek niçin"
,"Olmayacaksan sen, kefenim biçin"
,"Bırak sazlar çalsın, ayrılık"
,"sende sevgilim, solmaya geldim"
,.................................................................Kazim UZUN
,"Sensizlik ateşi, hasret acısı"
,"İçimde yangını, kavruk sızısı"
,"Kalbimde okları, kader yazısı"
,"Gözyaşı selinde, akmaya geldim"
,.................................................................Burcu YALKIN
,"Gönlümde saklanır sevda albümü,"
,Anılar yazılan ciltlerin tümü.
,"Gözünle çaldığın yorgun kalbimi,"
,Alarak hüzüne salmaya geldim
,.................................................................Mehmet NACAR
,Ağlar türkülerim yetim kalınca
,Yürek yangınıma sebep olunca
,Eliftir nağmeler boylu boyunca
,İsmini şiire yazmaya geldim
,.................................................................Arap KURT
,"Vaatler peşinde, aşkla koşmaya."
,"Zaman kalmadı, atıp tutmaya."
,"Gönüle çalınan, tutmuştur maya."
,"Dergahında saman, olmaya geldim"
,.................................................................Kamil ÇAĞLAR
,"Karanlık doğuyor, şimdi odama"
,"Yıldızlar geceyi, renkle doldurma"
,"Sevdalım terk etmiş, halime bakma"
,"Ayrılık türküsü, yazmaya geldim"
,.................................................................İsmet Bülent TAN
,Deli gönül daldın derine
,Nasıl kapıldın kalpsiz birine
,Şiirler ağlıyor senin yerine
,aşkta vefayı bulmaya geldim
,.................................................................Mehmet Emin ERMEKİN
,olur dinle desem nafile
,Yarim gider ayak sanki kafile
,Beni coşturacak tek af
,Vuslat muradımı almaya geldim
,.................................................................Ertuğrul ŞAKAR
,Yüreğimde yerin kimseyle dolmaz
,yürek kapını gitmeye çalmaz
,Ayrılık nedir? Ölmeden olmaz
,Ömür boyu sende kalmaya geldim
,.................................................................Kazim UZUN
,"Dönülmez diyorlar çıktığım yola,"
,"Tanrım ayrılığı vermesin kula,"
,"Yüreğine veda ederken bile,"
,Nasıl sevdiğini bilmeye geldim
,.................................................................Mehmet NACAR
,Sineme vurulan mızrap olaydın
,Geceler boyunca benle kalaydın
,Nazenin belinde kemer olaydım
,Düştüm yataklara ölmeye geldim
,.................................................................Arap KURT
,"Ateş düşmüş gönle, kavrulmak lazım."
,"Sapı samanından, ayırmak lazım."
,"Aşka küsen kulu, kayırmak lazım."
,"Sevdanla tutuşup, solmaya geldim"
,.................................................................Kamil ÇAĞLAR
,"Yıllardır hasretle, çağladı gönlüm"
,"Sılayı özledim, rüyamda gördüm"
,"Çileyle geçecek, kimsesiz ömrüm"
,"Ayrılık türküsü, çizmeye geldim"
,.................................................................İsmet Bülent TAN
,Aşkın ırmak çağlarsın
,Çağlarsın kime umut bağlarsın
,vefasız neden ağlarsın
,Türkü'ne mısra olmaya geldim
,.................................................................Mehmet Emin ERMEKİN (Final)
,
Sebepsiz Ayrılık Seveni Yıkar....,
,"Sebepsiz ayrılık seveni yıkar,"
,"masum bakışlar alemi yakar,"
,"Söylenen yalanlar ortaya çıkar,"
,Sebepsiz ayrılık seveni yıkar.
,"Sebepsiz ayrılık büyük yalan,"
,"Geçti gitti ömür yok haber salan,"
,"Görmedim dünyada ebedi kalan,"
,Sebepsiz ayrılık seveni yıkar.
,"Sebepsiz ayrılık gözlerde saklı,"
,"Karşılıksız sevenin varmıdır aklı,"
,"Şimdi soramam hangimiz haklı,"
,Sebepsiz ayrılık seveni yıkar.
,"Sebepsiz ayrılık ortada hâlim,"
,"Seven değil inan sevilen zalim,"
,"Yıllar geçip gitti sormaz ahvalim,"
,Sebepsiz ayrılık seveni yıkar.
,
Ayrılık,
,Ruhum firkatiyle hüznüne erip
,Kurumuş dal kırar ayrılık
,Sararıp dökülmüş gazele serip
,"Beni büklüm, büklüm dürer ayrılık"
,zaman gönülde meltemler eser
,Gül hazana erer bülbüller susar
,Vuslat hayal olur şeye küser
,Şimdi ümitleri kırar ayrılık
,Seherin şavkında gönül açılır
,Rahmet melekleri arza saçılır
,İblis yedi büklüm olur küçülür
,Şakirdin yolunda sürer ayrılık
,Zikir perdesinde hakkın perisi
,Hakikate uzak bundan gerisi
,Mürşit müridin hep hilelisi
,Riya halkasından ürer ayrılık
,"Açılmış kapılar bir, kapanır"
,Kalbin ortasından çekilir sınır
,"An be an, ah çeker tükenir ömür"
,Makber kucağına sarar ayrılık
,Amel defteriniz dolduğu zaman
,Ruhu bedeninden aldığı zaman
,Ecel başa gelip öldüğün zaman
,Toprağın harcına karar ayrılık
,"Metfen, sade seni alır içine"
,Meleklerin gelir başlar biçime
,Amel defterini sarar göçüne
,Ebedi âlemde yorar ayrılık
,Nuh comba
,
Şiirim çalınmış..!,
,Şiirim çalınmıştır..lütfen gereğini yapınız..çok üzgünüm çünkü....
,Ayrılık Elle Tutulamayan Dumandır
,Ayrılık nedir bilir misiniz? .
,Ayrılık kanadı kırık kuştur.
,"Ayrılık kavuşmayan, varılmayan"
,Bitmez yollarda yokuştur.
,"Ayrılık hüzündür,yalnızlıktır."
,"Ayrılık, olmayan sabahın gecesidir."
,"Ayrılık,duymayan kulağın sesi,"
,Görmeyen gözün hayat gailesidir.
,"Ayrılık, uzaklardan gelmeyen yolcu."
,"Ayrılık, gittikçe büyüyen çığdır."
,"Ayrılık, dili tutulmuş bülbülün,"
,Suskunluğa gömülen çığlığıdır.
,"Ayrılık geçmişi olmayan anlarda,"
,Ayrılık şarkılarıyla avunmalardır.
,"Ayrılık rüzgarını kaybeden yağmurların,"
,"Başka, yerlere yağmasıdır."
,Ayrılık solan son yapraktır dalda.
,Ayrılık elle tutulamayan dumandır.
,"Ayrılık büyümeyen çocuk kucağında,"
,Ha bire avuntuyla kandırılmaktır.
,Ayrılık kabuk bağlamayan yara.
,Ayrılık rengini kaybetmiş gökkuşağı.
,"Ayrılık kalabalıklar içinde an,"
,Görmek istediklerini gizleyen gözbağı.
,Ayrılık nedir bilir misiniz? ..
,Ayrılık....
,Anıl Fatih Göçer(çalan kişi)
,Şiirimin başlığı''Ayrılık nedir Bilir misiniz''Bu şiir bana aittir..2006 eklenmiştir..
,
Ayrılık karşıdan çıktı geliyor,
,AYRILIK KARŞIDAN ÇIKTI GELİYOR
,18.05.1978 Perşembe
,Bakın kardeş feleğin işine
,Ayrılık karşıdan çıktı geliyor
,Zincirler takıpta çekti dişime
,Ayrılık karşıdan çıktı geliyor
,feleğe amanı vermezdim
,Bileyidi hiç yüzünü görmezdim
,Hak nasip etmezdi kalpler kırmazdım
,Ayrılık karşıdan çıktı geliyor
,Bakın kardeş gelmiş geçmiş zamana
,Firkatim karışrı gitti dumana
,Gülüm felek hep yaptığın banamı
,Ayrılık karşıdan çıktı geliyor
,Baksan gükardeş garibin haline
,İyilik varken giliyor diline
,Milyon versen gelmem senin eline
,Ayrılık karşıdan çıktı geliyor
,Hüseyinim sefa cefa sancırya
,Bizi sürüklüyor taktı kancıya
,demeli dostum böyle hancıya
,Ayrılık karşıdan çıktı geliyor
,
Ah ayrılık,
,Ayrılık yağmurdur durp durup yağan
,Ayrılık ateştir yakar aşığın bağını bahçesini.
,Ayrılık ateştir yakar aşığın bağrını sinesini
,Ayrılık dumansız ateştir.
,Ayrılık hasretin idlsizcesidir
,Ayrılık giymesini bilene ipekten gömlektir
,Ayrılık giyebilene ateşten gömlektir.
,Ayrılığa gelmeyesiniz unutulursunuz
,Ayrılığa gelmeyesiniz ağlatılırsınız
,Ayrılığa gelmeyesınız kaybolursunuz
,Ayrılığa gelmeyesiniz savrulursunuz
,Ayrılıkta kalmayasınız unutulursunuz
,Sonra daha yanarsınız
,"İçten içe sessiz ağıt gibi,ağlarsınız"
,Ah ayrılık ah.
,
Ayrılık deme bana,
,İçim yanar Gül derim
,Yarap mu! kaderim
,Ayrılık deme bana
,Canım bedel öderim
,Meyledemem dünyana
,razıyım yangına
,Ayrılık deme bana
,Yanacağım son güne
,nefeste Gül derim
,Rahimsin Kerim
,Ayrılık deme bana
,Şimdi düşer çökerim
,Gözlerimden kan akar
,Hani mucizen çıkar
,Ayrılık deme bana
,Gülüm yoluma bakar
,Felek gözümü oydu
,Dünya alem hep duydu
,Ayrılık deme bana
,Ruhum acıya doydu
,Cehennem olsa yolum
,Bağlansa elim kolum
,Ayrılık deme bana
,Seni seven kulum
,& Aşık Alemi &
,
Ayrılık,
,"Kendi ellerimle boğardım seni,"
,"Ayrılık, ayrılık adam olsaydın."
,"Alırdın ecelden düşen hisseni,"
,"Ayrılık, ayrılık adam olsaydın."
,"Aşığın gözünden akan yaşları,"
,"Ahları, vahları, haykırışları…"
,"Serencâmı hüsran çıkan düşleri,"
,Sorardım ayrılık adam olsaydın.
,"Sayende alîden düştüm engine,"
,Çık vuruşalım dengi dengine!
,"Bedenini komple kanın rengine,"
,Boyardım ayrılık adam olsaydın.
,"Kaçırdın tadımı, böldün uykumu,"
,"Çektirdin başıma çile kürkümü,"
,"Koyardım köşeye nazik türkümü,"
,Söverdim ayrılık adam olsaydın.
,
Üç Hece..,
,"Karanlık gecenin, sırdaşı gibi,"
,"Sevdayla hasretin savaşı gibi,"
,"Yedi harf, üç hece, 'gözyaşı' gibi,"
,"Ayrılık, ayrılık, ayrılık!"
,
Ayrılık Bizim Yazımız,
,Gecelerim hep hicran ayrılık keder yüklü
,Bilinmez nerede battı yıldızımız
,Sahilde parkta kaybettim
,Anladım ayrılık bizim yazımız
,Lanet et kaderine gel bana
,Bütün yazdıklarım yanlızca sana
,Kaderin oyunu bilki bana
,Anladım ayrılık bizim yazımız
,Dışta değil benim yarem derinde
,Yaşama ümidim senin elinde
,Sana olan sevgim elin dilinde
,Anladım ayrılık bizim yazımız
,Yazı yazan kalem hep hüzün yazmış
,Bizim yazımızı güzün yazmış
,Biri sevgimize ayrılık kazmış
,Anladım ayrılık bizim yazımız.
,
Bugünmüş,
,Bugünmüş
,Altmış yıldır beraberdik
,Kah ağladık kahi güldük
,Neler içtik neler yedik
,Ayrılık günü bugünmüş
,Dokuz aylıktan yana
,şey kazandırdı cana
,Şimdi veda eder bana
,Ayrılık günü bugünmüş
,Kah ısırır kah dişlerdim
,Bol bol çekirdek işlerdim
,Tatlı tatlı gülüşlerdim
,Ayrılık günü bugünmüş
,bulursak birlik yerdik
,Beraberlik güzel derdik
,üğüdür elerdik
,Ayrılık günü bugünmüş
,Kim bağırıp kim sesliyor
,Rüzgar tersinden esiyor
,Şimdi masamı süslüyor
,Ayrılık günü bugünmüş
,Dişcim masum mahsun biri
,Esirgemedi morfini
,Dişlerimi diri diri
,Ayrılık günü bugünmüş
,Bindokuz yüz on yılında
,Aylardan eylül ayında
,Tüm dişlerim avucumda
,Ayrılık günü bugünmüş
,Eşim ellerimi tutdu
,Teselli etti avuttu
,Sökülen dişler soğuktu
,Ayrılık günü bugünmüş
,Zor günümde terk eyledi
,Sorsam acep söylerdi
,Sahte dosta terk eyledi
,Ayrılık günü bugünmüş
,Dost Şeref'in dişleri
,Boğazımın incileri
,Gitti artık gelmez geri
,Ayrılık günü bugünmüş
,07.09.2010
,Dost Şeref
,
Tut Elimden Ayrılık,
,"Ayrılık, tut elimden, bırakma"
,ilk defa çıkıyorum yolculuğa
,"Yol bilmem, iz bilmem korkuyorum"
,yol karanlık önümü görmüyorum
,"Tut elimden ayrılık, bırakma"
,"Gece soğuk, üşüyorum"
,"Güneşim battı, artık içimi ısıtmıyor"
,yolculuk nerede biter bilmiyorum
,"Tut elimden ayrılık, bırakma"
,meçhule doğru yürüyorum
,"Aşkım, yoldaşım beni artık istemiyor"
,Yapayalnız yalnızlığa gidiyorum
,"Tut elimden ayrılık, bırakma"
,"Dayanağımı yitirdim, düşüyorum"
,"Tut elimden ayrılık, bırakma"
,"Canımı evde bıraktım, ölüyorum"
,"Ölüyorum ayrılık, ölüyorum"
,"Rotterdam, 03.08.2002"
,
Ayrılık,
,Ayrılık acıdır olmaz seveni
,Göz yaşını saklı tutar ayrılık
,Haberin olmadan alır götürür
,gün uçurumdan iter ayrılık
,*
,Yaşayanlar bilir günü çile
,Kelepçeyi vurup kilitler dile
,Adı hüzün zaten duyunca
,kara bağrımda yatar ayrılık
,*
,yapalım böyle yazımız
,Belki oğlumuzdur belki kızımız
,Hep yürekte olur gitmez sızımız
,Diken olur cana batar ayrılık
,*
,Gidin sorun ayrılığı çekene
,Üzülürüm göz yaşını dökene
,Çaresiz kalıpta boyun bükene
,Dert üstüne derdi katar ayrılık
,*
,İnsanları içten içe bitirir
,Aklını başından alır götürür
,Günden güne derinlere batırır
,Girdabına çeker yutar ayrılık
,*
,Yaz ayını döndürür kışa
,Sanki gam yükünü doldurur döşe
,İçin den yanarsın tütmeden dışa
,Dumanı olmadan tüter ayrılık
,*
,Yıllar yılı hasreti taşıdım
,Vedasına ayrı desen döşedim
,Ruhen öldüm bedenimde yaşadım
,Derlerki ölümden beter ayrılık
,*
,Ömür törpüsüdür yer ince ince
,Felek bırakırmı takmışsa kanca
,Beden kabirdir ruh olmayınca
,Yaşarken ölmeye yeter ayrılık
,*
,Kul Hızır’ım zordur inan türü
,Kelepçeli giden oda zor türü
,EN KÖTÜSÜ ÖLÜM türü
,top kefin beze satar ayrılık
,top kefin beze satar ayrılık
,*
,Nuh Ali Berk
,(Kul Hızır)
,
Ölümden de beter etti ayrılık,
,ÖLÜM DEN BETER ETTİ AYRILIK
,23.01.1982 Cumartesi
,Sıladan ayrıldım gurbet dolaştım
,Ölümden beter etti ayrılık
,Hasretlik çekerek kendimden geçtim
,Ölümden beter etti ayrılık
,İnmedim Amasya'nın düzüne
,Hasret kaldım nazlı yarin yüzüne
,Benden selam olsun iki kuzuma
,Ölümden beter etti ayrılık
,Bekledim bekledim zaman gelmiyor
,Doksanaltı günüm kaldı dolmuyor
,Hasretim kuzulara yüzüm gülmüyor
,Ölümden beter etti ayrılık
,Hüseyin'im kaldım gurbet ellerde
,Nazlı yarim bekler gözü yollarda
,Ahdim kaldı yarim şirin dillerde
,Ölümden beter etti ayrılık
,
Ayrılık yüzün soğuk,
,AYRILIK YÜZÜN SOĞUK
,
,Ayrılığın yüzü hep soğuk olur
,İster dosttan ayrıl ister düşmandan
,Herzaman insanın içi burkulur
,Kor yaratmış ayrılığı yaradan
,Sevdiğinden ayrılmak beter olur
,
,Ağlattın ayrılık güldürmez oldun
,Gönülden sarardım yürekten soldum
,Dün hevesle açan taze güldüm
,Sayende ayrılık sarardım soldum
,
,Ayrılık yüzün soğuk
,Ayrılık rengin donuk
,Git ayrılık gelme bize
,Gelme evde yoğuk
,
,üçgünlük dünyada üç gün güldüm
,Gönülden sevdim yürekten sevildim
,Üçgün gülmeyi bana çokmu gördün
,olurdu ayrılık hiç gelmeseydin
,
Ayrılık neden zordur?,
