title,poem_cleaned
,Yüreğim ulaşsın aşk menziline
,Ellerim uzansın ulaşsın eline
,
Gözlerin!,
,"sus gözlerimin içine bak.. Hiçbir şey söylemeyeceğim sana, sözcüksüz anla beni sefer. Milyonlarca kelime var orada sana dair. Tüm yaşanmışlıklar saklı sana baktığım gözlerde. Sevinç, üzüntü, korku... Sana dair şey. gözlerime bak kendini bana bırak. zaman beni daha iyi anlayacaksın..."
,
Efendimiz,
,Fahri kainat seninle sevinir
,alem seninle üzülür
,Senin yokluğun kalbe üzüntü verir
,Senin sevincin kalbe mutluluk verir
,Bizi alemde yalnız bırakma
,Bizi dünyada başı boş bırakma
,Senin yokluğun kalbe üzüntü verir
,Senin sevincin kalbe mutluluk verir
,
Sonunda... Kalemim Kurudu...,
,Sonunda... kalemim kurudu... kagitlarim bitti... dusuncelerimi yazamaz oldum... sonunda gemilerim uzuntu gozyasi sularinda batti... kalbimin atisi durdu... gogusum nefes almaz oldu... damarlarimdaki kan dondu... ruhum gokyuzune yukseldi seninle son ayriligimizda...
,benzeri olmayan sevgimiz bitti... bitti bende onunla bittim... guzel gunlerimde bitti... gercek gunlerim... birdaha yasayamiyacagim gunlerim... birdaha geri gelmeyecek olan gunlerim... keske geri gelse gecen zamanlar... benden aldigi beni mahrum biraktigi butun guzellikler geri donsa... butun guzel sozler bitti... kalemim aciz kaldi yazmaktan... cunku ulu sozler kalem yazilmaz anlatilamaz dogrusu budur... Allah`tan bizleri birdaha ayirmamasi dilegi
,
Gönlümü Sana Açtım,
,"Coşkun ırmak gibi,ruhuma aksan diyorum."
,"Gönlümü sana açtım,eğilip baksan diyorum."
,"Kalmazdı yüreğimde,üzüntü,korku,tasa;"
,"Beni sevsen,okşasan kucaklasan diyorum."
,
Baş ucumda,
,Baş ucumda dolaşır hayallerin kaderin sillesi gibi.
,Üzüntü verir yokluğun varlığıma.
,Ölümden farksızdır geceler sensiz giren hayatıma.
,
Durumum,
,zaman gam üzüntü benim en iyi iki aşım.
,Esenlik sevinçle an dardadır başım.
,"Gülerken akar hicran gözyaşım,"
,Şimdi nasıldır acep an sormak isterim.?
,Eski sevgilim olan şimdiki arkadaşım.
,22.11.1997
,
Pişmanlık,
,"*Herkes bende pişman olurum ama,yine derim ki;"
,Pişmanlık;
,"Geriye döndüğümüz zaman,üzüntü duymakla değil,"
,ileriye baktığımız geriyi göremediğimizden olur...!
,M. Levent ÖZGEÇ
,GÖNÜL PINARI Kitabından
,
Yine,
,unuttum sanma...
,"Yollar,sıcak,şarap"
,"Üzüntü,acı,azap"
,İyi doğdun...
,
Seni Yüreğimde,
,Üzüntü düşmüş hayallerimize...
,Kaybetmişiz kendimizi bilinmezlikte...
,Hayat göstermese bile;
,görüyorum seni yüreğimde...
,
İtiraz Akrostiş Şiir,
,{İ}stemiyorum üzüntü mutluluk olsun
,{T}ek dileğim sevgiler yüreklere dolsun
,{İ}syan edilmesin artık hepsi son bulsun
,{R}ahat yaşam istiyorum zalimler sussun
,{A}yrılıklar azalsın sevenler kavuşsun
,{Z}ehirlemesın hiç insan birbirini
,
Mkb,
,Üzüntü keder gam
,İçinde adam
,"İşleri yapan, çileyi çeken"
,işi yapıp işkence gören
,"adam,"
,Benim babam.
,
Bir Masal,
,Hayatının acıları göçeden kuşların kanatlarında olsun göç etsin bedeninden
,Üzüntü kederin rüya olsun uyandığından silinsin gönlünden
,Leyla mecnun sevgisi sevgin olsun silme beni kalbinden
,Yarınlarımız günlerimizden güzel olsun küstürmesin bizi birbirimizden
,Aşkımız masal olsun düşmesin sevenlerin dilinden
,
Bir Dize Efkar,
,Şafak çöksün karamsar gecelerime
,"Hiç olmasın, uyanmasın üzüntü"
,Dolsun kuru gözyaşları gözlerime
,Bırak serbest kalsın kalbindeki hüzün
,Hiç doğmasın gecelerime gündüzün
,
Yaşamaya Değer,
,"Boş ver bunları, takma kafana,"
,"Yaşam değildir; hep üzüntü, keder..."
,"gülümse, tebessüm et."
,"Hayat, şeye rağmen yaşamaya değer..."
,22/04/2009
,
Sen İçimden Çıkmayan Tek Sızı,
,"Günüm gününü tutmaz, sevinç, keder, üzüntü"
,"Heyecanla dolarsın içime, hayallerle karışık"
,Bazen rüyalarıma gelir gibisin boz - bulanık
,"Anlamaya çalışırken, birden silinir gidersin."
,"Gecemde dolar hüzün, başlar gündüzleri ağıt"
,"İçli içli bütün aşkların renginde, akar gözlerim."
,"Silsem silinmez, içimde bendler coşkun, taşkın"
,"Kendimi bilmeden yaşarım hergün, hep şaşkın."
,
Hayvan Deneyleri Varsa Hayvan Hakları Yok Demektir  2,
,"Elinde sertifika, zulmünü işletmekte,"
,Yüreği daha rahat üzüntü çekmemekte…
,"Tuttuğu kedileri, sahipsiz köpekleri,"
,"Zavallı kuzucuğu, türleri…"
,"Deneylerle katleder, nasılsa ele geçmiş,"
,İzin dersen alınmış vicdandan vaz geçilmiş…
,(2011)
,
Yeni Hayat,
,YENİ HAYAT
,Yeni hayat istiyorum...
,"İçinde üzüntü, keder olmasın"
,Yeni hayat istiyorum
,Güneş hayatıma doğsun
,"Mutluluk, sevgi olsun içinde"
,Yeni hayat istiyorum...
,Güller yüreğim açsın
,Kuşlar kanat çırpsın
,Yeni hayat istiyorum...
,Gelecek belkide umutların içinde
,Yeni yıl geliyor eskisi gidiyor...
,Git daha geri gelme sakın...
,Bütün üzüntü kederlerinle
,Yeni yıl yeni hayat
,Daha yaşanacak şeyler var
,Yeni hayat istiyorum...
,Yazan: DİLEK AKGÜN
,30-12-2013
,
Tek Tuğla Kaldı,
,"Ruh, özgür gezer gece, gündüz"
,"Bedeni taşıyamaz, gittiği yere"
,"anı bırakır, insan geriye"
,"Yad etmeye, zaman yetmez"
,"Gençlikte, hayaller kurulur"
,"Orta yaşta, durulur"
,"yaşarsa, bazen adını unutur"
,"Taş çatlar, dağlar yıkılır, insan dayanıklıdır"
,"Çeker türlü zorlukları, evladı, vatanı, namusu"
,"İnsan, unutkan olmazsa nasıl dayanır?"
,"üzüntü, tuğla çeker binamdan"
,"Tek tuğlalık ömrüm kaldı, yıkıldı, yıkılacak, bedenim"
,"Neşeli iken otuz, üzüntü doksan yaşında, hisseder insan"
,"Biri ruh yaşı,biri beden, beden denilen kabrinden çıkınca"
,"İşte şimdi gerçekten özgürdür ruh, uçar aslına kavuşur"
,"Kahır da, neşe e güzel, olmuşsa, yararı zararı bana"
,"Buğday güneşle, insan dertleri olğunlaşır"
,"Bilmek geldim, dünyaya, öğrenemezsem yazık olur"
,"şey O'nun, herşey O, O, dilemiş, O, dilerse, O, kaderine yazmışsa"
,"Yaratan O, kulsun sen, zaman, O' nun dediği olur."
,
Doğum günün kutlu olsun...,
,Doğum günün kutlu olsun yüzün gülsün
,Mutlu ol neşe muhabbet seninle olsun
,Kahır keder üzüntü senden uzak dursun
,Kalbin kırılmasın sevgi dolsun dursun
,Yaşam boyunca karşına iyi insanlar çıksın
,Anana babana İslam’a hayırlı evlat olasın
,Sözün hak çıksın kalbin hak çarpsın
,Doğum günün kutlu olsun nice senelere
,
Sevinç ve Üzüntü,
,Sevinç üzüntü…
,İkisi içimde.
,İkisini yaşıyorum.
,Sevincimi;
,"Sıla kokusu veriyor bana,"
,"Ana,baba,kardeş,dost…"
,Yoldaşlar kokusu…
,Üzüntümü;
,"Gurbet,yollar,"
,Çiçeğim veriyor bana.
,Sevdiğimin gözyaşı…
,Hüzün hüzün bakışı.
,Uzak elde kalışı…
,"Sevinç üzüntü,"
,Ateş barut
,Dönüyor içimde dolam dolam
,"Bilmem ki,hangisinden yana olam"
,
Böyle Âşk mı Olurmuş?,
,Böyle âşk olurmuş böyle derbeder
,Gönlüme taht kurmuş üzüntü keder
,Gülüyor karşıma oturmuş kader
,Gün doğmuş gün batmış var haberim
,Var mıdır çaresi hep soruyorum
,Yemyeşil taraf kuruyorum
,Canıma kast etmiş âşk yaşıyorum
,Gün doğmuş gün batmış var haberim
,
Seni Sevmek,
,sığnacak yerim olsada
,sakınılacak hal benimkisi
,alem karar vermiş yığma tepe kaş çatıklığı
,arta kalan arkaya kalan üzüntü dolu ev
,şerefli kıyamet övünmesi
,başlangıcı olmayan uykularda baki kalmış bela başıma
,güvercin yüreğinde umut iklimlerine salınmış aşkım
,mühür basmabir fermana k şey artık seni sevmek
,
Demir Leblebi-Roman2,
,"'Kadının biri fuhuş yaparken yakalanmış.Üstelik kocası odanın dışında imiş.Yani kocası işi biliyormuş.Gazetedeki resimde çocuk varmış kadının kucağında.Kadın,kocasının resminin çekilmemesi çırpınıyormuş...'Ne istiyorsanız benden isteyin,kocamı işe sokmayın...' diye feryad edermiş.Kocası böbreklerinden hastaymış.Bunun işten çıkarmışlar.Adam,karısı çocuk neredeyse aç kalmışlar.Kocası iş bulamayıp açlık kapıya dayanınca kadın mecburen işe başlamış...'"
,"Nedim usta bunları anlattıktan sonra iç çekerek 'Şu işsizlik kanayan yara insanın içini sızlatıyor' diye bitirdi sözlerini.Yüzü, gerçekten derin yeis ifadesiyle kaplıydı."
,"Gözlerine dikkatlice baktım.Neredeyse dolu doluydu...Gerçekten etkilendiği,gerçekten üzüntü içinde olduğu apaçık belliydi."
,"'İşte...' diye düşündüm.'İşte insan olmak olmalı,insanlık olmalı.Hiç tanımadığı,hiç bilmediği,hiç tanışmadığı hatta hiç tanışamayacağı insanın acısını ızdırabını sanki kendi acısıymış,kendi ızdırabıymış içinde duymak...'"
,Böyle düşünürken Nedim Usta'nın sesiyle kendime geldim:
,"'Hey! .. Çocuklar,gelin size sıcak çay ısmarlayayım,içiniz ısınır.'"
,
Kaybetmek,
,Kaybetmek demişsin kaybetmek…
,"Neyi, beklide gerçek anlamda hiçbir şeye sahip değilken neyi kaybetmek.?"
,"çukurun içinde debelenmekten çukurda ömrü debelenerek geçirip kuyuda kalmaktan şey değilken hayat, neyi kaybetmiş sayılırım."
,"Debeleniyoruz kabul etsekte etmesekte, bundan ibaret hayatımız. nereye olduğunu biliyor muyuz. zamanı tüketiyoruz. Belki tüm uğraşı çukuru büyütmekten ibaret olabilir bundan ötesi yürek lazım sadakat lazım bağlılık adanmışlık lazım. Farzedelim kaybettim, seni mi, umudu mu, düşleri mi, …..?"
,"Kaybımın adı ne? ağlıyorsam gözyaşlarım ıslatıyorsa kirpiklerimi defasında sıkıyorsam dişimi yenilginin acısından değil. Aynı yolda yürüken yalnızlıkla kalmaktan değil, senin artık benimle olmadığını bilmekten doğan yenilginin yükünü taşımanın ağırlığından değil. Tek seceneği var bunun tek cevabı. Hayat boyunca biriktirilen debelenmeleri sonuca ulaştıracak elin kaybına duyulan özlem kayba duyulan üzüntü kaybın yerini dolduracak elin olmayacağını hissetmenin hüznü hepsinden önemlisi beklenen elin kendini avutmaktan şey olmadığını anlamanın acısı. beklentinin en büyük hata olduğunu anladığında yüzleştiğin kendinin güçsüz olduğunu görmek acı verir acı yüreğini deldikçe gözpınarlarından acının suyu sızar. karanlıktan korktuğun sığınacağın avuntu yoktur üstelik. çukurda boşuna debelendiğinin kanıtıdır elinde kalan üstelik. Şimdi söyler misin kaybettim neyi kaybettim kimi?"
,Kaybımın adı ne?
,
Sana Geri Dönmeyeceğim,
,Artık gelmeyeceğim buluştuğumuz yere
,şey bana soğuk pervasızca
,Gecem gündüzüm birbirine karışmış
,Asla sana geri dönmeyeceğim
,türlü fedakârlık hep bendeydi
,Cefası bana hediyesiydi
,Üzüntü kader hep yanımdaydı
,Artık seni asla görmeyeceğim
,
Sevgilim,
,Üzdün seni sevgilim?
,"Üzdüm ki, uzaklaşmaya başladın."
,"Hayallerinden vazgeçmeye, eskisi sevgilim dememeye başladın."
,Hani beni benden seviyordun?
,"üzüntü, seni hale getirdiyse zaman bunun sonu olacak sevgilim?"
,"Sorular hiç bitmez, sevgilim."
,"bitmiş olsaydı, olabilir miydi?"
,Sevgilim;
,beni üzdüğün zaman hiç vazgeçmedim.
,hafif zorlamada kaçmayı tercih ettin.
,"Bunu yapma sevgilim, başkalarının eline koz geçmesin diye uzak durma, bana."
,"gerçekten seviyorsan zaten senin umurun olmaz, seviyorsan."
,"Sevmiyorsan bütün yollar senin, sevgilim."
,üzülen olurum üzüntü ötekiler olmayacak.
,"Kendine zaman tanı sevgilim, neden utanıyorum neden koz geçmesin diye sevgimi gösteremiyor?"
,"Bunları kendine sor, sevgilim. Ondan sonra tekrar gel. Nerde olduğumu biliyorsun."
,"gerçek yüreğim mühürcüsüsün, mühür Allah’ın izniyle orada kalacak."
,AYDIN
,08:55 - 10.12.2014
,
Tanrı'ya Şükür -Şaraba Şiir[148b],
,148 ilk görüşte aşkın adıydı şarap
,yıllara meydan okuyan.
,aşkın şarapla mayala
,meydan oku yıllara.
,"(Kilisede nikahı kıyılan çiftlere kutsanmış şarap verilmesi geleneği, çiftlere, evliliği dikkatli korurlarsa yıllandıkça şarap güzelleşeceğini hatırlatan uygulamadır. Diğer yandan aynı kaseden kutsanmış şarap içilmesiyle üzüntü sevincin, başarı hatanın, umut korkunun birlikte paylaşılacağı müşterek yaşam başlamış olur.)"
,Tanrı'ya Şükür -Şaraba Şiir
,teoforos
,
Mutluyum...,
,Kederin kalb atışları bitti gün...
,Kahır üzüntü avuntısunu yitirdi...
,Gerçek yüklü bulutlar dan artık mutluluk yağıyor...
,"Şükür boyutunda, ürküntülerimi çırptım..."
,Hüznün kızıllığına mavi çarptım...
,Gözlerim gülüyor şimdi..
,"Bedenimin, kalbimin ruhumun..."
,Garezine aşikardır sevincim...
,
Karanlıktaki İstikbal,
,"Nice ümitler nice dileklerle, yaşadıklarını yaşayacaklarını tahayyül eden çift güzel göz…"
,"Rüzgarda uçuşan feracesi, sanki gün gençliğinin elinden uçup gideceğinin habercisi…"
,"Ufuk çizgisinde tüllenirken hayalleri, üzüntü keder gelir lübbüne…"
,"Bulunduğu zamandan baksa istikbale dürbünle, elemler görecek hüzünle…"
,Rabbi! büyük nimettir istikbali bilememe! ...
,yazdıklarım bilinçaltına yerleşmiş eski fotoğraf karesi veyahut hayalin şekillenivermesi…
,şeyden önemlisi;
,"Gerçekten büyük nimettir, istikbali bilememe hasleti…"
,
Barış Barış Sevgi Sevgi,
,barış barış sevgi sevgi tüm düyada olan herkese
,gecem küskün gündüzüm küskün yüregim aglar
,geçen üzüntü dolu yaşama ömrüme olsun olsun
,inadına barışdan yana yüregim
,bem beyaz sayfalar açtım yüregime
,inadına sevgi dagıtıyorum
,hayata bitmiş olsada yinede barış sevgi diyorum denizlere bak
,nasılda gün dalgalı fırtınalıysa ertesi gün masmavi durgun sakin mutlu huzur veriyor aşkı sevgiyi sevilmeyi şiirini yazıyor
,yinede sevmek sevilmek hiçde geç degil kim olursa olsun eş kardeş ana bacı çocuk evlat torun komşun hayvanlar doga sevgisi çiçeklersevmeyi unutma kendini mutlu edebilmek te
,başlıbaşına başarıdır yalınız olsanda yinede pes etmeyeceksin
,
Ağlatmamalı Aşk,
,AĞLATMAMALI AŞK
,Ağlatmamalı aşk
,Güldürmeli yüzümüzü
,Gül bahçesine çevirmeli
,Özümüzü...
,Dağıtmalı kara bulutlarımızı
,Yeşertmeli gönlümüzü
,Aşkın güzelliği
,Öyle yerleşmeli benliğimize
,"Üzüntü, acı girememeli içeriye"
,Başımızda esen sevda yeli
,Şiire döndürmeli öykümüzü
,
Hayat,
,Hayat öyle garip canavardır
,Bazen mutluluk üstüne sevinç
,Bazende üzüntü üstüne depresyon
,Bazende küçük yasam mücizeleri üstüne
,Kabus hüzünlü yasam sonu verir
,hayat öyle acımasız
,Tüm acımasızlığın zalimliğin üzerine
,Zaman tüm hızıyla akıp giderken
,Hep içinde buruk tebessüm
,Yaralı yüreklerle dolu hayat var
,
Ayna,
,ay battı gözlerinde
,çevremiz büsbütün
,hüzün
,gecenin dibindeyiz artık
,günden yüksekçe
,karanlıktan uzak
,ellerimizle yokluyoruz kendimizi
,sende gizli üzüntü
,miyim / teninden ayrı ruh
,sır içinde bilmece
,bedenimi bıraktım geceye
,kimseler tanımaz yüzümü
,
"Kedi, Akıllı ve Zeki Hayvandır",
,"İlk kez giriyor etrafını inceler,"
,"Bildiği yer olsa olsa kedi, koklar girer…"
,"İtimat konusunda insanlık bazen kötü,"
,Zorba nefisliler var çektirilir üzüntü…
,Zeki olduğundan etrafını yoklar?
,Sahibi dahi olsa ince hesaplar yapar…
,"Kimisi içgüdü der kimisi akıl der,"
,"Kedi, zeki hayvandır anlar tespit eder…"
,(2012)
,
Gözyaşı,
,Fırtınalar kopmasın yüreğinde
,dünyada yoksa kavuşmak
,üzül nede üzüntü ver
,Aşk denizimiz kabarmasın
,Dilimiz lal kalbimiz tutsak
,Gözlerimiz kan ağlamasın
,Kaburga kemiklerimiz kalkıp inmesin
,Yüreklerimiz daglanıp kül olmasın
,Aşk şarabını içip yüreklerimiz burkulmasın
,Gözyaşlarımızı başkaları silme sin
,Sözler:Birol AKARSU 1 OCAK
,
Karlar Ve Çocuklar,
,Yagarken kartaneleri kentime
,Birden üzüntü gam çöktü yüregime
,"Ah dokunaklı sancılar, yaralar beni."
,daldım uykuya.
,"Gün şubatı dogurmaktayken,"
,"Sabahın ilk saatlerinde,"
,"Çıplak ayak seslerine uyandım,çocukların,"
,"Karşıki varoşlardan gülümsedi, içlerinden biri."
,"Yer beyaz,gök mavi"
,Yürüdü kırmızı renkli aç çocuklar
,Gölgesinde yoksulluğun.
,
Son Kırmızı,
,"Yüzünden akan ışığın üzüncü sonsuz üzüntü,"
,ruha döker ağlayarak özlem kırmızı
,özlem kırmızıki tümüyle geçmişe özgü.
,"başı boş bülbül gecenin acısına,"
,Yanlız gül kaybettiği rengine ağlar.....
,Tüm duygu bahçelerinden toplanan çiçekler
,"Sırça mezarlarında bahardan umudunu kesmiş uyur,"
,"Soluk duvara asılmış sıkıntıya batmış durur,"
,"yüzler ki, gözlerinde eski hayal uyur...."
,
Adın Gizli,
,"Engin ufuklarda solarken güneş,"
,"Sular hüzne çalar, akar sevdiğim."
,"Mazide kalan sensiz yıllarım,"
,"Ateşler söndürür, yakar sevdiğim..."
,"Gizlemez ardına, sis gece,"
,"Üzüntü, kederler biter böylece,"
,"Nasıl sabah olur sensiz gece,"
,"Elimden tut, burdan çıkar sevdiğim,"
,Yoksa can yurdundan bıkar sevdiğim...
,Murat Nail Güney
,05/05/2005 Akçay kışlası-İskenderun
,
Eskici,
,şehirden aldığı eskileri
,şehirde satar eskici
,böylece
,yeni bedenlerde hayat bulur
,hayat
,içindeki adamı öldüren elbise
,hatta
,garibana bayramlık
,başkasının üzüntü kaynağı olur
,cebinde unutulmuş fotoğrafı görünce
,(insandançokyaşarkumaşparçası)
,
"Zehr Ararsan Eğer, Sözlerine Bak",
,"Zehr ararsan eğer, sözlerine bak"
,"Dert ararsan eğer, cevrine bak"
,"Kurtulmak istersen, bütün bunlardan"
,"Aç gönül gözünü, çevrene bak"
,"Mutluluk insana, en büyük pâye"
,"İnsanca yaşamak, aslolan gâye"
,"Arama yerde, beyhûde çâre"
,"Aç gönül gözünü, çevrene bak"
,25 Ekim 2015 – Kaletepe
,*************************************************
,"Zehr: Zehir, ağu"
,"Cevr: 1-Cefa, eziyet, sıkıntı, üzüntü, zulüm."
,
Sevgi Dağarcığında Kaldı,
,Hazan yaprakları düştü sanki yorgun düşlerime
,Keşkeler oldu gideli yaşlanmış sevgi dağarcığında
,"Nankörlük etsen hoş görürdü boşa geçsede yıllar,"
,Parçalanmış sevdaların yeri olmaz üzüntü keder kalır..
,Grimsi renk kaldı gözlerimde kayıp giden resimlerden
,Unutur sandım işte yaşanmış masalsı aşk hikayesinden
,Yalan olur yaşananlar geride kalır yeşilimsi gözlerin
,Mühür vurmuştuk senle pembe gizemler dünyasında..
,Yaz: Mehmet Ali Tuna
,08/05/2008
,
Bir Damlası,
,Bilir misin ağlamak nedir?
,Hani gözlerinden damlamaya başlar.
,Durmaksızın ağladıkça ağlarsın.
,En doğal üzüntü.
,İnsan olduğunu hatırlatır.
,Ağladığım mutlu olurum.
,"Silmek istemem, hatta öyle kalsın."
,"damlası altın değerinde,"
,"damlası hayatın kendisi,"
,"damlası senin için,"
,damlası benim için.
,
Kış ve Kar,
,-Beklenen kar geldi-
,"Kimbilir kaç vatandaş, kış kar'ı bekledi."
,"Kar yağmaz olduğunda, derdine dert ekledi."
,"sabah, görüldü ki, kar gelmiş yağıyor;"
,"Sevindi, gülümsedi, ''Şükür Rabbim'e'' dedi."
,-Dua-
,Rabbim! Bela gelmesin; kış üzüntü olmasın!
,"Metreler boyu beyaz, canlıları boğmasın!"
,"Kar, senin eserindir; kudretinle oluşur."
,"yere yağsın amma, bahtımıza yağmasın!"
,(28 Ocak 2007)
,
An değilmi Anı olan,
,"An değilmi Anı olan,"
,"An değilmi yarım kalan,"
,"An değilmi mutluluk,"
,"An değilmi üzüntü,"
,"An değilmi senle geçen,"
,"An değilmi tekrarı istenen,"
,"istediğinde gelen,"
,"Adı an an yada yaşanan,"
,"Bence bütün zaman,"
,Sence benle geçen zaman..
,
Şizofren Nöbetler,
