title,poem_cleaned
,bunaldık uzun kışlardan
,Çocuklar uçurtmalar yanık gönüllere
,Aşkı resmederler çiçek çiçek
,Göçmen kuşlar yaslı yollara
,Yuvalarda yavrular nazlı dallara
,Orman yeşiline aşkı resmeder
,bunaldık uzun kışlardan
,Irmaklar berrak
,Gölgeler serin
,Denizler mavi mavidir
,Denizin mavisine aşk resmediliyor diye...
,bunaldık uzun kışlardan
,Salıncaklar kurulu çiçekli ağaçlar
,Salıncaklara aşk resmedilecek
,"İnsanı aşkı resmeder suya,havaya kibar bahar..."
,Aşkı resmeder çiçek çiçek çiçek
,Yeşil ateş düşmüş içime ormandan
,Mavi ateş düşürmüş deniz
,Yaylalarda topal serinlik
,Sevgilerde şaşkın derinlik...
,Aşkı resmeder çiçek çiçek uçurtmalar
,Gönlümde kışlar biter Allahım
,Sular akar öksüz uykularımıza
,Rüzğarlarında aşka davet...
,Bahar gelir açılır gönlümün hantal uykusu...
,Uçtu yavru kuşlar uçtu kainatın uykusu
,Gönlümde hatalı kış Allahım
,
Çiçek Açtı,
,Bak uğursuz kara çalı
,Yar yolunda çiçek açtı
,Yeşermiş yaprağı dalı
,Yar yolunda çiçek açtı
,Nasıl edem nere gidem
,Al kana boyandı didem
,Kurudu dediğin çiğdem
,Yar yolunda çiçek açtı
,Araya çekseler tül
,Aşkı yaşar bülbüle gül
,Papatyalar sümbül
,Yar yolunda çiçek açtı
,Sevda Allah verğisi
,yürek sevda serğisi
,Sararmış çakal nergisi
,Yar yolunda çiçek açtı
,Yakıştı yâr sana süs
,Sevdalılar olmasın küs
,Dikenler içinde kaktüs
,Yar yolunda çiçek açtı
,Yara sandık sıyrığı
,Hiçe saydık buyruğu
,Remzi işte at kuyruğu
,Yar yolunda çiçek açtı
,
Ozan Ali Ekber Çiçek'in anısına,
,Aramızdan çekti gitti
,Ozan Ali Ekber Çiçek
,Hepimizi yaktı gitti
,Ozan Ali Ekber Çiçek
,Sazlarda tellerde
,Sözlerde dillerde
,Gözlerde güllerde
,Ozan Ali Ekber Çiçek
,Herkes ölür dünya yalan
,Hoş sedası baki kalan
,Hakka koşup matem salan
,Ozan Ali Ekber Çiçek
,söyleyip çalacaksın
,Hep bizimle olacaksın
,Gönüllerde kalacaksın
,Ozan Ali Ekber Çiçek
,Mikdatî der güle güle
,Hak yargılar rahmet
,Eserlerin dilden dile
,Ozan Ali Ekber Çiçek
,
Çok Sevimli İki Varlık,
,sevimli iki varlık
,Biri çocuk biri çiçek.
,Koklaması bahtiyarlık
,Biri çocuk biri çiçek.
,Çiçek bitki dallarında
,Çocuk anne kollarında
,Şirinlik var hallerinde
,Biri çiçek biri çoçocuuk.
,Çiçek suskun çocuk sesli
,Yüzlleri kudretten süslü
,Devam ettirirler nesli
,Biri çocuk biri çiçek.
,İbrahim PATAZ
,14.03.2015 Osmaniye
,
Çiçek Tezgâhı,
,ki;
,Çiçek tezgâhı edensin günümü
,gülüşü çiçek olan.
,ki;
,Çiçek tezgâhı edensin gönlümü
,öpüşü çiçek kokan.
,ki;
,Çiçek tezgâhı edensin ömrümü
,anı çiçek açan...
,S.Güler-7.5.2014
,
Kan Çiçek Açar,
,gurbet ellerde garipçe boynum
,büküldüğü yerde gam çiçek açar
,vurduğun hançerle kanıyor kalbim
,döküldüğü yerde kan çiçek açar
,yağmurum yağmıyor hayat gam çölü
,sustu gönlümün garip bülbülü
,tomurcuk çiçekti sevdamın gülü
,söküldüğü yerde kan çiçek açar
,gönülde huzur gözde uyku
,cigere saplanmış ihanet oku
,uzaktan uzağa sisli korku
,büründüğü yerde tan çiçek açar
,gözlerim yıkılmış şehir şimdi
,sözlerim yakılmış şiir şimdi
,hayat kurumuş nehir şimdi
,süzüldüğü yerde can çiçek açar
,"hayal darmadağın, ümitler kırık"
,boğazlarda düğüm düğüm hıçkırık
,ey gönül gidenler dönmüyor artık
,göründüğü yerde gam çiçek açar
,çoşkun akan seller gün yorulur
,hasret ateş olur bahçe kavrulur
,yaprak yaprak sokaklara savrulur
,süründüğü yerde sam çiçek açar
,yalancı dünyada garip kuldum
,gönül defterinde sevda okurdum
,yürekten yureğe sevgi dokurdum
,örüldüğü yerde zan çiçek açar
,Can Ozan gün güne yandım
,Kerem'in ahını şimdi anladım
,Aslı’yı kendime yar imiş sandım.
,sürüldüğü yerde gam çiçek açar
,Nuri CAN 1978
,www.nuricann.com
,
Çiçek Bahçesindeyim-9,
,bağında üzüm bitti
,dağında özüm gitti
,çiçek bahçesindeyim
,çağında sözüm yitti
,evinin önü darı
,yüreğindeki yâri
,çiçek bahçesindeyim
,gülün güzeli sarı
,evinin önü kâğıt
,silipsüpürde dağıt
,çiçek bahçesindeyim
,siyah gülünde ağıt
,evinin önü evlek
,duvara astı elek
,çiçek bahçesindeyim
,kokusundadır felek
,evinin önü koyun
,ağıl altında soyun
,çiçek bahçesindeyim
,çiçeğe olmaz oyun
,arkasından geceye
,sefasından eceye
,çiçek bahçesindeyim
,cefasından çiçeğe
,
Çiçek Açtı,
,bahar geldi hayatıma
,yumru-yumru çiçek açtı
,"pembe,beyaz yaban gülü"
,"sümbül,lale çiçek açtı"
,mis koku saçar edrafa
,dertleri kaldırdım rafa
,hasır altı oldu cefa
,"menekşe,gül çiçek açtı"
,kalbimin ucu filizlendi
,kokusuz çiçekler gizlendi
,"kardelen,krizantem özlendi"
,"zambak,leylak çiçek açtı"
,kara kışı kalbime sokmadan
,"bir,bir koklarım bırakmadan"
,dert düştüğü yeri yakmadan
,"papatya,nergiz çiçek açtı"
,baharı tuttum bırakmam
,güz yaprağı dolaşmam
,zemheriye gönül yakmam
,karanfiller çiçek açtı
,
Bahar Gelsin...,
,Bahar gelsin dağlara gideyim
,Belki derdimize çare çiçek.
,Toplayıp devşirip harman edeyim
,Açılan yaramı sara çiçek.
,çiçeğin delisi
,Kelebektir böceklerin alisi
,Yeşil yamaç tabiatın halısı
,Nakış dökmüş ara ara çiçek
,Kara taşta ala geyik sesi var
,geyiğin ıssız taşta nesi var
,Kavalın acı inlemesi var
,Çobanı düşürmüş zara çiçek.
,aşığım Reyhani adım
,Sorun çiçeklere yalvardım.
,Benim tabiatttan tek muradım
,Götüreyim nazlı yara çiçek.
,
Yüzüm,
,"Yüksek yerlerde hiç, gözüm olmadı"
,"Ufak mutluluklar, arıyor özüm"
,"saflıkta gülüş, bana doğmadı"
,"Çiçek doğmuş, parlıyor yüzüm"
,"Mutluluk dilerim, küçük şeylerden"
,"Gözüm hiç olmadı, hey heylerden"
,"Çocukca gülüşler, umut beylerden"
,"Çiçek doğmuş, parlıyor yüzüm"
,"Bahçede ağacı, kesilmiş çimler"
,"Misgibi kokuyor, kırmızı güller"
,"Çıplak ayaklarla, doldu simler"
,"Çiçek doğmuş, parlıyor yüzüm"
,Ruhuma dokunan şarkılar söyler
,"Akordu bozulmuş, yaşlanmış beyler"
,"Maskelerden uzak, yüzleri neyler"
,"Çiçek doğmuş, parlıyor yüzüm"
,"Isınmış kahkaha, çatılmış kaşlar"
,"Güneşi doğmadan, eğilmiş başlar"
,"Hepsi arada, yürektenhaşlar"
,"Çiçek doğmuş, parlıyor yüzüm"
,Bahattin Tonbul
,26.7.2013
,
Ne Fayda,
,Yaşamanın anlamı yok
,Yar yanında olmayınca
,Dalda yaprak olsa
,Çiçek olmazsa fayda.
,gün olur çiçek olur
,Çiçeği dalında kurur
,"Afet olur,dolu olur"
,Meyve olmazsa fayda.
,"Çiçek olsa,meyve olsa"
,Ambarlar dolsa hasatla
,Tek vücut olmayınca
,"Çiçek,meyve neye yarar."
,Çiçek olursa dalında
,Yaprak solarsa vücutta
,Arı konmazsa dalına
,Çiçek olsa neye yarar.
,Altani'yim bağrım yanık
,Yaşadığım ömre yazık
,Garibe kalmamış azık
,yar olmazsa fayda....!
,Ankara 9 Eylül 1999
,
Çiçek Bahçesindeyim-8,
,evin önü bahçeler
,gidende akıl çeler
,çiçek bahçesindeyim
,gülüyorsa gökçeler
,evinin önü çaydır
,selamı verir caydır
,çiçek bahçesindeyim
,en güzel hercaidir
,derdim gidermeyince
,goncasın dermeyince
,çiçek bahçesindeyim
,aklımdan sermeyince
,evinin önü bostan
,demiri kurtar pastan
,çiçek bahçesindeyim
,umuru kurtar yastan
,pembe gülde açta gel
,yık gönülde kaçta gel
,çiçek bahçesindeyim
,katmer alda üçte gel
,
Ramazan ve güneş çocuk,
,Aylardan ramazan
,İslam güneştir...
,İslam toprağımıza düşen cemredir ateştir...
,Ramazanlarda
,Ramazan çiçek islam baharında
,çocuk çiçek
,Oruç tutunca
,En güzel çiçek
,Oruçluyum diyen çocuk
,sevdim çocuğu
,Yüzü nurlu...
,Dili bal peteği
,Zikir sözü
,Allaha yönelmiş özü
,Ay çiçeğimin
,En güzel çiçek
,Oruçluyum diyen çocuk
,benim ay çiçeğim
,Allah
,Aç-susuz
,Gül gül sevgi bak gözlerim ona
,Bak
,meleğe
,çiçeğe
,Sevgi bakıyor gök
,Sevgi bakıyor yer
,Yaşı on belki
,Dolmuş sevap ambarı
,güzel çiçek
,"Nurun çiçeği,ramazanın çiçeği"
,
Ataya,
,1974
,ATAYA
,Düşman yurdumuzu sarmıştı sağdan soldan
,Şimşekler geçemezdi geçtiğin yoldan
,Bizim soyumuz kahramandır dedin ezelden
,Çiçek açıldın gül koktun Atam
,Kimisi derki savaştan yorulduk bezdik
,Çanakkale Conkbayırı düşmanı ezdik
,Arslanlar olup destanlar yazdık
,Çiçek açıldın gül koktun Atam
,vatan deyip sarıldık özümüzden
,Yaş yerine kan aktı gözümüzden
,Soyumuz Türk Asla dönmeyin sözümüzden
,Çiçek açıldın gül koktun Atam
,Kaçtılar düşmanlar yurttan sel
,Araplarda bakıyordu el
,Düşman oldu karşımızda lal
,Çiçek açıldın gül koktun Atam
,Hüseyin Görmedi Atam günü
,Şehitlerin olur orda düğünü
,Vatan kan ağlarken kimse görmez güldüğünü
,Çiçek açıldın gül koktun Atam
,
Bal,
,çiçek arı
,Çiçek bal olur
,
,Acı bal olur
,
Çiçek Bahçesindeyim-2,
,gülünden burcu kokar
,şuramdan burcu sokar
,çiçek bahçesindeyim
,dolunay burcu yakar
,yanağında benin var
,apakçıcık tenin var
,çiçek bahçesindeyim
,gülünce ak yenin var
,fesleğenin şerbeti
,unutturur gurbeti
,çiçek bahçesindeyim
,doldurursun sepeti
,yokluğun azap olur
,çokluğa hesap olur
,çiçek bahçesindeyim
,kokusu gazap olur
,derdiğim çile misin
,yerdiğim güle misin
,çiçek bahçesindeyim
,serdiğim dile misin
,
Çiçek Olmalı,
,Şimdi çiçek olmalı
,"Kuraklaşmış bedenim üstüne, kök açmalı"
,"Rengi sarı olmalı,"
,"Açtıkca,"
,"Ruhuma güneşin sıcaklığını yaymalı,"
,"Isıtmalı,"
,Şimdi çiçek olmalı
,Bitkin düşmüş bedenimi sarmalı
,Rengi mavi olmalı
,"Açtıkca,"
,"Ruhumda dalgalanmalı, köpükler sarmalı, yanımı"
,"Meltem olmalı hafif meşrep,"
,Ruhum denizde dalga martılar arkadaşım olmalı
,"Şımartmalı,"
,"Ruhum, ruhum yalnız kalmamalı"
,Şimdi çiçek olmalı
,Rengi kırmızı olmalı
,"anımda yanım bana can olmalı,"
,"yanımdan aşk akmalı, eli ellerim"
,Bedenime can olmalı
,Şimdi çiçek olmalı
,"Yalnızlığım bedenime,"
,kır bahçelerinin renkleri saklanmalı
,Rengi yeşil olmalı
,"Gönül bahçemde yeşile, buğday sarısı, göz kırpmalı"
,bahçe senin
,aynı agacın dalın çiçek açmalıyız.
,13.04.2008
,
Çiçek,
,Senin adın çiçek bilmiyorum
,Belki mevsimsiz açtığın
,Kim bilir belki açmazsın çiçek
,Açmazsan olacak
,Özendim sevenlere bırakıp gidenlere
,Yapamadım çiçek kaldın aklımda
,Senin adın çiçek bilmiyorum
,Aşkla açtın aramı neden bilmiyorum
,Senin adın çiçek
,kaldın aklımda
,04.10.2005
,
Çiçek Tanrısı,
,Önceleri yoktu kokusu hiçbir çiçeğin
,"saçlarından döküldü,"
,"ellerinden döküldü,"
,"gözlerinden döküldü,"
,çiçek değilsin
,çiçek tanrısı
,
Önce Ve Sonra,
,* Felsefe - Doktrin * Dünyada Antoloji.Com ilk kez *
,Önce
,Toprak toprak yeşerdik
,Gonca gonca büyüdük
,Çiçek çiçek açtık
,Sonra
,Yaprak yaprak döküldük
,Kuruduk
,Öldük
,
Seni Düşününce,
,Seni düşününce
,Bin çiçek açar gönlümde
,Martılar uçar gözlerimin önünden
,çiçek olursun
,masmavi deniz
,Seni düşününce
,
Bahar,
,Çiçekler açtı mis koktu bahar
,Bahar koktu çiçek mi?
,Çiçekle bahar
,Baharla çiçek
,Bahar geldiği çiçek
,Çiçek olduğu bahar
,Yer değiştirsen çıkar
,Karda çiçek
,Çiçekte kar
,Karla bahar
,
Şimdi toprağı dinliyorum can kulağıyla,
,Şimdi toprağı dinliyorum can kulağıyla
,Kara hayat kuru hayat hayat
,Çiçek açmadım
,Al öğütlerini başına çal hayat
,Şimdi toprağı dinliyorum can kulağıyla
,iğde ağacının yanı başında
,Çiçek öğütler
,Ellerimin çiçeklenmesi
,bahar çiçek açtı iğde ağacı
,bahar onun başında çiçekten taç
,Günaydın şaşkın hayat günaydın bin kere günaydın
,Yanyana dursam
,Bahçemdeki iğde ağacıyla
,Ağlanır halime
,Öyle çiçeksizim
,Alnım çiçeksiz
,Çiçeklenmek şimdi iğde ağacı
,Toprağı dinliyorum can kulağıyla
,Seccademde çiçeklenmek
,Toprağın sofrasındayım iğde ağacı
,Temiz kalpli toprak diyor
,Hayat zalim
,Ana benim şaşkın hayat ana değil
,Sofrasında zıkkım var hayatın
,Benim sütüm daha beyaz
,Ey yaramaz çocuk tutun bana
,Çiçek açmak seccadelere kök at
,Ölülerden al dersini çiçek aç...
,Ölülerin dilinde hiç eksik değil zikir
,
Çiçek,
,Taş duvar arasında mor çiçek
,Yol kenarındaki ebegümeci
,Ilık esintisi denizin
,Yağmurun çisiltisi
,Bana bugün baharı müjdeledi.
,Turunç ağaçları Ada yolunda
,Sıra sıra çiçeğe durmuşlar
,Beyaz goncalar ince dallarda
,Tomurcuklanıp bala durmuşlar
,"ağacın dalında,"
,arının karnında
,Devamlı kalıyor çiçek.
,bahar açıyor ağacın dalında çiçek.
,Petekte bal oluyor yaz yeniden çiçek.
,
Hasret Gittim,
,"Mevsim mevsim sevgimi, parselledim gönlümde"
,"Buram buram vadiye, çiçek çiçek gül diktim"
,"Hayatta zulümü, zorluğu gördüm"
,"Bahara hasret gittim, sonbahara geciktim…"
,
Bal Bakışlı Bebek,
,Bal Bakışlı Bebek
,Annesi yetmiyor benim kelimelerim
,Göz yaşlarım yetmiyor
,Senin gözyaşların anlatsın neşesini bebeğin
,Şansıma tüküreyim olamamışım
,Bal bakışlı bebek
,dakikalığına olsun
,Diyesim geldi
,Annesine bakarken bebek
,Bal bakışlı bebek
,Elimdeki fotoğrafta
,Bal bakışlı bebek
,En bal bakışlım bebek
,En eşsiz bal bakışlar
,bebek fotoğrafı söylüyor bana
,Bal bakışlar diyor ki:
,Oh daha isteyeyim
,Temiz hava bol güneş
,Gece ay beşiğimde
,Gündüz güneş
,Söylemiş şarkısını
,Çamların dallarından bakıp
,Sevincim çiçek açtı...
,Beşiğim meşeden
,Dört köşeyim neşeden...
,Büyüyorum neşe
,İnsanlar altın kalpli
,Köyüm çiçek açtı
,Şanslı çocukluk benimki
,Gece yıldızlar
,Gündüz güneş
,Beşiğime nazar boncuğu olmuş
,Dereler söylüyor ninni
,Dereler çiçek açtı
,Çiçeklerden bal toplamış bakışlarım
,Kundağıma sevgisini işlemiş annem...
,Kundağım çiçek açtı
,
Bir Dönsen,
,-Babama-
,"dönsen bana derinden,"
,Biter elbet tüm dertler.
,"çiçek çiçek,"
,Yüreğime işlenen gülsün.
,"dönsen bana yürekten,"
,Umut dolar gönlüm.
,"Ellerim çiçek çiçek,"
,"Sana doğru koşarım, dönsen."
,
Ne de Gül Açar,
,Gel gönül kime verirsen ver
,Boşuna arama çareyi derde
,Bunca gözyaşının aktığı yerde
,çiçek biter gül açar
,Bulutlar semada öyle durdukça
,Kahır fırtınası böyle vurdukça
,Canına cananın kurgu kurdukça
,çiçek biter gül açar
,"Hiç kimse kimseye bakmıyor, toksa"
,Hele azığı çoksa
,İnsanın insana sevgisi yoksa
,çiçek biter gül açar
,Sitemin acısı vurdukça dile
,Sanma tükenir zamanla çile
,"kırı, bağı, dağlarda"
,çiçek biter gül açar
,
İki Çiçek Arasında,
,iki çiçek arasında
,böcek misin
,çamalanibo
,duruşun öyle
,yoksa kes yapıştırlı
,duruşun söyle
,çamalanibo
,böcek misin
,iki çiçek arasında
,
Çiçektir kadın isimleri,
,Çiçektir Kadın isimleri
,Çiçektir kadın isimleri
,İncitmeyin isimlerini kadınların
,Ağlayışları çiçekler
,boyun büküşleri...
,Çiçeklerin ağlayışına kalp dayanır...
,Analar-babalar çiçek koymuş kızlarının isimlerini
,beklentim yok kadından
,Kadının özü temiz olmalı
,Diyenleri sevenlerdenim
,Bana çiçek adından
,Bana bal tadından...
,Erkek kadınlar sevimsiz
,Sevimsizdir karşısında keyfden sıgara yakılan kadınlar...
,Çiçektir kadın isimleri
,Çiçek kalsın kadın isimleri...
,Dileği çiçek olanlardanım
,Çiçektir kadın isimleri
,Ana-babalar çiçek isimler koyar kızlarına
,Oğullarına aslan derler
,Kızlarına nazlı gül...
,Ayşe çiçek isim
,Ayşe gönle verir neşe
,Fatma benzer güneşe...
,Çiçektir kadın isimleri
,kadın görsem
,Alnı secdeli
,Elpençe dursam karşısında
,Adam
,Dileği güneş olanlardanım
,Çek kirli bakışlarını gözü çıkasıca
,Kadın adıyla değil
,Kadın özüyle çiçek olsun
,İffetli kalsın yüzüyle çiçek olsun
,Çelme aklını sözüyle çiçek olsun
,Çiçektir kadın isimleri
,"""kadının masumluğuna"" inananlardanım"
,Bırak yakasını çek kirli elini
,Kadın evde çiçek olsun
,Kadın sokakta çiçek olsun...
,Kuyruğu yoktur kadının
,Gözü çıksın erkeğin
,Gözüyle yoldan çıkarır kadını...
,Karalar kirletir çiçek adını
