title,poem_cleaned
,"Çocukken kuş dili öğrenmiştik başımı salladım uçtu gitti muhteşem kanatlarıyla. yürüdüm hava sıcaktı ağaçlarla kaplı yolun ağzında durakladım çeşme vardı çeşmeden su içip yola devam ettim önüme yüksek duvarları sarmaşıklarla kaplı bahçe çıktı, bahçenin kapısı yarı aralıktı. adım atıp içeriye şöyle baktım."
,kanepede on yaşlarında kız çocuğu yere uzanan saçlarını tarıyordu. Bahçe ağaçlarla çiçeklerle eşsiz manazaraya sahipti.
,"Tarhların yanından çevremi inceleyerek yürüdüm çiçekler mis kokuyordu cemreler henüz düşmüştü toprağa. Güllerin goncelerinin üzzerinde şebnemler vardı akşamdan yağan yağmurla. Gözüm gönlüm bayram ediyordu, çapkın rüzgâr bütün letafetiyle yanağımı yalayıp geçerken uçurup eteklerimi elimden tutar sürükledi beni kocaman bahçede. En hanımeli ağaçları vardı ve, hanım eli hanım eli kokuyordu bahçe. Sanki köşkün sahibi hanımmış hisle irkildim. Sanki an annem gülümsedi hanımeli ağacının dallarından.Elimde çanta içinde kalem kâğıt vardı kızın yanına kanepenin ucuna sessizce iliştim."
,Yüksel Nimet apel
,4/Şubat/2011/Cuma/Ankara
,
Bülbül Güle Hasret Zar İle Öter,
,Bülbül güle hasret zar öter
,gülün derdi bülbülden beter
,Ötme bülbül ötme dertlerim yeter
,Has bahçe içinde yârinmi kaldı
,Bülbülün gülüne aşkı bitermi
,Gülün ömrü hiç bülbüle yetermi
,Gülü hasta bülbül yasta ötermi
,Has bahçe içinde gülünmü kaldı
,Gül bülbüle diyor konma dalıma
,Soldu gülüm soldu gülme halıma
,Savrulur giderim çikma yoluma
,Has bahçe içinde gülünmü kaldı
,Ötme bülbül ötme dağınmı kaldı
,Mihricâna deydi bağınmı kaldı
,figan edersin dalınmı kaldı
,Has bahçe içinde gülünmü kaldı
,
P amuk (Öykü),
,"zamanlar (PAMUK) adında, süt beyazı renginde, dişi köpeğimiz vardı.. Sanırım, 6-7 yaşlarındaydım zamanlar. Pamuk benim en iyi dostumdu. Yaşı, benden büyüktü… Mübalağasız belki on, belki on beş yaşlarındaydı Pamuk. Büyüklerin anlattığı günlere sayısız yavruları olmuştu. Yeni doğup süt emdiği yavruluk (eniklik) döneminden beri bizim ailede olduğunu, ailemizin içinde olan ferdi büyüdüğünü söylerdi, büyüklerim. Tabii ben, eskiyi hatırlamıyorum. Çünkü, dünyada yoktum zamanlar… Ailemizde Pamuk’un sayısız anıları vardı. Anlata anlata bitiremezlerdi. Onu tanımaya başladığım andan itibaren, bizim birlikte ortak anılarımız oldu. Öyle ki, onu yitirmeden önceki son ortak anımızı hatırlar, gözlerim sabit noktaya dalar, sanki dünyadan ayrılır, onunla olduğumuz yıllara uçar giderim."
,"Adından anlaşılacağı “PAMUK “, pamuk bitkisince bembeyaz, süt lekesiz, akpak tüyleri olan köpekti… Onun ailem ona, “Pamuk “ adını vermişti. Onun insan akıllı olduğunu söyleyen ailem, diğer hayvanlardan farklı özelliklerini, becerilerini anlatmakla bitiremezdi. Daha sonraları bunlara, kişisel olarak şahit oldum. Onu tanıyıp, onunla yaşayarak özellikleri tek tek gözlemledim.. Gördüm ki, Pamuk hakkında anlatılmışsa hepsi gerçekti. Aslında, fazlalığı vardı. Eksik değildi. İnsan sevmesini öğrenmişti. Yaşadığı ailenin bireylerine bağlıydı. Uysal, yumuşak başlı, sıcak kanlı, sevecen yapısı vardı. tehlike anında, ailede yaşayanlar çekinmeden, düşünmeden, gözünü yummadan kendini, canını, hayatını tehlikeye atardı. İçimizden biri nereye gitse ardından gider, onu yalnız bırakmaz, kapalı mekana girse kapının önünde bekler, çağırılmadan içeriye girmezdi. Birimizden biri, özel eşyalarından birini açıkta yerde bıraksa, eşyanın başına oturur, aileden biri, yada tanıdık insan gelmedikçe, eşyanın başından ayrılmazdı."
,"yıllarda: kentin yakınlarında bizim, incir, zeytin bahçemiz vardı. Uzun yıllar bahçede ortakçı olarak çalışmış, yaşamışız. bahçede iken doğmuşum.Tapulu mülkümüz değildi ama, ortakçılık veya yarıcılık denen anlaşmayla, bahçede ailece çalışırdık. bahçede; Kayısı, Zerdali, Frenk Elması “Yeni Dünya”, Ayva, Nar, Erik, Şeftali, Ceviz aklınıza gelirse, türlü meyve vardı. Hepsini yetiştirmiştik.Babamın ailemizin eseriydi bahçe.. çeşit yeryüzü cenneti gibiydi. Öyle ki, anlatmakla tarif edemem. Babam derdi ki:"
,"- “ Tam yirmi beş sene bahçede çalıştık.” Hacı Ziya Beylerin Yemişliği diye tanınırdı. Söke’yi ikiye bölüp ortasından geçen Söke Çayının sol tarafında, Kuşadası yolu kenarında, kuzey batısında, çayın hemen kenarında, çayla sınır olan bahçeydi. Karşısında, doğu yakasında da, çayın içinde kireç ocakları vardı. Bahçeye komşuydu da."
,"Ben, önceki yılları hatırlamıyorum. Bahçeden ayrıldığımızda zaten sekiz yaşında çocuktum. Onunla birlikte şimdi Söke kentinin mahallesi içinde kalan, “Etap Evleri” denilen yerde daha “ PADEMLİK “ adında aynı beylere ait ikinci bahçemiz daha vardı. Orayı birlikte işletiyorduk. Orada ağırlık zeytin padem ağaçlarındaydı. güzel padem cinsleri “ Diş pademi, Taş pademi, acı badem vb.” vardı. Rahmetli babamların yeni evlendiği zamanda çalışmaya başlanmış bahçelerde. Babam ayni şehir evleri gibi, ağaçtan ev yapmıştı bahçeye. Otuz-kırk m2’lik alanın Kuzey Batı yönünü, elli santim yükseklikteki “L” harfi şeklinde taş, tuğla kireçli harçla duvar örüp yükseltmiş, üstüne ağaçtan bölmeler yapıp, kargı denilen(kamış) sert kamışla örmüş, duvar şeklinde işlemişti."
,"“L” şeklinde duvar olan kısma, önü açık salon şekli vermiş, köşelere büyük ağaç kazıklar koyup, odanın taban kısmına seksen santim yüksekliğinde kısa ayaklar üstüne, odanın tabanına tahtalar çakıp odaları tamamlamış, çatıyı kargılarla kaplayıp en üstüne yerli, oluklu, eski tip kiremitlerle kaplamıştı. Odanın giriş kapısı, duruş şekline göre güney yönden açılmış, toprakla kapı arasındaki yükseklik kırk beş derecelik eğimle dört-beş basamaklı, ağaç merdiven yapılmak suretiyle, içeriye girişi sağlamışlardı. ağaçtan bahçe evinin bitişiğinde büyük, otuz beş – kırk yaşlarında incir ağacı vardı. Yazın ağaçlar yapraklanınca incir ağacının koyu gölgesi, salon olan bölümün üstüne gelir, sıcak yaz geceleri fırıl fırıl eserdi. püfür püfür esen ağacın altında, koyu gölgesinde, öğlen sıcaklarının bunaltıcı havasında oturmak, hele uyumak, güzel olurdu… Evin kuzey batısına doğru ekmek fırını yapmış babam. fırında üç – dört tepsi buğday ekmeği, esmer kepekli ekmek pişirirlerdi. O, mis besleyici, kepekli ekmek, fırında pişmeye başlayınca, etrafa öyle güzel koku yayılırdı ki, insan aç olmasa acıkır, kızarmış nar mis kokulu ekmekten hemen yemek isterdi."
,"Bahçede hayvan, maşat beslenirdi yıllarda. sayıda tavuklarımız bulunurdu. zaman fırında ekmek pişirilse, pişen ekmekler fırından çıkarılıp fırının yayına soğusun diye bırakılsa, bizim Pamuk hemen metre uzağına çöker, oturur, ekmeğe hiçbir evcil hayvanı, tavukları yanaştırmazdı.Tavuklar yanaşmak gagalamak istese de, onları korkutur, koştururdu. Gagaları ekmeği tifterek yemeye çalışan tavuklar pamuğun hareketlerinden korkar, ekmeğin yanında pamuğu görünce yanaşmaya cesaret edemez-lerdi. Pamuğun oturduğu yerden zaman zaman havlaması tavukların korkmasına yeterde artardı. Fırından yeni çıkmış, dumanı tüten taze ekmeğin mis kokusuna karşılık, kendisi ekmeğe fazla yaklaşmaz, ekmeğin metre ötesinde otururdu. Resmen ekmek bekçiliği yapardı. Ev halkından biri ekmeğe yaklaşsa, oturduğu yerde kuyruğunu sağa, sola sallayarak beklerdi. Ekmek alınıp eve getirilince da, olduğu yerden ayrılır, eğmeği kucaklayan kişinin ardından eve gelirdi."
,"Öylesine akıllı terbiyeli köpekti ki, hangi huyunu, hangi özelliğini anlatayım size..? Önüne parça ekmek veya yemek konulduğunda, onları koyan kişi başından ayrılmadıkça önüne konan yemekleri, yiyecekleri ellemez, yemezdi. Öylece bekler dururdu."
,"-Hadi Pamuk ye bakalım… deyip başından ayrılınca önüne konanları yemeye başlardı. İşte öylesine içli, akıllı, terbiyeli, iyi yetiştirilmiş, duygulu köpekti Pamuk…Duygulu köpekti dedim Pamuk’a. Evet, önsezileri olan, duygulu, özverileri olan köpekti o… Son yaşadığımız olayda, onunla olan son anımızda, bizlere bunu öğretmişti, anlatmıştı. Şimdi size son anımızı anlatacağım. Birlikte yaşayıp, değerlendireceğiz."
,"Bizim aile; Eylül ayında hasat sonu, yağmurlar düşüp, havalar soğuyunca (-ki zaman okullar açılmış oluyordu) bahçe evinden, şehirdeki kışlık evimize göçerdik.. Okulların kapanma mevsimi, Mayıs sonu, Haziran aylarında kentteki evden, bahçedeki eve göçerdik. Yazlarımız hep güzel bahçede geçerdi. Taa ki, dahaki kışa kadar… zaman dilimi üç – dört aylık zamanı kapsardı. Babamların sağlığından buyana, bahçeyi bırakıncaya bu, hep böyle devam edegelmişti. Kış dönemi bahçeden eve göçünce, özellikle yağışlı, soğuk günlerde, şehir dışındaki bahçeye pek sık gidip, gelmezdik. Bazen gün aşırı, bazen iki günde gidilir, Pamuk’a yiyecek ekmek götürülür, bahçe şöyle dolaşılır, olup biten gözlenir, yapılacak mevsimlik işler varsa yapılır, akşam olunca, hava kararırken şehirdeki evimize dönülürdü. Şehre göçüldüğünde Pamuk, bahçe evinde kalırdı. Ara sıra bizimle şehre gelir, kısa zaman kalır, tekrar bahçeye dönerdi. Öyle alıştırılmıştı. Onun bekçilik görevi bahçedeydi çünkü…"
,"Şehirdeki evimizin arka kısmında; alçak duvarlarla çevrili, bahçemiz vardı. Adına, harım derdik. Harımdan eve girişi sağlayan, tek kişilik küçük bahçe kapımız bulunurdu. Tahtadan yapılmış olan küçük kapıdan zaman zaman harıma çıkar, orada mevsimlik sebzeler yetiştirirdik. Harımın duvarı (son zamanlarda yapılan) ilkokulun bahçesiyle bitişikti. Cümle kapımız, evin ön tarafındaki çıkmaz sokağa açılırdı. (O sokak, kırk sene öncesi çıkmaz sokak. Belediye açtırmadı..) Genelde, oradan eve girer, çıkar işlerdik."
,"yıl bozuk mevsiminde(hasat sonu,sonbahar) , okul dönemi kente göçerken Pamuk’un yenice yavruları olmuştu.Birçok yavru doğurmuştu. Değişik renklerde; alacasından düz renklere renkli, tonbiş tonbiş, yumuk yumuk gözleriyle, tatlı, sevimli beş – altı minik yavruydu bunlar. Pamuk önceleri, kimseyi yanına yanaştırmıyordu.. Hırlayıp, dudaklarını kıvırarak dişlerini gösteriyor, saldıracakmış yapıp yanaşanları istemiyor, huysuzlanıyor, korkutuyordu."
,"geçmeden karakış bastırdı.. Yağmurlar aralıksız sürüyordu. Ardından, acı soğuklar başladı. Yağış soğuklardan bahçeye, eskisi sık gidip, gelemiyorduk. Bazen, üç – dört gün gidemediğimiz günler oluyordu. gece havalar birden bire soğudu. Belki sıcaklık, sıfırın altına düşmüştü. gece, sabaha karşı evimizin arka kapısı, daha doğrusu harımdaki kapısı hızlı hızlı çalınıyor… Bunları daha sonra babamdan öğreniyoruz. Harımın tahta kapısı tırnaklanıyor, sarsılır sesler geliyor.. İlk kezinde babam sesleri duyuyor ama, yanlış duyduğunu sanıp, dışarıda uğuldayan fırtınaya aldanıp yatağından kalkmıyor. Aradan yarım saat geçmeden, ayni kapı, sefer daha hızlı, daha sesli şekilde çalınıyor… Babam gürültüye yatağından kalkıp, harım kapısını açıyor.Bir bakıyor ki, kapının önünde bizim Pamuk… Babamı gören Pamuk üzerine atlıyor, ağlar, yalvarır sesler çıkarıp, yerlerde yuvarlanıp, acayip gürültülerle şeyler anlatmaya çalışıyor. Tekrar duvardan atlayıp, okul avlusundan uzaklaşırken, babamın yüzüne bakıp duraklayarak ağlar sesler çıkarıp, uzaklaşıyor. Bahçeye doğru uluyup, ağlayarak dönüp gidiyor… Gözden kayboluyor. Baba:"
,"-Bu köpekte iş var anlayamıyorum. Sabah ola, hayır ola… deyip, eve girerek tekrar yatağına yatıyor.Yine aradan süre geçiyor, sabah şafak sökmek üzere iken, tekrar harım kapısı çalınır sesler, gürültüler duyuluyor. Daha önceki aynı sesler, ağlama sesleri Pamuk kapıda bekliyor.. Babam kalkıp kapıyı açınca, pamuğu karşısında görüyor. sefer Pamuk daha yalvarmalı, acılı sesler çıkarıyor. Sanki, insan ağlayıp yalvararak, tekrar bahçeye dönüyor. Babam sabahleyin hazırlanıp gecikmeden, erkenden bahçeye gidiyor. Gidiyor ama; görsün, Pamuk yavrularını bahçedeki ağaç evin altına toplamış, arkasına saklamış,göğsü baştanbaşa yarılmış, iç organları dışarı çıkmış, kan revan içinde yatıyormuş.."
,"Babam manzara karşısında donup kalıyor sabahki kapı çalıp, Pamuğun yalvarmalarının tehlikeyi anlatmak olduğunu anlıyor. Ama, geç kalınmış oluyor. Daha sonra babam, yavrularla birlikte Pamuk’u kentteki evimize getiriyor. Ölecek diye umutsuzca beklemeye başlıyoruz. geceki olayı babam bizlere şöyle yorumlayıp anlatıyor: “ Pamuk gece yaban domuzlarının saldırısına uğramış. Mozaklı (yavrulu) domuzlar çardak eve saldırınca Pamuk, onlara saldırıp korkutarak önceleri kaçırmış. domuz köpek ayak izlerinden, çardak evin önünde boğuşulduğu, uğraşıldığı anlaşılıyormuş. İlk kavganın ardından kentteki eve gelip haber vermek harım kapısını çalmış, babama duyuramayınca tekrar tehlikede olan yavrularının yanına dönmüş.. Bahçedeki evin çevresindeki ayak izlerinden, kalabalık yaban domuzu sürüsü olduğunu babam anlamış.. Geri dönen Pamuk, yavrularını bahçe evinin altına saklayıp domuzların saldırısından korumak istemiş.. ardından domuzlar tekrar saldırınca, onları tekrar uzaklaştırmış, ikinci kez kentteki eve gelip babama haber vermiş geri dönmüş, babam durumu anlayamayınca tekrar son kez olarak kentteki eve gelip, daha uyarmış yardım istemiş gidilmeyince, çaresiz olarak Yaban domuzu sürüsüyle boğuşarak, savaşmış, yavrularını bahçe evini korumak istemiş. İşte savaşma anında göğsünden karnından büyük yara aymıştır."
,Sabahleyin babam bahçeye gidince onu yaralanmış olarak evin altında bulup kentteki evimize getirmiştir.
,"mucizedir ki; eve getirilen, ölmesi kesin olan Pamuk diliyle yaralarını yalaya yalaya yaralarının iyileşip, kapanmasını sağladı.Sağlığına kavuşacak diye sevinmeye başlamıştık. İlk günlerde, Pamuk’un başında ağlayarak, üzülerek saatlerce okşayıp, nöbetler tutmuş-"
,"tum. İyileşmeye başlayınca sevinmiştim. Sanki alamayacağım, değerli pahalı hediye, oyuncak, daha ötesi en yakın dostumu yeniden kazandım diye, seviniyordum."
,"gün, olduysa oldu… Pamuk’un kapanan yaraları yeniden açıldı. Tüm çabalara rağmen iyileşemedi. sabah ölüsüyle karşılaşınca ağladım, ağladım.. üzüldüm.Tüm aile üzüldük. Pamuk ölmüştü… Pamuk yoktu. Geri gelmeyecekti. Benimle oynayıp, koşturup, üstüme atlayıp boğuşamayacaktı artık. Bazen, yerlerden gelecekmiş, ortaya çıkıp, aniden üstüme atlayıverecekmiş onu beklerim.Onu özlerim. Biliyorum ki, gelmesi mümkün değil.. kaybettiğimiz varlıklar da, geri gelmeyecekti artık. Biliyorum ama, onu unutamıyorum. Belki hiç unutmayacağım."
,Suat TUTAK
,29. 03.1998 – SÖKE
,
Al Al Gül Bahçe,
,gizemli özsu
,süzülür gül teninde
,bakışlarında
,yanar al al gül bahçe
,incecik düşün
,buğunda nazlanır an
,nedense eylem
,sunar al al gül bahçe
,dolar yağmurla
,bereketlenir ambar
,soluğun kalır
,kanar al al gül bahçe
,suyun özlemi
,denize dökülmektir
,çağ ötesinden
,konar al al gül bahçe
,040110-7denizli
,
Gönül Bahçem,
,bahçe gönül bahçem;
,"Goncası kararmış, gülleri solmuş."
,"Lalesi sümbülü hep harap olmuş,"
,"En yakın baharı serap olmuş,"
,"Güneşi mehtap, ırmağı şarap olmuş."
,bahçe gönül bahçem;
,"Dikenler yok olmuş, susmuş bülbülü."
,"Bülbül düşman bilmiş, yaralı gülü"
,"Lale esir almış garip sümbülü,"
,Lalesi sümbülü hep harap olmuş.
,bahçe gönül bahçem;
,"Tımar bekler, derman bekler, dost bekler."
,"Yapraklar havada, inler çiçekler,"
,"Dost gelmezse yanıp gidecekler,"
,En yakın baharı serap olmuş.
,
Kadın Koklanacak,
,Herkesin faklıdır yolu gidişi başkadır aşka
,Göze düşen hece olur sanki söz yedi renk
,"Kadın çiçektir tamam, çiçek koklanacak!"
,"Kimi bahçe, kimi kır çiçekleri başka."
,Geçer gözünden kim bilir hangi heva içinde
,lütuf saklar onu gölgede tutarak
,"Kadın çiçektir tamam, çiçek koklanacak!"
,"Kimi bahçe, kimi kır çiçekleri başka."
,Avucunda kalsın istiyor yaprağı kurusa
,"Öyle aşk yoludur bu, nasıl açlık"
,"Kadın çiçektir tamam, çiçek koklanacak!"
,"Kimi bahçe, kimi kır çiçekleri başka."
,
Bir Bahçe Olmalı,
,bahçe olmalı dünya
,Bahçe olmalı yeşilliğe uzanmış
,Yeşile doysun bütün toprak.
,Diz boyu olsun çimenleri
,Çocuklar koşsun düşe kalka
,"Çalı çırpı,"
,.......çakır dikenleri olsun.
,Bahçe olduğunu anlamak
,Isırgan otları olmalı kardeşim.
,yürek olmalı dünyada
,Yaşayabilmek
,"Nasıl desem,"
,Bahçe yürek
,Acılar olmalı mutluluk
,bahar meyva vermeli
,Dallarında eksilmeyen çiçekler.
,pınar olmalı içinde
,Kaynağı kurumayan ferahlık
,Bahçe yürek olmalı
,dünyada yaşamak
,zaman
,Yaşa yaşayabildiğin kadar.
,
,1986
,
AHMET BEY'İN TAVUS KUŞU...  Hâtıra,
,"Ilık, güzel Eylül gününün akşam üzerinde, sevdiğimiz dostlarla, güzel yolculuk Sapanca’ya geldik. Yemyeşil, kocaman, meyve ağaçları dolu enfes bahçenin içinde güzel, şirin estetik ev... çiftlik gibi... Bahçeyi gördüğünüz an, huzur doluyor içinize. Tertemiz, bakımlı göz okşayıcı."
,"Siyah mersedes araba, bahçe kapısından içeri süzüldüğü an, onlarca kaz, ördek, tavuk, horoz tavus kuşları bütün güçleriyle kapıya doğru koştu. Onları seven sahiplerine an önce ulaşmak için, adeta birbiriyle yarışır koşuyorlardı. Zümrüt yeşil bahçede, çoğunluğu beyaz, rengârenk görsel şölen... Öylesine hoş manzara ki, hayranlıkla izledim."
,"Ahmet Bey eşi Güngör Hanım, varlıklarının yanı sıra, gönülleri zengin insanlar... Neş’eli, alçak gönüllü, dost canlısı... Bahçe içindeki güzel zarif evlerine vardığımız zaman, bahçedeki sevimli kazlar, ördekler, tavuklar etrafımızda cirit atmaya, çeşitli sesler çıkararak, sanki ’ Hoş geldiniz, iyi geldiniz’ diye tezahürat yapmaya başladılar. Öylesine mutluluk veren tablo idi ki, an çocukluğuma döndüm. Rahmetli babamın bahçede, kendi elleriyle yaptığı kümesteki gıdaklayan tavukların yumurtalarını aldığım günler geldi aklıma..."
,"Ahmet Bey, gülerek, onlara yem atabileceğimi söyledi.Sevinçle yem dolu maşrapayı aldım. neş’eli aç gözlü kalabalığa, avuç avuç atmaya başladım. Müthiş kapışma başladı. Değişik cins olan upuzun boyunlu kazlar diğer kazlar, attığım yemlerin içinden mısır tanelerini öyle ustalıkla seçip alıyorlardı ki, tavuklar masum masum buğdayları yemekle yetiniyorlardı."
,"arada, muhteşem görüntüleri ’Hürrem Sultan’ süzülerek yürüyen mavi tüylü tavus kuşları, asla ileri atılmıyorlar, büyük asâlet önlerine düşen rızklarını sakin şekilde alıp yiyorlardı... Büyük zevkle maşrapayı tekrar tekrar doldurarak yemlerini serpip yedirirken, bol bol resimlerini çektim..."
,"Güngör Hanım, sonra çayı ocağa koydu. Bahçeyi beraber gezmemizi teklif etti. Ahmet Bey’in kendi elleriyle diktiği ağaçlar büyümüş, çeşit çeşit meyvelerini sunuyorlardı. Çocukluğumdan meyve ağaçlarına âşina idim. Yapraklarından, gövdelerinden tanıyordum. Güngör Hanım, misafirperverliği ile, tanımadığım ağaçları tek tek tanıtıyor, arada, elindeki kaba daldaki meyvelerden topluyordu. İncir, hünnap, ceviz meyveleri dalından koparmanın yemenin hazzı güzeldi..."
