title,poem_cleaned
,"Bizim askerimiz asırlardan beri Mehmetçik diye anılır kıyamete öyle kalacaktır. komplekslerimizden kurtulalım artık. Cesaret cesaret, akıl akıl, kuvvet kuvvet, vatan sevgisi zaman dorukta... Hele emperyalist ülkenin askeri Mehmetçiği kıyaslamaya kalkmak O'na Rambo diye etiket yapıştırmak hiç kimsenin harcı olmamalı... Kağıttan kaplanlar düşman karşısında dişi tırnağı kaplanlaşanları birbirleri karışıtrmayalım kesinlikle... Hepinize en derin sevgi saygılar yine..."
,
'Özgür Düşünce Ve Ortak Akıl ' Yazı,
,Özgür Düşünce / Ortak Akıl
,Özgür düşünceye “ortak akıl” ulaşılır.
,"Bilginin kaynağı akıl nakil. Nakil bizden öncekilerden bize intikal eden türlü yazılı sözlü bilgi; genetik aktarımı nakilden sayabiliriz. Akıl, iyiyi kötüden ayırma yeteneği, zekâ onun aracı. Akıl, zekâyı kullanarak değerlendirmesini yapar; kâinatı anlamaya çalışır."
,Nereden geldik? Nereye gidiyoruz? geldik? Dünya hayatının maksadı nedir? Fayda zarar deveranında olmak nasıl aksiyon gerektirir? sorulara cevap arar durur.
,"Öte yandan (kısa olsa) Dünya hayatını daha yaşanılır hale getirmek veya Cehennem’e çevirmek fikirler üretir. İnsanlığın faydası çalışanlar minnetle anılırken, insanlığa zulüm sefalet getirenler lanetle anılır!"
,"Ortak akıl insanlığın özgür, barış içinde müreffeh yaşaması nasıl fayda sağlar? Herkesin aklı şeye yetmeyebilir. durumda nakil devreye girer; nakil yoluyla edinilen bilgilerden ihtiyaca cevap bulunamayabilir. Yani bilgilerin güncellenmeye yorumlanmaya ihtiyacı vardır. akıl olur. Akıl herkeste aynı ölçüde bulunmadığından, insanlar hemcinsleriyle akıl alış-verişinde bulunmak zorundadır. alış-veriş zaman olumlu neticeyi vermez. akıllı olanlar diğerlerini kontrollerine almak aşağılamak isteyebilir. Hatta kısım insanlar diğerlerini sömürmekle yetinmez köle yapmak (Firavunlar onlara tanrılık iddiasında bulunmuş) isteyebilir."
,"olumsuzluklar nasıl giderilir? “Ortak akıl”, insanlık büyük faydalar sağlayabilir. birey insanlığın yararı aklını kullanır ürettiği bilgiyi diğerlerinin istifadesi sunar."
,ÖRNEK:
,"Durum: Fikirler yöneticiler tarafından üretilir, üyelerin istifadesine sunulur. Yeni fikirler üretilirse yöneticilerce incelenir uygun görürse onaylanır."
,"Durum: Fikirler, yöneticiler dâhil tüm üyeler tarafından üretilir herkesin ortak istifadesine sunulur. Yeni fikirlere açıktır ortam. Değerlendirmeler kolektif yapılır."
,Birinci durumda üretilen fikirler yöneticilerin aklı anlayışı sınırlıdır.İkinci durumda üretilen fikirlerin gelişmesine açıktır ortam. Herkes üretir topluca istifade etmek sunar. Herkes kendine yarayanı alır. Daha zengin fikir ortamı oluşabilir. Tabiî topluluğun genel kabiliyeti nispetinde.
,“Aklın yolu birdir” Ortak havuzda biriken akılların doğruyu bulması daha kolay olabilir. Günümüzde iletişimin gelişmesiyle havuzun dolması havuzdan istifade daha kolay olabilir.
,"Akıl danelerin, efendilerin, şeyhlerin, neredeyse ilahlaştırılan çokbilmişlerin pabucunun dama atılması kaçınılmazdır “ortak akıl” ile."
,"Hadi! Kolektif, külli “Ortak akıl” havuzu oluşturalım. Akıllarımızı orada toplayalım, gerektiğinde oradan alıp kullanalım kimselere akıl diyet, telif ödemeyelim. Minnet etmeyelim."
,"Daha geniş bakabilirsek; Bilginin kaynağı nedir? Okullarda öğretilen bütün bilgiler daha önce birileri tarafından tespit edilmiş bilgiler. Teknolojik bilgiler çabuk eskiyor. makine veya yazılım daha piyasada tam manasıyla yayılmadan, daha yeni üstün olanı çıkıyor. Toplum bilimlerinde kabul görmüş olan bilgiler en Yüz yıllık. Hatta yeni şey söylemek kolay değil. En asırlık bilgilerle değerlendirilir görüşler. Sosyal alanda daha yavaş ilerlemenin sebebi olabilir?"
,Yahut şöyle söylemeli; neden yeni fikir üretildiğinde en yüz yıllık filozofların görüşlerinin süzgecinden geçirilsin ki.Bu nasıl kırılır? Ortak akıl geçen yüzyıldan bağımsız olarak çalışabilir mi?
,Ortak Karar
,Mutlak doğruyu veya haklıyı tespit etmek çoğu zaman mümkün olmuyor.
,"halde uzlaşmayı sağlayacak; kavgayı, çekişmeyi önleyecek yol bulmalı. karara varılmalı. Kararsızlık en kötü sonuçtur. Varılan kararın toplumun kesimini memnun etmesi beklenemez. Burada çoğunluğun iradesini yansıtan “Demokrasi” devreye giriyor. Eşit haklara sahip olanlar arasında çoğunluğun isteğinin yapılmasının kabulü toplumsal uzlaşı sağlanabilir. Çoğunluk alınan karara itiraz edenler elbet olacaktır. İşin inceliği, zarafeti burada gizli. Burada önceliği olan husus kararın doğruluğu veya yanlışlığı değildir."
,"Çoğunlukla alınmasıdır! Yoksa alınan kararın doğruluğunun tartışmasız kabul edilmesinin dayatılması yanlış sonuçlar doğurur. Karar,(Kişisel hak özgürlüklere aykırı olmamak kaydıyla) zorlayıcı hükümler içerebilir. Çoğunluğun özgür iradesi alınan kararlar, tabu değildir. Tartışılabilir, yanlış olduğu iddia edilebilir. karara uyma mecburiyeti vardır. Özellikle ihtisas gerektiren hususlarda, karar mekanizmasında görev alacak olanların eşit ihtisas kademelerinde bulunması gerekir. Rasgele oluşturulacak kurulun çoğunluk vereceği karar doğru olabilir?"
,"Aydınların feryadı yüzden, genellikle toplumun çoğunluğuna uymaz aydınların fikirleri. yüzden değerlidir. Yani toplumun yapamadığını yapar. Marjinal fikirler üretirler, demek değil aydınlar zaman doğru fikirler üretir veya doğru fikirler üretmeli. Doğru fikir üretmek değildir aydının asli vazifesi! geniş açıdan bakıp fikirlere ışık tutmaktır. Bazen yanlışı gösterir, bazen doğruyu…"
,"""Toplu akıl ""ve ""Toplu karar "" optimum fayda geçerli, marjinal fayda değil."
,"deney vardı fizikte. Kediyi fanusa koyup üzerini kapatıyorsun kapağı açarsan kedi gazla ölecek. Yani açarsan ölü mü, diri diye bakarsan ölü bulacaksın. durmda kedi içerde iken bakmazsan ölü diri gibi. Yani haklı haksız diye olaya bakmazsak. Herkes haklı haksız olarak ortada olur. Fikirler açısından haklı veya haksız ayrımı olmadığında fikir temsil imkanı bulacaktır."
,"sofra kurulsa tür yiyecek olsa şekerli şeyler şeker hastasına sefildir. Dese sofradan şekeri yasaklayın. Diğerlerine haksızlık olur. biri dese burada et türü yasaklansın. Olay yasakta değil, olay net olarak sunmakta aynı sofrada meyve suyu içki veya dana veya domuz eti sunulsa geniş yerde önemli olan neyin içinde olduğunun size net bildirilmesidir. Tercih zaman tercih olur. adam çıksa içki domuz etini yasaklasa sefil diye. Diğeri içki olarak şarap koysa ikisi kendi açısından doğru olanı yapıyor benim açımdan doğru olan güme gidiyor."
,"Ortak akıl, ortak noktaların ön plana çıkarılması değildir. Ortak akıl, aklın temsil edilmesidir. Marjinal insanları ortak noktalar kesmez. Ortak akıl, ortak karar üretmek ana kaynaktır. nedenle kaynağa sınır konulmaz.Temsil edilen akıl ortak karara frekansı yansıyacaktır."
,"insan insanlık önemliyken dinler, izimler ırkçılık insanı harcadı. İnsanlık illetlerden kurtulacak. Din, izimler, ırksal meyiller bireyin özgür alanında hüküm sürecek. Başkalarına dayatılmayacak."
,İnsandan daha önemli şey kalmayana sürer insanlık davası.
,"Bazen ""en iyiden"" iyidir ""iyi""."
,Saygılar
,Ahmet Bektaş
,
Akıl 17,
,"Akıl taşla uğraşmaz, akıl başla uğraşır,"
,"Akıl Hakla dalaşmaz, akıl hakla barışır…"
,(2013)
,
Akılla İlgili Sözlerim,
,AKILLA İLGİLİ SÖZLERİM
,Cahit KARAÇ
,"■ Akıl Hak, düşünce adalettir."
,*
,"■ Akıl, Allah’ın insan üzerindeki sıfatı, uzamı ise, insana ait düşünce insan aklının sıfatı, uzamıdır."
,*
,"■ Akıl başta, güç bedende, anlayış; insanı olgunlaştıran yaştadır."
,*
,"■ Akıl, baştan yukarı çalışırsa insanı yüceltir, baştan aşağı çalışırsa insanı alçaltır."
,*
,■ Akıl baştan çıkınca insan eşekleşir.
,*
,"■ Akıl çıkmaza girdiğinde kulak, aklın duymak istediklerini duyar."
,*
,"■ Akıl beden gözüyle, ruh gönül gözüyle bakar. Beden gözüyle bakan şeyin yarısını, gönül gözüyle bakan şeyin tümünü görür."
,*
,"■ Akıl bedenin bekçisi, ruhun dostudur."
,*
,"■ Akıl, Hak’ın bende eseriyse, düşüncem benim eserimdir."
,*
,"■ Akıl bilip, öğrenme kaynağıdır."
,*
,"■ Akıl bildiğini, gönül hissiyatını söyler."
,*
,"■ Akıl çuvala, düşünce şişe benzer; törpülenmeyen düşünce insanı rahatsız eder."
,*
,"■ Akıl dünyanın, kalp iki dünyanın efendisidir."
,*
,"■ Akıl düşünür, gönül birleştirir, nefis ayrıştırır."
,*
,"■ Akıl düşündüğü şeyi, zaman gerçekleştiremeyebilir, bazen aklında zamana ihtiyacı vardır."
,*
,"■ Akıl düşünebildiği, göz görebildiği işe yarar."
,*
,"■ Akıl düşüncenin, düşünce eylemin anasıdır."
,*
,"■ Akıl düşüncenin, düşünce insanın var olma sebebidir."
,"■ Akıl düşünceyle, kalem sözle övünür."
,*
,"■ Akıl için, Allah dışındaki şey sonludur. Sonlu olan şeyin bilgisine ulaşılır."
,*
,"■ Akıl içinde doğru çözümü gören göz, düşüncedir."
,*
,■ Akıl ilimden sapanların sonu şeytanlıktır.
,*
,"■ Akıl fiziksel şeyleri görürken, gönül fizik ötesi âleme ait görünmeyen şeyleri görüp hisseder."
,*
,"■ Akıl gücü kalp gücüyle birleşirse güç “güç” olur, güç başarı."
,*
,"■ Akıl beden gözüyle, ruh gönül gözüyle bakıp görür."
,*
,■ Akıl gözün gördüğünü söyler.
,*
,■ Akıl Hak’a aittir hakkı temsil eder. Düşünce bize aittir. Adaleti temsil eder.
,*
,"■ Akıl, hayatın terazisidir."
,*
,■ Akıl hayatın vaaz geçilmez tek yaşam kaynağıdır.
,*
,"■ Akıl ilim sahibinin gayesi, içiyle Hakk’a, dışıyla halka hizmet etmek olmalıdır."
,*
,"■ Akıl insanı ilahlaştırmamalı, ilaha yaklaştırmalı."
,*
,"■ Akıl kalbin nuru, ruhun dostudur."
,*
,"■ Akıl insanı konuşturmaz, bilgi konuşturur."
,*
,"■ Akıl; köre göz, sağıra kulak, yüreksize yürek, dilsize sözdür."
,*
,"■ Akıl kötüden ziyade iyi olanı, çirkinden ziyade güzel olanı, sertten ziyade yumuşak iyi huylu olanı sever."
,*
,"■ Akıl kulağın duyup, gözün gördüğünü; duyar, görür söyler."
,*
,"■ Akıl kulakla duyar, dille söyler."
,*
,"■ Akıl olmayan baş düşünmez; düşünmeyen baş yorulmaz, düşünüp yorulmayan beden baş, boş durur."
,*
,"■ Akıl öğrenme, kalp onama merkezidir."
,*
,"■ Akıl radar istasyonuna benzer, gözün görmediklerini görür, kulağın duymadıklarını duyar."
,*
,"■ Akıl sahibi için; hatadan, ders çıkarmak marifet, devam etmek gaflettir."
,*
,"■ Akıl, Allah’ın insana verdiklerini düşünür."
,*
,"■ Akıl bilip öğrenmenin, kalp eğitilip eylem yapmanın kaynağıdır. Onun inançtan akıl değil, kalp sorumludur."
,"■ Akıl bilip öğrenip marifet sahibi olmanın, kalp eğitilip alışkanlıklar kazandırılarak hüner sahibi olmanın kaynağıdır."
,"■ Akıl okuyup öğrenip düşünüp feraset, kalp eğitilip vicdan sahibi olarak cesaret göstermenin kaynağıdır."
,*
,"■ Akıl üretir, nefis tüketir."
,*
,"■ Akıl ürünü olan hayal düşlerimizi, inanan kalbimiz gerçekleştirir."
,*
,"■ Akıl var, insan başını baş eder; akıl var insan başını taş eder."
,*
,"■ Akıl varlıktır, düşünce var olmaktır. (Ezeli var olan varlık Allah’tır. Düşünmek var olup, kul olmaktır.)"
,*
,"■ Akıl varlık, varlık düşünceyse, varlığa düşünceyle ulaşılır."
,*
,"■ Akıl varlığa, düşünce var olan varlığın varlığına aittir."
,*
,"■ Aklım varlığa, düşüncem bana ait, halde bende varlık varım."
,*
,"■ Akıl, varlığın bendeki varlığı ise, düşünce benim varlıktaki varlığımdır."
,*
,"■ Akıl yazılanı unutmaz, yazılmayanı unutur."
,*
,"■ Akıl beden gücü yerinde olanın, çalışıp kazanmadan yemesi eşekliktir."
,*
,"■ Akıldan başımız, hizmetinden aklımız Allah’a aittir. Düşüncemizden benliğimiz, benliğimizden bedenimize hizmet eden düşüncemiz bize aittir."
,*
,"■ Akıldan uzaklaşan, Hak hakikatten uzaklaşır."
,*
,"■ Akılca büyümeyen çocuk, adam olmaz."
,*
,"■ Akıllı adam şeyi bilmek değil, hayatı kolaylaştırmak okur, öğrenir."
,*
,"■ Akıllı adam; yaşarken okumayı, okurken yaşamayı öğrenir."
,*
,"■ Akıllı insanlarla konuşup anlaşmak, ahmak aptallarla konuşup anlaşmaktan daha kolaydır."
,*
,"■ Akıllı akıl gözüyle, deli boş gözüyle bakar."
,*
,"■ Akıllı aptalı, aptal akıllıyı beğenmez."
,*
,"■ Akıllı baş; bilgiyi, akılsız baş; boş lakırdıyı sever."
,*
,■ Akıllı başın sakalı akıllıdır.
,*
,"■ Akıllı bilgisiyle, akılsız cehaletiyle konuşur."
,*
,"■ Akıllı iş yaparken, deli konuşur."
,*
,■ Akıllı insan herkesi en kendisi düşünür.
,*
,"■ Akıllı insan gerektiğinde, dürüst insan zaman gerçeği söyler."
,"■ Akıllı insanın kulakları uzun, dili kısadır."
,*
,"■ Akıllı görünme çabası, insanı daha aptallaştırır."
,*
,■ Akıllı köpek kendinden zayıf olanı ısırmaz.
,*
,"■ Akıllı kusuru kendinde, ahmaklar kusuru başkalarında bulur."
,*
,■ Aklı olan paralı olandan daha zengindir.
,*
,"■ Aklı olan değil, düşünen insan; insandır. Yoksa bütün hayvanlarda akıl var."
,*
,"■ Akıllı olmak, hayattaki zorlukların üstesinden gelmesini bilmektir."
,*
,"■ Akıllı alıp satarken, deli yatarken düşünür."
,*
,"■ Akıllı yağını ekmeğine, deli üstüne başına sürer yer."
,*
,"■ Akıllı zengin, fakirle iyi geçinendir."
,*
,"■ Akıllılar beğendiklerini, akılsız ahmaklar görüp duyduklarını alkışlarlar."
,*
,"■ Akıllılar susunca, ahmaklar konuşur."
,*
,"■ Akıllıya gülen deli, deliye gülen akılsızdır."
,*
,"■ Akıllıyken aptal görünmek, akıllılıktır."
,*
,"■ Akılsız baş beden üstünde, yazısız taş mezar üstünde boş durur."
,*
,"■ Akılsız baş, mezar taşına benzer, ikisi boş bedeni bekler; birinde akıl, birinde ruh yoktur."
,*
,■ Akılsız insanın pusuda yatan aslanı görmeyen ceylandan farkı yoktur.
,*
,■ Akılsız insanın ölüden farkı yoktur.
,*
,"■ Akılsız hedefe, hedefsiz yola gidilmez."
,*
,"■ Akılsız yürek, yüreksiz akıl hiçtir."
,*
,"■ Akılsız yürek, yüreksiz akıl hiçtir. bazen aşırı yüreklilik insanı akılsız, bazen aşırı akıllılık insanı yüreksiz eder."
,*
,"■ Akılsız yürek, yüreksiz akıl, düşünmeden konuşan dil hiçbir işe yaramaz."
,*
,"■ Akılsızlık bilgisizliktir, bilgisizlik cehalet yoksulluktur."
,*
,"■ Akıp giden zaman, yaşadığımız yerdeki şeyi değiştirir."
,*
,"■ Akıp giden zaman değil, zamanla birlikte şey."
,*
,■ Akla aykırılık çirkinliktir.
,*
,■ Akla doğruyu gösteren Hak’tır; Hak’tan şaşan akıl yanılır.
,*
,■ Akla gem vurulsa duygu düşünceye gem vurulmaz.
,*
,■ Akla yol gösterip yön veren görünmeyeni görüp bilinmeyeni bilen gönüldür.
,*
,■ Akli irademizi (ilahi kader hükmünce) yaratılışımız gereği hür kullanmayı talih içinde doğru öğrendiğimizde kendimizi Allah’a daha yakın hissederiz.
,*
,■ Akli irade gücüyle elde edemediklerimizi elde etmek Allah’a yakarışımız duadır.
,*
,■ Aklı olan konuşur. söz aklın ürünüdür.
,■ Aklı olanın öğretmeni çoktur. dünya ona öğretmenlik eder.
,■
,"■ Aklı olan değil, düşünen insan, insandır. Yoksa bütün hayvanlarda akıl var."
,*
,"■ Aklı baştan çıkaran aşk, bedenimizdeki ruhun halen bize ait olduğunu hatırlatır."
,*
,■ Aklı bertaraf eden (sevgiden oluşmuş) aşırı duygu seline “aşk” denir.
,*
,"■ Aklı bilgi beslenenin ruhu umutsuz, aklı şaşkın olmaz."
,*
,■ Aklı büyük olanın sözü büyüktür.
,*
,■ Aklı çıkmaza sokan sevgi seline “aşk” denir.
,*
,"■ Aklı olanın, doğrusu az, yanlışı olur."
,*
,■ Aklı olan boş konuşur.
,*
,"■ Aklı olan insan, adam öldürmez, ölüp – öldürmeyi aklından geçirmez."
,*
,"■ Aklı olmayan duymaz, duysa duyduğuna inanmaz."
,*
,■ Aklı olmayanın adaleti olmaz.
,*
,■ Aklı olmayanın dostu düşmanı olmaz.
,*
,"■ Aklı olmayanın; gözü kör, kulağı sağırdır."
,*
,"■ Aklı olmayanın hedefi, hedefi olmayanın geleceği olmaz."
,*
,"■ Aklı olana, dünya ders verir."
,*
,"■ Aklı olan, eğri yolda düz gider."
,*
,"■ Aklı olan, haklıdır."
,*
,"■ Aklı olan, iyiyi örnek alır, kötüyü terk eder."
,*
,"■ Aklı kıt olanın bilgisi az, ruhu fakir, karnı aç, nefsi azgın olur."
,*
,"■ Aklı kıt olanın, doğrusu olur."
,*
,■ Aklı kuvvetlendiren sağduyudur.
,*
,"■ Aklı küçük olan, şeyi bildiğini sanır."
,*
,"■ Aklı küçük olan nefis peşinde, büyük olan insanlık peşinde koşar."
,*
,"■ Aklı olan düşünür, olmayan şeye boş verir."
,*
,■ Aklı (zekâsı) olup okuyup aklını büyütmeyenin aptaldan farkı yoktur.
,*
,■ Aklını kullanıp alırsan tedbir yemini / kısmetini kuş kapar. başkasının kısmetini taşırsın kapıya kadar.
,■ Aklını kullanıp kendi kaderini kendi tayin etmeyenin kaderini başkaları tayin eder.
,*
,■ Aklını yoranın anası ağlamaz.
,"■ Aklın önüne nefsi, nefsin önüne hırsı koyan adam, kim olursa olsun! artık adamlıktan çıkmıştır."
,*
,"■ Aklı zaafa düşüren kalp, kalbi zaafa düşüren gönüldür."
,*
,"■ Aklımız varlığa ait olduğundan, düşünebildiklerimiz gelecek hayatın içinde cereyan edecek olanlardır."
,*
,"■ Aklımıza gönlümüzün gücü yeter gönlümüze aklımızın gücü yetmez. gönül, Hak işi; akıl, kul işidir."
,*
,"■ Aklın bildiğini ten, tenin bildiğini akıl bilmez."
,*
,"■ Aklın (dış dünyaya açılan) iki penceresi var; Biri göz, biri kulak. Göz gündüz, kulak gece gündüz işe yarar."
,*
,"■ Aklın doğru kullanılması, akıllı olmaktan daha önemlidir."
,*
,"■ Aklın düşüncesi çiçek, sözü meyve sayılır."
,*
,"■ Aklın düşmanı şeytan, şeytanın düşmanı akıldır."
,*
,"■ Aklın idrak edemediğini, bazen gözler müşahede eder."
,*
,"■ Aklın iki kulağı dili var, kulakla duyduğunu dille söyler."
,*
,"■ Aklın sınırı olur, nefsin olmaz."
,*
,"■ Aklın üstünü örten karanlık, insana korku verir."
,*
,"■ Aklın yolu açılmadan, hikmet sahibi olunmaz."
,*
,"■ Aklına danışmadan, kim söylerse söylesin, sakın ona inanma; kandırır seni, sonra acı çektirirken arkandan güler sana, sende adam sanırsın sonra serseriyi."
,*
,"■ Aklını çuvala koyup ağzını bağlayarak sakın başkasının eline verme, onu sana emanet eden Hak’a ihanet etmiş olursun."
,*
,"■ Aklını kullanan akıllı, kullanmayan aptaldır."
,*
,■ Aklını kullanmayan toplumların sahte ilahları olur.
,*
,"■ Aklını kullanmayanın kaderini Allah değil, başkası yazar."
,"■ Aklını kullanmayanın dostu az, düşmanı olur"
,*
,"■ Aklını kullanmasını bilmeyen adam, hiçbir zaman kötüden iyiyi, yanlıştan doğruyu, çirkinden güzeli ayırt edip hakkıyla insan olamaz."
,*
,"■ Aklını; gözüne çeviren dünyayı, gönlüne çeviren Allah’ı görür."
,*
,"■ Aklını karartan ruhunu, ruhunu karartan aklını kaybeder."
,*
,"■ Aklını konuşturan âlim, ruhunu konuşturan şairdir."
,*
,■ Aklını yoran Hak’ı bulur.
,Cahit KARAÇ
,"Şair, Düşünür Yazar"
,NOT: Sözlerin tamamı bana aittir. Alıntı yapanlar lütfen adımı altına yazsınlar
,
Saplantı Akıl,
,47
,Akıl saplantı olursa yönetime yönelir. Yönetimlerde akıl varlığı ortadan kalkar. Aklın mantığı madde bütünleşir. Cezbolan ruh aklın yenik halinden madde sevişir sevişme rantır. Artık akıl ruh çevresinde yoğunlaşan yönetime talip olan akılların vesilesi rantların üremesine destek vermeye meyillenmişlerdir.
,
A A Şiirleri AKIL TUTULMASI,
,AKIL TUTULMASI
,"ülkenin tarihinde yaşanmış akıl tutulması olayı vardır. Bunlar ülkenin insanına zarar vermiş, tarihin şanlı sayfalarına kara leke olarak yerleşmiştir."
,"İslam toplumunu bölen fitne hareketlerinin ilki Cemel Sıffin vakalarından sonra Hz. Osman’ın öldürülmesi, Hz. Ali devrindeki karışıklıklar başta Hz. Hüseyin olmak üzere Peygamber evlatlarının katli. Yahudi’nin hainane planlar İslam ümmetini bölmeye varmış, önce Haricilik sonra Alevilik adı altında bölünmeler yaşanmıştır."
,"bölünmeler bugüne sürmüş, bugün e İslam’ın en büyük problemi haline gelmiştir. Bugün Deaş’ın varlığı harici anlayışın çağımızda yeniden hortlatılması olmuş, günkü haricilik İslam’ı nasıl içten vurmuşsa, bugünkü haricilikte İslam’ın yönlü şekilde zor durumda bırakılmasına neden olmuştur."
,"gün İslam dünyasını karıştıran batı entrikaları Yahudi’nin açtığı fitneyi zaman canlı tutmayı bilmiştir. Musa’nın boşluğunu bulan Samiri fitnecisi Hak dini saptırıp putçuluğa varan, insanı yahut kuru aklı putlaştırmaya yol açan felsefi inanışlar İslam’a büyük darbe vurmuştur."
,"Altın gümüş hırsı, makam mevki düşkünlüğü belalar yanında şöhret liderlik şehvetleri İslam Alemi’nin baş belası kesilmiştir. Allah yaşamak ölmek yerine sapık düşünceleri hak yerine ikame ederek küfrün ekmeğine yağ sürenler gün ortalığı tutmuş durumdadır. Mısır’da darbeci Sisi, Irak’ta Deaş faciası, Afrika’da Boko Haram cinayetleri dünyanın çeşitli yerlerine yayılmış El-Kaideci zihniyet sureti haktan görünen batıl düşünce hareketlerdir İslam’ın güzel yüzünü kirletici rol üstlenmektedirler."
,"Hristiyan Yahudi dünyası gün İslam dünyasını alanda sıkıştırmakta İslam’ın tarihsel gelişimindeki akıl tutulmalarını kaşımaktadır. akıl tutulmalarından kurtulmak İslam dünyası olarak bilim, kültür sanat düşünceye dayalı yeni forma kavuşmak zorundadır. Aksi halde daha akıl tutulmaları yaşayabiliriz."
,Ahmet KEMAL
,
Akıl Düşüverdi Yarin Peşine,
,"aramam inci mercan takıyı,"
,"Yar yüreğe yakıverdi yakıyı,"
,"Gül dalına asıverdim çakıyı,"
,Akıl düşüverdi yarin peşine.
,"Yeni sürmüş yarim kaşa sürmeyi,"
,"Gönül arzuladı yakın görmeyi,"
,"Onun bahçelerde gezmeyi,"
,Akıl düşüverdi yarin peşine.
,"Akıl mantık birbiriyle çatıştı,"
,"Nazlı yarim gül bahçeme katıştı,"
,"giydiyse en aladan yakıştı,"
,Akıl düşüverdi yarin peşine.
,"Sevgi bağdan kırçiçeği toplamış,"
,"Nezaketle önce kendi koklamış,"
,"Bilirmiki yüreciğim hoplamış,"
,Akıl düşüverdi yarin peşine.
,
İlim aklın ibadetidir,
,"Akıl olmadan ilim olmaz,"
,İlim aklın ibadetidir.
,"Olsa ilmin değeri kalmaz,"
,İlim aklın ibadetidir.
,"Akla dünya kapısı dardır,"
,Akıl düşünmek ardır.
,"ilim akıl vardır,"
,İlim aklın ibadetidir.
,"Akıl yok olsa insan şaşar,"
,Akılla ilim özden taşar.
,"Akıl olmasa ilim düşer,"
,İlim aklın ibadetidir.
,"Akılsız olan kuldan siner,"
,Akıl giderse ilim söner.
,"Dünya akıl üstüne döner,"
,İlim aklın ibadetidir.
,"Yusuf gönülde er isen er,"
