title,poem_cleaned
,Dil söyler gönül eyler ezgileri
,Yar sitem eylemiş kırılır dallarım
,Gül yanağı solmuştur hardan
,"Bağına, bahçesine düşen kardan"
,Bülbülün susuşu soldurur ondan
,Can ayrılmış canandan
,Yar sitem eylemiş kırılır dalım
,Yollarımı hasrete bezemiş
,Kirpiğin göze perdelemiş
,Düşer inciler yüzüne pınardan
,Lebleri kilit öfkesi baldan
,Yar sitem eylemiş kırılır dallarım
,ah eyler incinir sol yanım
,Değmez bakışların kurbanım
,Gülmezse yüzün olur halım
,Sana fedadır can cananım
,Yar sitem eylemiş kırılır dalım
,28.1.2010 İST
,
..BENİM SEVDİĞİMDiR,
,Kaderimdir beni tuşa getiren
,Yazan kaleme sitem edeyim
,Döndürüp döndürüp başa getiren
,Bozan yelime sitem edeyim
,kalemi tutan eli sevmişim
,Beni sürükleyen yeli sevmişim
,kulunu deli deli sevmişim
,Yakan eleme sitem edeyim
,Onu ayna ayna dağlara atmış
,Aşkını yansıtmış canı dağlatmış
,Şiirler yazdırmış gönül çağlatmış
,Akan selime sitem edeyim
,O/Nur/un zâtıdır yazıyı yazan
,Bahar yaz geçti yakındır hazan
,Yanına çağıran kabrimi kazan
,Talan hâlime sitem edeyim
,
* Sitem *,
,Sitem sitem
,"Seni benden çalana,"
,Seni benden ayırana sitem.
,"kollarda olduğun,"
,"Beni ayyaş yaptığın,"
,Dipsiz kuyuya attığın sitem.
,"yüreğin altına elini koyamadığın,"
,yüreği bitirdiğin sitem.
,"Hissedemediğin aşk,"
,Soldurduğun busem sitem.
,Denizlere sel olup akıttığım göz yaşlarımı
,Dalgalar vurur sahiline diye günlerce beklediğim
,Aptallığıma sitem.
,"Riyasız, çıkarsız, sınırsız davranıp,"
,İhanete uğradığım saflığıma sitem.
,"Başımı dik tutamayıp onurumu, gururumu"
,Ayaklar altına aldığım
,Kendime sitem...
,(02 Eylül 2005 / İstanbul)
,
Ayrılığa bin Sitem,
,Ayrılığa bin Sitem
,Ademden Havvayı ayırmış
,Ayrılığa bin sitem benden
,Bülbülü gülden ayırmış...
,Yavruyu anneden...
,Ayrılık ölümden beter
,Davacı gönül
,Davalı gül...şimdi
,boşanma davasına tanık oldum
,Ayrılığa sitem doluyum
,Yağmurlar yağarken gitmişti
,Kör sokaktan geliyor hıçkırıklar şimdi
,Ayrılığa sitem doluyum
,Bülbülü gülden ayırmış
,Bakılacak yüz var sende kara ayrılık
,ayrılık yaşadım ayrılık ölümden beter
,Mecnunun leylayı sevdiği sevmiştim
,Bilmedi...
,Ayırdı ayrılık
,Ayrılığa sitem doluyum
,Ademden havvayı ayırmış...
,Ölüm ayrılık dediler
,Ölüm dedim...
,ayrılığı seçti
,İçimdeki gülü görmedi
,Ayırdı ayrılık
,Ayrılığa sitem doluyum
,Mecnunu leyladan ayırmış
,Cennet bahçelerine
,İki gül yakışırken
,mahkeme yanlı
,ayrılığı seçti
,Benim gülümü gülden saymadı
,Gurur celladına dur diyemedin be güzelim
,“Dön” demekten dilimde tüy bitti...
,Ayırdı ayrılık
,Ayrılığa sitem doluyum
,Anayı yavrusundan ayırdı
,Ölüm kıyamadı
,Dönmez dön desem
,zulmü seçti
,Mahkemesi günde görüldü
,Ayırdı ayrılık
,Ayrılığa sitem doluyum
,Kulu yaradandan ayırdı
,şeytan ayrılık ateşten yaratılmış
,Gül gönülden ayrı şimdi...
,Boynu bükük kaldı gülün...
,Gülün içinde gül yok sandın gönül...
,Ey ölü gönül
,Ayrılık adı çölün
,mahkeme yanlı
,Kaderine ayrılık yazılmaya görsün gülün
,Feryadı cihanı yakar bülbülün
,
Neden bana yâr sitem edersin..,
,"Konu:Sitem,Hasret.."
,Siyah saçlarına kar düşmüş diye
,Neden bana yâr sitem edersin
,Bunca senem geçmiş sensizliğinle
,Neden bana yâr sitem edersin..
,Seni benmi kuruyan güle döndürdüm
,İçindeki umutları benmi öldürdüm
,Dizlerine üstüne benmi çöktürdüm
,Neden bana yâr sitem edersin..
,Hasretle bekletme gel demedim
,Alacağım diye söz vermedim
,Gelmedin soldurdun kendi kendini
,Neden bana yâr sitem edersin..
,Nazından adım uzakta kaldım
,Seni özledim hasretle yandım
,Göğsümdeki acılara çiviler çaktım
,Neden bana yâr sitem edersin..
,Şimdi çatırdıyor kırık dalların
,Şuursuzca akıyor gözyaşların
,Hiçmi kabahati yok geçen yılların
,Neden bana yâr sitem edersin..
,seni sevenin bekleyenindim
,Gözü yaşlı dalıpta özleyenindim
,Hayalinle kalbimi sindirenindim
,Neden bana yâr sitem edersin..
,Tarih:17.07.2010
,
Sevgi tazelerse Gaziantepli bestekar-şair Erol Güngör şiiri,
,"Sevgi tazelerse, sitem faydalı"
,Aksi halde gönül teli kırılır
,kararda art düşünce sezilse
,Bütün kalpler birbirine darılır.
,hata aceleden oluyor
,Olgun insan bunu gözde büyütmez
,"Hoş görülü olmak, dostun gücüdür"
,Hiç sitem acıları öğütmez.
,karar bize bağlı değildir
,Yorgun gönül daha çabuk pes eder
,Sitem etmek dünyada en kolay
,Dost bakışı dikeni gül eder.
,Neye yarar sitem dolu dostluk
,"acı söz, keskin sirke gibidir"
,Âşıkların bal dökülür dilinden
,zaten Leyla Mecnun gibidir.
,9.2.2010
,
Sitem etmem sana gönül karşı çıkıyor bana.,
,"Aşkın yansam sitem etmem yar sana,"
,Ateşlerde kalsam söndür diye demem sana.
,"Sitem etmem asla gönül küser sana,"
,Sitem etmem sana gönül karşı çıkıyor bana.
,"Yanımda olmasan aşkın yetiyor bana,"
,Yalnız kalsam seni sevmem yeter bana.
,"Rüyalarıma girmen canım teselli bana,"
,Sitem etmem sana gönül karşı çıkıyor bana.
,Halil ÇOLAK 03.02.2010
,ANKARA
,
Vefasız...5...! ! !,
,"Merhabayı selâmı kestim seninle,"
,Sitem edip durma yeter VEFASIZ
,"Gönül bağlarıma hep diken ektin,"
,Sitem edip durma yeter VEFASIZ
,"Sevda bağlarında sahte kalpazan,"
,"Aşkın sumağına zehirler katan,,"
,"Kaşla göz arası şeytanla yatan,"
,Sitem edip durma yeter VEFASIZ
,"Koptu bağlarımız bağlanmaz daha,"
,Sahte sevdalara koşamam daha..
,"Konma gülüme,nede yaprağa,"
,Sitem edip durma yeter VEFASIZ
,"Feryadına düştüm duymadın sesim,"
,Eksilmez/ki hiç gam/ım kederim..
,Bundan söyle sana deyim..?
,Sitem edip durma yeter VEFASIZ
,Gönülden sevmendi senden dileğim
,Candan sevdiğini nasıl bileyim..?
,"öyle koşup geleyim,"
,Sitem edip durma yeter VEFASIZ
,"Durak YİĞİT yeter bakma arkana,"
,Böyle sevdaların varma farkına..
,"Riyakâr/ın sarayı yıkılsın başına,"
,Sitem edip durma yeter VEFASIZ
,Duark YİĞİT
,Gönüllerin Şairi
,2010...KOCAELİ
,
Sitem değil tevekkül ederiz Allaha,
,"yüreğimizde imanı kaldırıp şaha,"
,Sitem değil tevekkül ederiz Allaha.
,"sözlerin üzerine söyleyim daha,"
,Sitem değil tevekkül ederiz Allaha.
,"Allaha iman eden kimse asla sıkışmaz,"
,Kendini bilen insan Allah takışmaz.
,İsyan etmek bizim kullara yakışmaz.
,Sitem değil tevekkül ederiz Allaha.
,"Doğru yolu arayıp iman buluruz,"
,Burda olduğu haddimizi biliriz.
,kimiz Yüce Allaha karşı geliriz?
,Sitem değil tevekkül ederiz Allaha.
,"Hayat bizim ömür yolunda olan koşudur,"
,Dünyada Allaha iman şeyin başıdır.
,"Yaradana karşı gelmek şeytanın işidir,"
,Sitem değil tevekkül ederiz Allaha.
,"Gelin hep beraber kendimizi Hakka verek,"
,Boş ver Yusuf itikatsız sözleri bırak.
,"Esas olan Allaha şükür yapmak gerek,"
,Sitem değil tevekkül ederiz Allaha.
,
# Yâre sitem ederim #,
,"Kalpten kalbe yol vardır izlenir,"
,"Sevgim gönüldendir kalpte gizlenir,"
,"Eyyub sabırla gönlüm sezlenir,"
,Sevda bilmez yâre sitem ederim.
,"Gönül sevdası senin sözünü almaz,"
,"Verdiği sözde devasını bulmaz,"
,"Kırılan kalbin tamiri olmaz,"
,Gönül gülmez yâre sitem ederim.
,"ÖZLEMİ' yem sitem dolu yüreğim özüm,"
,"Duygular hapsolur yaş dolar gözüm,"
,"Artık sildi gönül söyleme sözüm,"
,Dediğim olmaz yâre sitem ederim.
,ÂŞIK ÖZLEMİ
,20.05.2008
,
Sikayet Etmenin Zamani Deyil,
,Şikayet Etmenin Zamanı Deyil
,Madem dünyaya geldin arkadaş
,Şikayet etmenin zamanı değil
,Çile dergahına hoş geldin yoldaş
,Sitem eylemenin zamanı değil
,Emeğim değerim alın terimden
,Kemlik gelmez nasırlaşmış elimden
,çektim sansürsüz dilimden
,Sitem eylemenin zamanı değil
,Emeyime saygı duydum uyandım
,Zorluklar içinde zora dayandım
,İnsan oldum bin zulma uğradım
,Sitem eylemenin zamanı değil
,Ekmek özgürlük özgür olunca
,İnsanlık toplum hukuk bulunca
,Yaşayan insanlık çaydaş olunca
,DOST ŞEREF sitemin zamanı değil
,DOST ŞEREF
,
Bu Sitem Niye,
,SİTEM NİYE
,"Bülbüller uçup gittiler, Terkedildi tomurcuklar,"
,"Baykuşlar gelip öttüler, Tomurcuklar solacaklar."
,"Minarede sela sesi, Tükendi aşkın nefesi,"
,"Ayrılık şarkısı ile, Beni benden alacaklar."
,"Alıp götürün beni, Götürünüz sevgiliye,"
,"Aklımdan hiç eser yok, Dönmüş gibiyim deliye,"
,"Tren düdüğünü çaldı, Yola çıkmak üzereyim,"
,"sitem edenlere, Diyorum sitem niye.......İNSANİ"
,
Kopardı Aldı Benden...,
,karanlık gecede
,Sitem dolu sözlerle
,Haykırdım sesimi yıldızlara
,Kader acı verdi bana
,Tuz biber azap içinde
,Çırpındım sessiz sedasız
,Karanlık gecenin ayazında
,Gözyaşlarım kurudu
,Yürüdüğüm yollar taşlı
,Tuttuğum güller dikenli
,Yaşam boyu sitem dolu geceler
,Üşüyorum soğuk ayazlı gecelerde
,Hani vardır yuvasız kuşlar
,Dönüşü olmayan ayrılıklar ağlatır seveni
,Anlatırken kendimi dolaşır sitem sözlerim
,Uykusuz hüzün dolu geceler
,Kopardı aldı benden
,Acısı kaldı yüreğimde
,Giden dönmüyor yazık
,Gözler hep yollarda kaldı
,gelmiyorsun diye
,sustum sustum yıllarca
,Yakar durur yıllardır bağrımı ayrılık acısı
,Hasretlik türküsü gibi...
,Hüseyin yanmaz
,03/08/2011
,
Seni Unutursam...,
,"Seni unutursam yazıklar olsun bana,"
,"Yazdığım şiirleri, sitem diye anlama,"
,"taraftan taşlar yağsada ağlama,"
,"Seni unutursam yazıklar olsun bana,"
,"Yazdığım şiirleri, sitem diye anlama..."
,"Seviyorum diyemedim perişanım,"
,"Gözlerin masumdu bildim pişmanım,"
,"Seni benden ayırana bilki düşmanım,"
,"Seni unutursam, yazıklar olsun bana,"
,"Yazdığım şiirleri, sitem diye anlama..."
,
Sitem var,
,Vefasız hasretin gözümde tüter
,Vicdana gel artık! yeter
,"Dışımda neşe var, içimde keder"
,Ağızlar konuşmaz dilde sitem var.
,"Sensiz, kışa döndü baharlar yazlar"
,Bülbülün garip hailne yüreğim sızlar
,Zevkler değişir oldu yastadır hazlar
,Bülbüller ötmüyor dalda sitem var.
,Güneş doğmuyorki bitsin geceler
,Dilim dönüp dolaşıp ismini heceler
,Yaylalar yeşermez karlıdır yüceler
,Çiçekler açmıyor gülde sitem var.
,Yüreğim sızlıyor benzimde solmuş
,Dizlerim tutmuyor mecal yok olmuş
,Hüzünden dostların yüzleri solmuş
,Mecalim yetmiyor halde sitem var.
,olmazsan can ermezki yaza
,Azrail geldiği zaman bakmıyor naza
,Dedimki: duygularımı dökeyim saza
,Teller konuşmuyor sazda sitem var.
,
# Sitem kâr etmez  #,
,"yaptım bilmem nazlı yâre,"
,Susup gitsem sitem kâr etmez.
,"Ardıma bakmadan garip biçare,"
,Küsüp gitsem sitem kâr etmez.
,"Lav misali kalbime akarak,"
,"Beni küle çevirirdi yakarak,"
,"Demirden engeli yoluma çakarak,"
,Asıp gitsem sitem kâr etmez.
,"pervane dönsem çevrilsem,"
,"Ayrılık ateşiyle yanıp kavrulsam,"
,"Issız çölde kum olup savrulsam,"
,Esip gitsem sitem kâr etmez.
,"ÖZLEMİ' yem kulak vermez çağrıma,"
,"Hiç derman olmadı, gönül ağrıma,"
,"Yardan miras çile derdi bağrıma,"
,Basıp gitsem sitem kâr etmez.
,ÂŞIK ÖZLEMİ
,22.05.2008
,
"Git, denilen zamanlar",
,git denilen zamanlarda
,gidememekti
,son sitem
,08 Eylül 2006
,
Sitem,
,Sitem etmezdim geceye
,Gururun bende kalmasaydı
,Tohum ekmezdim toprağa
,Rüzgarı sende kalmasaydı
,
Bayrama Sitem!,
,"Dinle bayram, dinle! Sitemim, sana"
,"Yüreğim boyandı, kıpkızıl kana"
,"Nasıl gel diyeyim, söyle sana?"
,"Gelme bayram, bizim elde mâtem var"
,"Ateş düştü! Feryatlar var, sitem var!"
,"Yıllar var zulümde; Kaşgar, Urumçi"
,"Asıyor, kesiyor, moskofun piçi"
,"Nasıl bayram etsin, canımın içi?"
,"Gelme bayram, bizim elde mâtem var"
,"Ateş düştü! Feryatlar var, sitem var!"
,"Kerkük’den yükselen, figanı işit"
,"Allah deyip Türk’ü, kesiyor IŞİD"
,"İşkence, tecavüz! Dert çeşit, çeşit"
,"Gelme bayram, bizim elde mâtem var"
,"Ateş düştü! Feryatlar var, sitem var!"
,"Kudurdu Siyonist, perişan Gazze"
,"Müslümanın kanı, yılana meze"
,"Anla HARÎMÎ’yi, yarası taze"
,"Gelme bayram, bizim elde mâtem var"
,"Ateş düştü! Feryatlar var, sitem var!"
,Saim BASTIK (HARÎMÎ) -Malkara
,27/07/2014 Saat-02.00
,
Nedendir Can Yakışın,
,gizli sevdâ şarkısı söyler bakışın
,"Oysa susar dudakların, nedendir can yakışın"
,Yoksa cânâna tatlı sitem midir merâmın
,"Neden susar dudakların, nedendir can yakışın"
,_____________Âlimoğlu___________
,
 Dil Sitem Eyler,
,"Gülleri aştırıp gönül bahçemde,"
,"Kokusu gelirde,dil sitem eyler."
,"Bülbül isyan eder,Gül yaralıdır,"
,"Gönlüm ahızarda,dil sitem eyler.."
,"Yollarına baka,baka yoruldum"
,"Hasretinle yandım,yandım kavruldum"
,"çiçek açtm,nede kuurudum."
,"Bahar,bahar yeşillendim yoruldum.."
,Gördünmü hiç denizde yanan alevi
,Kış ortasında yanar durur yüreği.
,"Yarı yolda bıraktında seni seveni,"
,"Bülbülleri kondurmadığın,gül sitem eyler.."
,Onarmı hiç viran olan otağı.
,"Mutsuz olmuş,yıkık gönül DURAĞI"
,Sonbahara döndü sevda bağları..
,"Kurudukça yaprakları,dal sitem eyler.."
,
Kaç para,
,Neden sitem etmiştin
,Neden kızdın bana
,Sana borcummu var
,Hadi söyle kaç para
,Neden buz baktın
,Neden beni yalvarttın
,Dilinde zehirmi var
,Hadi söyle deva
,
Kahrediyorsun,
,Seni düşündükçe yürekten ağlıyorum
,cevap vermeyince kahroluyorum
,"Daha dün düşümde gördüm ağlıyordun,"
,"Geçerken halini sordum, sorma diyordun,"
,"Sitem ediyordun aşkım nedense bana,"
,Düşündükçe yarım beni kahrediyorsun
,Halil ÇOLAK 11.10.2010
,ANKARA
,
İki mechul yol,
,İki yol var şimdi önümde
,Biri seninle var olmak
,Hayata hayat demek yüzlerce kere
,Biri sensiz yok olmak
,Ölüme gelsin demek binlerce kere
,Sitem etme dediler
,Sitem etme kadere
,Bilmem kim düşürdü
,Beni böyle kedere
,Koydular ansızın iki yolu önüme
,Birine gitsem ölüm
,Diğeri sendin gülüm
,İki yol vardı önümde
,Biri karalar dolu yaşanması zor
,Biri yaralar dolu sarılması imkansız
,Hüznü zamansız mutlulugu kısıtlı
,İki yol vardı ikiside vicdansız
,İki yolum vardı
,Birini yitirmişim öyle dedin
,Geriye kalan yalnızlıklar icinde
,Birtek başıma ölüm
,etmedin ömrümce
,Bana kez tebessüm
,Madem ölüme kaldık
,Bırak azrail gülsün
,Son kez yüzüme gülümmmm...
,
İstanbul Rubaileri-30,
,cömert seven insana
,sitem eder kalbi susana
,Yarin sevdası yaktı hasreti
,İstanbul'u anlat gece bana
,
Ne sevdalar kaldı gitmez bu kentte,
,sevdalar yitirmişiz yürekte
,"sevdalar kaldı, gitmez kentte"
,Sitem salsam ulaşmazki gurbete
,zamanlar erittik ömürde
,
Gitme Sevgilim Allah Aşkına...,
,hatıra bırakmadan
,Gözyaşımı silmeden
,Hatır gönül dinlemeden
,"Gitme sevgilim,Allah aşkına"
,"elveda etmeden, hoşçakal demeden"
,Boynuma son kez sarılmadan
,Sarılıpta yanağımdan öpmeden
,"Gitme sevgilim,Allah aşkına"
,Arkana dönüp dönüp bakmadan
,Gözyaşlarınla yüzümü ıslatmadan
,Yüreğimi ellerinle söküp atmadan
,"Gitme sevgilim,Allah aşkına"
,Neden niçin diye sormadan
,"Sitem,intizar,kahır etmeden"
,Canımdan can almadan
,"Gitme sevgilim,Allah aşkına"
,"özür dilemeden,sitem kahır etmeden"
,"Ah,üzgünüm aşkım affet demeden"
,Cesedimi çiğneyip geçmeden
,"Gitme sevgilim,Allah aşkına"
,Nihat Gülle
,Şair yazar
,Yorumlar (1)
,
Anneye Ağıt,
,Bayramın ilk günü gelirim sana
,Sakın sitem etme anam bana
,Dualar okudum mezar taşına
,Anam geldim senin başına
,Abimle Babamı ziyaret ettim
,Onlarla konuşup selam getirdim
,dünyadan haber götürdüm
,Anam geldim senin başına
,Bayramlad elini öperim derdim
,Kuranla duamyla sana geldim
,Nafile seni göremedim
,Anam geldim senin başına
,Bayramın ilk günü sana giderdim
,Sende coban bizi güderdin
,Artık senin bizimle kalmadı derdin
,Anam geldim senin başına
,gidince tıran tıran dağıldık
,varken bayramda sana gelirdik
,Artık bacı kardeş tarumar olduk
,Anam geldim senin başına
,Bayram olsun birlik olalım diye
,Çokmu sitem ettim anam
,Sürekli gelirim artık sana
,Anam geldim senin başına
,DÖNER TEMÜR
,02.11.2005
,ANKARA
,
Sitem ederim...,
,Dosta Ümit olan dost sohbetleri
,Gönülde ayrıdır onların yeri.
,Gönülden harcanan tüm saatleri
,Boşa çıkar sitem ederim.
,"Tatlı,acı geçen günler özlenir"
,Mazileri içlerinde gizlenir
,Kalpten kalbe manevi yol izlenir
,Yoldan çıkanlara sitem ederim...
,
Anılar,
,Bugün anılarım beni özledi
,azim özlem
,Onca kapalı tozlu kapıların deliklerinden bana geldiler
,Sanki vefasızmışım yüzüme bakıp sitem ettiler
,unuturum unutulurum
,anılarımı dizi dizi kuruturum
,Sitem yok darılmak yok
,size dargınmıyım bunca şeyden sonra
,"Sizi hep iyi bilirim, size hep minnettarım bilirsiniz"
,Beni yapan değilmisiniz
,Sizi nasıl görmemezlikten gelirim
,meşgulum
,Öğrenmem gereken yeni dersler var
,Sınıfımı geçtim artık tezimi hazırlıyorum yaz
,Açtım gönlüme kendime yeni sayfa
,isterseniz dinlenin
