title,poem_cleaned
,"Şimdi yazıyı okurken tam burada dakika durup düşünün derim. Hiç tanımadığınız insanları gruba dâhil olarak görüp onlara düşman kesilmişseniz, hiç tanımadığınız grubun içerisindesiniz demektir. grubun fikirlerine, eylemlerine karşı olmak ayrı! Hele fikirler eylemler çoktan zulme dönüşmüşse, bizim savaş ilanıdır da! siyonistlere bakıp Musevilere düşman olmak, pkk’lılara bakıp Kürtlere düşman olmak, aşırı milliyetçilere bakıp Türklere düşman olmak, yobaza softaya bakıp Müslümanlara düşman olmak… Bunların hepsi, size hazır sunulandan yemenizden şey değildir. insana, önyargının elinde can vererek düşman olmak, kendinize hakaret etmek demektir. Kendi şerefinizi ayaklar altına almak demektir."
,"Varsın ideolojimizi hiçbir insanın geri çeviremeyeceği “haksızlık karşısındaki tutumumuz” belirlesin. tutum bizi insana değil, hakkın bertaraf edilişine düşman etsin. Öyle sıkı duralım zulmün karşısında, meleklerin secde ettiği şerefimiz ayyuka çıksın."
,"Buyrun, Hz. Ali (k.v.) bitirelim yazıyı:"
,"“Haksızlık karşısında eğilmeyiniz! hakkınızla beraber, şerefinizi kaybedersiniz! ”"
,"Dünyaya Yeni Söz Gazetesi, 19.05.2011"
,
Ya İlahi Görünmezden Bir Devlet,
,ilahı görünmezden devlet
,Zekatını vermez isem geri al
,Helalinden dört öküz ver yarabbi
,Koşup çifte süremezsem geri al
,Yoksulluğu ezberledim n'ideyim
,Verin aşkın badesini yudayım
,altın ver hacca gideyim
,kavl üzre duramazsam geri al
,verirsin beynamaza hayına
,Saldın beni züğürtlüğün yayına
,Köprüler yaptıram Tecer suyuna
,Kagir bina kuramazsam geri al
,söz ver yarabbi göreyim şimdi
,Yoksulluk elinden ciğerim yandı
,Üryana gömlek yetime hindi
,Rızan saramazsam geri al
,mümkün yarabbim yolundan sapam
,Ruhsat'ın terkedip dünyaya tapam
,Senin rızan oda yapam
,İki minder seremezsem geri al
,
Kim IV,
,hiç sordunuz
,kendinize
,yoksulluk
,soysuzluk
,aldanmışlık
,riya niye
,sömürü çarkı
,kime hizmet etmekte
,kim kandan beslenmekte
,egemenler nerede
,Kasım 2016
,
Zalim Yoksulluk,
,"Namerde açtırdın elimi,"
,Siyah saçımın akeyledin telini.
,"Genç yaşımda büktün belimi,"
,"Zalim yoksulluk, hayin yoksulluk."
,"dostluğun belli senin,"
,Elde nevar alıp gidersin.
,Garibe düşmanca vurursun.
,"Zalim yoksulluk, hayin yoksulluk."
,kardeş tanır bacı
,Söyledikleri zehirden acı
,Geçmez içimdeki sancı
,"Zalim yoksulluk, hayin yoksulluk"
,2013
,
Yoksulluk Evi,
,"Yoksulluk evine kar düştü ikindi vakti,"
,tokat gibi…
,"Yoksulluk evinde elleri üşüdü çocuğun,"
,Yandı kalbi annenin.
,"Yoksulluk evinde evin bacasından hiçlik tüttü,"
,hiç görmedik.
,
Yoksulluk,
,Yoksulluk kötü marazdır
,İşini bilmeyene en iyi ikazdır
,Yoksulluktan kurtar yarab
,Yoksulluk kötü marazdır
,Yoksulluk kaderimdir deme
,İçki masalarında vakit geçirme
,Zamanı değerlendir blöf etme
,Yoksulluk kötü marazdır
,Çalışıyorum Allah vermiyor
,sözler yalan kimse inanmıyor
,Geçti ömrüm yazık diyor
,Yoksulluk kötü marazdır
,
,YAZAN
,ÖĞRETMEN
,SERACETTİN BEYAZ
,(BALCI BABA)
,
Yedi yerde belim kırdı yoksulluk,
,Cehdettim direndim çalışam derken
,Çıkıpta karşıma durdu yoksulluk
,Elimi uzattım barışam derken
,Sİllesin yüzüme vurdu yoksulluk
,Sermayemi yedi karnına bastı
,Yakama yapıştı tavana astı
,Kuyudan çıkarken ipimi kesti
,Yedi yerden belim kırdı yoksulluk
,Yarelendim parelendim tozlandım
,Yalvardım yakardım ağlar sızlandım
,Koşa koşa köşe bucak gizlendim
,Aradı taradı gördü yoksulluk
,Umut sucum direndi kalkmaya
,Çakmak çaktı sönen mumu yakmaya
,Menzil aldım yokuşları çıkmayı
,Sırtıma binerek yordu yoksulluk
,
Yoksulluk,
,olacağım oldum deme
,Seninde kapını çalar yoksulluk
,makamdan çalan sazın var
,Hâl hatır sormadan dalar yoksulluk
,afet bitirir servetin malın
,"Taş, tuğla düşünce kırılır dalın"
,"Sağlığını vermez uçağın,yalın"
,Namert kapısına salar yoksulluk
,Alay etseniz haddi bilmeden
,Hayalle bilinmez başa gelmeden
,Mezara götürür gün gülmeden
,Aklını sırığa dolar yoksulluk
,Köşe bucak kumarhane pokerde
,Eline denk gelmez an joker
,düzenbaz bileğini büker
,Elin ayağını küler yoksulluk
,mercedez kalır kalır havan
,Havyar rüya olur ekmeğin yavan
,Üstüne çökecek sanırsın tavan
,Cebini kırk yerden deler yoksulluk
,Der İlhami eşeğin peşinde
,Katığı görürsün gün düşünde
,Sekreterin kalmaz yirmi yaşında
,Sefahat namazını kılar yoksulluk
,
Yoksulluk.,
,Birgün göstermedin düşüp yakamdan.
,Canın çıksın senin kıtlık yoksulluk.
,Ayrı düşürdün yar sıladan.
,Canın çıksın senin kıtlık yoksulluk.
,dağ durdun aşamadım.
,Sarp yokuşlar oldun aşamadım.
,Elinden kurtulup yaşamadım.
,Canın çıksın senin kıtlık yoksulluk.
,param oldurdun nede malım.
,Hep elinden geçti sefil yaşamım.
,Bitmedin hiç bende tam yarım.
,Canın çıksın senin kıtlık yoksulluk.
,Hep oldun gözümde yaş buram buram.
,Hep sızladın olup içimde yaram.
,Hiç bitiremedim seni yapsam.
,Canın çıksın senin kıtlık yoksulluk.
,Sedat hünkar
,
Yoksulluk Gibi,
,gece üzerime
,çöken ağırlıkta
,tinim titrerdi
,yoksulluk
,bekledim
,gelen giden yok
,yıllar akıp gitti
,yoksulluk
,karanfiller
,elimde kaldı
,kurudu döküldü
,yoksulluk
,uyan dediler
,uyanabilseydim
,uyur gezerim
,yoksulluk
,gülümsemen yeterdi
,bakışında
,erir gibiydim
,yoksulluk
,yok yere
,bekledim seni
,umudum sönmedi
,yoksulluk
,09:37 07.05.2009denizli
,
Yoksulluk,
,derde dermanı nereden buluruz
,Geceleri hep hayal kururuz
,Ah vah gün elbette ölürüz
,Mahşerde gelir bulur yoksulluk
,Derler fakirde dert ölünce biter
,Fakirin bacası mahşerde tüter
,Yeter yaradanım çektiğim yeter
,Canımı al belki biter yoksulluk
,hoca üç beş kişi koysun kabire
,Burada çoğalıyor dertler habire
,anaca geçirdik ömrü sabrile
,Mahşere peşimden gelme yoksulluk
,Yazın iş bulunmaz kışın odun
,Yiyecek yoktur nereye kodun
,Peşimden gelirsen hep adım adım
,severmişsin yoksulluk
,Yiyecek yoktur giyimde öyle
,Dinleyen yok derdi söyle söyle
,Ah gardaş hayat geçer böyle
,Hepimize bela oldu yoksulluk
,Köyden kaçsan şehirde buluyor
,Ardımızdan tarafa geliyor
,Kuru lafla herkes hatır soruyor
,Sözler geçmiyor yoksulluk
,24 / 4 / 1980
,
Yoksulluk YOL Aldırmazsın,
,Sevsekte sevmez sevgili
,Bakışları hep etkili
,Sevgim yetmez sevsem onu
,şans ver sal eceli
,Yoksulların benzi soluk
,Sevilmezki gelir soğuk
,Çekilecek çile değil
,İnan bana yoksulluk
,Yoksulluk bilmezler halden
,Konuşmazsın aynı dilden
,Bilgin olsan sevilmezsin
,Sevsen yürekten gönülden
,Yoksulluk yol aldırmazsın
,Sap samanı kaldırmazsın
,Git başımdan derim gün
,Sevilmezsin aldırmazsın
,Yoksulluk bana zorun
,Bende insanım sorun
,Şanslarıma çelme taktın
,Yaptığın ettiğin ne...
,KİLİS 1986
,
Karacaoğlan,
,Vara vara vardım ol kara taşa
,Hasret ettin beni kavim kardaşa
,Sebep gözden akan kanlı yaşa
,ayrılık yoksulluk ölüm
,Karac'oğlan der kondum göçülmez
,Acıdır ecel şerbeti içilmez
,Üç derdim var birbirinden seçilmez
,ayrılık yoksulluk ölüm
,
Ermenek Köyleri,
,Asırlardır yüzü gülmez
,Varlık nedir heç bilmez
,Yoksulluk sırtından inmez
,Neler çeker sor köylü
,Yazın gelir telaş basar
,Orağıyla ekin keser
,Memed emmi saman kusar
,Neler çeker sor köylü
,Yıllarca yoksulluk içti
,Asfalt daha yeni geçti
,Gayrı sabır suyu taştı
,Neler çeker sor köylü
,Ozan Erdal der iş
,Sanma yoksulluk düş
,Hepimize düşer iş
,Neler çeker sor köylü
,
Ne oldu biz'e,
,"yazık! Olaylar karşısında şaşkınız. Kimi gözden çıkaracaksın. Kimi ayıracaksın, birlikte değimliyiz. can olmadık mı? birlikte yanmadık mı? Yoksulluk kilit vurmuşken kapımıza, sesimiz çıktımı? şey istedik hayattan? Değil elbet. Yalnızca yaşayabilmek, yoksulda olsak güneşli günün, Türkiye’nin Bahçesinde yaşayabilmeyi istedik."
,"böyle değildik! Halk böyle değildi! tas çorba yeter bize diyebilecek kanaatkâr, başkasının mutluluğunu isteyebilecek fedakâr değimliydik. oldu bize?"
,"ülke, şartlarla günlere geldi. Ölüme gülerek gidenler, vatan saol’sun diyenler bizler değimliyiz. Kurtuluş savaşında yedi düvele karşı birlikte savaşanlar cepheden cepheye birlikte koşanlar bizler değimliyiz. insanların torunları değimliyiz? Birlikte devlet yöneten, birlikte iş yapan kız alıp vererek akraba olanlar bizler değimliyiz. Kimi kimden ayıracaksınız? kindarlık kime?"
,oldu bize? Televizyonlarda gözleri dönmüş insanlar görüyoruz. Yakıp yıkan insanlar… Hiç terettüt göstermeden Allah’ın yarattığı insanı öldürme amacıyla üzerine araçlarını sürenler kimler? Niçin öfke? yapılmak isteniyor?
,"Sakın haa..Bu ülke hepimizin.Bu ülkeye şey olursa içinde hepimiz yanar gideriz.Bu ülke büyük sevdalara gebe…Büyük işler olsun istiyoruz.Birlikte Atatürk’ün gösterdiği “muasır medeniyetler seviyesine ‘’çıkmak istiyoruz.Yoksulluk bizim kaderimiz değil.Çalışmadan kazanmak isteyenlere,ülkemizde huzuru bozmak isteyenlere müsaade edilmeyeceğini herkesin bilmesi gerekir.Okul çağındaki öğrencileri sokağa döken kişilerin nasıl haklı sebepleri olabilir? Yoklukla mücadele eden,alın teri çalışan insanlarımızı huzursuz etmek kimin haddine!"
,"Bizler şey istemiyoruz. Yaşamak istiyoruz, birlikte barış içerisinde yaşamak istiyoruz barışın olması savaşla gerçekleşemez. kalleşçe arkadan vurularak şehitlerin üzerine barış inşa edilebilirmi?"
,ülke hepimizin. Birbirimizi anlamak birlikte yaşamak zorundayız. Farklılıklar zenginliklerimizdir. farklılıkları kaşıyarak şeyler elde ederim diyen düşünenler büyük yanlış gaflet içerisindedirler. Millet bünyesinde değişik toplulukları barındırdı. Hiç ayrım yapmadan yüzyıllarca birlikte yaşadı. Bizler insanların torunlarıyız bunu başarabilecek güçteyiz.
,
Yokluk,
,Sardı bedenimi dermansızlık
,Çekemiyorum sancıları artık
,Yoksulluk yanı başımda
,geldi parasızlık
,Karanlık gecelerde uykusuzluk
,Kimine kıtlık kimine bolluk
,Nasıl edem nere gidem
,Hergünüm yoksulluk
,Ağlamak çare
,Kaldık biçare
,Yakılmazmı cigara
,yapsın fukara
,Vecdiyim dertli oldum
,Hayatı sevmez oldum
,Yoksulluk boynumu büktü
,gözyaşımı döktü
,3 Şubat 2015
,
Gel,
,"Varlığınla ruhum zenginleşsin,"
,"Yokluğun yoksulluk, yaşama sebebimsin,"
,"Yorgun dizlerimi görmezden gelemezsin,"
,Gözlerim yollarda gel ayaklarım'a güç gelsin.
,
Katlanılamayan Yoksulluk,
,"Yoksulluk katlanılabilir şeydir, yeter"
,Mevcudun eşit şekilde paylaşıldığını bilin
,Herkesle birlikte kuru ekmekle yetinmişseniz
,anlamı var bunu şikâyet konusu etmenin
,"Katlanılmayan yoksulluk, kazanılan nimetlerin"
,Onda dokuzunun onda birine verilmesi
,Onda biri alan yüzde doksanın içinde senin
,"Olmandır, yüzden seni küçük görürlerse hele"
,türlü dalavereyi çevirip senin hakkını
,Gasp ediyorlarsa devlet onları koruyorsa
,zor koşullara bağlamış hak aramanı
,"Kurulu düzen, hakkını almanı engelliyorsa"
,Acı olan adaletsizliklere katlanmaktır
,Yoksa yoksulluk mutlu yaşamaya engel değildir
,Haksızlığı düzeltecek olanağı olmamaktır
,"Ortada haksızlık yoksa, açlık katlanılır şeydir"
,var yoksulluk insanlar kader olamaz
,Disiplinle çalışılarak ona son verilebilir
,Koşullar oluşturulsa hiçbir yurttaş yoksul kalmaz
,Çalışarak yoksulluğun üstesinden gelebilir
,Mühim olan ona çalışma koşulları yaratmak
,çalışanın hakkını vererek devlet eliyle
,"Avantayı, haksız kazançları ortadan kaldırmak"
,Devletin alanlara etkin müdahalesiyle
,**
,
Ya  Bulunur  Ya,
,Kahrolası yoksulluk
,Yaptığımız kula kulluk
,Soframızda tadımlık
,bulunur bulunmaz
,Bilmem yedik içtik
,Kader ekip şükür biçtik
,Soframızda öğünlük
,bulu nur bulunmaz
,Yıllarca gözyaşı döktüm
,Yoksulluk belimi büktün
,Soframızda kaç zeytin
,bulunur bulunmaz
,Boldur gözümüz gönlümüz
,Aç yatıp tok kalkarız
,Soframızda ekmeğimiz
,bulu nur bulunmaz
,
"Pijamam Yeni, Kesmeyin Amca!",
,"Gonca gül yaprağında barut yanığı,masum kursağında zehir hak mıdır amca? acı –bu kahır masum yüreklere müstahak mıdır? Söyleyin dinler zalimler savaşları beslemesinler, bizi - masumiyeti kurban etmesinler artık hiçbir şey için, bizi görmezden gelmesinler hiç! Söyleyin, bize öğretmesinler artık kini nefreti, dünyanın geleceğiyiz, hep böyle büyüyeceğiz dünya durdukça,ne zaman düzeleceğiz söyleyin amca?"
,"Yoksulluk daha zor yoksa ölüm mü? Parçalanmış kanlar içinde kalmış bedenime mi,yoksa ölümcül travma alan ruhumun yangınına mı, bunlardan daha koyan- ürküten yoksulluğuma yanayım amca? Pijamam yeni, kesmeyin amca..:((("
,
Protokol,
,buyur geç otur yoksulluk
,bulabildiğin yere../
,önler numaralı...
,20.02.2008/12:10
,
Mektuplar.4.,
,"sabah yedide kalktım..gün uzundu..sensizliğinde uzadıkça uzadı..çamurdu yerler,soğuktu.insanların yüreklerinde umutlar daha solgun..koskoca dağlarda daha tek tük olmuş çiçekler.seni düşündüm.bir öğretmen dedim.nede öğretmiş sevdayı..bulut buluttu gözlerim..en sonunda ağladım..ağlarken sensizlikten utandım.daha özledim,daha istedim seni,gün uzadıkça uzadı bitmek bilmedi.kızacaksın,ama kızma.....iyiki ölüm var dedim...yoksa sensizliğinde sonsuza dek nasıl yaşanır..ölünce göz açıp kapayıncaya senin yanımda olacağına inandım.artık sonsuzlukta hep seninle olacağıma sevindim.benim avuntularımdı bunlar..hep aramızda binyıllık ayrılık var.bin yıl daha nasıl yaşarım...! nar fidanlarını dikerken herkezin ellerine dikenler battı.eldivensizken bana batmıyor dikenler..içime batırdığın diken okadar acıki,dünyadali dikenlerin hükmümü kaldı..bitmeyen acılarımla büyüyor içimdeki diken...acılarımın içinde,senin güzel dünyanı kendime yakıştıramadım..rujları yoktu kadınların,eleri nasırlı,gözleri umutsuzdu...ne çabuk büyüyordu acılar..yediveren dikenler gibi.sevdamız bundan ölüme..! nede dünyalar vardı..bir yanına dönüp bakmadığın dikenler olan dünyalar..buda benim sevdammış,deyip göremediğin dünyalar..faşistliğine vurdun hep..bu benden kopsunda dedin..! kopamadım işte..! kopsam giderdim,ağlamamazdın şimdiye çoktan ölümlerim olurdu..! seni faşistliğinle sevdim..devrimciliğimle sevdim...dudaklarındaki günlük rujdağlarda çapa tutan,utangaç kadınlarınellerindeki nasırların aylık bedeli olsun..doğallığın güzeldi.ruj dudaklarının güzelliğini silmiş..evet faşiti sevdim..sevda kolaysa devrimciyide sev...! gün filistinlere gittim..bebelerin gözlerinde ağladım..ayaklarım suların içinde yaştı..binyıl gün sürdü..hiç bitmedi..dönüp arkana şöyle bi bakamadın,buda benim sevdammış diyemedin..bin ölüm öptü beni..bir öpemedim..yokluk,yoksulluk,sensizlik günleriydi..ağır günlerdi..yağmayan yağmurlarla büyüdüm ben..onun yağmurlarda seni daha özlüyorum ben.."
,
Yoksunluk,
,yoksulluk geçer
,yoksunluğa bulunmaz çare
,eksi hanesine yazılır
,giden geri gelir
,eksikler telafi edilir
,Ağustos 2015
,
Varlık,
,En kötü vakitti yalnızlık
,fahişeyle beş parasız adam arasında geçen
,Upuzun sessizlik
,yoksulluk
,hamalın yükü
,inip binen
,kahır
,Yoksulluk en yalnızlıkta çekilir
,Yalnızlık en yoksullukta
,Hadi uyut içindeki öyküyü;
,"(Para,mal,mülk hikaye bunlar)"
,sestir gerçek varlığın
,yoldaşın yalnızca ses
,"""Merhaba"" diyen"
,
Dörtlük 3,
,Sırılsıklam olmuşum vadi yamaçlarında…
,Işıklar gözümde esrarengiz akşamda
,Kaybolup gitmişim
,Yoksulluk yağmurunda
,Ocak 2014
,
Neredesin,
,"Uzun zamanlar, kısada olsa ayrılık,"
,"Beklemekte tahammül yok,"
,"Gurbetin kapısını aşındıran yoksulluk,"
,"Hasret tüter duvarlarım,"
,"Gözlerim nemli, kısık sesle ağlarım,"
,Neredesin şimdi nerdesin ey sevgilim.
,
Alvarlı Aşık Reyhani(Devam-2),
,"Molla Cami ‘nin “Mevlana nebi-i nist amma kitabı hest” yani; “Mevlana peygamber değildir kitabı vardır” diye övdüğü Celaleddin-i Rumi, elbette ki; “Mesnevi” sahibidir, elbette ki; büyük ozandır, elbette ki; büyük düşünürdür, elbette ki; velilik basamaklarındadır gününden günümüzdeki halka “Mesnevi” sini bırakabilmiş midir? Buna olumlu yanıt verebilenlerden birçoğunun “Mesnevi” den tümceyi doğru-dürüst anlayabileceğini, söyleyebileceğini pek sanmıyorum. Kendisi Farça bilmedikçe veya yanında çevirmen bulunmadıkça; halk, tümceleri anlayabilecek, anlayınca sevebilecek, pekilenebilecek, yeri geldikçe yineleyebilecek midir: “Pürsid yegi ki; aşık cist? Guftem ki; çu men, şevi bidani.” Veya “Men bende-i Kor ‘an ‘em, eger candanem, men hak-i rahi Mohammed-i Mohtar ‘em.” Peki niçin anlamayacaktır? Niçini ortadadır: Mevlana halka kucak açmıştır halkın yanındalığından sıyrılmıştır."
,"Yunus? İşte o, halkın içinde doğmuş, öldüğü halde günkü var olmayı başarmıştır: “Mal sahibi, mülk sahibi, Hani bunun ilk sahibi? Mal yalan, mülk yalan, Var oyalan.” Şimdi dizeler karşısında kim çevirmene gereksinebilir? Şimdi tertemiz dizeleri kim anlamayabilir? Şimdi büyük düşünürü kim sevmeyebilir? Şimdi dizeleri kim unutabilir kim yineleyemez?"
,"Dadaloğlu, Karacaoğlan, Pir Sultan Abdal, Sümmani, Emrah, Seyrani, Cevlani, Şenlik, Hıfzı daha yüzlerce ozan daha yaşamıyorlar mı? Halkın onları arasında yaşatan sevgisi boşuna mıdır? Elbette ki; değildir. Zira; halkın ögeleridir. halkı halk yapan parçalardır. Halk onlarla yaşamakta onları kendinde yaşatmaktadır. Masallar, destanlar, türküler halkın edebiyatı onun eskilerden güne gelirler, yüzyıllara hükmederler saray ağızları saray edebiyatları onlarla birlikte silinip giderler. Günümüzde “Duhter-i Hindu” nun “Battalgazi Destanı”, “İntibah” ın “Ergenekon Destanı”, “Diyojen” in “Nasrettin Hoca”, “Hafız Post” un “İbrahim Tatlıses” değeri yoktur. Çünkü; halk, kendinden olanla yaşar kendisinde kendisinden olanı yaşatır. Dede Korkut ‘ların varlık nedeni budur. Hiçbir saraylı halka, “Yüzün yırttım tırmığınan-elinen, Bağrın yardım kazmayınan-belinen, beni karşıladı gülünen, Benim sadık yarim kara topraktır.” Diyen Aşık Veysel yanaşmamıştır. Halk elbette ki; ölüm-mölüm dinlemeyecek onu onları yaşatacaktır."
,"“Halk Edebiyatı” dediğimiz dev piramitte, gelmiş geçmiş gelmiş henüz geçmemiş ozanlarımızdan birinin taşı vardır zamanın şeye yeten gücü dahi onlardan tekini yerinden oynatamamaktadır. Aşıklık geleneği onun sağdır onun yerli yerindedir."
,Reyhani gelenekte yeni soluktur. Yeni candır. Yeni ruhtur.
,Erzurum ‘a bağlı Pasinler (Hasankale) ilçesinin Alvar Köyü ‘nde 1932 yılında dünyaya gelmiştir. Kendisine “Alvar ‘lı” denmesinin nedeni budur.
,"Babası, 1914-1918 yılları arasında patlak veren Osmanlı-Rus savaşı gazilerinden Recep Ağa adındaki çiftçidir çiftçinin, acımasızlığı dillere destan Ağa ‘larla ilgisi yoktur. Dedesi Muhittin “93 Savaşı” denen 1877-1878 Osmanlı-Rus Savaşı şehitlerindendir."
,"Birinci Dünya Savaşı ‘nın 1914 yılında patlak vermesi üzerine, Recep Ağa gönüllü olarak askere yazılmış, kimsesiz kalan karısını, İç Anadolu ‘ya göç etmek zorunda kalan komşularına katıp yollara çıkarmış evini-barkını gerilerde bırakıp köyünden ayrılmıştır."
,"Savaşın sona ermesine Erzurum ‘un Rus işgalinden kurtulmasına rastlayan günlerde, karısını arayıp bulan köyüne dönen Recep Ağa ‘yı, köyde vahşi zulmün kalıntıları baş edilmez yoksulluk beklemektedir."
,"Rus, Erzurum ‘dan olduğu Alvar Köyü ‘nden çekilmiş, çekilirken yanında götüremediği savaş araç gereçlerini, yardakçısı olan Ermenilere bırakmıştır. Nuh ‘un torunlarından Hayk ‘ın soyundan geldiklerini öne sürerek övünen Ermeni çeteciler soyluluklarının gereğini yerine getirmiş, köyde taş üstünde taş, beden üstünde baş bırakmamış, yakılabilenleri yakmış, yıkılabilenleri yıkmış, kuyuları-suları zehirlemiş, hayvanların canlı canlı karınlarını yarmış, boğazını bıçaklamış, başını kurşunlamıştır."
,"Köyde sığınılabilecek tek ayakta kalmış dam, yenebilecek lokma ekmek, içebilecek yudum su yoktur. Yoksulluk, yangının külleri savaşın yıkıntıları arasında kolgezmektedir."
,Yaşam “Ben buradayım.” Demektedir.
,"şeye yeniden başlanır. Yığma taştan evler, barınaklar, ahırlar yapılır. Sular temizlenir. Köylü, varsa; karısını-çocuğunu, yoksa; komşusunu çifte koşar, kendisi yerinde başkasının çiftine koşulur. Tarlalar sürülür, yeşertilir, hayvan beslenir büyütülür, yıllar yılları, yoksulluk onları kovalar durur."
,Recep Ağa ‘nın oğlu olur yaşamayanlara nispet adı “Yaşar” koyulur.
,(Hikmet BARLIOĞLU (1933 -2003) ' nun
,ALVARLI AŞIK REYHANİ isimli Araştırma-İnceleme 'lerinden > 17-20/201)
,Devam ediyor…
,
Abi,
,doğu Anadolu çocuğuyum abi
,yoksulluk nedir bilir misin hiç
,"Hayatında yırtık çorap, yırtık ayakkabı giydin"
,Karlı köy yolunda yürüyerek okuluna gittin hiç
,sıcak iklimlerin çocuğusun bilemezsin Abi
,Hani ellerin üşür nefesinle ısıtırsın
,Ayakların donar yere yığılırsın
,"Keşke botum, montum olsaydı"
,Soğuktan donmazdım diye iç geçirirsin
,sıcak iklimlerin çocuğusun bilemezsin Abi
,Senin üzerine gül kokuları sinmis
,Benim üzerime tezek kokusu
,Sahi abi tezek nedir bilir misin
,Hani ısınmak sobada yanan
,sıcak iklimlerin çocuğusun bilemezsin Abi
,Farkındamısın ikimiz mutsuzuz
,aramızda fark var
,şükretmeyi biliyorum bilmiyorsun
,Yoksulluk nedir görmedin hiç
,sıcak iklimlerin çocuğusun
,Erzurum / Zernişan Aydoğan
,
,Zernişan AydoğanKayıt Tarihi : 23.1.2006 12:18:00
,
Gurbet Türküsü,
,"Vargit gardaş vargit, gelemiyorum"
,"Nedir çektiğim çile, bilemiyorum"
,"Dinmiyor gözyaşlarım, silemiyorum"
,"Gurbet denen yad eller, yaktı beni"
,"Yoksulluk kopardı bizi, aldı sıladan"
,"Kurtuluş beklerim, yüce mevlâdan"
,"Kaçıp kurtulamam ben, belâdan"
,"Sıla hasreti olduğum yere, yıktı beni"
,"Dert üstüne dert, çekilmiyor paşam"
,"Gurbet ters geldi, nerde eski yaşam"
,"Dertliyim gülüp söyleyip, nasıl coşam"
,"Yoksulluk, gecekonduya tıktı beni"
,"Baba ocağı duman duman, tüter bana"
,"Uzakta kaldı eş dost, bacı-kardeş ana"
,"Aptal dediler, taşı toprağı altın sanana"
,"Eşek arısı oldu, ensemden soktu beni"
,Dertlenme ozan ömrüm çoktan bitmiş
,"Uşaklık-köle, hamallık, hizmetçilikmiş"
,Eşya insandan daha değerliymiş
,"mal kaldırıp, çöplüğe attı beni"
,
Yoksulluk,
,Yoksulluk kene yapışıp emmişti
,"bütün umutlarını,"
,"sonrası sefalet, sonrası zulüm"
,yalan yok utanıyorlardı
,gizli gizli ağlamışlılkları vardı........
,
"Yozgat Şiirleri - Anmadan Geçemedim  (Ozanlar, Aşıklar)",
,"Anmadan geçemedim; Yozgat ' lı Aşıklar ' ı,"
,Kendileri fukara... Bin hazîne satırı...
,Haşim Baba - Zeminî; ' Belâ sanmış sitemi '
,"Ömür boyu taşımış, ' züğürtlük derdini... '"
,"Yozgatlı Seyrî ' dir, Kurrazâde Derviş,"
,"' Tomurcuktu gülüm, elden yitirdim ' demiş."
,"Dedik köyden Gülsanî, yazmış yoksula mani,"
